#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
dm3 14A 7 even-skipped knirps hunchback
628 38.15 66.33 214.10 1.44 155.97
629 37.96 11.68 15.76 0.00 118.52
630 38.24 20.45 18.30 0.00 143.08
631 38.28 57.84 182.89 0.00 164.67
632 38.46 74.71 167.85 0.00 126.70
633 38.46 87.07 71.69 0.00 121.35
634 38.46 39.74 25.80 0.00 192.36
635 38.50 63.65 219.29 0.00 154.83
636 38.40 28.87 25.20 0.00 171.28
637 38.57 36.64 24.07 0.00 179.09
638 38.57 42.52 44.32 0.00 200.48
639 38.60 50.84 97.74 0.00 189.81
640 38.77 81.64 90.91 0.00 141.04
641 38.96 8.93 78.37 0.00 117.82
642 38.77 68.31 229.04 0.00 166.82
643 38.80 92.57 28.24 0.00 55.96
644 38.55 11.50 38.65 0.00 123.61
645 38.85 23.33 29.48 0.00 143.24
646 38.70 33.40 33.01 0.00 192.02
647 38.75 48.18 87.26 0.00 193.61
648 38.72 53.55 164.35 0.00 183.82
649 38.86 45.47 162.79 0.00 176.82
650 38.92 14.38 50.55 0.00 150.18
651 38.87 17.68 65.90 0.00 159.25
652 38.89 26.43 40.47 0.00 167.30
653 39.01 59.80 228.12 0.00 169.39
654 39.12 55.56 219.04 0.23 186.08
655 39.12 31.01 64.25 0.00 189.69
656 39.25 71.40 177.31 0.00 135.26
657 39.23 76.73 118.30 0.00 150.40
658 39.27 62.16 205.33 0.38 150.30
659 39.35 84.45 53.13 0.00 143.29
660 39.51 79.22 69.04 0.00 126.35
661 39.61 5.99 86.51 0.00 96.32
662 39.40 38.47 111.95 0.00 198.42
663 39.53 52.38 211.99 0.00 158.90
664 39.43 65.98 214.66 0.00 156.06
665 39.52 90.37 36.46 0.00 107.01
666 39.49 20.36 89.68 0.00 148.32
667 39.48 11.19 107.70 0.00 142.95
668 39.67 28.36 169.55 0.00 168.64
669 39.63 57.47 194.87 0.00 191.37
670 39.64 40.73 188.52 0.00 198.08
671 39.57 43.03 207.42 0.00 192.69
672 39.66 49.65 196.89 0.00 176.59
673 39.63 34.05 137.61 0.00 197.25
674 39.93 36.69 182.11 0.00 185.78
675 39.90 73.85 83.27 0.00 163.71
676 40.14 47.31 199.39 0.00 200.00
677 39.86 25.30 156.86 0.00 174.02
678 40.03 68.75 176.09 0.00 187.22
679 40.02 88.11 29.11 0.00 110.51
680 40.07 17.66 144.56 0.00 168.36
681 40.15 44.79 199.23 0.00 182.25
682 40.18 22.82 146.71 0.00 177.65
683 40.16 64.33 163.06 0.00 191.43
684 40.22 13.95 145.88 0.00 164.80
685 40.30 30.55 184.97 0.00 182.81
686 40.23 59.51 201.62 0.00 190.27
687 40.30 81.22 39.58 0.00 143.69
688 40.45 86.76 28.74 0.00 110.76
689 40.41 8.36 110.08 0.00 128.14
690 40.37 54.76 186.76 0.00 208.68
691 40.50 62.03 162.40 0.00 197.51
692 40.69 32.73 207.14 0.00 194.88
693 40.55 71.15 84.27 0.00 170.24
694 40.52 76.79 48.24 0.00 164.62
695 40.74 39.11 198.95 0.00 202.32
696 40.75 34.96 203.32 0.00 196.53
697 40.65 51.93 164.21 0.00 208.62
698 40.58 84.01 26.19 0.00 116.60
699 40.73 41.60 216.24 0.00 193.25
700 40.77 66.61 130.88 0.00 179.46
701 40.72 19.69 143.95 0.00 181.60
702 40.86 26.48 177.59 0.00 193.36
703 40.87 49.58 172.14 0.00 211.62
704 40.79 57.34 155.05 0.00 218.73
705 40.95 11.04 113.84 0.00 177.57
706 41.01 90.85 16.57 0.00 76.08
707 41.25 28.78 170.65 0.00 193.70
708 41.33 16.67 128.31 0.00 175.39
709 41.26 21.55 158.14 0.00 184.19
710 41.15 73.50 67.43 0.00 152.82
711 41.46 79.19 25.66 0.00 134.08
712 41.40 36.82 195.61 0.00 199.96
713 41.30 45.57 173.67 0.00 208.42
714 41.33 60.38 117.35 0.00 216.96
715 41.11 18.33 131.07 0.00 174.32
716 41.56 24.20 166.20 0.00 189.40
717 41.45 68.59 70.30 0.00 184.45
718 41.41 64.12 130.26 0.00 215.01
719 41.49 53.46 119.95 0.00 226.82
720 41.34 13.25 125.53 0.00 184.46
721 41.66 42.83 174.51 0.00 217.40
722 41.57 85.59 17.81 0.00 94.26
723 41.65 48.14 110.47 0.00 214.28
724 41.64 82.08 16.96 0.00 117.17
725 41.71 55.77 113.24 0.00 221.74
726 41.74 31.23 177.22 0.00 206.62
727 41.55 88.66 17.94 0.00 68.91
728 41.74 58.26 91.88 0.00 230.94
729 41.78 70.87 47.92 0.00 190.59
730 41.82 75.81 33.34 0.00 163.39
731 41.77 14.59 111.84 0.00 165.10
732 41.92 8.60 87.87 0.00 158.26
733 41.97 51.21 101.26 0.00 228.48
734 41.97 34.01 183.69 0.00 208.59
735 42.03 62.10 89.25 0.00 203.98
736 42.12 66.18 60.72 0.00 187.26
737 41.80 18.24 116.56 0.00 182.42
738 42.04 38.70 146.80 0.00 231.38
739 42.37 40.76 133.25 0.00 231.26
740 42.19 6.04 57.99 0.00 126.65
741 42.19 92.02 24.41 0.00 52.72
742 42.18 26.66 134.91 0.00 210.83
743 42.23 19.47 116.63 0.00 190.91
744 42.26 11.20 92.83 0.00 192.69
745 42.07 89.36 16.73 0.00 57.23
746 42.52 73.20 29.95 0.00 165.65
747 42.45 44.71 119.69 0.00 231.90
748 42.46 21.80 130.00 0.00 207.10
749 42.64 59.92 50.08 0.00 226.64
750 42.59 29.26 119.76 0.00 212.39
751 42.69 47.00 72.92 0.00 232.22
752 42.74 63.90 47.90 0.00 204.67
753 42.63 77.71 18.41 0.00 106.26
754 42.60 86.42 26.23 0.00 77.37
755 42.72 49.57 73.13 0.00 233.17
756 42.77 16.90 80.35 0.00 174.90
757 42.74 36.01 125.61 0.00 219.78
758 42.72 53.48 80.02 0.00 222.95
759 42.73 80.42 16.57 0.00 86.65
760 42.78 83.29 23.84 0.00 87.10
761 42.77 57.58 60.40 0.00 223.90
762 42.91 68.07 25.53 0.00 168.37
763 42.92 32.40 122.51 0.00 233.11
764 42.89 13.82 89.89 0.00 197.41
765 42.94 24.28 122.53 0.00 207.39
766 43.12 55.51 51.23 0.00 217.86
767 42.95 70.64 21.35 0.00 163.56
768 43.14 42.83 80.45 0.00 230.63
769 43.45 90.02 115.55 0.00 44.39
770 43.30 7.58 48.95 0.00 159.62
771 43.21 38.56 75.37 0.00 230.20
772 43.34 61.65 33.50 0.00 203.90
773 43.33 75.23 15.61 0.00 114.05
774 43.35 5.02 28.29 0.00 98.12
775 43.37 93.22 95.98 0.00 20.54
776 43.45 10.16 60.96 0.00 184.02
777 43.46 26.59 99.12 0.00 218.32
778 43.52 51.27 34.42 0.00 206.38
779 43.53 65.72 29.26 0.00 175.21
780 43.57 19.31 63.12 0.00 183.72
781 43.70 34.42 75.59 0.00 221.84
782 43.61 21.80 82.33 0.00 200.54
783 43.62 29.82 78.53 0.00 228.03
784 43.80 45.43 43.59 0.00 211.06
785 43.71 78.31 28.76 0.00 91.87
786 43.80 40.81 60.84 0.00 219.99
787 43.79 85.72 106.04 0.00 51.81
788 43.75 48.24 38.87 0.00 212.37
789 43.82 59.19 25.29 0.00 205.72
790 43.89 72.52 24.56 0.00 105.39
791 43.85 80.76 44.10 0.00 76.44
792 44.01 36.42 45.80 0.00 225.97
793 44.04 54.00 25.70 0.00 201.26
794 44.02 56.84 25.49 0.00 196.43
795 44.11 63.28 21.95 0.00 168.35
796 43.97 69.48 26.29 0.00 128.62
797 43.94 82.86 92.42 0.00 55.35
798 44.15 32.37 59.86 0.00 220.02
799 43.98 15.38 38.05 0.00 164.71
800 43.96 12.00 42.08 0.00 167.85
801 44.25 23.99 55.41 0.00 198.43
802 44.32 14.21 37.86 0.00 170.61
803 44.37 17.30 41.10 0.00 177.98
804 44.43 27.59 44.29 0.00 217.04
805 44.40 43.21 32.67 0.00 203.94
806 44.42 67.29 39.87 0.00 136.94
807 44.47 38.72 32.82 0.00 211.20
808 44.47 75.52 49.55 0.00 88.22
809 44.61 87.58 201.44 0.00 36.32
810 44.56 6.51 14.79 0.00 116.14
811 44.53 12.36 26.69 0.00 149.26
812 44.60 60.89 25.10 0.00 164.96
813 44.62 52.04 18.69 0.00 182.31
814 44.70 9.49 18.59 0.00 145.63
815 44.76 49.88 20.68 0.00 165.04
816 44.90 92.78 177.67 0.00 13.93
817 44.76 20.80 32.60 0.00 169.98
818 44.70 64.92 38.75 0.00 155.15
819 44.83 30.00 28.66 0.00 211.53
820 44.79 47.41 24.02 0.00 176.93
821 44.66 78.03 112.01 0.00 45.61
822 45.09 81.45 175.51 0.00 36.96
823 44.90 70.23 102.30 0.00 84.56
824 45.19 34.47 29.62 0.00 182.10
825 44.97 58.32 31.41 0.00 164.62
826 44.96 79.42 122.75 0.00 50.50
827 45.01 72.57 97.10 0.00 76.17
828 45.11 40.74 24.97 0.00 182.07
829 45.09 55.81 27.95 0.00 164.26
830 45.23 84.33 217.87 0.00 30.17
831 45.24 25.34 26.01 0.00 172.92
832 45.21 36.88 27.35 0.00 184.06
833 45.39 45.45 30.84 0.00 168.13
834 45.27 32.13 24.76 0.00 190.02
835 45.43 89.99 215.10 0.00 21.53
836 45.42 53.36 34.34 0.00 148.34
837 45.38 14.68 15.35 0.00 112.01
838 45.28 62.46 77.16 0.00 120.37
839 45.59 68.17 194.27 0.00 69.96
840 45.52 74.89 194.01 0.00 50.88
841 45.63 22.60 21.64 0.00 145.33
842 45.49 65.87 164.78 0.00 88.78
843 45.59 4.68 7.28 0.00 65.10
844 45.47 18.39 20.45 0.00 141.29
845 45.56 43.11 34.79 0.00 164.84
846 45.71 77.37 203.39 0.36 38.11
847 45.61 27.78 29.01 0.00 163.26
848 45.62 59.89 146.40 0.00 114.09
849 45.68 7.50 11.51 0.00 91.91
850 45.91 95.02 82.15 0.00 3.78
851 45.95 38.81 28.43 0.00 155.11
852 45.80 48.51 44.69 0.00 138.42
853 45.85 50.93 48.05 0.00 128.80
854 46.00 63.76 207.77 0.00 67.59
855 45.77 11.51 14.33 0.00 103.91
856 46.13 70.65 200.83 0.00 51.25
857 46.05 57.31 122.92 0.00 112.35
858 46.25 79.84 222.80 0.00 26.39
859 46.18 29.71 36.26 0.00 149.52
860 46.04 54.68 114.85 0.00 102.88
861 46.27 16.68 25.06 0.00 100.12
862 46.42 73.11 226.22 0.00 44.20
863 46.28 86.18 184.44 0.20 16.27
864 46.36 20.09 27.19 0.00 115.52
865 46.21 32.24 41.18 0.00 146.56
866 46.29 36.30 46.98 0.00 138.96
867 46.21 41.34 58.95 0.00 138.50
868 46.34 61.59 215.73 0.00 72.29
869 46.39 92.03 114.26 0.00 10.65
870 46.43 24.39 42.74 0.00 124.83
871 46.64 34.05 125.71 0.00 99.90
872 46.55 44.31 91.51 0.10 128.66
873 46.41 46.60 120.52 0.00 119.58
874 46.59 66.57 234.62 0.00 56.98
875 46.56 26.63 119.74 0.00 111.55
876 46.73 52.48 188.45 0.00 82.80
877 46.72 82.68 163.62 0.00 18.55
878 46.71 59.44 229.48 0.00 73.59
879 46.74 90.46 123.42 0.00 13.74
880 46.76 4.50 28.05 0.00 50.16
881 46.72 12.76 30.71 0.00 83.83
882 46.76 7.56 35.70 0.00 72.52
883 46.89 49.27 210.18 1.61 72.55
884 46.92 22.44 92.42 0.00 96.56
885 47.03 68.87 229.27 0.00 42.85
886 46.91 76.39 210.16 0.00 29.41
887 46.88 39.76 115.92 0.00 114.86
888 46.95 55.34 211.72 0.00 64.86
889 47.19 94.23 43.65 0.00 3.89
890 47.15 64.54 244.40 0.00 48.76
891 47.08 30.98 179.41 1.03 101.06
892 47.24 37.57 154.60 0.00 82.57
893 47.22 42.13 188.20 0.00 82.02
894 47.12 15.51 111.54 0.00 67.52
895 47.35 28.04 178.33 0.00 80.42
896 47.35 57.48 224.39 0.00 66.91
897 47.35 84.46 95.27 0.00 13.33
898 47.45 46.58 224.65 0.00 66.14
899 47.41 62.31 236.51 0.71 39.28
900 47.39 88.44 104.12 0.00 10.72
901 47.56 35.45 140.89 0.00 78.81
902 47.45 79.56 132.19 0.00 17.13
903 47.33 86.15 102.26 0.00 12.96
904 47.61 20.53 175.22 0.00 55.70
905 47.73 10.28 134.74 0.00 51.59
906 47.49 17.17 122.55 0.00 63.29
907 47.62 24.97 184.20 0.00 55.24
908 47.61 71.35 162.30 0.00 28.52
909 47.64 73.88 203.46 0.00 25.53
910 47.60 5.78 108.68 0.00 32.96
911 47.81 8.44 138.82 0.00 51.20
912 47.77 51.33 224.85 0.36 51.31
913 47.81 33.10 211.20 1.29 61.73
914 47.80 44.19 234.35 1.01 68.39
915 47.58 7.12 135.40 0.00 37.30
916 47.79 12.04 149.98 0.00 44.72
917 47.89 13.85 160.78 0.67 42.79
918 47.90 59.82 241.72 0.00 42.61
919 47.94 39.82 226.53 1.67 65.08
920 47.93 54.38 230.67 2.82 52.92
921 47.87 66.58 220.38 0.00 32.08
922 48.09 29.95 221.00 0.86 58.64
923 48.24 76.40 119.83 0.00 17.14
924 48.19 48.38 224.09 0.00 49.20
925 48.25 69.08 173.63 0.00 23.52
926 48.39 81.87 64.94 0.00 9.53
927 48.54 22.38 191.75 0.00 46.95
928 48.34 92.21 42.01 0.00 7.68
929 48.39 64.16 219.87 0.00 29.62
930 48.48 85.38 51.60 0.00 7.71
931 48.29 94.87 10.30 0.00 0.00
932 48.63 16.11 179.08 0.00 36.07
933 48.49 37.00 225.58 1.74 50.45
934 48.49 57.65 224.18 0.00 40.46
935 48.48 61.67 225.21 2.39 28.72
936 48.59 88.63 48.96 0.00 6.18
937 48.71 19.31 188.60 0.00 35.88
938 48.79 27.26 209.93 0.00 43.33
939 48.62 42.38 220.77 0.00 47.13
940 48.69 78.76 64.14 0.00 11.55
941 48.85 45.76 222.58 0.25 43.87
942 48.84 5.64 133.17 0.00 22.83
943 48.86 24.78 207.30 0.01 38.97
944 48.85 32.07 218.94 0.84 46.57
945 48.84 50.27 213.79 0.00 38.43
946 48.87 71.38 81.18 0.00 16.53
947 49.03 34.44 215.25 3.63 40.27
948 48.85 73.71 69.65 0.00 15.03
949 48.95 52.93 173.05 0.00 35.39
950 49.12 8.52 139.62 0.00 23.93
951 49.07 55.44 194.08 0.00 34.86
952 49.04 39.14 211.74 0.84 49.40
953 48.98 67.04 120.46 0.00 21.52
954 49.14 11.61 137.46 0.00 19.93
955 49.19 13.79 153.35 0.00 22.34
956 49.22 95.23 8.00 1.85 0.00
957 49.23 29.69 189.14 0.27 42.94
958 49.35 60.00 142.72 0.96 27.10
959 49.15 93.25 19.08 3.13 3.24
960 49.46 3.57 70.52 0.00 10.74
961 49.52 83.94 28.94 0.00 4.73
962 49.36 62.48 125.61 0.00 20.06
963 49.53 48.07 184.55 2.24 33.15
964 49.54 65.14 123.14 1.03 22.98
965 49.55 69.37 71.73 0.00 12.65
966 49.60 75.74 46.99 0.00 9.38
967 49.54 90.72 19.28 6.24 3.41
968 49.60 41.25 173.17 0.49 32.87
969 49.71 57.84 130.64 0.00 27.27
970 49.69 44.10 173.82 2.39 31.47
971 49.52 79.95 32.46 3.87 6.74
972 49.73 36.22 166.05 2.26 36.21
973 49.93 20.74 98.65 0.00 21.05
974 49.70 86.56 22.96 5.47 5.80
975 49.87 17.88 109.70 0.00 20.53
976 49.86 23.33 90.09 0.00 25.49
977 49.83 78.67 34.40 0.09 6.24
978 49.80 88.16 22.71 6.12 4.76
979 49.91 51.07 114.57 1.08 25.91
980 49.99 72.16 38.99 0.70 10.69
981 50.05 6.48 68.13 0.00 16.55
982 50.08 26.14 135.82 0.00 24.03
983 49.82 82.30 24.27 0.94 4.49
984 49.99 31.93 115.27 0.60 26.81
985 50.08 81.33 20.78 3.80 4.19
986 50.07 15.47 78.36 0.00 19.74
987 50.14 53.56 76.40 0.00 22.40
988 50.22 67.32 46.39 2.33 12.86
989 50.24 28.89 88.32 1.23 26.36
990 50.15 38.78 127.48 3.66 31.27
991 50.21 13.78 77.49 0.00 13.28
992 50.31 55.93 91.18 0.47 20.01
993 50.31 63.46 67.05 1.55 14.02
994 50.48 10.48 70.59 0.01 15.87
995 50.52 46.58 89.58 3.25 23.35
996 50.63 33.74 90.00 3.43 22.17
997 50.51 94.70 7.66 10.62 0.00
998 50.51 61.25 50.29 2.58 12.71
999 50.70 76.64 23.54 3.42 5.81
1000 50.59 4.16 32.81 0.00 6.32
1001 50.73 49.20 78.38 4.68 22.95
1002 50.68 59.09 52.42 0.00 19.55
1003 50.61 41.81 87.73 2.71 22.34
1004 50.67 69.68 35.32 5.94 8.94
1005 50.69 92.38 10.95 11.45 0.37
1006 50.70 74.05 23.08 4.84 7.42
1007 50.64 85.27 14.50 7.52 3.25
1008 50.93 89.80 29.20 13.23 1.31
1009 50.82 44.48 65.57 1.27 22.80
1010 50.92 65.35 33.30 6.26 10.65
1011 50.98 22.44 50.80 3.11 14.73
1012 50.85 35.88 57.92 4.47 20.75
1013 50.82 79.19 20.11 10.44 4.15
1014 50.87 87.91 25.32 9.52 0.76
1015 51.02 16.55 37.94 0.33 12.06
1016 51.03 19.53 40.78 1.14 14.47
1017 51.07 24.86 49.87 2.47 15.34
1018 51.08 51.85 47.27 5.14 16.18
1019 50.92 18.07 45.01 0.82 9.61
1020 51.06 30.82 71.13 1.82 17.21
1021 51.11 12.09 45.31 0.00 11.64
1022 51.15 27.57 53.07 1.51 18.74
1023 51.22 38.13 57.60 4.06 19.58
1024 51.11 82.13 17.25 10.88 0.91
1025 51.20 6.75 32.65 1.42 7.89
1026 51.30 57.05 41.09 5.68 14.51
1027 51.39 72.12 18.20 13.94 4.74
1028 51.29 54.25 33.88 6.20 14.46
1029 51.45 63.22 42.60 10.51 9.68
1030 51.43 67.24 25.86 6.52 8.80
1031 51.60 40.40 41.89 2.63 14.64
1032 51.65 60.88 27.30 9.87 10.80
1033 51.65 47.89 41.85 12.12 17.02
1034 51.72 42.87 48.56 9.53 15.47
1035 51.70 86.23 28.66 23.14 1.75
1036 51.63 84.43 19.90 21.35 0.65
1037 51.70 4.69 18.64 2.13 5.55
1038 51.78 95.16 38.09 19.59 0.00
1039 51.93 34.32 39.81 12.06 14.66
1040 51.84 45.52 36.98 11.86 13.43
1041 51.74 69.66 30.43 13.15 4.37
1042 51.80 92.23 57.09 17.14 0.00
1043 51.85 32.10 41.72 13.16 14.14
1044 51.88 80.13 35.60 11.48 1.40
1045 51.99 21.09 24.41 6.72 10.93
1046 51.95 50.58 26.02 14.93 11.96
1047 52.00 58.77 36.57 10.97 8.03
1048 51.87 77.09 23.17 13.39 3.75
1049 52.02 29.39 38.13 6.81 12.35
1050 51.95 73.86 24.19 15.45 3.26
1051 51.98 22.95 29.51 6.31 7.11
1052 52.05 26.32 34.01 9.74 9.62
1053 51.96 36.33 34.01 13.91 12.24
1054 52.26 88.88 134.80 24.48 0.00
1055 52.10 18.29 21.74 6.80 6.37
1056 52.08 11.98 24.90 3.47 6.83
1057 52.08 15.72 22.94 4.00 8.00
1058 52.01 14.10 27.10 6.18 2.85
1059 52.22 56.00 35.95 14.86 8.58
1060 52.26 65.42 27.90 23.54 5.93
1061 52.21 24.12 24.53 9.76 12.05
1062 52.28 53.35 39.74 21.14 10.11
1063 52.20 8.24 22.10 4.46 5.76
1064 52.43 6.59 17.85 6.68 4.53
1065 52.40 38.42 35.22 15.76 12.89
1066 52.56 67.74 38.97 25.74 4.52
1067 52.54 63.10 30.52 30.42 6.66
1068 52.54 70.74 37.41 24.16 4.16
1069 52.60 41.34 41.94 19.02 8.54
1070 52.98 82.01 141.53 29.17 0.47
1071 53.16 84.83 165.92 32.86 0.14
1072 52.52 31.16 34.95 10.92 8.39
1073 52.83 46.48 48.59 28.35 8.08
1074 52.68 48.95 29.35 18.91 8.47
1075 52.82 78.32 98.10 21.36 1.52
1076 52.74 43.85 49.89 21.65 9.57
1077 52.78 60.86 51.76 24.86 6.46
1078 52.78 32.92 45.89 18.95 7.72
1079 53.02 72.63 98.89 22.36 0.76
1080 52.93 75.48 99.44 23.81 1.04
1081 52.90 28.05 41.64 21.95 7.01
1082 52.97 86.35 170.74 33.98 0.00
1083 53.11 91.77 194.81 40.77 0.00
1084 52.98 10.55 22.21 11.97 2.52
1085 53.02 20.40 25.67 9.62 4.85
1086 52.94 36.24 47.39 27.54 8.35
1087 53.05 51.24 46.83 34.65 7.06
1088 53.03 25.38 34.42 19.04 7.60
1089 53.00 58.20 78.74 32.49 5.93
1090 53.06 22.86 29.51 19.06 4.89
1091 53.19 16.74 20.25 16.16 1.85
1092 52.99 30.54 39.22 22.15 7.16
1093 53.44 94.07 124.04 28.97 0.00
1094 53.04 12.26 15.90 14.88 3.26
1095 53.22 14.61 15.91 15.54 2.70
1096 52.91 18.68 10.90 13.11 1.95
1097 53.31 55.79 124.41 37.98 5.33
1098 53.23 18.13 19.57 15.40 3.15
1099 53.31 39.23 81.65 33.63 6.02
1100 53.47 53.50 128.55 35.96 4.87
1101 53.50 65.98 127.81 30.65 2.63
1102 53.69 34.40 131.64 34.27 3.95
1103 53.45 69.06 129.17 29.48 2.04
1104 53.46 7.86 20.22 16.66 2.37
1105 53.67 41.68 127.72 37.28 5.28
1106 53.57 63.44 127.48 34.10 3.01
1107 53.40 1.47 0.53 10.34 0.00
1108 53.69 48.54 111.05 36.64 5.58
1109 53.79 31.61 116.65 27.10 3.62
1110 53.82 44.11 135.45 34.94 4.91
1111 53.91 89.10 197.71 42.75 0.00
1112 53.94 29.19 139.71 43.26 4.63
1113 53.87 60.35 201.89 41.57 2.64
1114 53.91 79.90 200.39 36.80 0.00
1115 54.05 26.82 120.63 34.71 3.86
1116 54.03 37.08 163.36 42.39 4.60
1117 53.74 9.85 29.02 21.64 2.43
1118 54.22 22.15 109.18 28.96 1.80
1119 54.16 46.44 156.60 46.46 5.68
1120 54.15 19.18 85.64 23.90 1.27
1121 54.04 24.60 82.30 27.41 3.51
1122 54.14 12.70 59.91 19.79 1.42
1123 54.13 71.24 200.18 36.76 0.00
1124 54.22 76.98 200.35 35.13 0.00
1125 54.22 1.80 9.41 16.68 0.00
1126 54.14 57.66 204.63 48.52 3.78
1127 54.23 74.10 197.29 34.60 0.55
1128 54.39 16.01 98.59 18.66 0.54
1129 54.23 82.95 193.70 34.84 0.00
1130 54.24 50.61 169.30 46.38 3.74
1131 54.56 86.13 206.16 37.65 0.00
1132 54.49 39.31 192.80 45.02 4.71
1133 54.39 7.29 53.57 22.51 0.16
1134 54.49 68.04 220.65 51.49 1.03
1135 54.74 55.26 203.42 56.95 3.39
1136 54.37 9.59 58.23 22.70 1.22
1137 54.75 65.01 230.37 52.56 1.43
1138 54.83 92.09 168.04 44.27 0.00
1139 54.64 62.61 218.13 54.24 1.76
1140 54.82 97.72 45.21 16.96 0.00
1141 54.69 52.93 208.56 50.17 3.75
1142 54.86 95.11 101.35 34.19 0.00
1143 54.78 32.83 207.52 51.44 4.29
1144 54.98 35.21 198.17 47.82 3.54
1145 54.97 41.78 204.49 52.12 4.25
1146 55.26 5.49 82.62 32.01 0.00
1147 55.16 30.62 193.74 56.84 2.58
1148 55.02 44.55 212.29 52.28 3.36
1149 55.03 8.21 85.34 28.02 1.04
1150 55.17 47.92 210.48 48.82 2.59
1151 55.15 60.37 222.56 62.12 2.41
1152 55.14 25.96 170.28 49.22 1.18
1153 55.08 79.55 178.94 37.92 0.25
1154 55.10 10.88 117.26 29.71 0.00
1155 55.38 28.42 190.27 54.39 1.24
1156 55.23 70.46 219.83 53.83 0.25
1157 55.21 57.65 217.68 59.09 3.32
1158 55.32 73.10 194.96 57.04 0.00
1159 55.39 1.63 38.40 18.26 0.00
1160 55.28 18.70 135.05 37.92 0.40
1161 55.43 37.12 221.05 56.18 3.53
1162 55.44 89.03 160.91 46.35 0.00
1163 55.46 13.16 129.22 31.00 0.03
1164 55.57 20.96 176.43 44.44 0.24
1165 55.58 23.67 189.78 44.22 0.60
1166 55.56 66.70 220.73 55.53 1.16
1167 55.36 82.70 165.17 46.14 0.00
1168 55.57 50.36 193.56 59.09 3.27
1169 55.48 76.19 185.68 45.11 0.00
1170 55.88 3.67 90.73 35.54 0.00
1171 55.89 16.07 152.76 41.69 0.05
1172 55.65 39.45 218.81 57.25 3.14
1173 55.81 98.61 14.01 12.59 0.00
1174 55.93 52.64 185.32 59.24 2.25
1175 55.96 62.71 175.00 70.14 0.58
1176 56.14 68.82 187.28 75.35 0.65
1177 55.92 85.72 173.42 56.64 0.00
1178 55.88 33.02 209.55 74.55 3.22
1179 56.04 43.04 212.59 61.87 2.62
1180 55.98 96.54 34.09 27.82 0.00
1181 55.85 7.97 117.91 32.79 0.00
1182 55.80 10.16 133.78 35.75 0.35
1183 56.05 45.70 185.86 66.98 2.73
1184 56.24 54.77 158.77 67.23 1.26
1185 56.07 93.89 80.02 45.77 0.00
1186 56.34 65.16 153.20 67.18 2.06
1187 56.31 56.97 184.23 79.13 1.70
1188 56.28 59.73 176.53 73.65 1.18
1189 56.13 79.29 128.97 47.96 0.00
1190 56.30 26.42 199.14 75.01 0.99
1191 56.34 35.29 204.45 75.53 1.28
1192 56.49 91.27 113.35 57.49 0.00
1193 56.36 30.84 222.56 80.36 1.52
1194 56.50 48.19 156.22 76.94 3.01
1195 56.58 40.45 184.60 79.13 2.36
1196 56.43 71.28 139.40 76.77 0.00
1197 56.48 73.91 172.25 80.83 0.09
1198 56.69 1.81 53.18 29.82 0.00
1199 56.50 82.37 101.63 65.59 0.00
1200 56.67 37.78 185.11 97.43 4.26
1201 56.45 8.30 132.97 43.04 0.00
1202 56.51 10.71 125.59 37.91 0.00
1203 56.78 28.43 182.03 82.74 1.35
1204 56.77 76.37 136.31 60.04 0.00
1205 56.73 19.09 148.34 56.07 0.17
1206 56.83 21.75 165.02 63.27 0.77
1207 56.87 24.18 163.66 70.63 0.00
1208 56.83 5.97 112.45 42.64 0.00
1209 56.99 87.68 140.40 60.51 0.00
1210 56.77 98.22 3.16 17.01 0.00
1211 56.98 13.12 130.94 42.47 0.00
1212 56.99 50.53 107.21 86.08 2.17
1213 56.99 33.17 160.45 96.76 1.76
1214 57.11 67.34 102.38 89.85 0.18
1215 57.14 63.67 103.41 89.82 0.47
1216 57.13 42.63 131.32 88.78 2.41
1217 57.16 61.23 76.74 100.33 1.30
1218 57.08 95.85 21.56 44.97 0.00
1219 57.16 45.91 127.03 91.51 4.05
1220 57.30 52.96 96.16 97.60 2.39
1221 57.23 79.32 108.52 71.14 0.00
1222 57.33 16.30 131.69 57.45 0.00
1223 57.40 3.77 79.29 48.30 0.00
1224 57.28 84.57 85.89 72.77 0.00
1225 57.38 58.64 82.24 99.33 0.91
1226 57.42 7.72 105.37 49.83 0.00
1227 57.46 30.27 141.11 114.04 0.42
1228 57.39 93.48 50.85 66.41 0.00
1229 57.45 55.73 83.13 107.30 2.06
1230 57.52 69.74 66.55 102.68 0.80
1231 57.48 36.22 121.39 106.68 1.19
1232 57.56 72.30 81.83 92.41 0.00
1233 57.61 26.26 104.48 104.25 0.17
1234 57.64 39.30 92.75 129.50 2.32
1235 57.83 48.68 49.24 124.29 2.46
1236 57.72 81.57 55.44 82.91 0.00
1237 58.14 98.11 0.00 28.69 0.00
1238 57.62 83.02 56.72 78.22 0.00
1239 58.01 65.54 35.28 113.95 0.39
1240 57.65 78.10 65.98 85.90 0.00
1241 57.73 90.38 61.78 75.48 0.00
1242 57.93 1.82 27.64 40.65 0.00
1243 58.04 21.24 71.27 95.91 0.00
1244 58.04 75.29 38.60 92.80 0.00
1245 58.02 18.85 61.48 90.22 0.00
1246 58.01 34.13 72.21 137.35 1.30
1247 58.01 44.29 43.50 117.15 2.35
1248 57.86 9.97 81.63 63.50 0.00
1249 58.08 77.39 37.96 86.87 0.00
