#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
dm14 14A 8 even-skipped knirps hunchback
628 38.61 26.05 8.64 0.00 115.69
629 38.70 47.74 17.83 0.00 130.24
630 38.75 29.98 9.12 0.00 126.30
631 38.84 21.73 9.79 0.00 107.90
632 38.93 34.38 10.22 0.00 133.72
633 38.88 38.76 10.39 0.00 126.91
634 38.85 56.25 183.13 1.46 136.63
635 38.77 64.40 191.50 1.05 118.88
636 38.99 43.36 17.30 0.27 124.61
637 38.99 75.73 119.63 0.00 126.64
638 39.13 11.47 5.73 0.00 89.07
639 39.10 83.17 78.70 0.00 134.49
640 39.08 58.69 197.44 1.98 145.06
641 39.02 50.11 68.16 0.00 137.43
642 39.13 16.69 8.22 0.00 99.64
643 39.35 54.24 167.09 2.22 140.62
644 39.24 67.38 130.51 0.00 124.31
645 39.24 40.91 19.40 0.00 117.73
646 39.39 24.43 8.51 0.00 112.13
647 39.43 73.21 80.37 0.00 126.72
648 39.42 27.77 11.55 0.00 116.19
649 39.60 78.15 92.00 0.00 157.74
650 39.53 31.43 12.49 0.00 120.46
651 39.47 51.99 167.86 0.65 139.08
652 39.58 36.26 18.50 0.00 116.20
653 39.73 13.99 8.76 0.00 99.11
654 39.74 18.44 12.63 0.00 98.42
655 39.90 9.17 8.10 0.00 87.57
656 39.68 45.81 87.96 0.41 143.77
657 40.01 88.28 36.52 0.00 98.55
658 39.77 20.05 10.74 0.00 101.07
659 39.68 48.28 141.70 0.02 126.32
660 39.82 70.15 94.02 0.00 132.82
661 39.84 85.53 57.34 0.00 113.69
662 39.91 60.28 170.19 0.00 180.06
663 39.92 62.56 156.01 0.00 159.19
664 39.85 65.08 167.33 0.00 160.72
665 40.05 56.85 193.56 0.00 166.03
666 40.23 80.90 64.15 0.00 125.30
667 40.13 90.96 13.90 0.00 49.09
668 39.99 22.48 17.02 0.00 106.30
669 40.00 38.70 37.94 0.00 139.76
670 40.08 33.69 37.02 0.00 143.62
671 40.09 43.21 163.33 2.00 117.24
672 40.31 75.25 80.69 0.00 126.23
673 40.27 29.19 43.00 0.00 132.16
674 40.29 40.93 127.93 2.21 132.74
675 40.50 50.34 208.22 0.86 127.77
676 40.33 16.39 20.09 0.00 98.28
677 40.41 26.05 37.06 0.00 117.31
678 40.48 67.43 109.00 0.00 140.33
679 40.57 52.85 195.20 1.02 145.92
680 40.38 83.52 43.94 0.00 115.28
681 40.53 11.56 19.26 0.00 94.48
682 40.58 72.46 69.21 0.00 150.82
683 40.59 31.41 102.47 0.00 140.22
684 40.72 54.89 156.83 0.00 158.34
685 40.65 36.46 126.57 0.93 136.89
686 40.81 47.95 200.30 0.72 149.72
687 40.90 45.47 192.44 0.45 145.89
688 40.80 58.71 134.41 0.00 157.63
689 40.87 77.82 43.70 0.00 144.77
690 40.86 21.08 75.39 0.00 112.19
691 40.91 64.20 90.61 0.00 190.72
692 40.87 18.49 70.98 0.00 114.92
693 40.98 23.67 121.11 0.00 126.28
694 41.15 34.55 195.45 1.93 136.01
695 41.05 14.08 61.85 0.00 109.19
696 41.17 38.47 200.00 2.20 135.70
697 41.06 61.20 87.15 0.28 161.55
698 41.14 8.16 35.15 0.00 66.13
699 41.28 69.57 46.70 0.00 147.82
700 41.22 27.92 166.70 0.00 116.96
701 41.30 86.26 17.40 0.00 90.59
702 41.32 91.69 3.65 0.00 27.65
703 41.16 83.52 22.90 0.00 100.79
704 41.36 42.97 201.92 1.17 130.74
705 41.46 56.58 125.59 0.00 181.23
706 41.55 40.48 205.44 2.44 142.38
707 41.60 88.89 10.40 0.00 56.76
708 41.63 32.54 186.88 1.36 137.98
709 41.69 75.12 27.73 0.00 109.47
710 41.55 80.13 29.57 0.00 119.17
711 41.57 11.03 94.28 0.00 109.48
712 41.63 30.14 191.75 0.70 136.78
713 41.74 16.65 108.59 0.00 106.10
714 41.66 66.37 55.77 0.00 161.68
715 41.78 25.66 172.65 0.00 134.83
716 41.65 52.08 164.15 1.52 173.88
717 41.76 72.54 40.06 0.00 144.57
718 41.85 58.90 100.45 0.00 181.64
719 41.82 63.03 57.44 0.00 147.94
720 41.97 22.29 158.70 0.00 107.41
721 42.05 36.46 178.78 0.84 167.01
722 42.06 49.96 145.71 0.00 175.09
723 41.97 54.49 99.66 2.04 171.92
724 41.96 19.52 164.45 0.00 114.37
725 42.00 47.58 142.82 1.81 165.63
726 42.10 77.72 21.73 0.00 122.66
727 42.26 13.60 102.86 0.00 109.44
728 42.19 45.35 159.88 4.93 153.04
729 42.19 8.44 107.44 0.00 87.19
730 42.32 82.81 15.81 0.00 86.12
731 42.31 60.73 51.65 0.00 184.88
732 42.47 28.44 178.69 0.00 161.81
733 42.46 68.00 22.19 0.00 109.81
734 42.53 70.56 17.34 0.00 123.56
735 42.54 41.15 143.84 1.62 151.33
736 42.51 85.47 18.70 0.00 62.61
737 42.66 34.20 170.19 0.00 163.55
738 42.67 38.54 146.93 1.62 164.67
739 42.66 43.30 157.55 1.14 175.74
740 42.54 57.12 82.90 0.00 167.28
741 42.64 64.93 36.25 0.00 155.55
742 42.65 23.81 155.36 0.00 122.40
743 42.53 9.88 116.87 0.00 94.60
744 42.82 31.35 157.17 0.00 176.84
745 42.69 52.41 91.18 0.00 159.75
746 42.90 11.00 106.49 0.00 113.19
747 42.79 88.05 38.16 0.00 49.28
748 43.01 62.32 35.08 0.00 158.42
749 42.98 74.02 16.73 0.00 91.92
750 43.01 76.69 19.61 0.00 79.86
751 42.98 15.79 97.28 0.00 119.50
752 43.01 17.97 129.79 0.00 135.96
753 43.07 26.04 151.49 0.00 160.52
754 43.02 54.70 58.84 0.00 172.04
755 43.23 90.43 65.16 0.00 19.07
756 43.05 20.11 157.39 0.00 142.90
757 43.14 47.92 98.58 1.37 180.08
758 43.16 79.66 19.66 0.00 86.42
759 43.04 92.43 40.38 0.00 14.39
760 43.34 59.33 34.28 0.59 148.17
761 43.38 50.35 94.53 0.46 191.22
762 43.35 7.92 84.18 0.00 90.82
763 43.37 21.64 115.88 0.00 138.16
764 43.47 36.35 107.23 0.00 180.14
765 43.33 45.44 94.18 0.00 164.55
766 43.56 40.04 130.40 1.27 181.87
767 43.54 66.75 11.46 0.00 124.43
768 43.61 13.32 96.97 0.00 135.39
769 43.42 82.63 27.71 0.00 58.90
770 43.51 56.95 31.36 0.00 156.47
771 43.56 69.10 14.53 0.00 78.25
772 43.59 71.58 15.56 0.00 91.89
773 43.65 28.42 124.56 0.00 168.78
774 43.77 84.77 109.95 0.00 43.63
775 43.78 42.80 99.41 0.00 167.89
776 44.07 87.83 173.70 0.00 35.54
777 43.79 33.56 110.33 0.53 174.93
778 43.76 64.23 11.54 0.00 133.23
779 43.84 23.68 96.07 0.00 146.59
780 43.81 52.62 46.11 0.00 155.33
781 43.88 30.78 81.38 0.00 166.80
782 43.80 93.20 80.50 0.00 9.52
783 43.92 76.07 29.74 0.00 72.72
784 44.09 10.15 73.36 0.00 112.11
785 44.05 61.54 15.73 0.00 137.39
786 44.05 80.60 100.17 0.00 58.67
787 44.16 15.98 75.38 0.00 140.70
788 44.20 18.65 89.95 0.00 148.08
789 44.29 38.15 72.85 1.23 166.76
790 44.21 54.90 21.90 0.00 130.47
791 44.32 26.17 69.24 0.00 166.31
792 44.19 46.10 57.00 1.29 152.18
793 44.28 73.51 27.20 0.00 80.18
794 44.32 48.58 47.36 0.00 157.69
795 44.45 77.97 104.04 0.00 54.47
796 44.54 21.43 68.40 0.00 141.17
797 44.57 59.54 12.33 0.00 117.36
798 44.51 57.35 15.79 0.00 115.31
799 44.55 7.57 69.07 0.00 106.03
800 44.61 68.08 17.35 0.00 95.33
801 44.76 35.17 56.12 0.86 176.28
802 44.72 50.98 27.74 0.00 132.63
803 44.63 70.61 25.23 0.00 85.96
804 44.62 41.33 54.99 0.00 158.93
805 44.75 32.40 51.64 0.00 160.87
806 44.71 65.70 19.56 0.00 74.20
807 44.79 28.81 51.61 0.00 147.49
808 44.95 82.49 175.73 0.00 36.27
809 44.86 44.14 37.03 0.00 142.84
810 44.82 63.52 14.90 0.00 96.74
811 45.25 11.85 37.51 0.00 115.12
812 44.95 53.02 17.71 0.29 115.43
813 45.04 75.05 120.73 0.00 49.85
814 45.07 23.97 53.09 0.00 151.79
815 45.12 14.24 55.38 0.00 141.15
816 45.24 85.67 212.23 0.00 28.56
817 45.24 61.46 15.73 0.00 93.29
818 45.30 46.67 17.42 0.00 118.01
819 45.48 9.18 35.87 0.00 104.28
820 45.33 37.02 31.10 0.00 152.55
821 45.34 39.36 26.62 0.00 142.72
822 45.36 55.35 21.76 0.00 109.96
823 45.43 79.56 213.86 0.00 35.94
824 45.46 72.25 112.27 0.00 49.50
825 45.50 6.03 27.69 0.00 55.58
826 45.51 16.64 48.93 0.00 125.65
827 45.49 19.12 46.11 0.00 138.98
828 45.55 26.29 35.90 0.00 145.08
829 45.53 30.73 27.93 0.00 133.03
830 45.56 49.11 18.17 0.00 125.32
831 45.47 58.04 40.23 0.00 92.19
832 45.68 42.16 24.94 0.00 129.52
833 45.68 89.30 180.69 0.00 19.49
834 45.61 66.72 86.57 0.00 54.47
835 45.64 69.45 89.72 0.00 59.18
836 45.94 93.08 97.39 0.00 9.20
837 45.83 21.86 29.57 0.00 129.55
838 45.82 33.26 21.69 0.00 129.02
839 45.95 76.58 223.62 0.00 36.45
840 45.90 51.18 23.05 0.00 96.25
841 45.79 59.92 55.36 0.00 77.48
842 45.78 64.06 78.44 0.00 66.91
843 46.02 28.24 24.09 0.00 130.39
844 46.03 44.76 16.60 0.17 97.88
845 46.31 35.48 16.50 0.00 117.77
846 46.29 14.57 27.62 0.00 104.95
847 46.40 73.74 196.69 0.00 34.37
848 46.46 83.85 177.68 0.00 22.65
849 46.48 24.30 21.39 0.00 106.35
850 46.26 61.86 134.98 0.02 56.40
851 46.43 40.20 21.27 0.00 106.33
852 46.44 57.73 118.92 0.00 59.28
853 46.47 87.37 154.59 0.00 19.70
854 46.45 37.90 20.06 0.00 102.92
855 46.33 47.33 31.77 0.00 95.96
856 46.63 65.71 194.87 1.95 44.16
857 46.54 81.30 215.27 0.00 23.53
858 46.58 54.07 167.88 0.00 58.71
859 46.67 68.31 216.28 0.32 37.52
860 46.64 71.01 209.64 0.08 42.09
861 46.69 5.69 14.76 0.00 52.37
862 46.63 11.19 14.06 0.00 90.20
863 46.58 17.49 16.84 0.00 101.35
864 46.57 30.52 18.23 0.00 108.91
865 46.67 8.33 12.76 0.00 68.17
866 46.60 13.36 21.49 0.00 99.50
867 46.78 20.16 17.13 0.00 102.69
868 46.64 49.17 126.97 0.00 68.47
869 46.68 42.81 31.24 0.00 90.78
870 47.32 60.72 231.81 2.48 40.71
871 46.92 32.83 21.83 0.00 93.77
872 47.03 78.22 211.23 1.79 20.01
873 47.11 63.49 232.28 0.67 36.34
874 47.21 92.34 53.10 0.00 10.69
875 46.92 45.35 71.16 0.30 88.03
876 47.17 25.96 17.49 0.00 87.70
877 47.22 50.97 192.67 0.12 52.64
878 47.14 28.10 22.38 0.00 91.09
879 47.40 15.75 19.41 0.00 77.29
880 47.17 22.21 16.57 0.00 87.51
881 47.29 75.51 213.19 0.07 24.03
882 47.27 56.14 233.36 2.15 44.91
883 47.28 37.07 52.75 0.00 79.56
884 47.41 34.71 53.25 0.00 84.43
885 47.53 47.15 205.56 2.40 50.33
886 47.32 39.31 80.49 2.16 63.10
887 47.65 85.58 105.82 0.44 14.22
888 47.66 88.66 67.80 0.00 11.12
889 47.53 42.72 142.73 1.85 52.57
890 47.67 72.38 196.07 1.43 28.49
891 47.65 53.45 236.15 4.30 42.49
892 47.69 18.88 15.45 0.00 74.87
893 47.84 31.06 114.51 0.00 58.40
894 47.77 58.32 239.25 0.74 45.15
895 47.72 7.83 17.30 0.00 61.05
896 47.78 67.30 217.33 1.18 26.77
897 47.72 82.88 115.75 0.43 13.33
898 47.68 10.77 13.72 0.00 63.88
899 47.80 13.18 20.49 0.00 62.86
900 47.82 23.64 39.18 0.00 68.58
901 47.87 69.73 220.32 1.56 27.59
902 47.93 80.15 135.50 0.00 16.46
903 47.94 44.91 203.79 2.89 51.15
904 47.97 65.09 233.12 0.71 29.99
905 47.89 5.73 12.72 0.00 32.57
906 48.08 49.14 235.78 5.27 43.40
907 47.95 21.09 34.38 0.00 58.62
908 48.24 38.56 171.09 2.36 46.74
909 48.24 41.03 220.97 1.26 46.10
910 48.10 26.35 122.09 0.00 55.09
911 48.26 35.89 201.23 2.62 47.26
912 48.27 55.70 244.47 4.29 34.80
913 48.30 77.40 105.63 0.80 15.99
914 48.29 91.76 23.57 0.02 8.06
915 48.56 28.89 176.45 0.53 39.59
916 48.43 74.40 150.02 0.00 19.93
917 48.64 33.29 222.59 0.42 38.13
918 48.39 51.57 239.17 2.30 37.25
919 48.57 62.84 211.47 3.74 28.32
920 48.57 60.35 219.28 5.14 23.89
921 48.79 88.17 32.83 0.98 10.20
922 48.65 9.29 87.22 0.00 43.27
923 48.76 6.73 68.68 0.04 31.71
924 48.69 19.03 114.70 0.00 36.80
925 48.75 93.82 3.13 0.00 3.12
926 48.90 22.39 152.79 0.00 35.12
927 48.75 12.02 88.25 0.00 31.93
928 49.14 16.48 137.01 0.00 39.31
929 48.85 43.89 234.68 2.18 34.48
930 48.80 85.20 48.32 0.00 10.16
931 48.95 13.96 102.91 0.00 33.58
932 48.90 24.49 161.04 0.00 37.87
933 48.87 46.94 229.97 4.11 28.48
934 48.79 53.78 222.95 5.72 27.51
935 48.87 68.12 189.28 2.81 20.10
936 48.87 71.09 129.80 0.00 18.76
937 48.90 57.83 207.03 2.73 25.65
938 49.06 81.65 68.51 3.14 10.85
939 48.95 65.31 181.02 0.00 20.10
940 48.85 91.81 20.17 0.00 7.20
941 49.32 26.52 205.76 0.00 33.98
942 49.26 37.14 225.50 2.17 34.14
943 49.43 31.09 214.99 1.53 30.29
944 49.27 40.43 224.62 4.12 31.14
945 49.28 49.58 191.81 3.17 22.81
946 49.37 78.93 70.29 0.00 11.08
947 49.43 55.70 195.47 2.01 20.74
948 49.42 76.26 56.22 0.05 12.20
949 49.43 51.99 209.84 1.75 22.44
950 49.53 73.62 74.86 0.00 13.80
951 49.63 34.36 214.15 0.81 24.92
952 49.59 61.39 126.39 1.75 15.99
953 49.71 89.40 13.47 1.78 6.88
954 49.61 59.31 152.83 2.72 18.02
955 49.75 63.68 145.92 2.77 15.16
956 49.71 42.61 199.07 3.90 24.24
957 49.92 91.99 9.22 4.92 5.47
958 49.93 7.44 121.53 0.00 19.91
959 49.79 9.90 132.00 0.00 22.73
960 49.83 28.73 215.47 0.72 25.68
961 49.92 86.47 16.49 2.24 7.88
962 49.79 66.50 97.87 2.71 14.16
963 49.92 19.96 168.02 0.00 25.41
964 49.94 45.31 147.25 3.54 21.36
965 49.96 68.96 56.08 2.68 10.83
966 49.96 47.72 146.72 3.96 20.46
967 49.97 53.84 150.57 3.02 19.60
968 50.10 71.50 42.45 0.28 9.73
969 50.24 24.60 183.33 0.31 22.62
970 50.24 22.54 154.74 0.51 22.93
971 50.26 38.55 174.96 1.27 24.42
972 50.04 84.87 17.50 3.23 8.26
973 50.05 87.67 13.80 2.39 7.34
974 50.11 14.40 160.45 0.00 19.95
975 50.08 83.19 21.11 2.89 7.27
976 50.24 57.53 74.90 1.28 14.37
977 50.37 11.48 151.01 0.80 20.78
978 50.29 50.93 110.39 3.98 16.90
979 50.47 80.57 19.79 7.08 7.45
980 50.37 36.10 172.70 2.80 18.67
981 50.48 32.33 171.27 0.97 16.60
982 50.64 17.59 145.30 0.23 17.34
983 50.55 77.81 24.01 5.38 8.07
984 50.59 40.51 105.44 3.78 18.46
985 50.53 74.95 24.16 1.59 9.00
986 50.65 26.89 145.21 1.95 16.42
987 50.65 43.30 98.11 3.21 15.41
988 50.69 55.58 84.72 2.92 13.47
989 50.71 61.92 60.78 2.21 10.18
990 50.86 29.91 128.50 3.81 14.67
991 50.68 59.64 65.04 2.43 10.48
992 50.78 64.42 48.56 7.12 11.16
993 50.77 66.76 43.91 8.09 10.01
994 51.12 94.25 1.92 15.59 3.06
995 50.87 49.03 59.57 4.93 11.62
996 50.97 70.25 24.43 4.70 7.93
997 51.00 46.53 43.92 6.03 12.32
998 51.05 53.13 78.49 4.66 10.49
999 50.85 6.16 96.41 0.00 12.28
1000 51.12 34.31 120.45 3.64 11.98
1001 50.98 83.08 15.14 13.68 6.57
1002 51.20 13.22 108.09 0.00 14.14
1003 50.95 84.85 10.48 10.32 6.82
1004 51.18 8.81 79.98 0.00 10.95
1005 51.19 72.62 22.35 5.64 7.02
1006 51.17 20.87 74.50 0.14 13.69
1007 51.15 86.89 9.93 8.17 5.64
1008 51.43 15.62 91.51 0.33 12.49
1009 51.35 36.85 71.52 1.96 14.32
1010 51.28 57.84 36.91 6.68 9.28
1011 51.44 68.35 20.27 7.74 7.17
1012 51.40 23.51 77.71 0.66 13.50
1013 51.72 41.53 34.48 9.08 8.94
1014 51.55 79.69 18.04 12.34 5.56
1015 51.58 27.65 66.79 2.42 12.51
1016 51.59 44.22 41.03 5.52 10.61
1017 51.55 51.06 33.50 9.11 9.58
1018 51.68 77.13 14.23 12.64 5.08
1019 51.72 25.53 50.46 1.33 12.31
1020 51.68 60.29 24.56 8.19 7.23
1021 51.59 63.12 24.11 10.62 9.10
1022 51.69 75.02 15.27 8.01 6.18
1023 51.52 6.12 62.06 0.00 9.72
1024 51.74 38.97 39.76 4.41 11.11
1025 51.69 31.99 58.58 2.04 10.41
1026 51.94 4.37 28.79 0.00 2.31
1027 51.68 55.10 27.32 12.18 9.66
1028 51.81 65.73 17.11 13.37 7.77
1029 51.97 17.85 46.96 0.56 7.71
1030 51.83 82.41 21.37 22.72 5.83
1031 51.86 48.67 27.85 10.11 7.12
1032 52.10 29.54 49.62 7.72 7.83
1033 52.12 84.78 41.58 23.96 4.12
1034 52.33 9.71 32.94 1.71 6.12
1035 52.10 70.67 14.46 14.57 5.11
1036 52.17 88.40 39.03 20.94 3.65
1037 52.19 12.21 39.92 0.82 7.59
1038 52.11 46.39 21.12 19.45 7.64
1039 52.12 7.28 32.43 1.06 5.94
1040 52.21 21.65 55.23 2.16 7.86
1041 52.15 34.39 34.38 7.73 9.23
1042 52.22 56.72 17.32 19.25 6.92
1043 52.38 53.39 24.47 21.28 6.26
1044 52.38 58.68 14.51 19.08 5.19
1045 52.56 36.91 31.88 10.21 7.45
1046 52.46 68.22 15.90 21.36 4.72
1047 52.52 93.33 44.97 22.65 2.82
1048 52.43 62.13 15.67 26.18 6.05
1049 52.59 72.70 22.29 19.61 3.91
1050 52.62 24.42 27.21 6.26 6.48
1051 52.61 44.07 20.80 10.83 7.85
1052 52.59 50.92 19.40 19.18 6.94
1053 52.52 64.27 15.19 25.20 4.11
1054 52.47 78.60 38.13 21.55 3.56
1055 52.59 15.29 23.71 3.02 6.05
1056 52.58 80.70 31.11 27.09 3.71
1057 52.72 27.26 21.53 9.64 5.97
1058 52.60 32.19 24.35 10.34 6.31
1059 52.69 75.48 14.65 23.51 4.51
1060 52.77 39.30 20.26 14.39 6.35
1061 52.82 48.47 15.93 27.98 5.31
1062 52.80 66.01 20.88 30.51 4.28
1063 52.79 96.09 6.14 13.98 1.29
1064 52.80 5.14 10.64 1.47 1.91
1065 52.87 60.15 24.84 18.29 3.70
1066 53.14 83.40 157.77 34.19 3.35
1067 52.90 77.51 48.66 22.22 3.09
1068 52.89 90.62 82.88 21.52 2.88
1069 52.89 11.16 21.02 7.77 5.16
1070 53.09 30.08 15.78 22.71 6.79
1071 53.10 7.20 14.25 3.29 2.56
1072 53.01 17.93 15.25 9.20 4.66
1073 53.24 34.68 24.61 21.26 5.55
1074 53.19 46.14 20.54 30.76 6.93
1075 53.17 69.92 46.65 28.41 2.92
1076 53.23 20.69 19.24 9.79 6.04
1077 53.20 56.86 36.87 30.79 4.04
1078 53.46 86.62 150.21 24.26 3.03
1079 53.26 22.56 22.55 14.24 3.32
1080 53.37 52.63 27.78 42.13 4.79
1081 53.35 12.76 15.31 9.68 4.21
1082 53.29 41.55 21.75 18.31 4.30
1083 53.42 62.54 78.57 37.47 3.25
1084 53.48 74.16 69.67 35.77 2.61
1085 53.45 32.39 20.81 26.83 3.89
1086 53.53 58.72 52.24 36.91 3.82
1087 53.67 67.49 147.24 30.72 2.92
1088 53.76 79.05 170.54 35.55 2.72
1089 53.56 3.76 3.82 6.12 0.00
1090 53.53 25.63 20.62 18.32 2.67
1091 53.70 43.75 47.81 25.68 4.13
1092 53.65 50.07 64.16 35.57 3.00
1093 53.99 15.84 22.09 15.64 2.66
1094 53.91 71.92 160.77 40.37 2.30
1095 53.58 90.92 117.57 33.94 3.29
1096 53.76 39.24 55.04 26.72 3.52
1097 53.77 54.57 98.40 38.08 3.86
1098 53.70 64.72 98.37 41.09 2.84
1099 53.44 28.70 12.79 22.44 3.48
1100 54.00 76.51 113.68 34.34 2.53
1101 53.94 93.91 107.38 28.03 1.58
1102 53.69 88.88 166.35 29.99 3.05
1103 53.83 18.89 16.01 15.09 2.38
1104 53.71 31.38 23.73 30.60 4.98
1105 54.07 60.73 141.83 54.09 2.46
1106 54.01 6.95 3.61 12.56 0.79
1107 54.13 81.28 192.62 30.90 2.34
1108 54.30 20.88 53.51 24.48 2.07
1109 54.50 37.08 132.71 32.36 2.20
1110 54.22 23.51 41.22 23.40 2.67
1111 54.28 56.50 138.56 45.36 2.67
1112 54.32 33.11 51.79 30.05 3.26
1113 54.32 45.94 95.74 33.30 2.25
1114 54.42 30.53 85.39 37.52 2.21
1115 54.31 41.51 112.18 33.34 2.63
1116 54.49 69.90 210.78 45.07 2.70
1117 54.56 13.68 30.69 18.74 1.65
1118 54.49 26.07 86.62 29.48 0.99
1119 54.39 84.82 205.08 36.16 3.47
1120 54.48 4.18 4.59 10.36 0.00
1121 54.61 28.40 81.00 31.53 2.12
1122 54.63 52.71 179.05 51.49 2.88
1123 54.44 82.84 210.94 41.91 2.44
1124 54.41 88.75 180.77 35.51 2.46
1125 54.70 65.54 223.50 50.76 2.67
1126 54.71 50.76 195.48 50.55 2.65
1127 54.70 63.04 223.46 45.18 2.43
1128 54.56 11.59 16.80 21.13 2.60
1129 54.72 48.20 180.73 41.25 3.06
1130 54.73 58.72 215.40 57.17 2.20
1131 54.77 74.47 198.96 44.26 2.13
1132 54.82 91.48 147.72 33.10 1.91
1133 55.32 19.15 108.75 36.25 0.79
1134 54.92 67.71 226.98 51.27 2.64
1135 55.10 39.31 194.72 55.30 1.65
1136 54.99 43.95 196.76 42.46 1.91
1137 54.85 6.35 21.58 19.02 0.00
1138 54.99 34.73 148.02 41.25 1.87
1139 55.13 54.65 197.10 53.20 2.61
1140 55.21 79.10 220.68 45.26 1.42
1141 55.11 8.83 41.86 20.58 0.56
1142 55.28 16.32 95.72 38.46 0.85
1143 55.24 22.35 125.84 40.85 0.62
1144 55.48 24.45 149.79 43.09 0.58
1145 55.40 61.09 229.41 66.34 2.10
1146 55.38 72.31 213.08 59.04 1.75
1147 55.43 94.01 102.42 31.32 1.10
1148 55.36 86.46 176.25 42.21 1.78
1149 55.40 76.74 195.23 46.28 2.07
1150 55.44 82.18 209.07 48.34 2.00
1151 55.52 88.94 151.07 42.20 1.94
1152 55.58 10.67 64.36 27.44 0.35
1153 55.59 32.58 170.06 47.99 2.14
1154 55.56 41.66 218.92 55.37 2.68
1155 55.64 30.15 157.96 44.17 1.67
1156 55.63 57.01 230.07 68.60 2.03
1157 55.55 84.82 189.38 38.10 2.22
1158 55.79 13.27 111.25 37.70 0.48
1159 55.71 27.30 186.29 50.04 1.17
1160 55.74 46.42 201.09 67.34 1.69
1161 55.75 64.46 229.18 65.91 1.48
1162 55.70 69.25 211.46 59.83 1.33
1163 55.90 4.37 50.67 20.96 0.00
1164 55.92 96.50 29.42 20.30 0.00
1165 55.92 37.43 214.03 65.01 1.62
1166 55.81 48.84 204.63 60.41 1.73
1167 55.91 51.42 229.01 77.04 1.65
1168 56.00 6.63 88.95 27.38 0.00
1169 56.09 35.29 191.24 62.11 2.03
1170 56.03 59.00 216.75 69.58 2.63
1171 56.13 66.54 199.12 71.15 1.98
1172 56.14 75.04 197.01 65.50 1.29
1173 56.16 53.48 203.75 78.69 1.85
1174 56.20 44.18 213.37 77.10 2.12
1175 56.16 91.29 76.76 25.16 1.01
1176 56.25 8.88 97.52 29.23 0.00
1177 56.26 62.75 189.67 69.74 0.96
1178 56.32 71.17 193.07 58.73 1.04
1179 56.41 17.41 140.18 48.59 0.00
1180 56.37 80.46 212.37 54.50 1.73
1181 56.42 21.60 164.09 58.04 0.12
1182 56.46 39.55 183.35 80.89 1.17
1183 56.47 55.54 220.83 82.33 1.78
1184 56.65 77.54 209.14 58.59 1.54
1185 56.54 25.74 170.50 65.74 0.00
1186 56.62 84.03 173.44 63.56 2.11
1187 56.62 29.06 201.57 77.61 0.57
1188 56.65 60.82 214.73 76.40 0.85
1189 56.78 87.08 131.45 61.83 1.61
1190 56.68 89.41 114.36 48.47 1.75
1191 56.70 98.30 2.08 6.70 0.00
1192 56.85 23.60 175.52 67.58 1.17
1193 56.79 33.53 205.73 84.23 1.03
1194 56.67 41.95 187.61 78.34 2.39
1195 56.76 68.48 199.21 73.81 1.16
1196 56.84 73.24 145.95 67.27 0.92
1197 56.80 11.53 127.16 41.14 0.00
1198 56.84 47.45 163.57 92.34 0.80
1199 56.78 49.88 199.35 84.39 1.22
1200 56.98 93.89 73.78 42.48 0.67
1201 57.05 31.48 189.40 69.33 0.68
1202 57.04 19.15 154.49 61.18 0.00
1203 56.93 64.46 183.60 75.87 0.98
1204 57.01 57.96 177.94 86.02 1.34
1205 57.12 45.42 152.80 104.37 1.33
1206 57.13 9.07 130.54 52.10 0.00
1207 57.04 14.16 149.56 55.99 0.00
1208 57.15 37.60 176.04 83.46 1.20
1209 57.05 5.04 83.08 28.38 0.00
1210 56.85 16.36 137.44 72.90 0.00
1211 57.34 27.41 164.83 80.14 0.14
1212 57.35 51.95 160.91 90.85 1.55
1213 57.40 35.46 146.34 100.91 0.79
1214 57.29 6.77 115.64 39.50 0.00
1215 57.38 53.89 154.06 91.78 1.25
1216 57.50 75.25 129.31 72.90 0.78
1217 57.44 71.06 115.07 83.74 0.44
1218 57.64 66.51 168.45 82.71 0.96
1219 57.58 82.69 113.56 77.45 1.32
1220 57.62 90.98 86.11 50.05 0.97
1221 57.62 62.35 169.59 97.43 1.12
1222 57.56 79.60 185.28 76.12 1.05
1223 57.57 43.30 131.39 107.69 0.40
1224 57.36 16.24 123.77 64.49 0.00
1225 57.56 40.56 127.94 114.51 1.41
1226 57.74 21.57 168.03 89.93 0.00
1227 57.67 60.10 158.68 102.76 1.36
1228 57.76 25.46 151.00 93.38 0.00
1229 57.73 55.93 153.62 110.81 0.63
1230 57.68 96.22 8.98 19.17 0.00
1231 57.79 49.28 161.84 103.82 1.27
1232 58.02 4.88 84.00 50.50 0.00
1233 57.88 16.94 103.05 75.88 0.00
1234 57.82 29.59 138.61 101.94 0.59
1235 57.82 68.83 111.55 91.36 0.61
1236 57.94 88.39 73.00 52.02 1.46
1237 57.96 85.68 64.93 81.33 1.35
1238 58.07 11.15 97.77 62.04 0.00
1239 58.10 33.67 100.32 121.85 0.53
1240 58.04 64.43 145.47 114.84 0.37
1241 58.13 77.04 88.29 85.48 0.60
1242 58.04 14.01 104.67 76.25 0.00
1243 58.03 46.54 105.59 113.56 0.88
1244 58.16 73.22 72.74 90.20 0.88
1245 58.20 38.71 111.33 132.41 0.83
1246 58.26 58.47 83.23 111.93 0.89
1247 58.19 23.66 110.19 116.02 0.00
1248 58.28 19.43 106.87 103.33 0.00
1249 58.29 8.45 97.08 64.31 0.00
