#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
kf1 14A 6 even-skipped knirps giant

#Quantitative data
#<Nucleus number> <A-P coordinate> <D-V coordinate> <Fluorescence intensity: channel 1 - eve, channel 2 - kni, channel 3 - gt>
1227 55.29 21.33 50.58 38.29 11.02
1228 55.33 93.79 36.97 38.79 8.37
1229 55.47 95.25 31.17 38.56 6.98
1230 55.35 43.00 50.96 49.77 16.10
1231 55.46 73.43 50.90 50.63 14.33
1232 55.34 53.90 65.79 56.46 18.14
1233 55.47 14.86 43.71 35.00 8.89
1234 55.47 23.89 45.87 42.57 11.56
1235 55.46 49.19 52.20 59.41 17.76
1236 55.47 75.66 48.89 49.35 14.03
1237 55.84 68.78 75.86 59.41 16.28
1238 55.55 87.68 52.48 46.51 11.62
1239 55.69 91.24 54.11 38.80 9.90
1240 55.71 11.97 40.18 33.92 8.12
1241 55.55 19.73 29.71 43.00 9.68
1242 55.79 38.56 65.21 59.87 15.52
1243 55.75 71.23 58.74 54.05 14.54
1244 55.93 31.44 53.53 59.22 13.89
1245 56.01 66.73 81.57 64.61 16.57
1246 55.90 26.90 42.07 51.68 11.72
1247 56.04 57.97 72.38 67.90 19.93
1248 56.05 60.07 76.85 63.29 18.72
1249 55.91 36.09 63.44 57.43 13.46
1250 56.05 44.87 57.05 64.82 18.31
1251 55.90 86.46 67.50 46.10 11.64
1252 56.31 47.32 74.93 64.36 17.92
1253 56.24 80.71 93.93 50.54 14.04
1254 56.17 4.20 18.37 28.43 6.28
1255 56.09 33.90 62.96 62.70 14.05
1256 55.90 96.30 23.92 34.08 7.17
1257 56.19 7.50 26.09 35.08 7.73
1258 56.04 9.42 34.60 32.79 8.33
1259 56.16 55.62 93.17 61.42 17.68
1260 56.21 83.93 101.11 48.05 13.02
1261 56.25 53.04 88.20 64.90 18.60
1262 56.31 64.53 103.83 68.95 15.88
1263 56.12 17.33 30.52 42.77 9.07
1264 56.09 19.35 35.43 41.14 9.66
1265 56.25 21.79 43.02 49.25 9.92
1266 56.30 24.77 42.29 58.51 11.84
1267 55.99 29.09 52.87 48.52 10.39
1268 56.16 2.67 12.56 25.71 4.79
1269 56.34 42.38 63.68 63.02 16.84
1270 56.58 62.13 124.10 68.66 17.82
1271 56.59 93.63 70.50 41.37 6.76
1272 56.41 50.52 103.23 71.27 18.04
1273 56.50 14.62 32.89 41.59 8.50
1274 56.63 89.93 100.96 41.37 8.99
1275 56.64 39.98 99.59 71.85 16.63
1276 56.68 28.33 60.45 64.99 12.37
1277 56.66 37.31 96.23 72.81 15.51
1278 56.73 72.82 124.83 64.06 14.45
1279 56.66 75.40 123.54 59.57 14.37
1280 56.47 96.63 24.81 34.19 2.75
1281 56.75 70.36 118.46 62.05 15.42
1282 56.95 30.29 87.17 71.35 13.82
1283 56.98 78.43 128.69 59.13 14.27
1284 57.05 19.17 53.03 57.11 11.15
1285 57.08 32.53 105.63 69.21 13.53
1286 57.08 35.05 106.17 76.15 13.92
1287 57.00 86.92 145.62 51.46 12.59
1288 57.24 5.15 29.95 37.05 5.78
1289 57.16 10.46 36.73 42.62 8.08
1290 57.24 26.40 66.45 69.29 13.55
1291 57.09 57.33 144.17 72.80 18.27
1292 57.16 43.90 114.13 78.13 17.19
1293 57.19 23.15 76.80 64.21 10.67
1294 57.19 65.95 166.02 75.22 16.32
1295 57.21 48.55 156.00 84.16 18.14
1296 57.26 54.82 179.68 79.01 17.04
1297 57.17 59.94 174.14 72.23 17.71
1298 57.26 68.33 164.24 74.85 17.22
1299 57.10 12.50 42.38 43.92 7.03
1300 57.32 52.54 171.64 78.19 18.15
1301 57.43 7.48 39.48 44.49 6.50
1302 57.59 15.26 57.93 51.60 8.72
1303 57.56 20.89 97.05 65.75 10.45
1304 57.44 63.74 193.93 82.62 16.74
1305 57.41 83.91 179.76 58.94 13.88
1306 57.60 41.61 145.74 84.71 17.62
1307 57.65 46.14 162.28 84.72 18.24
1308 57.52 80.86 141.87 57.46 14.61
1309 57.84 95.09 74.97 45.40 6.89
1310 57.76 50.43 183.94 88.11 18.39
1311 57.68 37.07 154.41 88.52 14.66
1312 57.82 39.30 167.76 87.16 16.00
1313 57.75 70.94 191.40 70.38 15.29
1314 57.81 73.69 180.21 70.33 14.34
1315 57.84 28.73 127.63 75.25 12.84
1316 57.86 76.17 179.52 69.74 14.71
1317 57.86 91.88 121.47 57.07 7.23
1318 57.96 24.72 106.06 80.71 12.59
1319 57.89 89.63 155.50 55.48 9.69
1320 58.12 17.80 81.42 70.65 9.68
1321 58.02 61.58 204.82 91.79 18.98
1322 58.10 12.30 73.31 60.38 8.95
1323 58.17 30.90 151.73 95.05 13.17
1324 58.14 56.77 193.96 93.58 18.95
1325 58.19 33.28 155.08 94.96 14.56
1326 58.14 59.11 186.94 98.53 17.86
1327 58.14 66.85 201.80 88.97 16.83
1328 58.24 78.50 173.71 68.04 14.04
1329 58.32 86.65 170.19 54.35 12.01
1330 58.34 35.40 153.85 111.67 15.72
1331 58.24 92.67 117.28 49.39 7.28
1332 58.31 44.10 173.44 101.36 17.92
1333 58.35 54.44 204.26 106.55 20.01
1334 58.43 48.21 182.06 98.07 18.51
1335 58.42 69.00 193.01 95.67 17.74
1336 58.43 52.20 193.00 105.67 19.64
1337 58.42 64.29 195.46 93.19 18.27
1338 58.46 83.03 168.92 65.64 13.33
1339 58.52 22.63 134.32 84.35 11.08
1340 58.62 26.92 129.07 93.59 12.70
1341 58.79 96.07 48.99 39.31 4.59
1342 58.67 6.51 63.90 54.69 6.27
1343 58.80 9.73 71.75 57.39 7.70
1344 58.72 20.01 131.69 91.25 11.60
1345 58.71 37.63 153.20 111.80 15.49
1346 58.77 42.13 169.89 109.54 16.87
1347 58.75 71.72 188.23 85.77 16.39
1348 58.83 80.40 169.09 76.47 14.86
1349 58.89 39.84 159.94 122.14 16.77
1350 58.99 13.71 101.91 73.77 9.73
1351 58.93 16.05 98.65 78.89 9.56
1352 58.96 46.22 153.16 122.68 18.88
1353 58.95 74.27 167.82 87.01 15.67
1354 58.83 3.36 38.47 42.89 4.43
1355 58.93 29.38 117.48 120.70 14.40
1356 58.98 62.42 175.26 114.43 17.78
1357 59.02 50.02 151.60 116.86 18.97
1358 59.10 65.97 185.41 105.88 17.17
1359 59.12 76.81 156.42 76.62 14.09
1360 59.16 60.48 185.56 122.98 19.11
1361 59.16 24.54 136.84 94.02 11.87
1362 59.15 90.20 129.34 60.60 9.51
1363 59.41 93.70 98.26 56.01 7.46
1364 59.18 31.99 139.81 120.94 13.75
1365 59.18 34.42 112.37 135.12 15.72
1366 59.12 58.30 181.98 118.48 18.22
1367 59.18 55.58 164.92 118.69 18.65
1368 59.31 44.27 128.78 137.94 16.41
1369 59.31 52.51 133.31 135.23 18.92
1370 59.33 68.28 162.50 116.52 16.82
1371 59.47 84.94 161.92 71.38 12.90
1372 59.43 4.46 53.58 56.98 4.90
1373 59.51 70.24 166.84 109.81 16.81
1374 59.67 18.42 108.58 98.46 9.35
1375 59.46 21.61 105.55 111.90 11.32
1376 59.48 64.03 144.33 133.15 18.71
1377 59.64 11.59 84.01 84.31 8.86
1378 59.53 36.67 92.93 144.95 17.26
1379 59.62 87.46 148.35 71.72 11.88
1380 59.64 81.93 170.53 76.34 14.04
1381 59.66 28.01 92.00 130.54 13.62
1382 59.74 47.99 86.88 150.97 19.41
1383 59.65 41.58 104.10 151.59 16.86
1384 59.72 72.78 131.78 104.99 15.30
1385 59.83 7.54 75.46 75.65 6.99
1386 59.93 30.71 78.96 152.94 14.39
1387 59.85 57.24 101.12 156.46 19.25
1388 59.85 79.15 126.42 93.54 14.55
1389 59.93 25.65 81.94 141.66 13.18
1390 59.85 39.18 78.62 162.84 16.61
1391 59.89 50.43 92.13 162.27 18.67
1392 59.92 54.20 111.27 151.72 18.25
1393 60.06 16.05 123.36 109.25 9.24
1394 59.93 61.89 97.53 162.79 18.89
1395 59.96 67.19 123.84 132.82 17.04
1396 59.98 59.35 108.41 160.56 18.94
1397 60.06 33.28 67.01 159.98 15.22
1398 60.08 45.75 69.43 167.67 19.25
1399 60.07 76.52 106.57 107.69 15.87
1400 60.28 13.83 97.40 103.08 8.38
1401 60.16 6.17 75.97 75.21 5.24
1402 60.29 23.00 65.76 136.08 12.06
1403 60.24 43.52 68.42 177.35 18.49
1404 60.25 65.48 79.59 156.15 17.05
1405 60.36 9.69 67.41 90.61 7.79
1406 60.38 20.12 77.45 134.67 11.16
1407 60.37 91.65 89.88 80.67 8.26
1408 60.38 52.43 68.14 165.86 19.64
1409 60.45 74.77 70.18 129.20 15.05
1410 60.37 89.24 114.34 85.97 9.55
1411 60.60 4.39 43.96 79.89 6.05
1412 60.49 35.32 51.55 176.76 16.28
1413 60.37 63.55 77.91 153.96 17.67
1414 60.39 71.27 82.31 138.84 15.48
1415 60.57 37.51 50.99 186.47 17.01
1416 60.57 55.90 61.08 165.17 19.34
1417 60.57 69.06 67.90 147.16 17.01
1418 60.62 41.35 55.51 178.75 18.25
1419 60.63 83.57 118.57 96.00 12.04
1420 60.66 27.77 47.98 161.40 13.38
1421 60.78 48.82 55.65 190.72 20.51
1422 60.77 85.98 115.88 101.76 11.75
1423 60.72 60.55 63.06 178.70 19.45
1424 60.77 81.12 85.38 116.67 14.68
1425 60.71 79.00 74.98 124.47 15.57
1426 60.96 17.03 60.27 125.68 9.99
1427 60.93 29.96 46.09 178.11 14.60
1428 60.99 39.48 44.33 185.96 17.58
1429 60.90 46.98 48.98 187.36 19.89
1430 60.92 58.14 57.59 179.43 21.00
1431 61.00 50.50 54.84 193.79 20.33
1432 60.97 12.03 53.32 114.72 9.20
1433 60.95 25.37 50.10 168.05 14.13
1434 61.07 32.43 40.35 183.01 16.27
1435 61.06 67.08 49.48 163.87 17.44
1436 61.08 93.59 56.68 84.71 7.06
1437 61.13 73.04 52.20 152.05 17.64
1438 61.17 7.64 40.47 97.08 6.76
1439 61.24 54.11 50.01 189.70 20.21
1440 61.29 45.04 44.67 191.78 20.41
1441 61.21 77.40 52.84 144.30 15.15
1442 61.33 21.31 46.36 158.86 11.76
1443 61.17 62.53 53.14 180.67 19.52
1444 61.26 64.81 49.49 181.37 18.72
1445 61.40 95.64 20.22 61.00 4.61
1446 61.47 43.04 51.35 199.15 20.21
1447 61.42 70.72 49.58 163.92 18.28
1448 61.27 88.32 86.12 114.30 10.13
1449 61.55 19.02 41.20 161.11 11.86
1450 61.55 34.57 43.41 195.83 16.88
1451 61.58 14.59 38.82 132.57 10.13
1452 61.62 23.34 42.03 180.99 12.81
1453 61.61 51.92 44.84 193.92 20.32
1454 61.64 90.93 56.01 102.30 7.99
1455 61.62 36.74 46.17 206.32 18.64
1456 61.73 75.13 43.62 152.01 15.56
1457 61.68 10.08 34.00 119.42 8.11
1458 61.73 56.29 52.14 198.78 21.29
1459 61.67 60.20 47.92 194.88 20.52
1460 61.79 27.54 36.85 190.50 15.43
1461 61.87 68.62 43.07 175.55 17.59
1462 61.69 83.27 54.07 125.10 13.56
1463 61.91 41.07 69.54 208.32 18.31
1464 61.87 5.04 20.74 98.26 4.92
1465 61.84 80.00 44.58 131.91 14.34
1466 61.92 86.43 61.79 133.86 11.67
1467 61.95 30.61 38.88 194.71 15.94
1468 62.01 47.23 67.46 202.56 21.44
1469 62.02 38.90 56.74 209.56 19.03
1470 62.07 49.50 60.25 213.44 22.45
1471 62.09 58.24 52.18 209.51 22.06
1472 62.10 25.29 39.91 191.31 14.66
1473 62.13 62.18 46.33 193.60 19.83
1474 62.23 16.76 31.06 162.97 10.86
1475 62.14 66.30 41.08 189.93 18.52
1476 62.13 93.06 32.12 92.81 8.71
1477 62.27 12.56 26.57 137.62 9.02
1478 62.31 64.14 48.00 190.63 21.53
1479 62.30 32.85 49.46 206.42 18.25
1480 62.19 72.62 38.07 164.25 18.23
1481 62.30 88.84 50.88 116.68 10.86
1482 62.42 52.75 64.57 210.76 21.90
1483 62.46 44.98 71.58 213.47 23.19
1484 62.51 54.70 74.19 208.81 21.85
1485 62.41 77.28 36.43 160.01 16.70
1486 62.61 7.03 20.80 119.02 5.87
1487 62.58 21.25 36.71 194.69 12.62
1488 62.63 82.18 38.76 146.63 15.11
1489 62.76 28.67 44.52 191.46 15.79
1490 62.74 37.38 82.62 216.42 21.99
1491 62.64 42.90 93.32 211.14 22.39
1492 62.67 70.30 44.73 177.88 18.83
1493 62.73 34.80 79.59 209.04 19.59
1494 62.75 18.94 31.09 186.37 12.81
1495 62.75 60.27 56.07 195.78 21.49
1496 62.75 84.97 42.65 135.31 12.89
1497 62.94 9.87 24.20 150.55 8.13
1498 62.94 23.67 42.55 193.09 14.56
1499 62.99 50.61 91.99 210.13 25.09
1500 62.94 74.80 37.31 169.74 18.10
1501 63.11 14.75 30.11 170.26 10.88
1502 63.09 67.53 60.73 193.93 21.24
1503 63.05 26.09 48.87 203.39 16.12
1504 63.05 31.06 74.01 203.70 17.54
1505 63.06 39.91 123.36 214.88 20.11
1506 62.99 48.30 87.29 215.06 22.35
1507 63.10 56.19 105.32 208.04 24.42
1508 63.06 79.65 33.84 157.58 15.13
1509 63.09 91.03 31.80 118.07 9.18
1510 63.16 58.21 77.42 206.59 23.13
1511 63.21 62.13 69.34 202.23 21.91
1512 63.34 65.74 69.78 200.75 20.51
1513 63.36 46.22 134.58 219.99 25.33
1514 63.31 72.67 47.00 185.67 18.37
1515 63.31 87.35 34.77 126.40 10.35
1516 63.43 93.27 19.79 109.99 7.03
1517 63.37 88.95 31.18 132.54 9.82
1518 63.53 41.98 144.49 218.27 23.63
1519 63.45 52.90 131.64 218.30 26.55
1520 63.60 63.88 99.24 205.64 23.43
1521 63.61 17.03 40.57 182.93 12.02
1522 63.68 76.85 36.08 163.37 16.69
1523 63.71 12.44 27.75 176.14 10.64
1524 63.63 33.07 112.91 205.11 19.73
1525 63.60 69.05 80.20 197.85 21.78
1526 63.68 7.88 21.54 162.45 8.14
1527 63.65 36.26 138.86 217.92 22.04
1528 63.75 44.24 153.15 212.96 28.76
1529 63.75 22.13 56.62 199.78 13.33
1530 63.80 81.82 39.81 165.16 14.56
1531 63.93 19.63 43.44 188.09 12.82
1532 63.86 27.54 72.00 205.75 16.67
1533 63.88 60.28 105.26 202.45 23.80
1534 63.98 70.84 88.82 196.80 21.35
1535 63.87 85.51 31.15 148.93 13.96
1536 63.99 29.97 105.71 208.67 19.50
1537 64.12 38.34 139.01 216.35 24.30
1538 63.99 48.20 139.52 218.82 28.94
1539 64.00 51.04 137.44 220.07 28.43
1540 64.09 54.34 162.86 209.20 28.90
1541 63.93 83.51 34.52 159.36 13.90
1542 64.07 10.24 27.31 175.09 10.74
1543 64.15 25.19 67.01 201.87 16.77
1544 64.20 56.47 160.88 215.09 29.43
1545 64.25 58.53 134.54 210.65 27.71
1546 64.12 74.53 62.28 185.08 20.31
1547 64.29 5.66 14.30 147.39 5.82
1548 64.24 40.35 155.41 217.16 27.96
1549 64.24 78.88 49.11 174.74 17.74
1550 64.36 90.78 26.68 148.57 9.75
1551 64.43 34.79 144.33 212.17 25.79
1552 64.36 62.23 119.69 200.43 24.32
1553 64.55 14.48 43.95 169.26 11.81
1554 64.44 67.90 119.69 201.60 23.08
1555 64.52 65.14 142.75 200.06 24.46
1556 64.52 46.11 160.18 216.51 31.17
1557 64.55 88.21 38.68 158.44 11.48
1558 64.69 32.50 117.79 207.71 24.38
1559 64.60 42.93 169.38 213.20 33.32
1560 64.69 72.69 101.71 198.99 19.67
1561 64.75 92.79 20.66 130.07 8.61
1562 64.67 17.35 63.94 192.56 15.41
1563 64.81 23.63 92.86 198.48 15.81
1564 64.75 49.65 159.92 211.38 32.18
1565 64.88 21.21 73.88 203.63 16.38
1566 64.92 52.38 176.81 210.84 39.03
1567 64.85 80.78 58.55 181.42 17.42
1568 64.91 8.18 28.57 160.95 8.81
1569 64.93 27.88 106.25 196.88 19.97
1570 65.05 36.75 138.30 205.94 28.86
1571 64.95 76.44 70.60 184.45 20.64
1572 65.09 85.63 53.25 172.48 15.33
1573 65.15 11.18 36.73 160.75 9.68
1574 65.10 30.18 122.92 204.88 26.04
1575 65.08 60.20 140.75 204.98 30.79
1576 65.11 69.92 120.90 194.00 25.39
1577 65.15 83.24 71.47 176.24 15.03
1578 65.12 54.73 180.31 203.04 33.88
1579 65.12 57.60 151.46 200.22 31.74
1580 65.27 40.85 130.68 201.00 41.96
1581 65.23 63.01 151.17 197.82 27.58
1582 65.31 66.55 157.04 198.84 27.46
1583 65.39 18.90 84.34 181.22 16.13
1584 65.41 45.11 138.61 210.62 45.61
1585 65.47 38.77 117.48 198.08 42.71
1586 65.36 47.93 148.08 208.86 40.75
1587 65.41 5.51 13.88 127.80 5.10
1588 65.45 26.08 124.94 206.45 22.52
1589 65.55 74.45 117.70 191.86 22.67
1590 65.58 78.75 87.11 177.93 19.36
1591 65.61 34.77 121.85 204.56 37.21
1592 65.65 15.80 83.98 183.32 15.28
1593 65.68 71.63 142.22 193.65 24.35
1594 65.71 90.40 42.06 145.46 10.30
1595 65.61 42.85 131.36 205.54 52.36
1596 65.83 68.48 130.78 195.89 30.46
1597 65.90 13.00 70.69 179.95 12.72
1598 65.75 50.66 148.64 198.94 47.60
1599 65.72 22.95 94.63 193.75 21.08
1600 65.77 32.44 113.57 203.46 37.50
1601 65.80 87.47 67.27 159.43 12.88
1602 65.90 64.91 151.47 200.66 35.04
1603 66.05 92.74 26.07 126.86 7.25
1604 65.86 56.07 140.63 197.27 41.60
1605 65.96 61.06 140.37 202.10 40.69
1606 65.93 52.93 120.93 204.78 49.42
1607 66.02 81.31 94.28 175.18 17.64
1608 65.94 9.27 42.67 156.60 9.67
1609 66.02 58.69 137.52 202.21 41.88
1610 66.22 20.71 92.93 178.90 24.22
1611 66.29 76.75 109.47 168.68 21.07
1612 66.14 7.75 43.52 138.94 8.75
1613 66.35 27.74 89.95 192.32 33.71
1614 66.24 30.16 95.68 203.51 42.76
1615 66.28 36.87 93.37 192.70 61.39
1616 66.23 47.23 111.76 193.91 60.97
1617 66.24 63.15 151.02 202.26 44.96
1618 66.43 84.58 96.40 174.03 16.01
1619 66.46 17.34 81.41 174.29 18.25
1620 66.44 25.52 92.27 192.19 32.70
1621 66.43 44.18 91.49 181.69 67.76
1622 66.48 73.06 129.63 188.72 30.26
1623 66.46 39.83 77.45 182.28 68.18
1624 66.64 41.96 69.56 178.18 77.22
1625 66.63 10.56 62.44 162.12 14.14
1626 66.63 49.81 104.86 187.05 68.51
1627 66.56 54.63 104.85 188.12 57.49
1628 66.76 23.26 85.71 175.71 32.67
1629 66.68 34.52 70.20 184.35 56.35
1630 66.61 66.91 119.96 197.41 39.72
1631 66.65 70.17 151.15 182.62 32.37
1632 66.83 14.55 81.08 169.86 17.01
1633 66.79 57.38 84.03 186.21 64.23
1634 66.92 79.40 125.61 171.10 19.43
1635 66.92 51.93 81.85 178.02 71.75
1636 66.83 88.87 85.86 164.97 13.29
1637 66.89 32.34 65.14 184.13 59.51
1638 66.87 59.88 90.69 182.83 57.23
1639 67.17 75.05 111.36 168.62 26.04
1640 67.07 45.88 68.56 170.29 91.92
1641 67.18 19.12 67.55 166.27 29.08
1642 67.06 62.69 90.57 192.33 61.46
1643 67.20 82.03 126.47 159.97 20.50
1644 67.25 38.16 59.45 159.10 74.56
1645 67.27 65.17 101.30 193.38 56.14
1646 67.03 86.57 95.44 161.80 19.34
1647 67.21 91.02 62.84 138.20 10.45
1648 67.24 7.93 43.08 149.89 11.31
1649 67.20 48.27 63.35 171.65 90.80
1650 67.23 29.36 60.55 172.35 58.90
1651 67.35 93.08 30.31 108.03 5.78
1652 67.59 21.22 67.09 164.27 34.47
1653 67.56 35.73 56.55 158.06 87.82
1654 67.50 12.16 58.99 154.52 19.88
1655 67.50 25.01 64.92 172.73 54.34
1656 67.47 72.43 100.68 178.83 39.13
1657 67.55 40.80 54.58 141.41 107.38
1658 67.59 56.07 57.65 162.00 87.80
1659 67.69 27.15 55.99 154.04 57.96
1660 67.51 43.76 52.18 154.08 99.71
1661 67.48 53.69 62.95 168.74 90.10
1662 67.67 16.67 62.65 156.27 29.25
1663 67.68 67.53 103.42 180.90 56.88
1664 67.75 77.27 131.13 167.88 28.49
1665 67.63 69.98 89.25 177.76 49.15
1666 67.79 84.60 129.00 168.67 21.10
1667 67.68 61.13 74.57 173.46 79.25
1668 67.93 33.61 51.99 141.57 94.90
1669 67.83 58.53 64.43 167.82 89.71
1670 67.66 87.07 126.79 153.61 18.09
1671 67.95 31.53 54.91 153.94 98.98
1672 68.02 49.84 65.74 144.82 132.41
1673 68.08 47.38 55.19 143.53 124.96
1674 68.08 51.93 57.03 161.01 116.90
1675 68.08 88.92 97.42 146.54 14.26
1676 68.12 14.18 56.43 144.03 26.14
1677 68.05 63.47 62.93 169.22 86.22
1678 68.21 23.07 50.65 148.14 64.67
1679 68.26 9.97 35.18 132.12 19.86
1680 68.35 79.51 120.84 164.36 28.79
1681 68.30 29.60 56.59 127.80 103.46
1682 68.25 37.44 61.21 135.85 130.59
1683 68.37 19.05 46.11 155.11 53.91
1684 68.45 45.14 60.42 124.98 147.05
1685 68.38 54.45 54.74 141.29 115.55
1686 68.49 91.91 50.38 123.08 7.75
1687 68.42 42.54 72.60 126.83 136.19
1688 68.38 74.42 88.72 163.46 39.32
1689 68.45 82.21 129.39 157.40 26.93
1690 68.52 39.83 71.10 130.88 135.53
1691 68.51 65.35 63.40 161.81 89.05
1692 68.60 60.70 54.06 149.48 107.56
1693 68.53 71.83 69.61 162.88 59.39
1694 68.61 25.14 49.33 130.90 82.11
1695 68.60 69.39 61.60 165.61 72.49
1696 68.87 86.96 96.43 153.70 19.47
1697 68.67 56.93 58.07 148.00 137.34
1698 68.86 35.18 71.51 116.90 135.86
1699 68.88 27.65 59.60 119.79 103.70
1700 68.94 16.68 38.99 133.97 44.90
1701 69.02 21.27 39.27 124.35 63.45
1702 69.07 58.92 48.38 136.63 111.71
1703 68.95 67.31 52.90 153.34 91.67
1704 68.96 76.53 83.53 156.10 38.94
1705 69.12 12.17 38.29 117.26 33.62
1706 69.07 51.28 75.52 121.77 164.68
1707 69.01 62.78 50.79 147.32 128.38
1708 69.19 32.43 79.92 113.78 133.09
1709 69.20 49.16 98.51 120.53 176.36
1710 69.21 89.85 76.50 134.78 14.23
1711 69.16 47.08 90.48 113.18 159.87
1712 69.29 14.51 38.79 126.81 41.71
1713 69.34 30.12 88.07 103.42 139.44
1714 69.40 53.29 74.53 118.27 160.96
1715 69.29 37.50 100.50 111.49 157.23
1716 69.34 84.17 95.39 158.24 29.04
1717 69.52 41.76 104.45 101.80 169.34
1718 69.46 44.26 114.44 102.15 168.91
1719 69.48 55.49 78.43 127.00 161.00
1720 69.41 9.88 23.91 103.11 27.70
1721 69.53 23.38 64.83 108.55 106.74
1722 69.54 19.02 41.15 115.55 69.40
1723 69.53 73.60 60.09 142.17 63.49
1724 69.55 78.84 81.61 161.40 43.50
1725 69.52 81.38 92.70 165.73 38.73
1726 69.56 64.80 55.62 131.27 113.24
1727 69.68 39.73 129.70 97.88 170.86
1728 69.58 71.14 51.40 146.20 76.06
1729 69.73 25.79 80.69 97.92 118.42
1730 69.74 60.88 68.67 122.72 141.27
1731 69.92 68.90 43.90 131.58 93.27
1732 69.86 33.87 122.25 92.17 165.73
1733 69.89 57.33 97.55 116.32 156.20
1734 69.88 8.20 23.21 90.99 22.04
1735 69.95 88.02 67.14 140.81 22.38
1736 70.02 28.18 109.67 91.49 148.61
1737 70.11 66.82 49.77 126.90 128.52
1738 70.09 46.63 130.55 89.33 184.97
1739 70.18 50.46 123.14 102.07 199.01
1740 70.21 85.97 69.12 149.81 32.44
1741 70.28 16.36 45.13 90.54 75.93
1742 70.27 62.98 73.78 114.22 145.83
1743 70.24 75.60 59.98 131.20 63.45
1744 70.30 14.08 42.40 97.39 50.56
1745 70.43 35.40 124.98 79.45 174.58
1746 70.38 21.36 70.02 93.03 112.64
1747 70.39 30.88 120.58 86.97 158.36
1748 70.41 58.93 112.43 104.11 162.40
1749 70.37 11.26 40.02 89.14 50.82
1750 70.35 37.68 141.52 89.58 183.18
1751 70.51 48.70 138.96 89.83 197.91
1752 70.45 43.54 151.32 87.45 194.49
1753 70.49 52.32 122.39 97.57 194.15
1754 70.44 12.89 50.00 97.81 62.74
1755 70.49 54.66 127.13 101.19 182.43
1756 70.52 83.44 60.10 149.83 44.59
1757 70.57 89.68 45.92 129.69 16.10
1758 70.66 18.77 64.40 89.27 97.61
1759 70.64 80.73 51.97 143.64 53.61
1760 70.72 24.02 97.72 81.16 129.30
1761 70.62 73.38 45.86 121.71 92.69
1762 70.77 26.34 116.95 77.40 145.36
1763 70.81 39.94 140.78 78.13 184.86
1764 70.79 65.06 77.79 100.90 169.23
1765 70.74 70.87 52.52 117.10 110.67
1766 70.72 78.07 49.80 136.97 60.91
1767 70.92 41.86 154.72 78.19 196.72
1768 70.91 45.52 158.50 80.24 207.25
1769 70.84 61.26 103.61 104.69 181.33
1770 71.04 32.61 141.82 76.73 168.70
1771 71.09 28.63 110.90 71.23 163.08
1772 71.03 56.91 142.57 93.99 195.09
1773 71.22 86.77 43.89 134.86 36.21
1774 71.10 9.10 32.01 61.18 29.04
1775 71.19 67.68 68.14 99.58 155.46
1776 71.39 47.56 154.04 77.44 221.37
1777 71.40 50.31 165.76 79.35 210.56
1778 71.52 36.35 129.95 71.12 196.15
1779 71.55 38.32 144.01 70.43 191.74
1780 71.44 59.65 145.91 91.03 197.75
1781 71.62 22.26 110.07 66.32 119.24
1782 71.60 75.01 49.92 104.97 98.37
1783 71.60 12.00 58.21 67.05 75.16
1784 71.73 14.32 70.00 59.96 82.34
1785 71.62 16.70 74.31 63.76 94.63
1786 71.46 54.80 166.89 87.79 204.86
1787 71.54 19.82 86.40 66.07 115.13
1788 71.63 34.22 130.69 70.17 188.88
1789 71.58 63.42 110.93 89.86 185.63
1790 71.62 30.60 109.35 64.99 165.72
1791 71.52 52.60 162.09 79.50 204.86
1792 71.79 44.47 149.10 71.01 206.84
1793 71.82 69.62 73.28 92.67 141.49
1794 71.73 72.40 61.91 95.64 122.42
1795 71.69 83.36 40.15 116.70 59.92
1796 71.90 89.36 29.71 119.45 20.97
1797 71.81 80.52 42.99 119.87 74.60
1798 71.84 26.28 121.18 70.83 160.46
1799 71.87 77.62 50.17 112.49 91.35
1800 71.95 65.52 129.70 86.61 181.51
1801 71.99 42.54 121.45 68.43 206.43
1802 72.11 57.98 157.73 77.54 198.61
1803 72.09 61.57 145.60 78.64 197.69
1804 72.14 24.29 102.18 59.79 146.90
1805 72.22 40.20 104.85 63.07 179.35
1806 72.18 10.04 44.14 49.46 46.56
1807 72.19 56.07 150.72 72.46 209.82
1808 72.29 28.34 93.12 58.63 157.75
1809 72.34 46.56 124.68 69.92 205.26
1810 72.36 85.26 35.36 123.83 57.15
1811 72.32 48.92 153.95 68.36 213.57
1812 72.50 32.55 96.97 59.97 188.72
1813 72.41 67.28 112.97 80.85 156.57
1814 72.42 51.32 161.49 68.14 211.13
1815 72.43 53.88 135.43 73.85 206.15
1816 72.45 87.34 29.00 113.68 48.68
1817 72.59 18.14 73.85 52.46 116.28
1818 72.58 20.49 102.26 57.58 134.61
1819 72.69 59.75 137.72 73.52 200.24
1820 72.63 35.43 82.82 55.21 186.46
1821 72.68 37.80 92.15 58.85 190.19
1822 72.70 71.30 107.67 78.58 152.86
1823 72.77 73.77 89.64 84.77 149.15
1824 72.74 30.44 83.64 57.79 174.74
1825 72.91 63.40 135.55 73.11 194.92
1826 72.90 82.51 40.74 94.10 86.64
1827 72.96 12.07 65.17 44.69 80.80
1828 72.95 15.15 60.90 49.36 101.75
1829 72.95 22.55 90.75 54.78 136.82
