#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
kw3 14A 4 even-skipped knirps giant
628 38.98 81.55 108.48 27.44 48.65
629 38.97 8.69 37.77 15.45 79.82
630 39.02 53.09 76.06 39.18 189.93
631 39.18 16.62 54.60 19.43 103.91
632 39.10 38.11 80.69 30.14 183.08
633 39.22 89.03 97.03 19.35 26.89
634 39.29 31.02 75.14 25.96 156.85
635 39.35 40.43 75.76 32.05 171.90
636 39.24 55.62 70.59 36.77 168.06
637 39.34 58.45 70.82 34.77 157.80
638 39.34 84.55 112.78 23.32 38.48
639 39.43 35.76 80.87 28.32 171.93
640 39.40 50.75 70.60 35.81 176.30
641 39.54 19.06 54.73 20.84 113.99
642 39.47 23.57 61.41 23.28 123.62
643 39.42 28.64 71.56 24.93 146.19
644 39.57 47.10 80.01 38.79 173.99
645 39.49 69.67 91.43 34.66 91.68
646 39.49 64.21 81.51 36.28 123.26
647 39.77 33.22 75.96 28.13 157.78
648 39.71 13.19 46.32 17.88 93.21
649 39.70 44.83 66.89 32.26 146.74
650 39.78 75.91 123.83 31.48 60.58
651 39.71 61.99 81.32 37.11 123.97
652 39.86 42.49 68.28 34.51 149.60
653 39.87 72.47 109.27 34.59 73.09
654 39.99 66.18 87.84 37.25 99.25
655 40.10 10.13 40.54 15.45 69.77
656 40.06 68.02 115.11 34.98 92.33
657 40.26 7.08 34.34 12.43 47.84
658 40.13 21.23 57.35 21.38 100.59
659 40.13 80.08 113.85 28.28 39.80
660 40.23 25.58 64.58 24.74 109.21
661 40.13 53.99 80.23 34.27 139.30
662 40.21 86.27 100.08 22.65 26.24
663 40.21 90.98 79.11 17.59 19.08
664 40.27 48.98 72.32 35.68 134.11
665 40.32 82.66 117.94 26.67 31.55
666 40.34 38.33 74.84 31.87 141.54
667 40.35 56.51 90.29 36.81 127.62
668 40.41 27.89 58.29 25.93 104.50
669 40.50 51.73 77.66 37.49 133.34
670 40.34 88.26 87.33 21.37 22.77
671 40.53 15.84 45.56 18.62 75.16
672 40.57 60.68 107.30 37.80 97.05
673 40.55 30.46 66.93 28.29 119.09
674 40.60 58.64 103.45 37.54 109.83
675 40.67 77.82 132.06 31.36 42.68
676 40.57 63.78 115.48 36.83 88.22
677 40.55 70.57 124.41 34.84 65.12
678 40.68 74.39 140.51 33.58 51.60
679 40.56 35.65 74.71 31.44 132.51
680 40.76 93.70 54.55 15.81 11.24
681 40.78 18.50 54.94 21.10 82.12
682 40.88 23.14 63.48 24.63 90.37
683 40.85 40.66 76.18 34.52 120.31
684 41.03 45.59 79.63 35.03 116.41
685 41.05 43.22 80.60 33.78 113.89
686 41.02 12.65 47.28 17.32 58.84
687 40.94 32.71 73.59 28.57 114.50
688 41.25 47.76 85.67 35.96 101.96
689 41.26 54.15 104.38 39.68 86.32
690 41.19 65.76 134.36 38.68 66.80
691 41.20 68.30 131.71 37.36 62.19
692 41.32 84.11 108.50 27.12 25.77
693 41.45 50.30 111.17 39.16 94.33
694 41.47 87.12 85.97 22.58 20.73
695 41.45 20.94 68.95 22.34 76.03
696 41.40 62.38 136.91 39.45 68.89
697 41.52 72.92 143.72 34.28 47.36
698 41.42 80.30 122.40 27.57 32.04
699 41.55 24.91 69.35 24.21 74.97
700 41.49 91.12 70.33 18.89 15.72
701 41.54 9.33 51.82 14.86 45.53
702 41.50 27.39 74.96 26.01 82.84
703 41.47 37.71 83.73 32.81 102.82
704 41.43 88.96 81.46 20.69 18.58
705 41.55 56.37 120.83 38.00 83.25
706 41.60 76.53 132.31 31.12 38.97
707 41.62 70.94 144.54 36.39 51.71
708 41.73 29.91 83.35 30.72 80.96
709 41.73 35.06 80.75 29.91 89.74
710 41.77 60.29 133.10 39.17 67.45
711 41.83 16.07 60.11 20.01 58.90
712 41.93 58.30 143.82 38.45 69.03
713 42.05 52.37 130.57 37.24 76.93
714 42.06 64.02 162.18 38.65 55.14
715 42.00 40.13 92.93 36.01 80.90
716 42.14 18.84 71.91 22.44 58.59
717 42.06 32.73 87.93 28.70 77.88
718 42.17 93.42 47.00 17.35 10.93
719 42.14 66.92 154.44 39.58 49.86
720 42.10 12.07 63.65 17.98 40.30
721 42.33 74.89 131.65 31.81 34.17
722 42.29 69.19 149.59 36.58 45.14
723 42.35 13.80 67.51 19.29 40.86
724 42.27 42.69 98.89 35.22 71.66
725 42.33 45.70 103.86 36.95 72.22
726 42.39 48.54 114.74 36.22 68.21
727 42.43 22.27 85.05 22.94 55.26
728 42.50 79.03 112.01 30.22 28.41
729 42.42 84.80 90.48 25.97 21.87
730 42.54 54.58 141.45 41.82 61.39
731 42.61 81.81 93.19 26.60 25.92
732 42.58 61.79 151.29 39.33 49.00
733 42.59 25.55 87.81 27.38 55.07
734 42.65 37.21 111.60 30.60 63.15
735 42.64 89.83 63.58 19.80 16.87
736 42.70 27.81 94.15 27.02 57.81
737 42.81 9.38 63.95 15.91 28.15
738 42.88 50.74 161.97 40.87 60.19
739 42.87 71.14 130.39 35.06 38.03
740 42.89 56.90 142.14 40.15 52.08
741 42.93 73.13 124.75 34.93 32.65
742 42.94 30.05 106.44 29.67 52.05
743 42.89 65.49 155.34 40.20 41.93
744 42.98 76.76 118.71 32.71 30.84
745 42.92 16.84 81.34 22.60 40.92
746 43.20 87.10 66.13 24.35 18.96
747 43.07 34.78 118.83 31.68 50.93
748 43.03 59.69 160.77 39.23 48.31
749 43.05 39.69 125.71 33.25 55.06
750 43.21 19.90 95.94 22.76 40.44
751 43.15 32.28 108.60 30.33 49.76
752 43.28 23.85 107.84 25.28 44.07
753 43.25 68.27 136.83 38.71 37.41
754 43.31 12.07 72.94 18.41 28.91
755 43.26 44.07 122.55 34.00 49.68
756 43.27 63.42 153.02 37.74 41.41
757 43.42 47.18 132.29 37.70 50.48
758 43.51 41.66 130.41 36.13 47.12
759 43.49 92.21 43.95 18.62 13.09
760 43.56 53.00 155.64 41.84 46.34
761 43.80 14.89 85.54 21.36 29.15
762 43.80 21.96 115.31 26.16 33.37
763 43.67 26.10 119.54 28.85 40.25
764 43.65 84.17 69.61 26.07 21.22
765 43.79 78.54 85.09 31.29 24.33
766 43.81 74.69 106.54 32.64 27.88
767 43.81 66.68 132.02 38.12 34.88
768 43.88 81.12 72.32 30.37 23.31
769 43.82 37.93 126.81 33.60 43.85
770 43.79 49.80 151.45 38.88 45.35
771 43.93 55.64 152.45 41.03 43.34
772 43.88 57.94 156.17 40.57 41.40
773 43.81 61.39 146.10 39.40 38.28
774 43.85 70.44 119.18 37.69 32.82
775 43.92 28.43 109.65 28.78 37.87
776 43.96 89.51 50.32 21.16 15.07
777 44.02 17.58 96.64 23.19 29.55
778 44.25 7.04 64.35 14.30 16.51
779 44.14 10.08 70.86 17.41 23.37
780 44.17 30.88 115.52 31.03 36.03
781 44.17 64.79 132.18 39.10 35.55
782 44.20 33.26 122.18 34.01 35.66
783 44.19 35.74 124.73 34.40 39.93
784 44.22 45.22 134.75 37.45 41.10
785 44.19 72.42 96.47 36.65 30.45
786 44.41 19.96 103.15 26.53 29.25
787 44.44 93.98 32.86 15.54 9.57
788 44.45 59.71 145.63 41.23 35.65
789 44.46 68.59 102.50 38.97 30.29
790 44.52 76.72 79.61 34.09 26.81
791 44.59 24.40 110.96 26.66 27.74
792 44.57 40.03 134.30 34.49 36.87
793 44.55 85.96 51.30 25.18 18.47
794 44.55 42.74 137.18 37.71 37.75
795 44.63 48.21 135.81 38.19 38.26
796 44.65 50.97 143.27 39.22 39.12
797 44.60 62.91 127.66 39.50 33.24
798 44.63 53.72 136.70 43.05 37.92
799 44.79 13.56 83.81 19.54 21.35
800 44.80 26.84 109.38 28.52 30.32
801 44.95 82.86 55.95 28.83 20.84
802 45.19 91.59 41.44 19.35 12.39
803 44.98 70.35 80.44 37.00 28.58
804 44.90 79.47 61.09 30.41 22.32
805 44.99 22.22 105.38 26.21 27.98
806 45.05 29.37 104.42 29.63 27.37
807 44.94 66.80 97.75 38.41 28.43
808 44.94 74.44 74.55 35.31 26.13
809 45.04 37.66 121.14 32.38 31.01
810 45.14 58.05 118.13 40.48 34.33
811 45.12 87.84 49.04 23.22 17.02
812 45.12 46.12 132.89 37.69 35.58
813 45.17 55.81 128.54 38.82 33.34
814 45.13 17.80 89.11 23.97 25.55
815 45.17 34.77 121.18 33.30 30.55
816 45.21 61.35 121.94 40.92 30.62
817 45.16 89.44 50.33 21.07 14.63
818 45.27 72.28 76.02 36.09 26.59
819 45.36 32.05 105.75 31.60 29.75
820 45.20 9.88 63.87 16.57 17.48
821 45.45 11.62 69.15 17.99 17.74
822 45.37 64.60 92.34 36.02 31.05
823 45.49 7.90 56.19 15.14 14.49
824 45.68 15.25 75.33 19.42 19.75
825 45.49 52.18 114.19 39.98 34.45
826 45.65 41.39 117.66 38.12 30.55
827 45.68 43.77 118.82 36.58 31.50
828 45.63 20.07 80.12 24.32 23.48
829 45.66 49.38 121.03 40.35 33.10
830 45.76 68.87 74.54 36.71 27.67
831 45.78 75.66 59.48 32.13 25.97
832 45.83 78.03 54.03 32.81 23.11
833 45.74 80.95 53.49 28.10 21.07
834 45.85 23.61 87.78 27.09 22.47
835 45.84 25.98 89.83 26.42 22.68
836 45.83 85.39 44.09 25.91 18.09
837 45.96 59.97 89.25 40.82 30.65
838 46.01 28.18 84.88 28.58 24.12
839 45.97 66.90 71.28 37.13 29.28
840 46.12 39.36 103.16 35.25 27.60
841 46.10 54.14 98.92 41.23 31.57
842 46.16 62.58 87.35 40.86 28.59
843 46.16 30.47 89.02 31.83 24.83
844 46.17 37.07 99.93 34.34 28.82
845 46.12 46.69 110.31 38.14 30.87
846 46.16 56.95 93.68 41.85 29.02
847 46.22 70.88 65.66 37.37 26.21
848 46.10 34.61 101.55 33.06 26.62
849 46.19 73.37 64.35 35.32 24.60
850 46.28 17.99 68.16 24.45 19.95
851 46.36 83.15 50.44 28.60 18.67
852 46.40 89.34 49.60 22.72 14.99
853 46.39 94.23 41.46 16.89 9.01
854 46.45 5.78 40.23 14.20 10.89
855 46.43 21.43 72.48 25.48 20.23
856 46.34 65.01 70.08 42.06 26.23
857 46.34 87.07 45.73 27.49 16.86
858 46.58 9.77 48.35 16.41 14.28
859 46.64 13.04 54.76 19.84 15.84
860 46.53 92.04 49.17 19.24 11.14
861 46.63 32.90 81.67 30.28 24.68
862 46.51 51.42 88.69 41.12 30.69
863 46.68 48.77 91.14 42.74 30.17
864 46.87 16.12 57.35 20.92 18.63
865 46.74 76.95 59.11 33.99 21.03
866 46.67 80.25 52.70 29.10 21.69
867 46.97 25.05 65.13 29.13 21.06
868 46.77 44.48 89.36 38.91 28.07
869 46.88 58.73 67.38 40.79 28.41
870 46.83 68.37 68.07 40.85 25.24
871 46.87 41.86 88.21 38.56 28.22
872 46.95 27.07 64.94 28.58 20.64
873 47.00 60.80 71.19 38.94 26.83
874 47.03 55.14 67.27 39.90 27.43
875 46.99 35.83 74.98 34.63 23.19
876 47.15 23.13 63.20 26.53 20.87
877 47.09 29.21 67.25 30.12 21.98
878 47.16 86.19 57.37 26.50 16.54
879 47.12 66.34 61.32 36.83 25.02
880 47.18 64.17 66.43 39.86 25.48
881 47.23 70.20 62.71 36.31 24.35
882 47.22 39.08 79.34 36.21 25.60
883 47.32 18.92 55.75 26.18 19.16
884 47.42 52.91 69.93 41.61 27.13
885 47.35 46.57 76.74 39.25 28.12
886 47.39 57.02 66.84 39.56 28.20
887 47.54 72.17 64.51 39.44 25.12
888 47.48 62.49 68.94 38.60 26.62
889 47.67 8.26 34.98 15.48 11.68
890 47.51 21.06 59.69 25.30 18.38
891 47.50 50.28 69.33 41.26 27.56
892 47.49 82.64 60.23 29.05 18.99
893 47.60 89.11 62.21 22.28 14.59
894 47.75 14.94 40.32 21.60 16.14
895 47.65 79.36 65.29 32.92 20.23
896 47.72 34.20 60.58 32.90 21.42
897 47.84 93.21 59.79 19.52 10.06
898 47.87 11.99 36.77 18.07 13.06
899 47.77 76.64 70.75 33.56 22.08
900 47.76 90.65 63.96 20.18 13.27
901 47.83 36.98 63.25 34.08 20.89
902 47.79 43.96 67.14 39.36 28.42
903 47.89 41.36 67.44 34.38 25.34
904 48.11 17.45 45.10 23.56 16.67
905 48.03 68.83 82.34 39.64 24.85
906 47.99 74.46 77.47 35.77 21.89
907 47.98 27.61 47.61 27.41 20.69
908 48.03 48.28 66.04 39.85 26.76
909 48.06 30.42 54.35 32.51 20.46
910 48.13 66.93 79.75 40.48 24.92
911 48.05 60.08 68.98 40.11 26.75
912 48.12 64.63 74.55 40.04 25.91
913 48.20 23.85 52.81 32.48 20.72
914 48.23 84.81 67.61 29.80 18.08
915 48.21 55.18 64.18 42.73 29.00
916 48.27 57.74 67.05 41.26 25.53
917 48.41 25.83 50.05 29.02 20.00
918 48.43 39.07 63.97 35.59 24.54
919 48.30 51.95 68.72 39.57 27.09
920 48.44 71.17 89.40 41.03 23.90
921 48.46 19.82 44.69 25.19 16.50
922 48.46 32.68 53.80 32.96 20.72
923 48.46 45.88 66.44 39.11 26.76
924 48.55 80.99 82.53 30.25 18.24
925 48.56 87.96 66.94 25.19 15.35
926 48.52 21.99 46.29 27.24 16.96
927 48.57 62.56 88.38 41.64 25.51
928 48.77 9.88 31.55 16.68 10.73
929 48.70 78.16 95.61 34.68 20.65
930 48.72 49.79 65.04 37.44 26.46
931 48.76 95.07 52.70 18.36 9.35
932 48.69 36.65 55.10 36.47 22.29
933 48.75 4.94 21.71 12.85 8.62
934 48.92 34.48 54.29 35.02 21.16
935 48.82 43.35 62.02 37.29 26.71
936 48.90 13.54 34.07 19.14 13.83
937 48.92 29.33 51.65 33.11 20.85
938 49.02 75.75 100.39 34.73 21.43
939 48.96 91.54 64.29 21.89 11.71
940 49.15 6.21 25.22 14.75 9.13
941 49.03 16.28 39.42 24.17 14.97
942 48.98 41.02 60.08 36.58 23.44
943 48.97 53.96 73.79 40.38 26.42
944 49.06 60.63 94.77 43.11 26.77
945 49.03 73.54 96.58 38.77 23.87
946 49.07 65.53 97.32 41.02 23.81
947 49.13 47.61 67.39 38.05 25.11
948 49.09 69.35 103.54 40.90 24.65
949 49.17 83.27 79.22 27.88 19.27
950 49.15 27.40 53.62 32.19 21.90
951 49.20 58.43 82.52 42.35 24.90
952 49.18 31.62 54.60 32.84 19.38
953 49.27 51.69 80.97 43.31 25.80
954 49.34 24.67 53.81 29.89 18.03
955 49.29 56.27 83.87 42.67 26.27
956 49.43 18.55 44.91 25.85 15.90
957 49.45 67.43 113.30 39.64 24.77
958 49.47 20.80 47.59 27.61 17.09
959 49.55 85.98 73.22 28.71 16.43
960 49.46 38.27 64.08 36.20 22.05
961 49.47 45.27 68.84 38.86 24.89
962 49.62 63.81 105.27 44.31 25.71
963 49.56 71.65 116.80 40.49 23.54
964 49.58 22.88 50.70 28.00 17.04
965 49.66 79.75 84.75 33.65 19.33
966 49.70 10.91 35.60 17.71 11.06
967 49.72 35.99 62.51 36.43 22.43
968 49.82 89.10 65.87 24.94 13.96
969 49.91 12.15 37.77 19.72 12.81
970 49.85 49.43 87.09 41.76 25.40
971 49.91 61.84 110.79 40.11 24.24
972 49.86 77.15 98.96 37.66 20.86
973 49.90 30.63 61.17 32.28 18.20
974 50.02 33.30 59.27 36.00 20.09
975 50.05 42.29 68.36 40.98 23.56
976 49.98 54.54 110.52 44.56 26.10
977 49.95 92.87 55.58 20.57 10.24
978 50.08 14.59 39.68 20.52 13.33
979 50.08 27.97 62.98 35.94 20.23
980 50.07 40.17 77.61 36.39 22.03
981 50.08 74.20 100.97 39.89 21.78
982 50.30 16.91 44.53 23.93 14.85
983 50.15 59.34 116.58 44.26 25.56
984 50.23 26.03 68.86 32.65 18.54
985 50.23 69.84 114.55 42.00 22.85
986 50.26 82.24 80.29 30.20 19.39
987 50.28 47.15 92.41 41.90 25.54
988 50.27 52.03 104.76 46.09 25.85
989 50.44 9.59 34.99 17.41 11.59
990 50.33 44.33 84.06 40.69 25.49
991 50.38 57.05 112.02 44.94 26.18
992 50.39 65.77 98.82 44.41 24.10
993 50.50 19.50 54.57 30.65 16.67
994 50.56 38.00 73.34 38.95 22.31
995 50.54 21.89 64.86 30.25 17.62
996 50.55 67.87 111.64 41.42 22.53
997 50.50 85.47 68.76 29.34 16.00
998 50.56 35.26 72.34 34.68 20.40
999 50.66 72.12 96.52 40.62 22.64
1000 50.73 24.06 67.88 32.14 18.42
1001 50.67 29.63 76.47 35.41 19.94
1002 50.74 63.31 102.32 43.85 24.63
1003 50.87 76.20 87.84 40.64 21.56
1004 50.83 79.34 75.31 36.04 19.61
1005 50.92 84.35 64.59 31.80 18.24
1006 50.89 87.20 56.48 27.43 15.17
1007 50.94 31.92 71.42 33.36 19.83
1008 50.99 91.42 45.95 24.82 11.82
1009 51.03 94.44 36.95 20.50 9.51
1010 50.94 49.64 105.75 44.42 25.61
1011 51.01 60.80 115.65 46.55 25.07
1012 51.01 89.00 50.93 27.81 14.11
1013 51.26 12.22 44.05 19.54 12.15
1014 51.13 55.21 115.55 45.61 26.00
1015 51.13 40.89 89.11 40.75 22.70
1016 51.14 53.14 106.84 45.64 25.62
1017 51.31 28.09 69.89 34.56 18.67
1018 51.32 34.16 70.84 37.63 19.22
1019 51.32 45.19 82.30 41.89 22.84
1020 51.28 58.67 104.62 49.42 23.83
1021 51.33 74.16 80.38 42.53 23.45
1022 51.36 25.95 65.88 35.14 19.00
1023 51.41 47.49 99.84 45.25 24.58
1024 51.34 69.47 82.07 44.24 23.27
1025 51.48 42.99 81.39 46.17 23.39
1026 51.57 5.44 31.29 16.16 9.04
1027 51.42 36.58 70.65 37.39 20.76
1028 51.46 66.68 83.61 45.05 24.36
1029 51.58 17.76 53.62 27.44 13.49
1030 51.54 20.22 60.70 30.82 16.12
1031 51.49 82.32 56.33 34.59 17.57
1032 51.58 39.02 79.70 43.49 21.63
1033 51.52 64.49 75.24 44.11 25.31
1034 51.64 8.70 35.48 18.51 9.75
1035 51.59 22.22 63.44 31.98 17.06
1036 51.75 51.44 89.36 47.59 25.16
1037 51.74 56.84 91.15 49.76 24.69
1038 51.68 71.48 70.68 42.02 22.89
1039 51.70 30.48 67.58 37.00 17.90
1040 51.78 76.96 65.02 41.07 19.93
1041 51.83 61.94 81.66 47.44 25.62
1042 51.91 24.31 64.11 37.15 19.36
1043 51.91 85.42 48.04 31.81 17.55
1044 52.07 32.92 62.64 39.91 19.96
1045 52.01 89.45 38.55 25.81 12.81
1046 52.12 49.41 81.23 46.23 25.61
1047 52.15 92.27 31.21 26.48 11.55
1048 52.19 53.72 77.02 45.64 25.38
1049 52.26 59.32 75.67 54.18 24.35
1050 52.24 68.01 63.58 47.00 22.77
1051 52.17 94.49 27.63 24.88 8.51
1052 52.24 35.59 65.02 41.78 20.52
1053 52.27 73.08 60.95 43.11 22.62
1054 52.43 75.22 53.63 42.40 21.82
1055 52.23 27.26 56.93 39.09 18.43
1056 52.32 41.22 74.81 45.59 22.83
1057 52.48 15.05 38.34 24.04 13.05
1058 52.38 46.00 72.38 47.31 23.64
1059 52.59 29.12 60.24 39.46 18.49
1060 52.45 38.10 62.58 43.75 23.00
1061 52.54 63.62 58.63 50.30 24.84
1062 52.50 12.23 34.35 21.58 11.81
1063 52.61 65.72 57.08 49.29 23.89
1064 52.56 83.18 45.60 34.28 17.43
1065 52.59 20.62 47.11 33.28 16.19
1066 52.48 43.70 63.90 45.41 24.76
1067 52.84 80.17 43.18 40.95 19.44
1068 52.57 5.23 26.90 18.40 9.36
1069 52.65 18.24 42.82 28.57 14.44
1070 52.66 23.10 51.30 36.25 18.54
1071 52.74 55.44 66.07 50.42 25.67
1072 52.73 77.65 48.02 43.41 20.59
1073 52.78 31.19 52.98 38.66 19.16
1074 52.79 57.36 60.58 52.67 25.53
1075 52.86 25.67 55.40 40.53 19.16
1076 52.90 47.89 66.13 50.85 25.26
1077 52.78 51.55 63.91 53.22 25.87
1078 52.83 60.79 60.59 52.06 23.82
1079 52.94 86.76 39.66 34.05 16.74
1080 52.88 89.55 34.85 31.38 14.11
1081 53.05 34.08 50.55 46.05 20.40
1082 53.13 40.25 54.23 45.98 24.11
1083 53.12 69.59 52.51 53.92 21.11
1084 52.82 94.89 20.50 29.50 12.75
1085 53.17 36.55 52.83 45.70 20.13
1086 53.25 42.69 51.22 49.41 23.16
1087 53.35 53.63 58.55 52.18 24.80
1088 53.15 72.79 50.68 49.39 21.17
1089 53.18 93.07 25.47 32.03 10.42
1090 53.35 62.28 56.03 55.43 23.22
1091 53.42 75.94 48.88 51.67 19.81
1092 53.72 7.87 21.53 23.71 9.39
1093 53.43 15.41 35.81 26.54 13.22
1094 53.49 21.85 43.05 38.05 16.51
1095 53.40 27.72 47.19 42.67 17.14
1096 53.53 91.55 33.85 34.20 12.19
1097 53.84 32.64 45.09 49.07 18.70
1098 53.58 81.60 38.19 45.44 19.49
1099 53.71 12.32 27.73 24.99 11.57
1100 53.60 19.46 36.18 34.62 15.31
1101 53.63 29.64 46.66 47.68 18.32
1102 53.63 56.49 52.24 58.06 22.68
1103 53.68 78.30 45.42 50.48 18.62
1104 53.70 23.76 45.34 44.18 18.43
1105 53.77 51.77 50.30 62.20 24.92
1106 53.89 74.03 52.10 56.50 21.27
1107 53.87 88.76 38.48 38.03 15.25
1108 53.87 9.55 24.35 22.67 9.40
1109 53.79 48.58 55.04 55.32 23.68
1110 53.82 66.17 46.53 59.49 23.67
1111 53.93 60.94 54.33 57.07 22.95
1112 53.94 41.10 48.91 56.21 22.51
1113 54.04 68.60 53.03 63.55 21.47
1114 54.09 6.18 20.70 23.23 8.45
1115 54.13 43.86 46.60 61.95 23.58
1116 54.07 46.13 47.37 60.56 25.12
1117 54.12 54.72 54.87 61.39 23.07
1118 54.20 26.76 38.12 48.88 18.05
1119 54.24 86.12 43.33 43.23 16.75
1120 54.34 36.86 49.19 57.48 20.15
1121 54.33 15.30 28.68 30.86 13.78
1122 54.31 30.96 45.11 58.13 19.42
1123 54.29 62.85 54.52 62.41 23.33
1124 54.46 83.25 47.14 48.82 18.45
1125 54.42 57.26 54.16 65.21 25.63
1126 54.48 80.58 46.42 53.71 18.24
1127 54.42 22.42 41.67 44.29 17.36
1128 54.51 50.39 57.28 66.14 24.69
1129 54.50 59.38 63.48 67.90 23.88
1130 54.42 76.85 50.36 59.05 19.58
1131 54.55 70.28 59.44 70.61 20.91
1132 54.47 19.84 35.32 42.58 15.45
1133 54.54 38.95 52.88 60.81 21.12
1134 54.75 13.42 25.75 28.73 12.36
1135 54.82 34.82 55.10 59.68 21.39
1136 54.65 47.94 51.73 64.90 24.49
1137 54.61 91.24 40.51 41.17 12.02
1138 54.62 94.30 34.24 39.26 8.86
1139 54.66 24.41 44.16 49.16 18.37
1140 54.78 52.88 55.51 69.19 25.07
1141 54.69 64.66 59.23 67.43 23.71
1142 54.87 72.52 66.29 71.00 22.20
1143 54.96 9.76 24.65 27.86 10.79
1144 54.87 67.25 61.32 69.95 21.88
1145 54.92 74.64 55.21 69.79 21.46
1146 54.67 95.70 32.95 35.84 8.11
1147 54.96 42.60 58.64 69.62 23.50
1148 54.72 25.89 42.00 55.00 19.50
1149 55.02 45.82 57.59 72.31 24.39
1150 55.02 61.31 67.84 73.56 23.66
1151 55.16 40.59 62.81 67.76 23.46
1152 55.10 55.32 63.14 71.89 24.17
1153 55.11 32.50 48.35 65.49 19.59
1154 55.25 78.74 64.67 62.48 19.15
1155 55.22 30.26 53.18 65.02 20.28
1156 55.34 6.48 25.72 28.86 8.12
1157 55.16 16.75 33.74 39.72 14.42
1158 55.16 88.63 54.19 43.91 15.02
1159 55.24 22.04 42.46 53.45 18.21
1160 55.26 27.35 53.18 65.51 20.33
1161 55.32 37.37 60.78 71.97 22.49
1162 55.50 58.14 84.15 79.85 24.96
1163 55.46 19.61 42.74 50.94 15.18
1164 55.48 85.25 62.18 55.02 16.95
1165 55.55 25.36 61.56 67.67 18.37
1166 55.56 82.23 63.61 56.50 17.74
1167 55.60 68.73 90.02 83.23 22.66
1168 55.60 70.76 87.85 79.20 23.10
1169 55.58 76.56 66.25 71.41 20.41
1170 55.56 49.45 67.35 82.69 25.60
1171 55.70 51.57 70.69 81.78 24.86
1172 55.71 63.73 87.29 85.31 23.94
1173 55.65 65.97 79.58 84.51 22.58
1174 55.69 93.29 56.57 46.04 10.50
1175 55.66 44.47 71.47 83.55 24.56
1176 55.83 14.37 36.66 38.57 12.59
1177 55.98 59.86 106.05 94.08 22.79
1178 55.89 23.70 58.18 63.94 18.28
1179 55.98 28.80 76.07 76.83 20.30
1180 55.95 33.98 67.62 81.84 19.89
1181 55.97 47.30 70.76 86.16 24.21
1182 55.97 74.33 81.65 85.85 20.43
1183 56.10 61.94 98.20 95.57 23.25
1184 56.23 90.78 66.99 55.22 11.89
1185 56.12 56.59 91.87 86.45 23.44
1186 56.08 8.99 32.93 34.45 9.70
1187 56.15 17.58 42.45 50.86 14.19
1188 56.16 31.65 65.05 83.89 20.04
1189 56.27 36.11 81.28 86.34 22.53
1190 56.19 42.61 86.28 87.16 24.67
1191 56.24 80.39 90.52 80.90 19.49
1192 56.25 38.26 73.73 92.12 23.80
1193 56.33 40.41 84.25 86.26 22.59
1194 56.34 21.58 61.31 63.21 16.40
1195 56.32 26.71 75.55 79.88 18.06
1196 56.29 72.17 100.17 93.07 22.19
1197 56.34 87.84 64.90 57.31 15.42
1198 56.48 95.64 57.84 50.10 8.51
1199 56.57 67.55 99.10 102.02 23.46
1200 56.52 78.15 81.69 82.69 20.53
1201 56.57 52.86 89.67 99.68 24.32
1202 56.52 5.00 31.30 33.35 8.10
1203 56.64 49.47 101.52 105.02 23.87
1204 56.63 84.48 72.77 67.54 16.80
1205 56.62 45.31 90.55 98.87 23.70
1206 56.71 65.56 110.78 105.73 23.98
1207 56.67 69.76 115.53 107.76 21.79
1208 56.85 12.55 41.86 41.44 10.96
1209 56.81 19.52 59.54 60.25 15.57
1210 56.84 76.01 92.94 90.16 21.33
1211 56.93 15.48 52.89 54.70 12.89
1212 56.78 29.82 84.18 92.27 18.84
1213 56.91 33.22 80.44 101.62 20.05
1214 56.93 25.17 78.41 90.09 19.73
1215 56.94 55.46 99.83 113.00 25.02
1216 56.97 58.10 105.91 107.79 24.67
1217 56.85 63.27 107.85 97.39 22.04
1218 56.91 82.37 69.29 73.94 19.56
1219 57.02 23.54 74.69 83.91 18.63
1220 57.21 93.05 72.02 63.48 10.20
1221 57.00 60.38 107.47 111.22 22.47
1222 57.07 73.53 87.13 112.13 22.70
1223 57.22 9.21 47.27 43.98 9.56
1224 57.14 47.52 98.20 121.34 24.98
1225 57.18 27.74 92.20 98.25 20.68
1226 57.19 35.30 80.79 110.12 20.58
1227 57.26 39.35 83.17 113.63 23.20
1228 57.20 42.68 95.73 113.94 23.13
1229 57.26 51.20 96.56 125.18 25.79
1230 57.28 71.41 101.50 118.74 22.78
1231 57.57 6.19 48.02 41.97 8.62
1232 57.40 31.46 82.80 107.04 20.67
1233 57.39 86.46 74.14 75.76 17.38
1234 57.49 37.37 80.93 116.70 23.48
1235 57.43 90.08 73.10 71.82 13.21
1236 57.49 21.76 72.90 83.75 16.58
1237 57.50 79.56 83.59 97.92 18.59
1238 57.22 81.23 83.00 81.00 20.17
1239 57.63 17.39 53.66 65.99 13.37
1240 57.48 44.84 88.77 125.06 26.81
1241 57.51 53.54 88.89 128.81 25.36
1242 57.68 95.45 59.42 65.40 9.03
1243 57.58 62.00 84.86 119.04 22.61
1244 57.60 64.55 104.04 125.64 22.58
1245 57.56 68.64 103.75 131.75 21.83
1246 57.80 66.62 89.42 138.66 23.91
1247 57.84 29.53 88.66 120.87 21.28
1248 57.83 40.86 81.73 125.79 24.69
1249 57.74 74.98 99.59 120.61 23.33
