#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
rf8 14A 3 even-skipped Kruppel hunchback

#Quantitative data
#<Nucleus number> <A-P coordinate> <D-V coordinate> <Fluorescence intensity: channel 1 - eve, channel 2 - Kr, channel 3 - hb>
1231 62.74 10.34 19.71 27.77 1.52
1232 62.92 49.20 44.92 30.79 2.85
1233 63.14 18.06 28.56 28.81 2.20
1234 63.00 20.81 30.81 29.19 2.14
1235 63.12 46.71 44.88 29.01 3.20
1236 63.23 39.40 39.19 28.52 2.65
1237 63.20 80.22 45.69 36.91 1.96
1238 63.31 64.99 52.23 30.99 2.89
1239 63.24 84.65 45.08 31.39 1.52
1240 63.39 6.95 16.84 19.25 0.76
1241 63.32 54.10 53.42 31.39 2.49
1242 63.26 11.50 24.57 25.79 1.69
1243 63.49 51.41 50.23 28.38 2.65
1244 63.50 13.76 29.45 25.08 1.58
1245 63.60 60.42 58.59 31.70 2.92
1246 63.27 9.87 26.50 15.40 0.90
1247 63.64 27.47 40.04 25.51 1.75
1248 63.55 88.15 33.11 23.12 1.16
1249 63.66 32.19 39.29 24.59 2.37
1250 63.57 67.65 51.09 31.26 2.91
1251 63.59 75.70 50.21 34.46 2.78
1252 63.64 35.03 42.17 25.00 2.69
1253 63.64 71.02 52.03 35.42 2.62
1254 63.49 22.19 32.83 21.72 1.89
1255 63.84 41.90 40.69 26.42 2.74
1256 63.69 62.87 54.68 29.83 3.39
1257 63.99 73.40 47.59 33.16 2.25
1258 63.86 44.37 46.09 24.81 2.85
1259 63.90 23.13 34.83 22.91 1.98
1260 63.96 58.14 60.75 26.62 2.83
1261 64.10 77.93 45.65 30.12 1.94
1262 64.09 37.36 42.76 23.54 2.36
1263 63.78 5.75 17.86 17.93 0.79
1264 64.26 8.59 23.85 18.12 0.90
1265 64.24 83.14 45.02 25.56 1.58
1266 64.15 55.95 59.38 26.82 2.24
1267 64.15 10.04 25.08 20.82 0.59
1268 64.14 49.00 46.97 24.25 2.72
1269 64.46 20.83 33.01 21.91 1.71
1270 64.39 29.59 42.42 21.40 2.18
1271 64.39 15.25 32.79 23.41 1.24
1272 64.33 17.70 30.65 22.58 1.60
1273 64.11 24.38 32.60 16.10 2.50
1274 64.33 46.45 49.93 21.62 2.28
1275 64.46 86.23 39.82 23.10 1.55
1276 64.40 53.61 58.78 22.38 2.65
1277 64.44 80.60 46.62 28.51 1.62
1278 64.49 66.47 51.01 28.14 2.60
1279 64.50 39.76 42.23 23.80 2.59
1280 64.59 69.22 50.86 26.34 2.69
1281 64.65 26.27 37.50 20.05 2.13
1282 64.69 61.72 61.75 27.81 2.45
1283 64.52 12.10 27.83 18.68 1.06
1284 64.73 64.05 56.63 28.24 3.03
1285 64.69 33.18 44.87 22.43 2.26
1286 64.80 51.44 53.47 21.99 2.42
1287 64.74 75.68 49.04 28.50 2.52
1288 64.75 35.22 41.60 21.00 2.19
1289 64.82 59.48 65.79 24.61 2.65
1290 64.88 71.56 53.04 28.00 2.08
1291 64.87 13.88 28.59 14.05 1.73
1292 64.86 19.56 33.47 15.58 2.26
1293 65.04 43.99 45.41 21.53 2.45
1294 65.25 7.00 18.96 14.06 0.59
1295 64.89 24.81 34.80 15.90 2.00
1296 65.24 41.45 41.26 20.07 2.16
1297 65.40 88.48 26.23 12.12 0.55
1298 65.32 10.64 27.47 12.09 0.95
1299 65.35 37.86 44.93 20.20 2.58
1300 65.31 49.25 49.00 20.15 2.47
1301 65.37 56.25 62.68 21.78 2.79
1302 65.35 46.73 53.30 21.38 2.32
1303 65.53 73.63 50.34 25.00 2.11
1304 65.48 16.95 32.65 16.82 1.26
1305 65.51 29.52 46.86 16.86 1.84
1306 65.54 53.86 58.47 18.63 2.63
1307 65.45 85.76 40.03 17.26 0.87
1308 65.64 68.03 51.63 21.77 2.25
1309 65.40 84.07 45.85 20.50 1.50
1310 65.67 65.71 52.83 23.62 2.17
1311 65.67 82.16 46.53 19.74 1.54
1312 66.01 14.44 30.27 15.13 1.05
1313 65.74 58.26 67.38 22.56 2.69
1314 65.69 19.09 32.28 15.81 1.53
1315 65.74 27.20 40.02 17.48 1.44
1316 65.85 76.37 55.92 23.46 1.98
1317 65.82 23.29 34.87 18.18 1.36
1318 65.82 32.23 46.45 17.91 2.10
1319 65.88 63.12 64.57 22.09 2.85
1320 65.95 20.66 31.96 17.18 2.07
1321 65.83 35.22 44.19 19.54 2.47
1322 65.92 70.57 51.87 22.07 2.26
1323 65.94 12.70 31.00 13.94 1.16
1324 65.88 25.64 36.89 16.31 1.86
1325 65.97 60.86 60.22 20.58 2.74
1326 66.15 51.77 52.86 18.95 2.62
1327 65.91 84.72 42.77 15.68 1.45
1328 66.19 44.34 49.80 18.49 2.35
1329 66.25 9.02 24.30 12.70 0.63
1330 66.39 39.36 48.42 18.33 2.38
1331 66.38 41.80 48.46 17.53 2.36
1332 66.45 47.05 47.73 17.51 2.45
1333 66.51 49.54 53.70 18.46 2.32
1334 66.55 10.91 26.81 13.72 0.98
1335 66.37 23.91 38.50 12.71 1.93
1336 66.64 36.89 46.80 16.93 2.31
1337 66.67 56.71 62.59 17.91 2.36
1338 66.64 18.02 31.94 15.04 1.29
1339 66.71 73.65 51.05 21.47 2.19
1340 66.85 86.50 38.36 13.23 0.96
1341 66.68 30.07 44.47 15.65 2.10
1342 66.63 79.56 52.60 19.14 1.37
1343 66.71 54.14 60.03 18.76 2.52
1344 66.78 66.47 56.64 19.14 2.58
1345 66.83 27.54 39.56 15.73 1.26
1346 66.83 33.50 49.02 15.99 1.99
1347 66.85 59.36 64.46 17.61 2.94
1348 66.85 68.76 60.59 22.18 2.65
1349 66.90 64.15 54.89 18.54 1.99
1350 66.79 81.45 52.39 16.57 1.76
1351 66.88 16.54 31.82 12.65 1.27
1352 66.92 77.22 54.52 19.07 1.89
1353 67.06 83.65 48.76 14.67 1.09
1354 66.92 8.23 20.50 10.00 0.71
1355 67.15 19.92 29.61 14.30 1.39
1356 67.13 71.33 54.85 18.58 2.16
1357 67.13 22.42 31.58 16.05 1.47
1358 67.25 25.63 36.64 16.02 1.40
1359 67.38 61.42 64.30 19.00 2.35
1360 67.13 13.92 32.11 13.50 0.85
1361 67.48 45.97 50.80 15.71 2.11
1362 67.47 43.59 52.14 15.62 2.22
1363 67.45 51.79 54.13 16.91 2.82
1364 67.52 41.01 55.01 16.40 1.98
1365 67.61 48.75 58.77 15.52 2.24
1366 67.75 75.33 56.32 18.76 1.48
1367 67.52 9.17 25.83 9.50 0.96
1368 67.74 35.75 51.78 14.17 1.84
1369 67.74 38.47 51.24 15.17 2.18
1370 67.80 30.68 46.70 14.52 1.74
1371 67.72 57.52 64.20 15.81 2.58
1372 67.95 80.63 53.82 15.08 1.30
1373 67.87 10.59 26.52 11.07 1.09
1374 67.76 14.46 32.08 10.84 1.04
1375 67.83 54.82 60.68 17.10 2.49
1376 67.97 65.80 57.46 16.68 2.21
1377 67.98 63.32 62.04 16.83 2.30
1378 68.06 17.36 31.59 12.98 0.91
1379 68.22 20.93 33.81 12.84 1.54
1380 68.13 27.92 41.58 14.99 1.70
1381 68.15 84.44 45.81 11.95 1.20
1382 68.08 33.51 51.53 14.84 1.75
1383 68.14 77.66 56.58 15.50 1.53
1384 68.11 68.15 54.10 15.71 2.11
1385 68.22 70.63 58.13 16.60 2.08
1386 68.41 59.33 61.98 16.15 2.01
1387 68.31 73.29 56.20 16.63 1.87
1388 68.40 25.02 38.48 13.67 1.10
1389 68.48 52.64 64.32 16.23 2.47
1390 68.62 42.31 51.26 14.33 1.95
1391 68.65 44.74 49.26 14.16 2.12
1392 68.58 50.00 59.50 15.26 2.24
1393 68.72 47.43 55.75 14.11 2.17
1394 68.79 56.47 62.47 14.16 2.15
1395 68.66 8.63 22.41 8.81 0.52
1396 68.83 36.72 49.40 14.36 1.91
1397 68.82 61.73 61.79 14.83 2.31
1398 68.97 15.58 35.80 11.95 0.95
1399 69.01 39.66 49.32 15.60 1.95
1400 68.99 12.85 29.38 10.22 0.98
1401 68.90 82.81 54.03 13.72 1.12
1402 69.02 23.19 36.48 13.08 1.38
1403 69.07 29.90 45.79 13.74 1.93
1404 68.79 37.86 50.09 12.73 1.64
1405 69.18 10.02 25.12 9.96 0.89
1406 69.15 32.52 47.04 13.95 1.84
1407 69.09 64.43 62.20 15.09 2.12
1408 69.20 66.97 54.75 14.19 1.83
1409 69.32 76.21 58.81 13.85 1.47
1410 69.21 79.20 61.04 12.74 1.26
1411 69.52 34.96 52.64 13.72 2.02
1412 69.28 69.70 54.02 13.80 1.65
1413 69.41 82.11 52.58 11.11 1.45
1414 69.12 17.17 35.53 11.93 1.33
1415 69.36 19.98 35.72 12.53 1.47
1416 69.42 26.64 40.48 13.19 1.44
1417 69.36 54.29 61.35 15.23 2.72
1418 69.60 18.29 35.78 11.26 1.45
1419 69.49 51.78 57.74 15.21 1.97
1420 69.50 73.06 57.16 14.45 1.66
1421 69.50 85.53 36.41 9.02 0.73
1422 69.70 58.94 64.66 15.88 2.29
1423 69.62 46.11 61.39 14.78 2.19
1424 69.86 49.30 58.74 13.56 2.30
1425 69.86 41.60 53.66 14.14 1.96
1426 69.99 43.92 55.46 13.62 2.14
1427 69.69 61.03 59.79 15.70 2.12
1428 70.02 37.49 51.20 13.29 1.90
1429 69.96 56.76 62.48 14.93 2.21
1430 70.15 13.82 33.85 10.28 1.16
1431 70.14 24.64 39.24 11.71 1.20
1432 70.20 63.14 62.29 14.90 1.90
1433 70.32 31.18 50.57 12.62 1.72
1434 70.29 28.60 43.26 13.48 1.66
1435 70.29 65.69 60.32 14.44 2.13
1436 70.36 16.17 37.23 10.09 1.15
1437 70.44 21.43 38.79 12.28 1.53
1438 70.37 71.11 56.51 12.93 1.80
1439 70.44 74.78 62.47 12.29 1.36
1440 70.39 68.32 56.23 13.38 1.53
1441 70.30 79.11 58.61 10.66 1.41
1442 70.41 11.73 30.12 9.78 0.80
1443 70.59 47.14 60.31 14.01 2.19
1444 70.72 33.45 51.14 12.98 1.76
1445 70.63 39.83 54.46 13.28 2.06
1446 70.51 54.39 66.39 14.19 2.07
1447 70.65 51.99 66.14 13.40 2.23
1448 70.78 83.02 49.56 9.48 1.08
1449 70.71 17.73 36.03 9.97 1.17
1450 71.25 18.88 37.81 11.03 0.97
1451 70.97 59.33 65.07 12.99 1.78
1452 71.17 26.42 41.12 11.78 1.78
1453 71.18 35.71 49.10 13.03 1.94
1454 71.14 49.82 62.33 14.62 2.45
1455 71.07 56.64 63.73 13.52 2.12
1456 70.89 27.77 45.50 13.44 1.31
1457 71.23 42.98 62.33 14.07 2.14
1458 71.40 45.15 60.70 13.27 2.42
1459 71.31 72.59 55.90 11.19 1.51
1460 71.36 64.23 66.26 13.58 1.88
1461 71.47 14.26 32.75 9.34 0.74
1462 71.45 24.12 37.13 11.75 1.36
1463 71.37 61.80 63.47 13.68 2.11
1464 71.35 77.76 57.59 10.76 1.41
1465 71.58 38.07 54.09 13.19 1.84
1466 71.49 67.19 62.48 12.40 1.84
1467 71.60 70.03 60.13 12.43 1.87
1468 71.73 29.02 42.89 11.89 1.79
1469 71.71 30.77 44.04 13.60 1.85
1470 71.71 54.28 69.80 13.40 2.43
1471 71.78 47.92 63.29 13.02 2.28
1472 71.91 21.35 38.86 11.06 1.18
1473 71.84 40.96 58.71 12.92 2.08
1474 72.16 16.36 33.09 9.65 0.91
1475 71.98 81.03 49.76 9.41 1.21
1476 71.88 51.62 66.63 14.00 2.63
1477 72.16 32.61 44.45 12.49 1.84
1478 71.78 79.02 54.80 8.90 0.50
1479 72.06 84.35 37.70 7.27 0.83
1480 72.14 74.55 58.26 11.35 1.72
1481 72.11 56.96 72.65 13.71 2.53
1482 72.15 59.53 66.88 13.39 2.17
1483 72.39 27.71 38.25 11.18 1.84
1484 72.61 34.84 47.92 12.48 1.77
1485 72.40 65.34 67.18 11.74 2.19
1486 72.60 46.54 63.38 13.32 2.36
1487 72.69 12.68 27.59 8.86 1.00
1488 72.59 62.46 66.72 12.84 2.03
1489 72.77 39.32 54.77 13.31 2.26
1490 72.73 77.70 54.98 9.28 1.16
1491 72.59 25.99 34.39 11.39 1.30
1492 72.70 68.69 65.38 11.85 1.61
1493 72.70 19.83 32.61 10.75 1.36
1494 72.99 44.16 55.94 13.74 2.62
1495 72.82 71.59 58.92 12.06 1.26
1496 72.89 23.45 31.60 10.92 1.63
1497 72.94 37.04 49.54 13.55 1.90
1498 72.74 53.50 70.26 12.44 2.00
1499 73.05 41.84 55.71 12.41 1.97
1500 72.91 50.88 67.45 13.75 2.13
1501 73.12 48.66 65.12 14.02 2.40
1502 72.72 30.22 39.84 11.53 2.32
1503 73.24 55.81 72.85 13.73 2.58
1504 73.03 14.19 26.08 8.62 1.11
1505 73.01 17.97 29.87 10.30 1.00
1506 73.33 80.64 46.77 8.09 1.09
1507 73.32 58.21 70.93 14.66 1.97
1508 73.26 60.43 68.15 12.86 2.10
1509 73.37 74.94 58.18 10.07 1.46
1510 73.25 31.06 37.97 12.97 2.38
1511 73.45 66.81 72.25 11.44 1.64
1512 73.30 25.82 31.26 11.87 2.09
1513 73.35 11.49 21.07 6.27 0.50
1514 73.58 64.43 74.13 12.58 1.95
1515 73.60 28.94 32.99 12.34 1.69
1516 73.36 19.13 31.12 10.42 1.08
1517 73.73 16.32 26.84 10.04 1.44
1518 73.84 34.11 37.23 11.31 2.34
1519 73.84 46.27 59.66 12.95 2.71
1520 73.89 53.41 66.60 11.75 2.58
1521 74.05 70.03 66.67 10.85 1.78
1522 74.08 62.12 62.80 13.61 2.09
1523 74.17 72.74 67.39 9.76 1.48
1524 74.09 39.39 40.81 13.61 2.32
1525 74.17 78.01 55.57 9.41 1.00
1526 74.08 50.73 62.73 13.14 2.36
1527 74.26 12.83 20.62 7.69 0.65
1528 74.15 36.75 36.17 11.33 2.22
1529 74.69 22.97 23.87 10.78 1.89
1530 74.31 41.87 41.32 11.27 2.51
1531 74.31 27.15 28.20 11.19 1.84
1532 74.33 18.60 28.31 9.38 1.33
1533 74.42 59.43 66.53 12.57 2.37
1534 74.55 57.03 64.97 11.57 2.22
1535 74.53 44.16 41.82 13.31 3.14
1536 74.59 48.03 54.13 13.00 2.98
1537 74.50 67.59 71.00 11.61 1.87
1538 74.82 81.68 40.26 6.69 0.88
1539 74.82 54.99 56.16 12.19 2.72
1540 74.84 75.26 62.47 9.80 1.13
1541 74.77 32.42 30.38 12.42 2.73
1542 74.49 14.85 20.80 7.60 1.40
1543 74.81 64.41 64.64 11.95 2.19
1544 75.07 29.09 27.47 11.37 2.74
1545 75.03 34.65 29.69 12.69 2.63
1546 75.00 18.00 25.21 10.00 1.03
1547 75.27 15.12 20.81 9.01 1.42
1548 75.22 21.17 23.58 10.15 1.42
1549 75.25 52.90 53.64 12.80 2.87
1550 75.24 50.38 49.79 12.82 2.51
1551 75.31 26.64 22.58 10.81 4.07
1552 75.40 37.71 33.78 12.54 2.80
1553 75.35 40.17 33.26 13.69 2.96
1554 75.23 61.45 57.54 11.00 2.32
1555 75.11 16.44 23.11 7.95 1.16
1556 75.48 71.69 64.61 10.55 1.49
1557 75.43 45.87 43.53 13.85 3.24
1558 75.52 68.88 64.70 10.47 1.76
1559 75.64 42.75 36.58 12.99 3.67
1560 75.63 25.08 23.02 10.65 2.56
1561 75.60 66.23 57.49 10.82 2.06
1562 75.53 58.53 52.28 12.14 2.61
1563 75.74 79.79 48.09 7.53 1.12
1564 75.58 22.21 22.92 9.46 2.54
1565 75.86 48.49 45.61 12.51 3.57
1566 76.22 30.87 23.49 11.24 3.50
1567 76.02 74.19 63.96 8.76 1.34
1568 76.07 77.15 59.58 8.07 1.07
1569 76.05 55.83 47.89 13.27 3.22
1570 76.19 33.06 26.20 12.76 2.98
1571 76.14 63.90 55.95 11.54 1.93
1572 76.22 35.62 26.18 11.97 4.00
1573 76.15 80.87 44.48 6.10 0.66
1574 76.31 61.16 51.89 11.40 2.17
1575 76.47 82.01 38.93 5.92 0.58
1576 76.53 16.24 17.88 8.69 1.99
1577 76.30 51.51 44.40 12.75 3.48
1578 76.53 44.44 34.06 11.98 4.83
1579 76.58 39.20 29.05 13.61 5.18
1580 76.67 53.79 42.06 12.48 4.39
1581 76.57 59.01 46.95 13.00 2.77
1582 76.65 20.70 19.81 10.17 2.93
1583 76.51 25.82 22.90 11.38 4.17
1584 76.69 46.96 38.15 13.28 5.95
1585 76.78 69.90 58.58 10.16 1.46
1586 76.69 27.77 23.14 11.34 4.57
1587 76.80 41.73 29.48 12.71 5.94
1588 76.73 67.19 54.66 10.40 2.01
1589 77.01 14.00 16.59 8.24 1.78
1590 77.07 72.52 55.91 9.27 1.66
1591 76.93 23.39 20.11 11.24 3.53
1592 77.02 37.39 28.15 13.12 5.96
1593 77.10 49.66 35.26 12.72 5.11
1594 77.15 18.77 17.60 8.77 2.53
1595 77.36 75.24 60.10 8.60 1.31
1596 77.41 78.36 53.81 7.89 1.04
1597 77.05 24.93 21.41 10.53 4.47
1598 77.06 64.76 44.60 12.40 3.07
1599 77.46 33.39 23.80 11.30 5.97
1600 77.43 55.91 36.48 12.20 4.62
1601 77.26 34.73 23.54 11.62 6.92
1602 77.42 60.39 40.81 11.07 3.30
1603 77.44 62.85 44.38 9.87 3.45
1604 77.53 52.09 35.61 13.01 5.15
1605 77.60 65.51 41.63 11.44 2.71
1606 77.74 29.17 24.61 11.83 7.29
1607 77.70 45.16 32.83 12.77 8.57
1608 77.74 58.30 36.23 11.92 4.62
1609 77.81 17.20 17.03 9.36 2.80
1610 77.61 21.68 18.35 10.77 3.52
1611 77.46 81.79 37.09 6.09 0.36
1612 77.54 23.79 20.33 12.83 5.83
1613 77.78 25.29 21.18 10.18 5.57
1614 77.92 39.77 27.93 12.69 7.26
1615 77.93 42.43 29.67 13.11 10.03
1616 77.72 43.99 32.87 13.00 9.07
1617 77.85 47.18 34.74 12.74 7.36
1618 78.06 68.17 43.66 10.40 2.37
1619 77.98 80.53 37.36 5.18 0.74
1620 78.03 31.57 26.27 12.63 7.55
1621 78.06 70.95 48.92 9.69 1.42
1622 78.18 54.10 33.63 11.81 6.37
1623 78.33 35.42 27.82 12.49 8.87
1624 78.40 48.87 31.38 13.38 8.17
1625 78.51 14.96 16.07 8.38 2.40
1626 78.44 27.36 23.60 10.04 8.46
1627 78.41 50.78 32.18 12.68 7.01
1628 78.59 21.40 22.08 10.54 5.22
1629 78.62 23.70 21.95 11.02 5.95
1630 78.65 37.52 28.59 12.56 11.22
1631 78.60 60.77 30.24 11.88 4.69
1632 78.69 75.68 47.75 7.56 1.10
1633 78.73 57.24 33.13 12.07 5.56
1634 78.94 32.86 26.32 11.45 10.98
1635 78.70 65.95 35.89 10.49 2.83
1636 78.90 73.22 46.51 8.35 1.40
1637 78.92 43.91 33.35 12.82 13.57
1638 79.07 77.96 40.61 6.69 0.97
1639 79.16 41.56 32.77 13.04 13.13
1640 79.22 24.91 22.89 10.75 6.86
1641 79.19 52.73 32.35 12.82 9.00
1642 79.40 70.59 37.54 7.95 2.26
1643 79.11 45.86 31.75 12.90 11.65
1644 79.39 47.85 32.86 12.67 13.72
1645 79.33 55.19 31.40 12.38 7.26
1646 79.29 39.21 30.02 12.94 15.94
1647 79.30 27.44 24.68 10.45 8.45
1648 79.43 35.56 29.86 12.48 13.40
1649 79.55 59.77 28.89 11.15 6.43
1650 79.59 22.47 24.47 9.45 8.67
1651 79.67 61.81 29.74 10.82 5.39
1652 79.98 49.62 34.83 12.44 12.76
1653 80.05 57.61 28.71 12.53 8.73
1654 79.84 64.93 29.48 10.55 3.81
1655 79.83 67.74 33.21 10.46 3.02
1656 79.76 19.92 21.00 11.10 5.69
1657 79.67 26.04 25.32 10.53 9.63
1658 79.88 74.54 38.55 7.27 1.27
1659 79.94 63.03 30.03 10.38 4.90
1660 80.10 43.90 38.51 13.91 18.08
1661 80.23 33.16 30.09 11.98 14.45
1662 80.33 76.20 35.26 7.00 1.00
1663 80.31 36.85 34.14 12.45 16.16
1664 80.36 45.84 36.25 12.75 18.64
1665 80.77 23.93 26.10 10.45 12.35
1666 80.55 51.72 35.90 12.26 14.51
1667 80.58 72.65 35.11 8.76 1.85
1668 80.73 20.93 24.44 10.01 8.66
1669 80.38 40.76 34.98 12.10 21.73
1670 80.63 70.01 31.02 9.57 2.58
1671 80.69 60.36 27.96 11.43 6.69
1672 80.35 65.93 27.73 11.47 2.80
1673 80.77 16.59 19.54 8.42 4.25
1674 80.86 62.92 25.44 11.09 5.68
1675 81.09 67.49 28.83 10.15 3.20
1676 81.06 34.96 34.84 12.86 19.93
1677 80.88 57.98 30.21 11.74 10.00
1678 81.08 74.09 34.63 6.91 1.39
1679 81.18 19.85 23.88 8.81 8.44
1680 81.29 54.03 37.66 12.60 14.69
1681 81.32 65.05 26.62 9.80 5.43
1682 81.07 42.79 40.56 13.97 21.53
1683 81.22 49.30 38.06 13.14 19.00
1684 81.37 40.35 38.89 13.14 24.37
1685 81.11 25.73 27.38 13.69 16.85
1686 81.42 29.88 31.16 12.73 15.96
1687 81.23 37.45 39.41 11.92 23.08
1688 81.48 44.28 46.84 14.08 28.70
1689 81.38 47.01 40.43 12.88 23.01
1690 81.61 58.86 28.95 11.64 11.39
1691 81.58 32.58 34.74 10.98 21.02
1692 81.48 62.57 26.58 11.50 7.11
1693 81.92 71.22 27.55 8.57 2.35
1694 81.67 18.12 22.72 8.79 6.93
1695 81.64 55.61 34.81 10.62 12.69
1696 81.88 75.93 26.75 6.39 1.10
1697 81.72 26.30 29.00 10.25 16.52
1698 81.84 51.62 40.38 13.30 18.88
1699 81.97 56.96 33.31 12.78 14.31
1700 81.77 72.52 27.74 8.84 1.65
1701 81.93 35.82 43.38 12.62 22.56
1702 81.82 60.43 26.55 12.09 9.18
1703 82.24 61.40 26.46 11.70 10.44
1704 82.44 21.08 25.63 9.77 12.19
1705 82.35 37.78 45.08 12.83 25.89
1706 82.35 48.17 47.19 12.78 25.00
1707 82.29 22.94 27.65 10.04 14.71
1708 82.28 28.08 34.11 12.02 18.43
1709 82.33 34.59 42.38 12.96 21.89
1710 82.58 18.92 24.22 8.85 9.16
1711 82.50 42.58 47.31 13.51 28.62
1712 82.40 64.03 26.22 9.85 8.16
1713 82.45 40.12 45.69 13.12 28.28
1714 82.80 30.03 34.36 11.16 22.41
1715 82.62 45.95 46.45 12.36 31.49
1716 82.53 25.12 29.33 11.08 17.13
1717 82.42 44.85 49.54 11.79 25.54
1718 82.86 66.79 25.66 10.36 5.69
1719 82.83 50.20 46.30 12.81 26.19
1720 82.76 53.60 41.27 11.78 19.96
1721 82.91 32.62 37.63 11.95 21.05
1722 82.94 56.10 39.78 12.78 20.17
1723 83.14 58.54 34.24 12.47 15.43
1724 82.89 70.60 24.35 9.12 2.90
1725 83.13 27.29 30.70 10.65 19.30
1726 82.83 73.25 23.67 7.58 1.25
1727 83.23 74.20 22.61 7.09 2.13
1728 83.66 36.09 46.73 12.67 28.10
1729 83.31 25.37 27.11 9.56 14.41
1730 83.62 63.01 30.85 11.48 10.13
1731 83.61 43.99 50.33 13.72 30.68
1732 83.53 38.61 48.96 12.77 25.75
1733 83.50 71.76 24.49 7.66 2.47
1734 83.64 48.81 51.28 13.27 32.93
1735 83.49 65.39 27.70 10.36 6.64
1736 83.75 68.73 25.68 8.79 3.78
1737 83.71 52.04 46.00 13.48 27.18
1738 83.70 18.38 22.22 8.35 10.58
1739 83.71 41.38 48.27 13.11 30.14
1740 83.93 46.45 53.56 13.51 36.20
1741 84.09 21.30 24.90 10.20 15.49
1742 83.72 61.20 31.48 10.45 14.07
1743 83.59 31.15 36.25 11.75 22.00
1744 84.02 55.41 38.62 12.08 20.84
1745 84.44 24.37 26.91 10.28 18.80
1746 84.26 28.65 29.66 12.37 21.86
1747 83.90 70.16 23.90 9.40 3.30
1748 84.37 30.79 34.31 12.07 23.68
1749 84.08 65.08 27.26 9.53 7.38
1750 84.62 58.80 37.23 10.92 17.71
1751 84.28 71.68 24.59 7.00 2.56
1752 84.64 39.83 48.04 12.61 32.81
1753 84.71 37.35 44.41 12.05 31.67
1754 84.74 42.28 45.75 13.84 35.43
1755 84.77 50.64 50.83 12.07 34.03
1756 84.74 53.15 44.12 12.55 31.66
1757 84.85 66.47 28.83 9.49 6.80
1758 84.64 44.55 49.03 12.84 38.45
1759 84.80 72.96 21.73 7.65 2.12
1760 84.98 48.25 52.60 12.76 35.90
1761 84.87 69.64 25.81 8.36 3.88
1762 84.79 62.85 32.83 10.60 11.81
1763 84.62 26.48 25.50 12.75 25.00
1764 85.12 35.29 39.77 12.69 30.15
1765 85.18 27.35 30.33 11.28 17.43
1766 85.30 55.99 43.13 11.76 27.08
1767 85.39 32.44 31.70 11.79 25.35
1768 85.49 46.23 49.97 13.03 32.26
1769 85.37 44.19 49.15 12.18 29.35
1770 85.34 23.35 23.67 8.61 23.33
1771 85.54 22.05 22.11 9.22 17.03
1772 85.68 60.09 37.18 10.98 19.20
1773 85.49 62.92 32.95 10.16 13.05
1774 85.61 70.10 27.59 8.12 5.62
1775 85.76 38.95 43.27 13.14 34.00
1776 85.91 41.74 44.07 12.69 35.63
1777 85.95 61.57 35.39 10.39 17.30
1778 85.90 53.94 45.94 12.00 32.05
1779 86.08 58.16 40.27 11.50 23.14
1780 85.92 50.19 53.31 12.42 34.91
1781 86.03 71.27 25.46 7.56 4.29
1782 86.13 28.26 26.77 10.56 22.95
1783 86.18 34.66 30.60 12.94 32.83
1784 86.25 25.67 24.16 10.13 22.00
1785 86.54 37.66 34.01 12.61 36.45
1786 86.68 48.48 47.54 12.62 31.76
1787 86.70 43.66 37.51 13.04 35.03
1788 86.58 52.12 50.31 13.49 35.95
1789 86.64 45.96 43.55 13.09 33.07
1790 86.54 31.75 25.85 11.29 26.56
1791 86.63 23.72 23.82 8.51 16.88
1792 86.80 56.12 44.27 10.82 29.45
1793 86.83 68.90 30.65 7.98 6.19
1794 86.71 71.49 27.62 6.59 2.88
1795 86.92 40.63 34.24 12.34 34.81
1796 86.82 65.11 33.80 9.40 12.09
1797 86.77 60.56 37.15 11.50 20.96
1798 86.71 27.10 25.62 11.54 14.54
1799 87.12 29.38 22.71 11.02 27.24
1800 87.34 33.63 26.43 12.39 32.75
1801 87.25 36.10 26.96 11.50 34.71
1802 87.29 53.96 42.14 11.38 31.36
1803 87.52 61.18 36.75 8.57 17.79
1804 87.60 50.85 47.35 12.69 32.95
1805 87.50 27.12 22.21 10.05 20.19
1806 87.36 63.72 36.19 9.53 14.38
1807 87.83 31.56 23.12 11.35 27.62
1808 87.63 25.59 19.51 9.32 20.00
1809 87.93 39.68 27.20 12.39 34.58
1810 87.90 46.24 36.29 12.89 33.42
1811 87.85 68.06 35.46 10.15 9.50
1812 87.92 43.86 31.40 12.12 38.04
1813 88.03 48.61 42.69 12.31 33.23
1814 88.15 63.86 33.47 8.93 14.28
1815 88.34 24.29 15.85 9.16 17.30
1816 88.22 37.55 23.75 12.60 34.92
1817 88.36 29.26 17.72 10.81 25.20
1818 88.46 41.68 26.44 12.26 35.16
1819 88.33 66.49 33.42 7.44 10.60
1820 88.51 34.78 20.54 11.14 29.69
1821 88.54 53.65 40.01 12.44 32.23
1822 88.48 57.92 39.55 10.20 26.23
1823 88.47 60.31 39.71 10.06 23.85
1824 88.80 61.49 34.66 9.83 19.79
1825 89.09 27.08 14.67 9.57 21.61
1826 88.85 51.35 39.54 13.10 34.51
1827 89.40 64.61 34.42 8.63 15.73
1828 89.07 32.16 17.41 10.63 25.37
1829 89.06 46.55 27.10 12.33 34.04
1830 89.22 44.11 23.30 12.59 33.98
1831 88.78 67.04 36.00 10.00 7.67
1832 89.28 48.90 32.06 12.64 34.37
1833 89.39 39.76 23.56 12.42 32.81
