#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
rf12 14A 2 even-skipped Kruppel hunchback
627 36.71 70.01 101.30 46.28 177.80
628 36.63 36.82 103.60 48.30 219.32
629 36.69 62.77 111.99 54.36 201.12
630 36.74 81.07 94.80 34.03 167.22
631 36.70 39.43 108.18 49.00 208.13
632 36.78 31.72 100.71 46.27 219.52
633 36.87 52.70 127.18 60.23 229.58
634 36.88 20.53 82.61 37.83 200.73
635 36.96 34.22 96.97 49.77 209.08
636 36.90 65.31 107.13 52.39 190.07
637 37.01 90.28 62.16 21.94 123.21
638 36.96 11.11 64.99 25.05 138.55
639 37.16 74.15 105.14 44.35 182.32
640 37.19 14.70 79.40 32.90 180.57
641 37.18 43.84 125.52 58.70 225.93
642 37.24 17.89 76.98 33.72 181.57
643 37.25 77.36 108.98 41.45 188.42
644 37.20 28.15 96.44 47.69 216.06
645 37.33 86.51 73.92 28.74 142.30
646 37.32 22.74 88.63 41.92 212.60
647 37.39 48.01 129.52 60.14 224.14
648 37.39 50.26 121.89 62.89 230.04
649 37.44 58.54 118.37 65.03 205.74
650 37.52 67.59 104.38 53.47 186.58
651 37.34 84.67 81.70 32.10 164.13
652 37.62 25.58 94.11 45.30 210.68
653 37.64 83.06 84.03 34.56 157.69
654 37.72 56.35 123.26 65.03 208.49
655 37.77 8.68 58.90 23.73 140.37
656 37.74 41.30 116.94 59.76 218.36
657 37.83 30.24 93.04 48.53 214.04
658 37.74 61.46 109.88 61.97 193.22
659 37.79 38.54 104.70 53.47 218.94
660 37.80 54.06 124.98 63.75 214.81
661 37.79 36.00 98.85 55.35 209.69
662 37.90 79.79 99.99 40.52 171.78
663 37.86 64.16 111.40 57.04 193.67
664 37.93 70.11 103.64 52.79 173.34
665 38.10 46.40 131.41 67.77 221.45
666 38.04 32.59 99.54 50.74 210.52
667 38.18 51.77 119.17 67.55 208.80
668 38.31 11.77 62.94 28.06 128.80
669 38.43 21.00 82.37 41.22 189.43
670 38.37 72.32 104.24 55.45 169.20
671 38.22 75.00 106.65 48.20 170.96
672 38.36 89.15 68.02 28.18 122.04
673 38.40 15.25 69.86 33.90 146.70
674 38.45 23.81 88.30 43.79 198.56
675 38.37 27.56 94.83 50.24 204.67
676 38.39 43.95 117.53 63.38 205.36
677 38.44 59.33 112.14 65.40 191.54
678 38.46 18.23 69.79 38.34 172.67
679 38.54 66.23 111.34 62.42 174.79
680 38.63 49.26 128.30 69.59 209.77
681 38.58 85.49 79.04 32.28 136.46
682 38.72 77.33 94.75 46.80 151.79
683 38.82 34.60 96.83 55.28 199.98
684 38.85 81.52 81.32 39.31 143.24
685 38.88 57.04 126.92 74.46 197.58
686 38.90 63.37 108.18 65.34 177.64
687 38.93 37.25 105.65 57.97 200.13
688 38.92 39.74 101.05 59.31 187.30
689 38.94 68.68 108.74 65.64 170.56
690 38.97 54.57 124.52 79.88 211.40
691 39.03 61.17 117.76 67.07 184.39
692 39.08 93.36 49.37 21.26 80.68
693 39.03 7.99 54.04 25.00 129.17
694 39.04 29.43 91.65 54.27 208.81
695 39.16 42.20 114.36 65.24 197.91
696 39.29 32.15 99.90 54.68 200.78
697 39.22 52.23 130.39 73.35 199.03
698 39.26 25.94 97.26 51.00 198.71
699 39.29 45.80 117.35 74.18 203.23
700 39.41 90.73 68.03 28.32 115.05
701 39.51 13.62 65.49 33.88 144.60
702 39.55 70.82 105.29 67.67 159.76
703 39.40 74.32 105.54 59.05 152.97
704 39.58 5.68 48.78 21.65 111.48
705 39.63 23.00 88.05 50.88 195.63
706 39.58 17.86 68.82 40.58 162.59
707 39.73 48.28 129.03 84.35 200.60
708 39.67 65.30 104.94 72.37 167.64
709 39.84 10.50 59.37 31.68 137.43
710 39.75 58.62 127.00 75.72 181.28
711 39.83 78.54 104.41 53.53 160.01
712 39.76 84.04 90.58 43.57 149.53
713 39.87 86.63 78.15 36.52 127.80
714 39.76 88.27 75.02 35.03 124.47
715 40.06 20.46 83.00 51.25 198.60
716 40.05 50.55 130.24 85.51 201.05
717 40.04 55.63 118.65 80.99 177.54
718 40.03 67.74 100.50 76.72 156.74
719 40.08 35.08 105.43 59.73 186.25
720 40.02 37.90 110.91 70.95 195.49
721 40.16 27.90 99.17 59.01 187.46
722 40.09 60.66 112.10 82.15 168.64
723 40.16 30.34 98.62 64.57 202.92
724 40.22 43.77 109.27 74.90 173.80
725 40.24 63.03 111.23 81.24 158.49
726 40.32 81.07 95.99 49.86 135.40
727 40.24 40.61 103.88 72.22 184.79
728 40.34 53.18 125.73 87.30 184.55
729 40.40 15.69 67.85 42.63 159.65
730 40.38 25.25 92.61 60.07 189.98
731 40.38 72.69 110.34 73.98 155.69
732 40.48 75.93 99.37 65.58 144.45
733 40.45 8.20 56.58 26.55 122.08
734 40.41 92.89 58.35 30.79 93.05
735 40.47 46.35 110.13 88.40 189.70
736 40.60 32.69 105.89 67.46 200.74
737 40.72 57.30 117.73 83.97 167.39
738 40.85 4.94 49.13 26.05 106.08
739 40.79 6.77 55.06 26.69 116.47
740 40.99 70.41 108.15 89.70 152.87
741 40.80 90.65 72.57 35.11 108.57
742 40.96 12.24 62.57 38.39 139.61
743 40.94 65.51 105.46 89.95 146.07
744 41.09 22.12 87.27 54.60 168.36
745 41.10 18.19 68.78 50.67 153.90
746 41.05 48.42 118.82 93.10 175.94
747 41.05 89.29 75.93 37.86 113.76
748 41.04 83.80 86.70 46.88 128.02
749 40.84 87.86 74.16 39.24 119.12
750 41.06 36.85 102.58 74.12 181.30
751 41.10 60.81 116.86 94.07 152.67
752 41.20 68.05 104.96 95.16 147.91
753 41.27 78.84 98.76 66.37 144.14
754 41.24 86.63 80.03 44.22 114.34
755 41.25 42.23 110.30 87.96 178.94
756 41.35 50.76 119.92 99.96 163.71
757 41.51 39.31 111.03 85.03 181.24
758 41.52 55.58 110.26 97.74 140.55
759 41.50 27.66 96.23 71.04 186.04
760 41.39 30.24 99.44 65.21 176.67
761 41.44 73.73 105.90 85.31 145.80
762 41.49 25.01 98.90 68.99 183.92
763 41.50 34.14 99.80 75.95 182.31
764 41.50 63.18 110.14 107.26 148.09
765 41.52 45.48 114.86 98.43 180.07
766 41.48 53.14 119.53 98.57 157.24
767 41.60 58.40 119.74 98.99 147.18
768 41.62 14.92 66.29 44.95 135.55
769 41.64 93.75 52.17 33.56 77.64
770 41.73 9.21 60.57 33.69 117.29
771 41.71 91.57 53.74 34.72 82.08
772 41.88 76.38 98.80 73.84 129.68
773 41.97 81.35 82.26 63.52 121.36
774 42.12 19.18 70.74 59.63 146.56
775 42.18 66.29 102.08 102.79 128.08
776 42.28 5.31 53.60 32.21 105.51
777 42.28 31.95 99.36 84.39 176.71
778 42.35 72.03 98.51 94.81 119.99
779 42.30 23.29 86.67 73.64 164.21
780 42.20 36.57 107.98 93.05 176.24
781 42.23 48.64 127.38 107.46 152.72
782 42.22 60.41 113.29 118.18 143.51
783 42.37 43.62 114.75 99.75 165.52
784 42.29 85.19 75.28 55.91 111.72
785 42.27 88.62 72.23 49.35 101.50
786 42.35 68.96 99.82 102.29 123.07
787 42.43 41.14 105.88 90.64 153.82
788 42.56 12.48 60.54 43.19 117.90
789 42.55 64.13 105.49 121.69 136.92
790 42.57 51.55 113.18 113.97 139.88
791 42.53 54.01 118.10 116.97 136.25
792 42.73 15.95 67.53 55.71 127.40
793 42.66 26.51 93.47 77.68 160.92
794 42.67 29.25 94.95 81.12 166.67
795 42.72 46.36 120.18 110.20 145.16
796 42.85 78.24 86.61 79.43 114.31
797 42.91 21.20 84.20 77.48 166.23
798 42.83 34.18 99.26 92.40 162.23
799 42.84 57.92 107.52 116.78 121.22
800 42.91 38.80 105.13 98.19 157.81
801 43.00 55.86 110.93 127.60 122.62
802 42.95 94.03 51.56 41.88 68.76
803 43.01 8.00 59.21 36.39 104.67
804 43.02 62.09 101.33 117.89 118.65
805 43.03 74.82 95.94 100.96 113.36
806 43.00 91.30 58.99 46.06 83.03
807 42.99 82.57 85.56 65.50 103.39
808 43.33 49.93 120.50 138.51 135.40
809 43.33 70.57 102.66 110.51 119.85
810 43.49 18.45 79.06 70.84 135.41
811 43.48 59.97 102.09 128.86 110.32
812 43.48 36.38 106.62 102.58 147.80
813 43.54 67.68 99.71 114.85 108.01
814 43.52 31.17 99.86 96.62 159.82
815 43.50 44.43 121.60 122.21 146.51
816 43.56 65.29 100.45 124.78 112.85
817 43.63 80.41 81.04 77.10 95.40
818 43.61 87.93 74.00 63.15 87.09
819 43.67 10.80 67.90 51.37 116.24
820 43.62 25.45 92.82 85.43 153.14
821 43.59 41.66 109.00 119.72 148.81
822 43.75 23.15 86.97 81.01 146.21
823 43.72 47.76 113.28 134.57 136.10
824 43.59 53.45 109.85 122.93 118.01
825 43.56 86.24 72.87 62.50 89.57
826 43.51 83.67 77.16 70.42 94.42
827 43.80 28.10 97.13 104.06 167.70
828 43.84 84.88 77.49 71.41 93.36
829 43.99 14.73 66.44 61.03 105.00
830 44.10 72.64 101.25 111.05 98.60
831 44.00 33.89 97.22 98.48 138.65
832 44.13 39.11 95.90 112.80 126.39
833 44.15 62.99 100.35 140.92 106.82
834 44.18 56.51 100.16 130.50 101.05
835 44.27 51.35 102.28 134.46 107.45
836 44.26 75.53 87.42 101.96 89.48
837 44.40 8.20 53.53 44.81 95.54
838 44.38 20.86 77.20 84.70 129.40
839 44.18 93.53 48.24 54.65 57.54
840 44.61 78.14 80.60 98.98 80.74
841 44.43 59.08 98.53 140.90 100.06
842 44.48 90.32 58.10 65.50 68.12
843 44.49 69.32 94.13 121.08 97.69
844 44.48 45.13 103.28 140.34 120.90
845 44.57 36.55 93.15 116.77 121.72
846 44.66 42.49 105.82 137.79 130.63
847 44.84 83.50 79.03 87.01 80.57
848 44.76 17.78 67.30 72.28 104.80
849 44.77 29.65 94.93 109.35 130.15
850 44.71 66.24 90.79 135.72 95.99
851 44.81 31.91 88.01 113.22 124.85
852 44.73 53.63 104.05 146.43 99.68
853 44.81 11.72 57.81 52.60 85.18
854 44.90 27.14 89.77 105.27 132.56
855 44.86 24.66 89.76 101.49 135.04
856 44.79 47.38 98.16 144.75 110.44
857 44.86 86.61 74.85 76.62 74.43
858 45.10 49.59 97.79 149.78 100.52
859 44.95 80.87 79.07 93.19 79.31
860 45.09 60.99 91.25 147.22 91.01
861 45.05 4.98 47.21 48.54 78.49
862 45.24 71.32 97.89 131.64 88.44
863 45.28 63.53 85.89 137.60 83.33
864 45.23 34.37 91.44 125.85 121.04
865 45.31 39.99 95.66 137.49 108.28
866 45.39 15.02 60.00 64.47 89.31
867 45.34 55.77 93.30 147.17 90.35
868 45.41 73.79 94.07 122.03 77.53
869 45.61 22.74 78.39 98.71 114.42
870 45.55 58.13 95.72 157.94 88.24
871 45.46 92.37 50.21 67.41 53.72
872 45.54 37.50 91.51 136.81 108.77
873 45.61 51.72 90.44 155.30 89.90
874 45.74 20.22 69.30 88.46 105.67
875 45.58 44.77 97.60 155.60 100.24
876 45.68 67.79 90.73 145.30 80.66
877 45.89 76.05 79.32 121.69 71.91
878 45.90 9.27 52.83 57.50 72.03
879 45.88 42.53 103.44 155.06 103.75
880 45.88 47.32 97.71 166.04 87.76
881 46.00 65.37 89.43 144.99 74.92
882 45.94 88.68 60.54 74.41 54.85
883 46.02 12.55 53.57 67.30 78.02
884 46.02 30.36 82.87 129.85 102.95
885 46.07 25.53 83.65 123.24 121.51
886 46.01 53.82 90.73 161.13 83.51
887 46.06 85.07 71.11 92.27 62.56
888 46.12 78.88 79.23 110.05 66.18
889 46.13 6.48 47.44 61.16 71.10
890 46.18 17.66 64.06 82.72 89.16
891 46.19 28.05 80.39 123.99 99.64
892 46.15 32.92 79.04 132.88 101.06
893 46.22 70.10 92.12 144.17 69.62
894 46.14 81.86 70.35 97.81 61.01
895 46.18 61.61 93.33 147.55 75.45
896 46.30 35.45 82.55 142.00 96.08
897 46.48 40.51 95.51 169.57 99.75
898 46.54 50.23 88.63 163.56 76.57
899 46.57 59.16 86.65 159.96 73.91
900 46.65 72.64 92.19 143.16 73.93
901 46.66 55.65 90.20 161.78 73.11
902 46.53 91.33 52.42 79.02 49.88
903 46.60 38.08 84.24 154.38 94.91
904 46.69 45.09 88.26 165.05 76.15
905 47.01 14.84 56.87 85.24 70.95
906 46.91 63.67 87.18 146.60 68.37
907 46.99 94.36 36.84 73.77 32.41
908 47.05 23.55 77.09 125.18 102.90
909 46.91 47.95 86.39 164.65 75.17
910 46.99 68.14 88.37 148.18 64.44
911 46.88 92.45 39.94 75.29 35.88
912 47.04 52.62 96.06 175.15 74.56
913 47.09 21.07 64.44 106.12 83.58
914 47.16 77.03 78.28 123.57 52.14
915 47.12 31.58 73.66 147.33 85.08
916 47.23 83.53 68.81 103.26 49.13
917 47.23 11.54 53.40 77.89 57.04
918 47.17 42.48 96.46 184.70 87.21
919 47.34 7.98 47.75 74.06 54.18
920 47.32 66.00 83.34 152.20 64.38
921 47.27 26.04 70.87 133.44 89.49
922 47.38 28.94 75.30 144.48 82.34
923 47.45 57.13 89.69 161.39 64.99
924 47.40 79.96 76.19 115.39 51.70
925 47.42 86.55 61.40 98.90 44.79
926 47.39 17.97 56.96 100.74 67.63
927 47.43 61.36 95.91 154.44 63.93
928 47.43 89.43 55.51 95.85 44.15
929 47.52 74.36 85.11 135.71 59.42
930 47.52 33.91 74.64 145.72 73.91
931 47.41 36.46 82.33 171.84 86.32
932 47.56 70.48 82.49 147.46 58.57
933 47.53 39.35 85.51 169.13 76.16
934 47.65 45.53 93.79 178.43 73.57
935 47.81 50.11 86.99 169.48 61.87
936 47.88 59.17 85.30 163.25 57.93
937 48.04 55.00 89.65 168.08 61.07
938 48.03 47.81 86.54 175.41 60.43
939 48.22 92.15 45.11 82.78 29.57
940 48.18 43.43 87.72 185.15 69.43
941 48.20 63.74 85.99 149.92 52.65
942 48.14 52.60 87.73 169.94 54.27
943 48.35 13.71 51.01 96.64 54.83
944 48.24 31.49 76.26 162.44 69.01
945 48.25 72.36 85.86 147.21 52.58
946 48.34 20.67 59.20 116.51 62.08
947 48.27 26.84 71.76 139.35 63.85
948 48.28 41.12 83.51 174.13 63.94
949 48.36 95.14 31.76 73.45 20.19
950 48.40 23.57 66.45 131.54 61.78
951 48.45 68.88 86.15 154.08 54.25
952 48.47 76.31 85.90 123.54 44.38
953 48.37 81.72 73.61 114.14 42.88
954 48.50 9.89 44.26 89.02 43.16
955 48.40 35.47 80.01 168.12 63.51
956 48.54 17.28 57.36 107.84 57.47
957 48.47 38.53 85.17 176.60 67.96
958 48.45 66.34 84.27 155.70 52.40
959 48.65 84.72 67.40 111.19 38.66
960 48.58 88.03 53.21 91.50 31.89
961 48.62 6.04 35.86 83.66 39.59
962 48.73 29.48 73.28 161.72 63.21
963 48.73 78.87 80.41 118.85 39.09
964 48.64 61.20 89.83 156.89 53.44
965 48.72 45.82 90.40 179.44 52.47
966 48.60 89.67 45.61 85.03 30.42
967 48.86 57.77 83.85 152.88 48.72
968 49.12 33.47 81.97 163.72 57.53
969 49.00 50.64 93.90 176.12 51.19
970 49.09 73.90 90.82 141.95 45.51
971 49.21 48.24 91.69 171.30 47.65
972 49.02 7.13 33.89 86.44 42.11
973 49.36 25.07 69.65 147.48 58.71
974 49.22 37.09 76.44 164.19 52.02
975 49.30 52.98 89.09 166.92 47.09
976 49.30 71.18 84.23 153.44 46.29
977 49.32 55.66 85.75 155.02 46.60
978 49.35 27.55 70.02 152.05 55.02
979 49.35 41.71 95.06 178.39 53.12
980 49.40 44.00 86.35 172.91 50.75
981 49.48 65.34 82.99 159.08 43.15
982 49.52 15.32 48.07 105.82 39.35
983 49.52 63.15 91.03 158.01 44.67
984 49.58 90.98 44.75 82.41 22.94
985 49.57 19.33 55.28 120.00 46.79
986 49.68 22.31 63.84 139.08 52.34
987 49.60 93.59 41.88 81.05 20.42
988 49.57 67.96 85.89 150.55 40.80
989 49.60 87.07 60.37 101.92 29.15
990 49.59 11.75 43.17 101.15 37.63
991 49.71 60.44 89.06 161.33 41.80
992 49.73 31.52 75.63 164.37 51.83
993 49.67 39.32 89.03 174.50 50.83
994 49.65 81.24 72.02 111.25 33.71
995 49.86 78.11 77.79 132.02 38.45
996 49.81 35.15 75.91 168.85 52.07
997 49.87 7.95 36.58 91.35 33.52
998 49.96 75.35 79.95 129.42 36.66
999 49.95 46.19 80.93 174.15 40.03
1000 49.97 83.93 64.85 105.82 29.39
1001 50.02 89.39 49.39 86.94 24.52
1002 50.19 29.47 71.75 165.05 44.88
1003 50.16 49.82 85.22 179.73 43.26
1004 50.10 58.07 85.00 161.62 41.82
1005 50.23 54.38 89.59 165.85 41.39
1006 50.29 70.07 87.71 153.33 38.30
1007 50.47 27.12 67.58 157.35 45.48
1008 50.41 37.00 80.27 175.59 42.79
1009 50.50 72.79 82.10 146.81 37.40
1010 50.56 16.94 48.44 124.04 37.55
1011 50.42 41.52 90.03 180.30 43.49
1012 50.61 51.91 88.15 177.03 42.19
1013 50.51 66.34 90.49 152.71 39.16
1014 50.56 43.89 92.46 180.17 42.25
1015 50.68 24.68 65.88 151.12 41.25
1016 50.79 33.57 79.44 170.05 41.73
1017 50.64 47.73 79.72 182.40 38.37
1018 50.61 62.50 90.87 159.34 38.57
1019 50.74 13.81 48.04 112.86 32.46
1020 50.80 86.97 61.47 99.87 23.64
1021 50.77 94.80 37.04 78.12 14.35
1022 50.77 5.40 31.78 96.02 24.13
1023 50.82 10.76 42.38 102.42 29.16
1024 50.83 19.80 52.26 126.12 32.71
1025 50.93 56.39 87.64 171.05 38.46
1026 50.87 91.99 47.41 85.42 20.23
1027 50.90 39.07 91.71 181.82 38.60
1028 50.96 80.54 72.55 123.13 29.31
1029 51.01 31.40 75.19 175.43 42.76
1030 51.02 59.91 84.18 158.25 33.76
1031 51.09 22.24 61.36 135.44 38.02
1032 51.01 77.51 72.77 124.18 29.10
1033 50.94 3.75 28.00 95.59 21.54
1034 51.15 68.17 90.86 158.52 35.31
1035 51.17 83.83 64.83 105.47 25.08
1036 51.32 1.88 16.99 73.38 9.11
1037 51.24 7.42 39.16 99.89 23.95
1038 50.97 9.10 38.15 100.55 23.60
1039 51.30 64.57 89.46 159.49 32.82
1040 51.23 89.43 54.42 92.40 21.03
1041 51.35 35.57 83.17 178.67 40.43
1042 51.36 75.16 75.31 136.74 30.06
1043 51.40 45.98 86.14 185.33 37.49
1044 51.39 53.91 98.67 187.16 41.03
1045 51.45 70.82 83.52 148.81 31.87
1046 51.45 97.18 18.77 56.42 5.60
1047 51.52 29.34 74.55 160.47 35.25
1048 51.54 49.16 82.08 173.54 32.25
1049 51.52 41.06 87.01 175.97 34.27
1050 51.69 26.68 69.74 157.41 32.53
1051 51.64 43.75 83.43 178.51 34.09
1052 51.89 58.08 91.35 165.08 32.07
1053 51.78 62.23 85.83 165.50 32.85
1054 51.84 16.45 48.63 118.72 26.15
1055 51.85 37.93 85.66 174.22 33.89
1056 51.88 51.46 80.94 174.21 30.33
1057 51.95 73.06 79.01 152.44 30.80
1058 51.99 13.40 44.76 110.98 23.55
1059 52.06 24.30 63.16 146.00 30.95
1060 52.11 19.22 54.08 125.27 25.67
1061 52.01 86.16 60.23 105.22 20.79
1062 52.11 94.07 35.07 78.34 11.83
1063 52.05 4.68 31.87 94.46 17.38
1064 52.14 10.11 43.90 113.71 24.46
1065 52.13 82.24 69.66 110.74 21.82
1066 52.13 78.77 65.33 118.74 23.91
1067 52.16 31.90 74.59 167.15 31.59
1068 52.22 55.73 79.97 172.65 32.22
1069 52.26 66.02 76.93 156.42 27.80
1070 52.12 91.80 43.13 87.35 14.79
1071 52.24 68.80 84.64 154.90 29.82
1072 52.42 33.81 81.06 168.04 31.84
1073 52.37 47.38 79.92 171.97 29.15
1074 52.45 21.70 58.94 137.13 29.19
1075 52.39 90.09 44.28 84.43 14.60
1076 52.44 60.35 86.36 168.99 30.06
1077 52.41 36.04 88.56 184.61 33.85
1078 52.61 97.70 13.67 49.99 2.88
1079 52.51 1.58 16.02 64.85 6.65
1080 52.56 28.40 73.11 166.23 31.09
1081 52.57 39.79 78.03 171.07 28.74
1082 52.59 42.39 78.42 171.43 28.31
1083 52.70 53.52 82.76 175.00 29.38
1084 52.62 75.50 68.89 143.80 24.96
1085 52.79 7.17 41.22 102.47 17.19
1086 52.71 44.97 78.36 175.51 28.36
1087 52.86 63.31 76.61 163.52 28.16
1088 52.92 71.61 74.73 147.47 23.73
1089 53.01 87.61 54.52 100.46 17.69
1090 53.02 30.56 82.94 169.52 30.76
1091 53.08 49.03 78.41 171.30 26.56
1092 53.15 26.42 70.40 150.86 24.95
1093 53.09 51.36 72.79 171.90 27.51
1094 53.01 84.54 59.62 103.98 19.92
1095 53.27 2.82 25.81 85.90 11.69
1096 53.18 57.80 79.91 166.16 26.75
1097 53.17 12.35 44.21 108.83 19.78
1098 53.13 16.27 52.84 121.65 22.31
1099 53.18 81.51 65.79 116.80 19.22
1100 53.33 24.09 66.53 145.60 24.81
1101 53.35 92.93 38.54 91.05 12.80
1102 53.36 37.73 84.52 171.95 28.48
1103 53.29 78.61 63.96 120.57 20.55
1104 53.44 66.77 80.13 151.22 23.33
1105 53.50 95.54 25.65 78.22 7.82
1106 53.39 69.23 71.98 154.52 25.88
1107 53.68 19.07 57.92 137.73 19.80
1108 53.44 35.32 83.96 169.71 27.10
1109 53.58 55.45 79.20 171.00 26.64
1110 53.52 60.28 77.00 170.64 28.47
1111 53.81 90.10 44.74 86.50 12.51
1112 53.69 32.81 78.90 169.74 26.00
1113 53.73 21.88 63.64 142.66 23.27
1114 53.62 40.72 77.17 167.90 25.15
1115 53.78 73.64 63.10 127.69 20.24
1116 53.75 9.42 41.19 110.34 17.15
1117 53.73 43.48 76.25 170.86 26.64
1118 53.74 28.65 67.80 165.68 26.70
1119 53.80 46.08 71.02 163.44 23.96
1120 53.46 88.56 39.86 89.43 15.14
1121 53.88 64.64 77.58 157.84 24.41
1122 53.84 76.04 60.61 135.02 20.74
1123 53.77 97.80 10.29 47.75 2.53
1124 54.04 53.15 73.33 170.02 24.85
1125 54.18 62.19 78.44 158.98 24.47
1126 54.20 5.55 30.40 98.42 12.51
1127 54.11 14.61 48.62 119.20 17.91
1128 54.15 84.11 53.96 112.27 17.41
1129 54.29 48.15 68.21 161.11 22.97
1130 54.26 50.48 72.88 160.69 23.56
1131 54.33 71.32 65.46 138.01 21.51
1132 54.31 80.71 66.62 125.01 19.39
1133 54.35 30.69 69.32 167.35 24.24
1134 54.43 12.01 42.69 110.17 16.37
1135 54.43 26.17 60.58 148.31 20.78
1136 54.46 87.27 48.48 94.26 12.85
1137 54.60 57.00 76.10 163.40 23.51
1138 54.42 16.24 46.49 120.20 15.83
1139 54.53 39.39 68.46 165.51 21.88
1140 54.55 59.30 79.30 164.88 23.63
1141 54.54 68.45 70.38 141.46 21.37
1142 54.47 34.86 75.89 178.42 24.57
1143 54.60 37.33 72.81 170.11 22.98
1144 54.70 92.72 37.29 82.56 9.18
1145 54.71 78.31 62.91 124.46 17.59
1146 54.80 23.56 54.47 139.61 19.73
1147 54.79 98.11 8.67 46.01 1.67
1148 54.67 20.55 51.66 134.14 18.93
1149 54.76 42.01 71.51 162.54 21.68
1150 54.73 95.63 24.43 75.80 6.71
1151 54.87 44.69 71.80 162.58 21.96
1152 55.00 65.95 75.45 148.42 20.69
1153 54.92 28.51 61.09 154.58 19.77
1154 55.10 17.97 49.10 121.80 15.51
1155 55.05 54.73 80.13 168.53 23.48
1156 54.98 8.35 34.87 106.02 13.04
1157 55.12 32.62 69.24 166.28 19.59
1158 55.08 63.60 82.03 157.80 22.50
1159 55.12 75.77 62.44 136.51 18.79
1160 55.22 73.34 63.65 134.20 18.19
1161 55.19 89.66 44.12 90.05 12.78
1162 55.21 52.07 73.40 165.05 21.73
1163 55.17 82.96 55.75 105.64 14.71
1164 55.35 47.05 70.97 166.77 22.33
1165 55.47 61.05 73.18 147.98 20.35
1166 55.41 13.44 44.23 118.56 15.28
1167 55.47 49.39 73.26 162.43 20.79
1168 55.53 70.15 65.81 135.71 19.91
1169 55.54 5.41 29.25 99.83 10.13
1170 55.60 26.24 57.26 150.15 19.34
1171 55.50 34.84 68.84 178.32 21.11
1172 55.72 10.67 38.04 111.38 12.47
1173 55.63 40.65 66.06 162.02 20.19
1174 55.74 86.92 46.95 94.29 12.36
1175 55.79 30.82 62.40 161.62 19.04
1176 55.77 80.49 61.40 113.51 15.33
1177 55.93 15.52 41.67 108.10 12.58
1178 55.71 20.92 48.59 123.18 15.91
1179 55.76 58.14 74.26 154.55 19.83
1180 55.82 67.72 69.83 140.06 18.75
1181 55.87 38.80 62.55 161.58 20.45
1182 55.96 36.80 67.19 168.51 19.54
1183 55.96 43.05 74.07 160.05 20.05
1184 55.94 77.89 63.96 125.13 16.45
1185 55.91 92.43 36.76 79.94 9.14
1186 55.92 94.36 30.65 72.22 5.32
1187 56.00 95.90 20.91 65.80 4.68
1188 56.04 23.69 52.57 138.46 16.20
1189 56.16 55.75 78.42 154.85 19.54
1190 56.13 45.55 69.29 161.06 19.74
1191 56.13 28.65 58.62 159.31 18.61
1192 56.24 53.20 78.07 161.93 20.85
1193 56.19 63.69 82.06 150.90 18.24
1194 56.25 71.99 67.01 135.80 16.72
1195 56.16 90.74 40.96 81.30 8.26
1196 56.33 83.87 50.83 94.76 13.28
1197 56.48 17.94 50.14 127.00 14.34
1198 56.41 75.20 65.34 124.72 14.86
1199 56.50 8.80 33.36 101.72 11.79
1200 56.48 50.84 73.15 155.38 19.53
1201 56.49 34.21 64.31 162.60 18.56
1202 56.68 65.82 78.09 146.40 18.38
1203 56.65 59.69 79.72 149.45 19.17
1204 56.68 48.44 77.73 151.61 18.38
1205 56.53 3.77 24.72 82.56 6.91
1206 56.53 7.07 33.69 101.80 9.66
1207 56.78 89.26 44.37 81.64 9.88
1208 56.80 5.25 25.32 90.17 8.06
1209 56.75 32.17 62.91 153.51 16.91
1210 56.87 12.47 38.76 97.28 10.33
1211 56.86 41.08 73.24 154.07 17.61
1212 56.97 61.88 86.82 143.38 18.34
1213 56.92 20.56 49.39 124.60 14.31
1214 56.98 25.30 55.56 140.17 15.03
1215 56.87 93.56 33.30 74.94 6.84
1216 56.93 81.32 57.21 102.09 13.27
1217 57.09 68.09 77.10 135.82 16.44
1218 57.17 57.34 76.39 142.01 17.51
1219 57.21 70.32 79.69 132.73 16.10
1220 57.12 86.50 48.14 88.03 11.75
1221 57.22 23.02 51.52 131.57 13.85
1222 57.13 27.44 57.63 145.54 16.49
1223 57.28 30.17 58.96 152.08 16.25
1224 57.12 44.11 79.01 147.65 18.05
1225 57.05 77.92 65.87 116.81 14.47
1226 57.13 36.64 68.88 157.90 17.83
1227 57.20 38.94 75.83 153.87 18.26
1228 57.23 73.22 73.14 125.68 15.36
1229 57.27 46.55 80.31 154.12 18.66
1230 57.24 54.19 78.34 156.55 17.23
1231 57.43 15.30 42.01 106.04 10.70
1232 57.27 32.80 57.36 153.82 15.36
1233 57.63 64.01 84.18 138.33 15.87
1234 57.75 91.94 40.30 75.07 7.12
1235 57.74 52.13 76.43 142.82 17.51
1236 57.67 34.27 68.81 162.64 16.44
1237 57.87 95.04 29.73 64.13 4.08
1238 57.71 9.79 40.62 103.25 9.82
1239 57.72 83.53 56.77 92.70 11.54
1240 57.82 18.12 46.85 113.73 12.34
1241 57.79 49.81 89.30 151.23 17.45
1242 57.86 75.12 71.62 114.90 13.70
1243 57.86 6.64 33.12 89.29 8.90
1244 57.90 42.57 92.56 154.18 16.84
1245 57.91 59.69 86.64 138.37 16.67
1246 57.87 79.58 63.88 101.69 11.99
1247 58.02 66.32 79.91 129.97 16.14
1248 58.09 55.61 83.55 139.48 16.41
