#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
rf2 14A 7 even-skipped Kruppel hunchback
627 40.21 37.40 165.62 40.20 167.14
628 40.29 40.10 159.11 40.69 172.07
629 40.20 86.26 68.40 72.75 86.40
630 40.44 49.81 209.64 43.47 158.00
631 40.56 19.86 98.76 28.05 156.87
632 40.61 29.08 109.79 38.32 173.89
633 40.62 22.81 102.13 30.92 172.18
634 40.65 26.20 142.41 33.47 174.24
635 40.71 60.77 222.76 59.35 144.90
636 40.69 16.73 86.12 26.78 151.39
637 40.65 93.01 15.90 39.78 9.79
638 40.68 32.01 131.59 41.33 177.38
639 40.87 54.33 210.98 51.00 138.81
640 40.88 81.26 89.53 79.76 100.89
641 40.86 88.96 41.98 70.52 57.04
642 41.13 45.67 219.56 55.30 164.40
643 41.00 78.36 79.63 78.41 107.92
644 41.09 63.12 216.19 70.63 156.30
645 41.07 75.72 106.18 76.84 118.12
646 41.05 35.18 183.02 43.54 164.56
647 41.12 65.35 190.35 77.83 159.64
648 41.14 84.09 65.80 90.44 88.61
649 41.18 8.28 56.81 19.78 56.98
650 41.18 43.04 203.66 51.85 171.04
651 41.22 68.04 160.07 90.02 148.01
652 41.20 70.77 153.04 78.19 134.16
653 41.32 38.07 188.51 49.66 177.71
654 41.27 48.19 212.38 52.73 166.71
655 41.39 73.44 111.81 82.79 136.64
656 41.60 13.67 117.76 30.60 139.43
657 41.44 51.65 215.72 59.28 160.08
658 41.46 57.10 213.12 65.02 155.44
659 41.67 40.38 202.79 62.16 175.92
660 41.54 86.85 45.09 85.44 70.30
661 41.66 59.47 210.71 78.78 150.44
662 41.69 18.23 137.94 36.26 175.27
663 41.72 23.90 152.64 40.75 174.82
664 41.81 10.92 90.93 27.06 115.15
665 41.84 30.77 181.91 49.25 165.78
666 41.90 33.22 205.96 59.77 184.81
667 41.96 94.06 14.68 48.27 7.72
668 41.95 20.92 146.21 38.46 164.96
669 41.90 26.34 178.70 47.73 183.95
670 42.08 28.56 193.82 53.10 180.08
671 41.97 91.91 25.00 67.38 25.33
672 42.05 61.92 168.26 95.91 145.95
673 42.08 53.92 197.68 72.97 165.48
674 42.17 66.50 119.55 109.98 150.25
675 42.23 79.54 53.27 99.31 87.15
676 42.25 82.09 51.67 102.78 74.01
677 42.38 15.87 132.04 38.47 149.98
678 42.17 69.70 103.34 104.60 142.00
679 42.21 76.84 58.71 105.30 108.75
680 42.39 49.72 207.36 63.75 148.79
681 42.40 88.90 50.22 100.07 48.84
682 42.32 35.86 192.32 63.18 171.49
683 42.36 47.23 186.64 72.72 166.24
684 42.43 84.89 53.96 104.32 67.73
685 42.45 44.49 185.82 70.41 165.99
686 42.41 64.24 115.60 121.07 152.69
687 42.46 72.19 75.12 115.30 132.31
688 42.44 42.08 171.59 73.32 165.29
689 42.54 56.13 173.34 101.74 168.52
690 42.73 8.19 97.11 28.94 78.99
691 42.61 38.34 186.74 73.49 172.34
692 42.80 74.61 55.50 123.06 106.56
693 42.59 9.55 100.73 33.79 101.86
694 42.90 52.10 182.35 78.66 157.90
695 42.79 58.37 175.30 116.11 161.63
696 42.89 22.78 150.47 55.19 180.75
697 42.94 60.86 126.04 125.10 164.82
698 42.95 68.22 76.23 130.33 140.83
699 43.04 18.19 133.28 46.34 153.81
700 43.10 25.07 158.93 60.61 182.17
701 43.40 31.98 150.01 82.04 162.15
702 43.15 34.08 195.85 78.32 180.20
703 43.32 13.88 128.81 50.45 155.84
704 43.28 91.32 43.28 78.28 18.12
705 43.43 93.58 30.20 62.77 8.18
706 43.40 27.33 151.70 80.49 182.12
707 43.35 29.87 172.44 81.65 179.47
708 43.50 11.23 92.77 41.94 117.94
709 43.39 54.52 139.60 112.77 162.06
710 43.18 6.99 68.54 24.43 39.71
711 43.43 20.61 139.10 65.68 187.37
712 43.48 45.99 147.13 100.54 178.87
713 43.44 63.11 74.94 151.29 141.16
714 43.55 41.50 119.62 102.36 155.45
715 43.42 70.83 57.00 129.80 117.58
716 43.45 66.00 67.20 133.97 118.46
717 43.42 86.62 78.83 100.10 46.19
718 43.44 77.69 53.02 124.86 80.71
719 43.55 83.08 58.65 112.98 56.68
720 43.68 36.46 157.88 101.74 180.02
721 43.74 39.13 139.58 106.30 174.70
722 43.80 48.10 124.60 118.48 173.36
723 43.66 80.52 58.75 118.49 61.99
724 43.85 50.35 130.58 107.81 159.52
725 43.69 85.41 81.52 96.28 44.59
726 43.98 44.08 101.68 123.17 161.39
727 43.86 73.23 55.68 140.64 96.58
728 44.00 88.48 114.94 99.12 34.02
729 43.87 59.60 79.76 150.72 148.10
730 43.92 57.03 97.67 138.59 161.82
731 44.22 16.30 103.99 68.03 151.39
732 44.01 8.57 61.05 43.68 61.21
733 44.09 68.96 58.09 161.49 117.52
734 44.30 75.67 65.63 144.87 73.63
735 44.29 52.80 110.27 128.72 164.31
736 44.22 22.89 110.40 84.51 158.03
737 44.42 33.65 120.07 101.26 146.32
738 44.51 25.89 95.45 97.79 157.82
739 44.48 61.85 62.47 169.18 123.23
740 44.49 19.21 94.74 84.25 153.20
741 44.46 64.48 63.49 168.84 111.91
742 44.43 28.79 104.16 116.08 168.18
743 44.66 12.96 81.22 77.84 135.52
744 44.63 67.06 59.72 168.69 109.18
745 44.73 55.17 73.55 149.09 130.93
746 44.77 78.36 104.60 138.87 54.99
747 44.65 83.25 118.30 134.72 47.31
748 44.78 91.02 127.73 95.55 18.75
749 44.65 71.43 62.58 158.78 90.19
750 44.91 37.77 88.16 137.67 164.16
751 44.83 40.22 83.42 146.32 168.37
752 44.69 5.67 39.48 35.85 30.09
753 44.95 10.22 55.44 70.12 95.15
754 44.86 42.65 75.35 149.37 151.67
755 45.02 30.76 71.64 130.02 143.64
756 45.13 85.48 187.82 116.12 32.25
757 45.03 35.61 76.25 150.02 175.88
758 45.07 45.99 66.49 152.34 135.84
759 45.06 48.35 76.28 157.72 159.09
760 45.05 59.34 58.40 168.17 113.49
761 45.27 80.71 135.34 137.30 45.90
762 45.12 50.88 72.47 160.12 136.04
763 45.26 57.29 64.49 171.23 129.26
764 45.17 73.57 82.35 167.37 67.16
765 45.22 93.69 72.34 71.18 5.57
766 45.42 21.33 61.44 109.48 133.49
767 45.26 69.67 64.79 170.36 84.67
768 45.34 24.13 66.65 113.23 147.90
769 45.44 15.28 58.02 97.32 128.54
770 45.51 7.40 31.79 56.71 42.90
771 45.62 88.17 201.37 112.17 21.69
772 45.63 63.43 74.03 192.17 92.56
773 45.60 28.16 52.92 136.20 132.19
774 45.65 53.51 63.50 158.34 114.40
775 45.56 65.83 66.23 184.25 93.59
776 45.66 18.58 53.15 114.98 125.63
777 45.77 61.21 76.31 193.87 98.00
778 45.66 75.87 149.48 168.23 50.02
779 45.94 34.12 54.70 168.50 133.62
780 45.96 43.76 63.12 175.36 112.75
781 45.87 68.07 95.31 190.08 75.53
782 45.97 32.00 56.42 161.65 114.08
783 46.00 12.00 41.00 109.56 107.78
784 46.04 41.33 61.04 183.09 118.72
785 45.96 71.67 120.60 179.51 58.10
786 45.89 93.26 74.15 66.58 3.92
787 46.03 82.77 164.76 137.94 30.08
788 46.16 38.97 59.43 176.48 124.06
789 46.26 25.96 49.47 159.00 109.52
790 46.21 36.64 57.35 170.03 116.97
791 46.17 49.44 67.07 188.72 117.67
792 46.16 55.74 65.67 181.10 105.44
793 46.32 78.25 202.22 156.02 33.94
794 46.34 90.68 166.66 98.49 12.87
795 46.32 51.81 68.71 192.75 105.60
796 46.34 45.87 64.59 187.15 95.51
797 46.37 58.68 77.94 188.93 90.69
798 46.61 9.33 29.09 92.45 56.62
799 46.51 17.03 45.04 139.95 102.90
800 46.49 23.31 44.37 155.84 109.41
801 46.58 73.67 205.68 168.27 45.44
802 46.59 86.06 212.60 123.10 19.80
803 46.87 30.09 59.07 175.68 89.18
804 46.61 64.81 116.78 200.58 69.65
805 46.68 6.56 19.43 65.23 25.37
806 46.73 20.45 41.79 147.74 94.69
807 46.74 69.68 199.53 196.23 53.65
808 46.81 14.43 42.36 146.27 100.88
809 46.92 80.71 199.57 128.21 26.11
810 46.93 47.69 94.70 209.53 91.32
811 46.81 67.01 151.58 200.67 59.58
812 47.03 27.89 56.76 182.12 91.75
813 47.08 92.83 82.61 81.96 5.25
814 47.18 95.17 46.71 57.52 1.85
815 47.16 62.94 182.68 204.45 55.17
816 47.07 75.99 228.59 165.12 29.66
817 47.04 60.93 151.91 213.53 68.25
818 47.09 53.89 91.70 201.62 83.41
819 47.27 32.44 56.94 180.80 81.99
820 47.17 35.14 61.77 186.47 92.34
821 47.27 40.68 84.28 204.02 84.07
822 47.25 83.61 213.99 138.24 21.55
823 47.21 56.63 112.53 207.44 78.93
824 47.34 88.74 170.14 106.34 12.51
825 47.35 43.19 113.22 202.50 69.26
826 47.46 71.63 231.49 178.82 34.73
827 47.39 11.94 38.09 121.40 63.14
828 47.41 38.12 78.66 202.39 81.80
829 47.44 51.25 129.56 214.30 79.16
830 47.52 18.37 48.01 165.08 81.98
831 47.64 25.33 70.64 187.16 70.59
832 47.62 59.00 168.27 202.15 60.19
833 47.62 22.67 58.38 174.29 72.45
834 47.68 45.66 146.17 207.71 68.58
835 47.87 48.77 174.02 213.24 66.35
836 47.71 78.57 223.24 152.61 22.22
837 47.85 64.94 232.34 197.18 41.31
838 47.91 67.40 237.34 191.31 41.82
839 47.93 73.71 233.23 178.54 29.38
840 47.95 6.21 26.42 88.02 19.01
841 47.87 98.25 12.67 23.84 0.00
842 47.98 15.28 48.47 149.13 55.58
843 48.18 8.95 39.90 118.71 38.37
844 47.99 69.74 237.12 178.48 33.03
845 48.13 86.84 186.42 118.25 12.32
846 48.21 90.81 97.94 99.67 6.66
847 48.25 20.49 80.61 181.19 58.69
848 48.24 55.12 220.11 202.48 56.27
849 48.22 36.13 101.23 202.69 66.87
850 48.26 30.39 155.43 216.09 76.57
851 48.30 33.46 119.47 200.29 60.94
852 48.29 61.55 237.41 198.73 41.15
853 48.35 27.79 133.69 199.03 57.62
854 48.46 52.78 207.98 206.10 51.31
855 48.35 76.15 209.23 167.83 20.98
856 48.49 81.00 191.78 140.83 15.51
857 48.58 93.57 62.64 83.97 3.35
858 48.44 41.40 187.95 204.75 52.84
859 48.43 83.66 184.76 125.12 13.15
860 48.51 57.51 228.72 206.92 51.09
861 48.73 96.52 21.43 45.75 0.44
862 48.62 38.87 169.73 207.03 46.22
863 48.66 44.19 219.22 201.58 42.46
864 48.67 12.61 70.67 152.71 48.90
865 48.72 17.64 106.69 178.37 50.12
866 48.76 50.12 216.91 215.87 49.59
867 48.86 22.88 123.64 191.61 45.00
868 48.89 63.80 235.13 201.13 30.67
869 48.93 47.11 203.54 214.30 39.59
870 48.95 25.43 146.75 204.70 44.37
871 48.98 59.70 235.08 206.87 36.74
872 49.04 71.45 219.48 179.70 23.37
873 49.03 66.30 236.38 198.81 26.69
874 49.03 68.80 235.86 185.04 24.70
875 49.04 78.49 183.48 169.47 15.15
876 49.06 73.88 207.25 187.40 19.88
877 49.33 31.68 198.77 194.26 37.61
878 49.25 5.84 61.92 90.58 9.17
879 49.39 15.38 111.86 171.71 41.16
880 49.33 36.90 199.21 208.80 42.93
881 49.44 34.44 199.66 208.40 40.43
882 49.45 10.31 115.50 150.21 29.27
883 49.47 19.76 147.54 188.25 37.86
884 49.39 87.21 105.57 140.17 10.24
885 49.47 90.26 72.04 102.33 5.56
886 49.55 29.13 166.52 214.27 39.27
887 49.45 56.14 240.51 213.81 38.68
888 49.72 53.94 231.50 213.10 32.48
889 49.64 40.45 220.21 205.60 35.14
890 49.68 42.75 216.11 205.89 33.99
891 49.65 62.27 228.40 199.02 26.56
892 49.64 76.24 170.50 201.61 21.48
893 49.77 51.63 233.24 210.95 32.33
894 49.92 26.89 170.04 206.91 28.73
895 49.75 81.44 97.22 169.19 11.05
896 49.85 45.26 227.18 217.98 33.38
897 49.84 92.76 37.79 88.81 3.35
898 50.09 7.77 83.63 120.63 13.34
899 50.03 58.13 211.04 209.46 26.60
900 49.95 49.48 215.99 219.93 29.76
901 50.08 21.84 156.09 199.09 32.38
902 50.08 95.34 15.11 57.33 1.01
903 50.33 98.00 5.77 28.04 0.02
904 50.09 13.20 138.90 170.75 29.17
905 50.14 24.10 159.89 204.21 29.14
906 50.05 69.85 194.92 194.57 19.07
907 50.02 64.88 199.75 208.13 22.85
908 50.09 60.35 217.72 219.22 27.31
909 50.10 67.56 186.50 201.19 20.46
910 50.20 47.49 210.13 221.97 26.27
911 50.26 17.82 148.93 183.09 27.06
912 50.31 38.82 178.42 214.43 25.93
913 50.18 74.22 144.42 194.02 14.61
914 50.37 71.97 117.73 196.65 16.13
915 50.35 78.86 85.88 160.82 10.77
916 50.43 33.14 186.33 209.58 26.85
917 50.49 88.88 47.96 113.39 5.80
918 50.57 5.27 47.30 89.81 4.14
919 50.52 30.68 166.23 216.80 27.60
920 50.51 36.64 166.43 216.01 26.90
921 50.51 85.41 64.67 142.59 7.51
922 50.72 10.81 121.12 159.22 19.79
923 50.62 55.92 174.01 223.28 22.84
924 50.84 43.83 170.54 228.20 27.31
925 50.82 15.48 124.98 183.52 21.47
926 50.85 41.55 135.00 220.19 24.45
927 50.98 20.14 150.68 194.07 23.45
928 51.02 28.50 121.43 212.78 18.94
929 50.88 61.98 127.08 218.90 20.22
930 51.02 91.91 42.10 104.80 4.37
931 50.92 53.40 146.96 222.08 20.24
932 51.06 50.97 121.71 227.14 20.67
933 50.99 64.26 117.25 217.60 16.72
934 51.05 76.46 71.48 177.76 10.88
935 51.01 81.83 54.58 151.53 7.98
936 51.09 66.64 94.23 208.16 15.84
937 51.08 25.61 107.53 203.44 21.92
938 51.17 46.08 125.79 230.92 22.34
939 51.16 59.59 127.15 224.03 18.65
940 51.09 69.06 93.05 208.27 14.51
941 51.21 35.04 138.79 224.69 22.86
942 51.24 48.66 111.33 229.45 19.81
943 51.37 94.19 20.58 69.61 1.67
944 51.24 3.27 19.08 56.13 1.40
945 51.33 8.54 64.95 144.96 11.82
946 51.43 22.60 78.69 193.47 17.94
947 51.31 73.92 67.45 186.33 10.21
948 51.51 57.38 103.70 220.94 17.57
949 51.65 96.26 8.88 42.93 0.17
950 51.45 39.41 105.88 215.52 19.31
951 51.59 13.38 89.12 173.76 15.30
952 51.63 32.80 99.58 222.75 17.93
953 51.60 71.29 65.29 194.49 11.26
954 51.85 5.66 32.38 106.09 5.02
955 51.60 17.98 93.51 192.43 17.36
956 51.63 87.20 46.26 131.97 5.72
957 51.75 90.10 41.23 116.50 5.32
958 51.67 79.19 57.13 156.82 8.29
959 51.63 84.44 49.28 150.94 6.88
960 51.72 30.65 95.14 222.80 17.76
961 51.83 55.04 81.69 211.65 14.77
962 51.85 37.23 83.06 219.47 15.56
963 51.93 62.90 72.23 219.95 14.59
964 52.10 10.30 53.98 172.17 12.87
965 52.15 27.24 78.55 219.20 17.93
966 52.04 41.67 86.16 227.54 17.91
967 52.04 44.07 78.86 223.18 15.92
968 52.09 52.47 77.00 221.39 14.95
969 52.07 65.33 71.54 205.61 12.61
970 52.17 60.75 67.23 220.13 12.92
971 52.19 15.54 55.12 179.14 12.85
972 52.14 24.90 66.58 210.20 16.92
973 52.27 67.47 58.96 206.25 10.32
974 52.24 76.52 53.04 165.27 8.54
975 52.37 20.54 53.73 189.51 13.03
976 52.21 46.84 66.85 222.77 14.36
977 52.25 49.72 76.51 223.36 15.39
978 52.35 69.59 54.48 199.51 10.84
979 52.43 81.88 49.78 136.60 6.60
980 52.49 58.25 71.93 214.28 12.93
981 52.33 73.41 53.18 188.70 9.09
982 52.37 34.72 72.79 218.48 13.52
983 52.43 93.07 25.13 77.37 1.85
984 52.58 29.32 62.58 211.09 12.65
985 52.63 39.57 59.41 217.76 14.40
986 52.80 23.04 52.85 203.84 13.22
987 52.84 12.76 45.65 181.35 10.94
988 52.88 7.56 30.00 138.75 6.52
989 52.83 91.01 56.43 104.83 3.91
990 52.69 4.84 17.84 80.78 2.35
991 52.85 17.89 48.17 186.40 11.18
992 52.79 85.14 57.61 136.90 5.48
993 52.85 88.08 52.55 115.19 4.50
994 52.94 32.11 58.40 215.55 11.39
995 53.00 55.82 67.45 214.57 11.31
996 52.98 95.75 21.11 43.67 0.48
997 52.98 64.06 76.99 212.35 11.10
998 52.93 79.25 66.62 157.47 6.42
999 53.06 36.96 64.45 221.87 12.97
1000 53.14 71.57 56.34 181.77 8.19
1001 53.11 42.34 65.58 223.22 12.06
1002 53.19 53.55 65.84 216.92 11.71
1003 53.10 45.11 65.09 215.75 11.75
1004 53.22 48.18 61.15 217.47 11.58
1005 53.23 51.15 63.56 217.53 12.21
1006 53.32 61.89 81.39 200.36 9.95
1007 53.20 74.70 72.51 177.72 7.54
1008 53.27 25.73 52.02 202.94 11.34
1009 53.33 59.68 78.76 214.75 9.83
1010 53.45 66.23 86.61 199.70 8.82
1011 53.44 68.52 67.75 191.99 9.19
1012 53.45 10.10 34.98 148.98 7.37
1013 53.44 34.38 55.15 214.96 11.09
1014 53.56 15.38 41.45 174.67 9.17
1015 53.66 28.02 51.42 208.34 10.19
1016 53.61 77.19 102.20 161.54 6.19
1017 53.78 94.21 54.42 65.38 1.23
1018 53.65 19.44 44.09 194.69 9.34
1019 53.72 30.27 58.30 216.10 11.02
1020 53.82 5.21 18.71 94.28 2.57
1021 53.91 21.77 47.82 184.98 9.58
1022 53.70 39.05 68.30 217.93 11.83
1023 53.74 82.95 138.85 140.42 5.46
1024 53.90 57.52 103.21 203.33 9.41
1025 53.97 80.33 129.50 131.72 4.96
1026 53.91 89.61 99.45 127.93 4.04
1027 54.14 41.14 97.65 212.18 9.95
1028 54.07 46.46 69.86 213.00 10.10
1029 54.08 92.05 96.23 88.48 2.62
1030 54.03 85.50 144.08 109.24 3.82
1031 54.11 24.20 60.17 196.34 9.64
1032 54.07 12.61 44.32 172.96 8.47
1033 54.11 43.80 69.81 211.30 10.66
1034 54.18 49.74 95.11 213.26 9.99
1035 54.22 70.22 110.77 176.99 7.45
1036 54.21 55.22 118.90 202.13 9.27
1037 54.14 64.01 109.87 204.11 7.64
1038 54.22 36.64 77.98 209.85 9.66
1039 54.32 8.24 32.29 129.99 5.13
1040 54.45 17.30 64.96 176.23 7.42
1041 54.34 72.49 154.12 165.16 6.31
1042 54.45 31.94 79.91 204.19 8.91
1043 54.38 52.42 155.35 201.79 8.66
1044 54.35 75.06 132.90 165.69 6.06
1045 54.45 59.48 168.80 199.38 8.90
1046 54.59 26.50 70.43 198.35 8.75
1047 54.54 34.31 90.94 210.77 8.15
1048 54.68 68.01 152.34 177.03 6.59
1049 54.71 78.18 200.87 136.44 4.99
1050 54.49 95.83 44.40 33.96 0.29
1051 54.72 61.69 197.43 192.52 7.95
1052 54.78 65.86 186.12 188.53 7.42
1053 54.79 3.55 16.28 57.48 0.68
1054 54.84 19.74 107.08 182.83 8.22
1055 54.89 29.17 108.41 209.93 8.79
1056 54.87 38.68 170.83 207.44 8.55
1057 54.92 14.66 67.50 167.30 6.21
1058 54.90 87.16 183.27 109.78 2.98
1059 55.02 48.07 152.31 211.68 9.46
1060 54.95 82.64 202.54 122.15 4.11
1061 55.11 11.54 79.77 149.66 5.84
1062 55.11 23.08 104.71 182.67 6.58
1063 54.93 93.85 70.09 51.37 0.74
1064 55.18 43.10 169.18 198.92 8.47
1065 55.25 45.71 159.59 197.22 8.13
1066 55.12 88.46 188.43 115.22 3.79
1067 55.17 5.70 34.48 90.02 2.17
1068 55.23 57.15 201.52 171.54 7.62
1069 55.34 90.58 171.88 89.99 2.75
1070 55.34 54.22 222.55 170.90 7.85
1071 55.47 76.14 215.81 125.90 4.47
1072 55.49 36.03 163.18 199.38 7.64
1073 55.47 40.44 190.34 199.56 9.00
1074 55.38 50.83 206.30 189.14 7.45
1075 55.41 63.41 227.04 176.78 6.60
1076 55.48 80.07 214.56 125.27 4.15
1077 55.66 85.45 201.47 103.93 3.03
1078 55.54 93.44 78.20 52.56 0.81
1079 55.57 71.54 219.85 149.06 5.11
1080 55.58 73.92 215.60 141.88 4.25
1081 55.69 25.17 137.49 191.33 6.89
1082 55.57 33.42 137.76 184.71 7.18
1083 55.54 8.63 68.96 128.58 4.49
1084 55.58 59.56 225.10 177.66 7.18
1085 55.75 69.48 216.71 158.14 5.59
1086 55.75 30.90 174.99 191.26 7.24
1087 55.77 21.21 134.35 182.06 6.54
1088 55.82 27.37 167.28 186.95 6.68
1089 55.80 16.54 131.86 166.55 5.83
1090 55.98 67.27 229.20 154.36 4.49
1091 56.07 18.88 132.81 167.90 6.35
1092 56.04 65.13 230.90 164.43 5.65
1093 56.16 61.50 236.59 162.91 6.49
1094 56.08 37.99 193.96 188.05 7.14
1095 56.23 48.71 212.91 182.90 7.26
1096 56.31 13.84 126.36 143.24 5.03
1097 56.23 42.20 205.29 196.49 8.47
1098 56.39 77.76 210.80 124.04 4.17
1099 56.26 82.16 207.17 122.73 4.06
1100 56.33 11.07 115.35 144.15 5.00
1101 56.40 55.97 222.95 172.79 7.30
1102 56.53 28.88 164.58 175.83 5.61
1103 56.48 53.48 234.89 164.48 7.03
1104 56.48 88.74 175.11 85.04 2.29
1105 56.44 23.21 141.80 173.22 6.42
1106 56.47 44.67 198.92 170.48 7.09
1107 56.57 6.44 62.92 99.78 2.48
1108 56.72 46.76 182.49 181.64 7.16
1109 56.61 58.51 215.88 155.02 5.42
1110 56.72 91.71 138.41 79.09 1.91
1111 56.50 51.16 223.41 176.35 6.22
1112 56.64 94.17 60.81 47.53 0.49
1113 56.71 32.76 173.72 181.85 6.42
1114 56.82 35.18 182.62 177.38 6.25
1115 56.73 73.50 213.08 133.92 4.27
1116 56.92 40.17 197.44 172.42 6.29
1117 56.95 71.05 219.25 129.22 4.05
1118 56.92 84.22 204.26 108.82 3.46
1119 56.95 63.31 222.66 163.19 5.86
1120 56.98 79.99 215.60 113.18 3.80
1121 56.99 68.70 221.45 147.03 5.14
1122 57.05 8.90 82.60 112.85 3.29
1123 57.04 15.97 123.24 166.07 5.41
1124 57.17 75.73 183.56 117.77 4.13
1125 57.01 25.99 115.73 159.38 6.00
1126 57.13 86.69 181.01 86.72 2.67
1127 57.09 20.56 127.36 157.00 5.34
1128 57.27 30.77 115.52 179.14 5.70
1129 57.11 37.75 197.10 173.43 6.40
1130 57.15 65.91 218.68 159.82 5.59
1131 57.29 18.22 126.94 148.16 4.32
1132 57.27 60.86 227.28 140.19 4.85
1133 57.40 42.76 176.56 170.12 6.82
1134 57.61 48.63 114.63 171.76 6.51
1135 57.51 50.41 166.34 165.90 6.41
1136 57.45 57.22 174.92 148.86 4.96
1137 57.40 10.98 84.45 131.49 4.35
1138 57.52 22.87 105.80 154.83 5.38
1139 57.61 52.50 161.56 169.87 6.40
1140 57.67 54.85 140.74 159.23 5.59
1141 57.80 82.01 188.41 96.21 2.86
1142 57.68 12.55 69.96 129.49 3.87
1143 57.71 28.75 77.31 159.28 5.10
1144 57.95 14.46 67.55 134.61 3.96
1145 57.83 78.04 183.74 113.32 3.60
1146 57.82 45.05 120.44 162.56 5.15
1147 57.95 7.07 55.19 91.34 2.77
1148 57.88 93.82 63.29 47.69 0.85
1149 57.87 32.84 91.43 168.66 5.81
1150 57.95 36.73 122.19 168.03 5.58
1151 57.92 67.56 187.32 136.16 4.70
1152 57.82 73.32 159.98 115.45 3.88
1153 58.12 90.91 111.94 68.75 1.81
1154 58.00 64.35 199.49 140.79 4.76
1155 58.12 87.99 126.68 77.81 2.09
1156 58.17 41.15 95.48 158.17 5.41
1157 58.12 59.24 124.82 145.99 5.25
1158 58.17 26.65 73.00 154.21 5.08
1159 58.22 46.99 74.58 153.41 5.51
1160 58.14 70.66 128.53 120.85 3.55
1161 58.30 24.30 80.35 145.41 4.20
1162 58.23 39.01 96.18 150.89 5.06
1163 58.24 84.82 187.42 92.32 2.76
1164 58.36 34.85 79.36 151.58 5.20
1165 58.25 61.91 157.21 147.71 5.34
1166 58.34 19.39 71.71 145.96 4.70
1167 58.40 9.44 49.73 99.20 3.09
1168 58.52 16.89 49.14 121.26 3.65
1169 58.39 56.68 98.72 146.85 5.03
1170 58.54 75.66 116.79 106.55 3.71
1171 58.58 80.35 142.49 99.38 3.30
1172 58.62 21.56 60.26 128.96 4.00
1173 58.63 30.47 51.47 134.70 4.25
1174 58.66 43.32 69.36 145.06 5.22
1175 58.64 50.82 67.70 132.18 4.74
1176 58.74 53.14 79.22 140.82 4.99
1177 58.88 66.45 88.36 136.23 4.31
1178 58.80 68.83 84.73 127.90 3.79
1179 58.87 12.03 36.31 104.44 3.53
1180 58.86 73.33 92.67 120.39 3.44
1181 58.75 93.94 47.02 30.37 0.54
1182 59.07 27.98 41.76 117.97 4.19
1183 59.09 48.82 59.24 120.37 4.94
1184 59.07 32.80 48.35 133.42 4.37
1185 59.05 45.48 56.29 126.68 4.27
1186 59.01 64.36 79.73 154.05 5.44
1187 59.00 78.15 114.17 106.32 2.95
1188 59.17 36.97 53.23 127.02 4.30
1189 59.28 55.48 56.28 113.88 4.49
1190 59.26 60.37 64.02 122.39 4.96
1191 59.20 6.49 23.76 62.95 1.91
1192 59.25 58.03 59.80 123.22 4.68
1193 59.24 82.84 110.24 88.96 2.57
1194 59.31 89.49 79.02 68.62 1.58
1195 59.27 14.61 36.11 97.71 3.09
1196 59.30 86.50 123.18 83.38 2.21
1197 59.33 25.59 44.85 120.33 3.92
1198 59.37 62.53 64.26 125.21 4.53
1199 59.31 71.15 68.24 113.08 3.49
1200 59.39 39.17 48.27 118.37 4.13
1201 59.43 41.45 45.89 119.36 4.66
1202 59.53 23.16 38.83 109.94 3.95
1203 59.42 92.07 44.28 48.83 1.17
1204 59.62 18.71 38.21 94.17 3.55
1205 59.62 34.96 41.98 104.48 3.76
1206 59.60 8.93 26.05 71.30 2.41
1207 59.95 31.22 37.12 97.98 4.14
1208 59.94 20.92 33.91 94.23 3.59
1209 59.91 29.25 40.62 101.68 3.23
1210 59.91 46.73 47.67 101.26 3.58
1211 59.72 75.22 54.22 99.85 2.92
1212 59.84 80.68 66.09 94.80 2.42
1213 59.97 51.13 47.86 90.80 3.86
1214 59.80 68.39 47.27 103.52 2.80
1215 59.89 43.87 44.37 102.23 3.30
1216 59.85 53.36 53.21 107.68 4.59
1217 60.12 16.50 30.08 78.57 2.75
1218 59.95 65.54 48.25 113.77 3.35
1219 59.84 77.47 57.35 90.60 3.00
1220 60.04 11.65 28.47 75.15 2.69
1221 60.30 73.31 45.56 86.94 2.89
1222 60.27 84.72 90.04 72.71 2.08
1223 60.30 59.32 48.40 100.20 3.84
1224 60.46 27.16 38.96 82.45 3.35
1225 60.30 49.01 49.06 94.36 3.80
1226 60.42 57.17 48.60 92.12 3.76
1227 60.43 33.15 49.10 89.57 3.48
1228 60.47 37.38 49.00 90.44 3.77
1229 60.51 63.66 49.24 104.00 3.89
1230 60.44 24.98 46.62 87.45 3.34
1231 60.35 70.93 45.73 94.93 3.39
1232 60.56 61.57 46.84 97.05 3.58
1233 60.68 92.93 19.37 33.87 0.76
1234 60.58 6.69 15.76 39.94 1.45
1235 60.53 39.78 52.83 96.27 3.56
1236 60.53 89.04 48.02 67.02 1.73
1237 60.61 55.10 49.07 84.25 3.39
1238 60.73 14.27 29.44 68.25 2.27
1239 60.59 42.15 50.56 95.40 3.54
1240 60.76 67.35 47.82 99.97 3.42
1241 60.87 22.84 42.60 70.60 2.52
1242 60.84 35.21 60.03 81.29 3.31
1243 60.80 78.37 42.41 83.34 2.51
1244 60.89 8.87 23.50 53.74 2.04
1245 60.85 45.22 54.15 84.41 3.73
1246 60.89 75.56 43.01 80.61 2.34
1247 61.03 17.92 33.30 63.04 2.57
1248 60.98 52.80 59.92 75.73 2.92
