#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
rf7 14A 6 even-skipped Kruppel hunchback
627 40.94 52.80 82.92 32.62 201.90
628 41.00 76.68 140.22 46.22 164.47
629 41.01 82.25 111.61 46.98 130.83
630 41.01 27.65 52.39 23.93 153.34
631 41.02 43.45 57.61 30.53 180.80
632 40.87 62.37 156.20 37.23 200.49
633 41.07 57.50 149.48 34.94 206.17
634 41.18 35.13 50.30 25.76 152.20
635 41.20 65.19 168.76 43.11 195.99
636 41.30 40.73 61.51 28.51 172.15
637 41.35 89.78 40.17 42.79 44.52
638 41.58 11.03 36.15 18.96 103.29
639 41.40 38.30 56.68 27.19 187.97
640 41.56 29.93 54.25 26.54 151.45
641 41.77 21.32 38.65 19.43 118.66
642 41.79 84.51 83.47 55.54 110.65
643 41.64 92.68 14.77 33.84 14.61
644 41.66 32.59 52.71 28.00 159.88
645 41.83 7.97 28.95 16.95 63.65
646 41.64 50.26 117.78 35.36 191.71
647 41.82 87.22 63.45 49.85 76.85
648 41.79 70.13 160.51 56.35 189.14
649 41.92 24.32 53.80 25.00 139.51
650 41.82 47.03 120.35 37.49 186.98
651 41.89 63.17 194.87 47.33 210.36
652 42.13 72.44 144.98 58.76 174.21
653 42.07 78.48 99.87 57.77 144.51
654 42.01 53.69 157.50 36.88 197.78
655 42.00 67.49 166.18 52.63 204.84
656 42.16 60.94 196.06 49.80 208.66
657 42.12 75.10 114.73 64.89 171.00
658 42.15 27.13 51.69 24.54 143.93
659 42.11 42.22 122.94 36.26 194.29
660 42.25 58.73 187.11 41.70 203.03
661 42.21 15.13 49.53 22.03 127.47
662 42.28 56.20 184.18 46.62 214.50
663 42.37 37.02 109.55 35.43 187.80
664 42.41 44.55 136.79 37.30 191.43
665 42.41 18.06 46.70 23.36 134.60
666 42.40 81.62 72.97 60.28 127.27
667 42.51 34.38 78.09 29.84 167.74
668 42.59 65.07 172.69 54.82 201.51
669 42.67 48.99 182.95 43.46 198.03
670 42.63 30.94 75.55 26.52 149.34
671 42.69 39.75 114.63 37.48 183.02
672 42.70 91.41 22.49 51.57 28.64
673 42.80 12.62 54.62 23.50 118.92
674 42.82 51.67 166.24 44.38 195.68
675 42.88 88.63 34.76 62.04 54.19
676 43.00 22.22 61.61 28.74 141.41
677 42.97 69.22 138.64 70.64 197.00
678 43.03 76.81 71.47 71.10 132.05
679 43.04 9.55 57.14 22.77 90.66
680 43.16 46.67 189.12 43.73 198.52
681 43.11 25.76 88.92 31.71 159.55
682 43.21 62.71 155.81 61.80 204.50
683 43.20 85.68 51.58 68.32 80.30
684 43.23 28.49 104.42 31.14 161.97
685 43.20 54.11 169.84 53.55 201.16
686 43.37 19.58 62.16 26.29 141.45
687 43.29 42.27 156.17 43.35 190.71
688 43.36 66.90 133.08 74.97 202.34
689 43.39 71.40 92.88 78.22 162.12
690 43.37 73.84 82.28 78.78 157.46
691 43.30 57.52 186.58 59.43 211.94
692 43.47 60.21 174.35 67.78 205.28
693 43.50 79.39 61.31 77.93 122.05
694 43.52 15.25 66.50 24.77 122.69
695 43.58 35.50 148.63 43.02 186.38
696 43.67 37.70 157.19 43.54 186.00
697 43.74 33.02 117.26 34.23 170.00
698 43.60 82.93 56.73 75.53 101.44
699 43.81 30.63 152.57 41.66 168.94
700 43.93 24.10 115.26 35.05 147.88
701 43.85 44.61 191.71 53.88 197.55
702 43.93 92.69 13.78 50.34 15.53
703 43.95 48.96 158.16 53.27 187.20
704 44.07 64.80 129.53 81.90 197.14
705 43.97 39.93 174.90 50.97 191.18
706 44.12 51.37 157.85 62.24 186.88
707 44.13 55.89 158.88 61.89 183.08
708 44.00 90.17 26.38 69.91 36.99
709 44.22 11.71 91.14 26.87 115.63
710 44.12 75.73 57.14 97.43 136.33
711 44.11 69.38 80.72 95.78 163.41
712 44.34 8.51 78.02 25.55 82.40
713 44.36 94.68 6.70 32.86 4.43
714 44.44 17.08 93.97 35.34 148.36
715 44.36 26.30 143.84 41.20 163.72
716 44.30 87.48 37.56 75.12 51.91
717 44.49 22.15 125.48 39.69 156.61
718 44.43 58.63 158.53 82.77 188.92
719 44.62 46.66 154.16 61.43 194.62
720 44.51 62.71 122.40 86.05 196.55
721 44.67 28.42 143.23 42.09 172.08
722 44.48 53.77 171.97 86.65 201.90
723 44.56 81.07 45.19 88.53 104.10
724 44.51 42.55 185.58 61.63 197.75
725 44.63 72.47 51.65 100.50 131.43
726 44.71 19.64 116.76 35.03 146.99
727 44.62 67.11 69.65 90.36 159.48
728 44.72 78.03 44.71 104.31 109.23
729 44.74 84.32 42.78 86.96 67.99
730 44.80 34.82 166.51 55.02 185.64
731 44.96 13.92 114.01 33.91 130.98
732 44.85 60.80 114.65 103.28 180.72
733 44.93 37.57 169.64 56.60 183.82
734 45.05 30.48 171.78 53.70 182.12
735 45.34 32.38 155.29 66.61 168.79
736 45.08 40.37 186.73 74.09 189.94
737 45.13 44.50 171.70 88.11 188.38
738 45.24 92.17 23.83 63.38 14.08
739 45.15 69.72 49.15 116.69 135.93
740 45.27 48.82 137.35 75.75 178.46
741 45.30 75.46 45.24 113.09 108.25
742 45.43 24.59 115.31 44.88 147.94
743 45.38 52.40 125.18 83.78 192.64
744 45.41 57.20 102.13 94.30 177.15
745 45.52 89.87 46.54 76.78 24.42
746 45.48 65.09 63.29 123.42 159.16
747 45.69 10.52 87.63 35.96 109.92
748 45.62 54.96 107.18 100.62 177.70
749 45.61 87.38 49.07 88.60 45.56
750 45.83 7.43 71.01 33.29 62.16
751 45.82 27.34 136.29 56.09 162.19
752 45.62 59.36 83.44 122.26 176.64
753 45.85 15.46 115.90 42.71 140.05
754 45.72 21.93 125.49 52.05 156.77
755 45.60 79.73 49.88 110.38 78.31
756 45.80 62.84 59.38 120.27 167.15
757 45.84 94.20 16.81 43.22 4.66
758 45.99 17.69 123.91 52.03 142.79
759 45.85 73.27 48.43 118.79 100.43
760 45.71 67.45 50.96 131.61 136.10
761 45.83 82.21 55.04 102.21 66.63
762 45.88 42.40 116.65 86.13 175.01
763 46.09 36.19 111.81 75.37 168.37
764 46.02 70.87 49.24 128.10 100.01
765 46.00 38.92 140.18 88.01 175.03
766 46.11 45.44 104.26 91.02 186.94
767 46.10 77.55 54.03 121.38 80.04
768 46.29 19.97 122.23 56.27 149.35
769 46.12 50.60 114.19 114.23 176.46
770 46.14 33.91 157.17 82.35 178.47
771 46.30 29.91 115.79 67.40 165.58
772 46.34 60.79 54.32 132.22 154.78
773 46.25 85.06 85.44 95.68 48.04
774 46.54 13.24 85.22 51.48 124.64
775 46.42 48.14 104.55 110.60 176.64
776 46.51 56.55 69.28 137.40 170.67
777 46.66 25.78 111.88 78.93 167.22
778 46.64 67.97 52.43 135.36 104.09
779 46.82 23.46 93.30 71.30 145.87
780 46.67 53.30 70.80 108.71 158.40
781 46.78 91.89 46.58 65.38 10.76
782 46.76 58.46 51.11 129.46 145.53
783 46.72 65.18 49.61 134.73 122.96
784 46.79 75.26 69.95 127.90 75.21
785 46.81 96.07 11.28 30.11 1.15
786 46.80 79.94 94.76 119.00 56.61
787 47.04 31.98 91.64 89.25 153.14
788 47.00 41.54 85.05 114.50 165.75
789 46.95 88.70 87.76 81.63 24.20
790 47.08 82.58 131.20 104.93 43.58
791 47.04 8.01 60.42 48.70 57.46
792 47.04 10.24 70.38 49.23 73.03
793 47.23 43.72 61.47 122.25 161.69
794 47.03 62.43 48.15 152.77 124.23
795 47.16 6.38 48.39 38.70 40.52
796 47.15 39.07 65.25 98.51 154.77
797 47.10 72.79 73.15 140.33 85.58
798 47.20 94.42 20.19 39.53 2.43
799 47.40 27.73 83.84 86.91 139.16
800 47.16 70.26 59.39 133.53 85.26
801 47.22 46.46 70.40 126.00 158.53
802 47.50 15.51 73.42 68.71 110.44
803 47.34 55.54 56.60 150.70 147.04
804 47.49 21.23 80.86 84.42 137.39
805 47.35 34.30 94.90 109.63 149.72
806 47.32 36.65 77.49 120.16 152.94
807 47.40 51.08 55.62 130.92 137.95
808 47.47 18.54 80.33 68.25 115.34
809 47.48 85.73 143.47 90.09 29.90
810 47.53 77.29 124.52 121.34 50.30
811 47.63 29.82 88.95 110.73 153.93
812 47.55 48.96 55.51 151.03 127.68
813 47.55 60.06 51.53 146.33 116.83
814 47.77 63.75 60.95 164.51 104.92
815 47.75 67.64 88.38 153.11 85.58
816 47.98 12.22 58.14 73.18 108.78
817 47.88 25.33 74.62 106.39 142.33
818 47.88 53.36 59.71 165.53 122.41
819 48.04 65.57 96.54 166.92 74.25
820 48.20 57.82 66.06 156.97 93.00
821 48.08 74.43 152.57 134.30 51.71
822 48.03 80.09 131.82 112.99 33.38
823 48.20 90.28 103.88 75.83 10.68
824 48.11 40.43 54.91 145.94 141.45
825 48.13 93.06 43.14 54.75 4.51
826 48.26 9.45 47.18 78.49 80.09
827 48.25 23.09 56.20 110.16 126.92
828 48.15 44.82 52.30 162.48 118.78
829 48.46 96.12 15.35 29.99 0.75
830 48.22 69.59 122.10 154.37 69.89
831 48.42 6.42 27.75 61.19 33.77
832 48.35 33.03 57.20 128.74 131.49
833 48.27 71.92 132.10 144.21 57.12
834 48.36 83.37 160.38 102.04 31.06
835 48.38 37.87 48.42 145.55 125.42
836 48.43 47.33 48.77 154.06 121.24
837 48.37 61.91 78.26 170.37 69.37
838 48.46 35.41 44.34 150.05 112.76
839 48.49 55.42 70.56 166.07 99.60
840 48.63 87.39 130.86 95.22 19.23
841 48.63 42.59 45.57 145.25 112.77
842 48.57 17.70 43.17 91.86 96.98
843 48.67 30.97 46.45 145.40 122.66
844 48.59 59.92 85.89 184.37 95.41
845 48.71 76.79 179.49 121.58 35.33
846 48.80 20.54 38.06 99.36 89.83
847 48.81 28.70 46.26 144.95 104.83
848 48.80 49.79 57.61 164.83 97.90
849 48.76 52.03 67.84 182.19 100.60
850 48.86 26.26 43.64 117.84 104.70
851 48.92 14.44 38.46 104.93 94.15
852 48.90 67.35 174.08 159.12 58.14
853 49.01 63.72 151.24 159.44 65.29
854 49.30 79.08 178.05 121.71 26.63
855 49.18 45.25 54.59 153.43 95.00
856 49.26 39.88 52.92 173.32 98.08
857 49.40 81.58 158.33 109.14 24.06
858 49.37 11.82 34.35 108.15 76.03
859 49.47 74.38 182.31 135.50 32.67
860 49.33 94.29 28.38 45.99 2.08
861 49.38 69.59 200.26 152.79 45.11
862 49.48 72.06 182.41 140.90 34.44
863 49.46 91.84 54.76 76.65 6.59
864 49.39 23.41 39.57 139.35 84.82
865 49.45 65.49 207.21 180.40 55.71
866 49.41 61.26 185.90 176.87 57.81
867 49.46 84.97 134.44 103.30 18.84
868 49.55 54.59 123.24 170.47 73.23
869 49.52 56.81 166.04 168.08 71.17
870 49.55 32.66 44.35 147.34 91.52
871 49.50 35.20 43.06 168.60 79.33
872 49.60 37.68 55.19 172.77 99.63
873 49.60 9.52 29.54 108.65 50.55
874 49.63 16.42 36.29 132.07 77.97
875 49.53 59.05 173.72 170.80 65.98
876 49.67 6.81 17.99 78.12 22.44
877 49.61 47.54 89.00 170.16 85.74
878 49.75 89.07 87.84 87.53 9.99
879 49.80 41.89 64.28 174.57 82.29
880 49.79 52.62 145.49 190.31 68.03
881 49.94 30.40 49.01 159.52 76.87
882 49.92 18.80 38.79 144.95 58.64
883 50.05 28.08 48.27 163.76 74.64
884 50.03 21.14 41.63 144.42 65.47
885 50.03 25.68 45.38 169.73 77.66
886 50.09 50.49 157.14 182.86 67.83
887 50.07 76.84 166.96 126.87 24.38
888 50.11 43.96 83.61 187.47 72.18
889 50.19 62.66 212.76 179.81 40.82
890 50.23 67.34 203.12 150.86 38.02
891 50.15 95.80 12.80 32.20 0.51
892 50.50 86.90 103.55 96.04 11.13
893 50.36 14.26 35.43 142.11 47.35
894 50.46 64.75 220.07 169.89 37.74
895 50.42 83.46 132.10 103.62 17.31
896 50.53 60.60 208.25 166.40 44.47
897 50.45 34.00 72.51 181.13 53.52
898 50.56 58.16 197.78 162.86 46.80
899 50.55 36.66 87.16 174.99 66.60
900 50.51 48.54 146.09 195.81 65.19
901 50.57 69.80 178.40 148.92 30.24
902 50.69 93.61 22.11 53.13 2.12
903 50.72 11.58 30.54 109.52 39.46
904 50.67 39.34 135.86 182.68 59.70
905 50.61 55.12 195.18 165.73 48.03
906 50.64 79.74 122.12 115.48 19.26
907 50.69 23.39 59.05 166.06 59.85
908 50.72 45.90 148.67 174.45 52.70
909 50.77 72.15 159.72 142.81 23.93
910 50.84 8.23 23.69 108.03 26.26
911 50.90 74.64 151.06 128.64 21.22
912 50.78 91.28 40.92 79.37 5.84
913 50.84 16.74 45.02 145.03 48.40
914 50.92 32.08 82.76 168.69 55.63
915 50.96 52.38 214.00 178.07 44.57
916 51.02 41.52 153.80 189.37 55.11
917 51.04 5.46 14.37 77.79 9.33
918 51.08 19.69 71.75 152.73 44.24
919 51.09 26.77 59.63 181.21 49.15
920 51.14 29.49 80.64 182.72 54.68
921 51.24 95.41 10.67 37.09 0.64
922 51.31 43.62 155.49 183.86 47.46
923 51.29 77.37 114.65 131.94 18.25
924 51.40 89.18 48.48 89.64 7.70
925 51.58 56.49 212.96 161.74 32.55
926 51.51 68.14 185.14 146.76 23.67
927 51.50 82.05 79.97 110.44 12.65
928 51.42 35.15 137.88 197.31 50.81
929 51.52 49.82 217.98 179.75 40.02
930 51.46 63.28 180.97 166.98 28.72
931 51.53 65.88 178.87 163.80 28.24
932 51.65 14.55 63.30 147.14 35.16
933 51.45 84.77 90.83 106.31 14.45
934 51.63 47.59 210.82 178.99 37.51
935 51.66 37.40 171.41 194.91 44.34
936 51.76 61.08 184.56 161.07 27.66
937 51.82 22.33 119.73 186.24 53.24
938 51.75 24.68 104.70 176.04 43.40
939 51.74 58.80 174.10 166.92 31.50
940 51.76 54.08 188.41 178.70 36.41
941 51.79 70.73 123.70 148.05 19.42
942 51.92 33.16 180.73 194.00 39.65
943 51.88 39.89 175.16 193.29 43.83
944 52.14 11.69 58.34 146.46 24.96
945 52.08 45.24 197.98 188.46 37.77
946 52.11 8.98 51.22 120.66 21.02
947 52.04 17.34 81.75 155.62 34.10
948 52.05 73.22 99.32 141.40 17.84
949 52.14 79.42 67.98 116.26 12.93
950 52.25 31.18 133.21 170.68 35.87
951 52.17 51.60 186.54 193.12 31.19
952 52.24 91.64 23.91 78.15 4.14
953 52.44 6.44 40.90 107.71 8.27
954 52.18 28.60 134.57 180.01 37.93
955 52.27 20.04 118.55 160.71 30.33
956 52.18 75.90 76.63 134.48 16.51
957 52.43 26.51 118.42 173.07 34.60
958 52.21 3.74 10.18 57.88 2.42
959 52.36 42.47 170.87 178.65 30.80
960 52.49 93.95 10.69 48.51 1.36
961 52.43 64.72 129.27 175.96 20.98
962 52.56 35.67 157.89 180.08 29.93
963 52.75 66.95 100.83 157.28 18.79
964 52.78 69.38 96.26 154.11 19.25
965 52.57 88.60 36.28 89.88 7.22
966 52.79 38.51 176.69 193.22 30.17
967 52.74 57.63 154.09 179.25 23.96
968 52.92 62.90 105.34 178.29 21.63
969 52.78 81.88 44.43 110.30 13.07
970 52.80 47.05 162.53 194.38 29.11
971 52.93 55.33 132.33 179.90 25.15
972 52.83 60.47 117.96 162.22 20.30
973 52.95 49.52 138.71 188.26 23.43
974 52.96 53.12 134.46 191.10 21.52
975 53.11 24.20 127.51 163.61 26.42
976 53.14 14.67 90.13 146.33 21.39
977 53.09 71.71 62.42 143.82 15.79
978 53.14 21.93 116.29 161.84 25.21
979 53.20 78.46 47.77 119.52 10.87
980 53.15 33.61 154.18 199.57 25.25
981 53.25 40.78 126.10 184.25 24.86
982 53.14 17.41 132.74 182.39 21.87
983 53.15 29.88 143.99 193.31 28.40
984 53.31 74.06 52.65 131.57 12.36
985 53.24 44.38 136.89 185.44 25.84
986 53.29 10.80 83.31 148.60 14.29
987 53.26 76.42 53.77 141.37 11.77
988 53.15 88.90 32.88 82.61 5.45
989 53.50 27.67 134.14 191.03 23.41
990 53.41 86.50 33.92 93.16 6.95
991 53.62 8.80 72.43 134.57 10.71
992 53.59 19.50 97.55 152.14 20.01
993 53.54 65.17 76.26 163.58 16.28
994 53.56 36.60 133.12 194.60 23.41
995 53.63 91.88 13.69 66.18 2.28
996 53.70 51.24 96.67 176.32 18.99
997 53.67 59.27 90.04 185.78 19.18
998 53.66 94.92 6.12 36.81 0.34
999 53.71 6.72 55.04 110.04 4.87
1000 53.77 31.73 98.57 191.96 17.82
1001 53.89 57.21 87.74 183.27 19.23
1002 53.82 67.86 64.06 157.81 15.55
1003 53.89 80.65 39.89 109.93 8.35
1004 54.01 42.68 104.12 189.99 20.12
1005 53.98 83.49 35.76 102.96 7.89
1006 54.02 25.87 90.72 180.68 19.70
1007 53.81 46.78 99.10 192.76 21.71
1008 54.03 61.61 67.38 165.23 16.56
1009 54.08 13.16 93.92 172.01 17.03
1010 54.06 38.74 94.45 191.68 20.74
1011 54.17 53.37 72.41 180.81 18.41
1012 54.22 34.58 94.55 198.81 19.32
1013 54.19 89.22 24.69 79.11 4.85
1014 54.36 49.19 71.36 181.29 15.38
1015 54.24 70.17 48.20 147.80 12.70
1016 54.24 72.45 42.47 139.83 11.09
1017 54.32 17.00 77.08 156.92 14.94
1018 54.35 55.40 68.67 183.04 17.32
1019 54.29 21.60 86.17 172.66 15.94
1020 54.30 29.53 87.73 184.59 19.12
1021 54.34 63.77 57.37 172.53 15.70
1022 54.47 5.22 29.07 80.27 1.65
1023 54.38 76.07 39.71 124.81 9.96
1024 54.46 11.08 81.99 160.72 12.86
1025 54.68 24.09 74.94 166.34 14.16
1026 54.52 44.68 83.73 204.75 19.42
1027 54.59 78.90 33.46 125.95 8.22
1028 54.51 87.31 24.48 82.20 4.96
1029 54.51 85.82 31.56 94.07 5.86
1030 54.68 40.89 80.36 177.28 16.06
1031 54.79 93.50 9.94 52.00 1.12
1032 54.86 14.72 69.00 157.09 13.51
1033 54.77 32.45 68.01 183.84 14.80
1034 54.78 36.57 66.23 197.07 19.04
1035 54.78 66.10 45.75 160.38 13.35
1036 54.72 59.39 48.67 160.29 14.40
1037 54.92 19.35 63.67 161.19 12.95
1038 54.93 27.60 73.82 167.95 15.78
1039 54.88 51.43 58.06 185.75 13.02
1040 54.92 46.82 63.84 187.60 16.48
1041 55.12 68.27 42.31 139.50 10.83
1042 55.04 8.61 53.83 134.21 5.16
1043 55.16 73.65 40.64 132.37 9.73
1044 55.13 91.33 20.76 66.58 2.61
1045 55.18 57.03 47.37 166.63 13.13
1046 55.25 81.74 37.26 105.88 6.72
1047 55.38 84.94 42.15 102.81 6.30
1048 55.34 30.08 54.05 181.73 14.61
1049 55.31 38.89 51.90 184.23 14.18
1050 55.25 61.47 45.44 169.42 11.96
1051 55.22 89.79 20.11 72.32 2.77
1052 55.43 43.58 56.06 180.62 14.98
1053 55.34 54.20 63.29 185.10 13.40
1054 55.32 70.93 46.80 134.90 10.22
1055 55.53 11.86 51.41 152.22 9.24
1056 55.46 21.83 48.30 165.70 12.74
1057 55.43 63.63 44.49 166.61 11.62
1058 55.57 34.53 45.79 174.29 14.28
1059 55.55 76.01 39.01 121.62 8.33
1060 55.64 26.09 59.34 196.99 12.76
1061 55.62 16.61 52.13 160.42 11.72
1062 55.69 49.61 51.67 167.38 11.46
1063 55.70 87.76 43.16 74.28 3.82
1064 55.70 78.60 49.18 122.70 7.44
1065 55.89 6.19 21.55 109.68 2.25
1066 55.83 41.22 54.10 171.30 12.13
1067 55.86 59.54 48.30 162.96 11.05
1068 55.93 36.87 46.96 180.42 12.59
1069 55.91 31.95 52.12 188.48 11.82
1070 55.97 47.37 55.18 182.19 13.36
1071 55.95 52.32 52.29 176.87 11.87
1072 55.96 65.32 56.69 160.24 10.81
1073 56.07 23.97 45.71 184.10 11.78
1074 56.06 19.15 39.96 162.66 10.32
1075 56.14 95.47 6.83 29.12 0.04
1076 56.14 92.96 18.01 51.15 1.05
1077 56.26 14.25 40.38 151.99 8.70
1078 56.17 28.28 49.30 178.43 11.86
1079 56.38 45.19 52.72 178.04 10.46
1080 56.27 57.54 52.71 177.15 11.61
1081 56.35 9.61 30.22 136.96 5.59
1082 56.38 55.28 60.72 173.28 12.43
1083 56.35 67.39 72.26 143.34 8.97
1084 56.27 69.93 75.25 147.05 8.04
1085 56.28 72.47 71.85 130.81 8.52
1086 56.35 62.13 67.89 161.31 9.91
1087 56.36 80.64 71.59 113.01 6.99
1088 56.40 83.88 67.30 96.16 5.29
1089 56.38 89.87 47.03 68.86 2.78
1090 56.58 39.06 55.03 181.79 10.79
1091 56.59 43.07 63.52 180.34 12.23
1092 56.58 74.79 77.02 122.58 7.51
1093 56.67 21.34 38.77 163.65 9.52
1094 56.73 17.09 38.05 173.99 9.29
1095 56.81 30.40 50.40 163.24 10.17
1096 56.77 35.31 52.95 190.67 11.52
1097 56.74 77.62 102.91 115.51 7.48
1098 56.77 33.17 50.51 193.63 11.36
1099 56.76 51.18 82.04 170.86 9.01
1100 56.79 26.04 38.48 175.66 9.66
1101 56.99 48.96 80.34 162.24 9.99
1102 56.93 86.90 99.80 82.66 4.16
1103 56.97 11.71 29.77 146.67 5.60
1104 57.01 59.85 99.67 146.62 9.35
1105 57.02 64.69 89.66 153.43 8.43
1106 57.07 7.16 16.45 115.96 2.21
1107 57.05 53.66 88.54 178.13 10.41
1108 57.21 41.40 79.98 168.56 9.86
1109 57.19 46.84 100.49 179.34 10.80
1110 57.23 82.10 129.52 98.53 5.64
1111 57.24 23.44 40.07 165.82 8.48
1112 57.17 71.34 131.11 142.11 7.83
1113 57.34 19.19 40.57 170.67 7.80
1114 57.33 37.33 74.52 177.36 8.95
1115 57.34 68.98 185.84 137.56 7.80
1116 57.38 94.73 15.39 30.09 0.21
1117 57.46 27.98 57.39 168.55 9.14
1118 57.34 56.98 106.14 169.18 10.15
1119 57.37 62.21 143.82 156.86 8.91
1120 57.58 92.32 44.45 47.78 1.58
1121 57.60 79.57 150.20 94.22 4.81
1122 57.50 13.82 35.67 170.16 7.00
1123 57.51 75.53 156.00 114.81 6.32
1124 57.54 66.73 151.18 143.85 8.03
1125 57.68 89.75 81.54 66.44 2.69
1126 57.83 8.74 21.44 129.97 3.45
1127 57.83 73.10 147.32 104.19 6.27
1128 57.70 43.71 118.52 166.71 9.29
1129 57.87 84.46 142.17 77.29 4.09
1130 57.79 16.02 38.50 151.99 6.80
1131 57.77 32.37 80.71 180.47 8.65
1132 57.85 39.33 113.85 177.35 8.32
1133 57.85 50.73 156.01 155.19 9.95
1134 57.88 34.97 79.22 183.62 9.65
1135 57.96 25.53 49.72 161.05 7.86
1136 57.96 30.15 77.96 176.62 9.06
1137 57.99 52.98 162.32 173.56 9.90
1138 58.11 21.03 50.10 142.91 6.68
1139 58.09 54.94 161.48 147.61 8.65
1140 57.94 58.71 151.65 162.38 8.98
1141 58.22 77.39 153.29 94.06 5.48
1142 58.11 45.62 140.10 157.61 9.19
1143 58.06 63.72 185.65 144.92 7.42
1144 58.34 5.70 12.73 85.14 1.19
1145 58.21 48.11 172.99 155.75 8.42
1146 58.18 86.71 130.85 70.30 3.85
1147 58.23 70.72 184.53 117.95 7.11
1148 58.36 11.16 30.85 136.04 4.64
1149 58.23 60.58 137.64 158.00 7.04
1150 58.41 18.25 62.38 154.83 5.92
1151 58.42 23.22 65.54 171.97 8.08
1152 58.50 40.84 168.17 165.24 8.43
1153 58.50 81.63 169.04 76.74 4.01
1154 58.46 36.98 141.16 175.90 8.64
1155 58.58 65.68 177.61 123.73 6.32
1156 58.56 68.09 186.22 118.50 6.40
1157 58.65 56.76 211.10 140.84 8.42
1158 58.69 74.86 155.42 101.97 5.33
1159 58.70 27.40 97.17 153.67 6.51
1160 58.75 94.30 20.50 27.33 0.13
1161 58.74 13.85 51.38 144.70 5.39
1162 58.75 33.62 129.12 182.12 8.29
1163 58.89 62.07 192.38 126.70 6.69
1164 59.18 91.97 52.30 40.46 1.32
1165 58.91 42.77 154.04 160.20 6.96
1166 58.99 49.67 196.84 137.82 7.38
1167 59.08 89.38 89.97 56.93 2.53
1168 59.05 31.59 121.64 167.12 7.04
1169 59.03 52.03 175.94 139.31 7.18
1170 59.06 29.54 129.20 170.73 7.51
1171 59.16 46.54 199.78 146.46 7.36
1172 59.09 78.96 134.39 86.54 4.51
1173 59.06 16.19 86.10 142.58 4.87
1174 59.08 59.02 192.99 138.86 6.62
1175 59.19 8.36 29.60 115.23 2.39
1176 59.18 38.35 147.30 145.18 6.98
1177 59.27 71.77 187.97 93.03 5.27
1178 59.18 24.83 97.26 147.70 5.93
1179 59.31 83.72 156.09 75.06 3.91
1180 59.42 35.53 155.85 144.60 6.58
1181 59.54 44.46 181.21 134.40 6.09
1182 59.44 19.52 97.90 134.70 4.98
1183 59.34 21.80 125.98 146.05 5.84
1184 59.42 54.63 188.01 125.54 6.54
1185 59.58 69.20 172.40 100.52 5.43
1186 59.63 64.44 186.06 115.38 5.60
1187 59.35 86.39 135.23 66.57 3.26
1188 59.63 11.98 73.65 132.45 4.12
1189 59.65 5.41 13.91 71.78 0.40
1190 59.66 76.54 132.17 87.14 4.17
1191 59.71 66.74 184.41 118.71 5.49
1192 59.79 73.82 168.50 114.46 6.82
1193 59.80 80.70 135.18 72.92 4.30
1194 59.75 40.21 157.79 147.64 6.60
1195 59.79 57.10 185.88 130.20 6.60
1196 59.93 60.39 179.51 117.69 6.21
1197 59.92 28.25 158.24 152.49 6.15
1198 59.99 33.19 160.33 139.82 6.04
1199 60.07 48.26 175.35 129.04 7.05
1200 59.88 87.82 97.63 58.76 3.06
1201 59.97 26.04 146.98 164.64 6.64
1202 59.99 17.12 95.16 141.16 5.02
1203 60.02 52.74 160.12 130.36 6.48
1204 60.10 14.47 95.12 144.52 3.82
1205 60.18 42.37 157.55 133.05 6.64
1206 60.13 62.52 174.51 121.99 5.95
1207 60.22 23.55 143.94 135.01 4.91
1208 60.25 50.54 152.49 136.41 6.50
1209 60.32 8.96 68.03 113.95 2.42
1210 60.29 30.68 136.97 137.97 5.25
1211 60.28 37.83 135.55 147.30 6.00
1212 60.46 85.35 119.37 67.35 3.13
1213 60.60 78.24 92.37 74.85 4.12
1214 60.52 90.03 49.32 47.63 1.73
1215 60.44 71.11 113.77 95.41 4.95
1216 60.64 20.84 108.47 127.47 4.57
1217 60.58 46.09 133.29 128.69 6.10
1218 60.65 82.60 107.55 64.25 3.60
1219 60.45 92.35 25.61 30.33 0.33
1220 60.64 35.40 124.21 143.85 5.86
1221 60.75 58.80 116.02 104.48 5.86
1222 60.80 54.49 120.13 118.64 6.29
1223 60.80 18.63 115.74 136.80 4.15
1224 60.80 65.77 117.80 105.11 5.49
1225 60.76 68.49 116.41 95.67 5.14
1226 60.86 56.62 120.31 118.01 6.06
1227 60.87 75.85 90.15 81.36 3.98
1228 60.95 12.35 97.51 118.98 3.21
1229 60.90 40.26 98.27 135.46 6.32
1230 61.01 73.36 89.48 89.46 4.54
1231 60.92 27.55 132.01 139.27 4.77
1232 60.98 43.95 92.87 118.13 5.79
1233 61.09 16.09 97.97 123.01 3.73
1234 61.10 61.61 105.00 107.13 5.01
1235 61.23 80.33 64.90 66.42 3.50
1236 61.10 32.39 112.62 141.48 5.15
1237 61.24 52.33 94.41 117.74 5.70
1238 61.25 63.92 94.27 96.38 4.97
1239 61.34 25.38 85.96 118.65 4.46
1240 61.25 22.89 110.00 140.07 4.47
1241 61.35 37.33 70.42 122.78 5.39
1242 61.41 47.92 114.35 106.24 5.58
1243 61.40 50.14 103.34 110.49 5.31
1244 61.43 29.92 78.37 122.72 5.15
1245 61.53 6.81 31.86 63.75 0.25
1246 61.52 9.40 73.64 102.99 2.06
1247 61.56 85.22 60.16 52.78 2.36
1248 61.49 87.63 64.38 47.63 2.49
