#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
rf4 14A 3 even-skipped Kruppel hunchback

#Quantitative data
#<Nucleus number> <A-P coordinate> <D-V coordinate> <Fluorescence intensity: channel 1 - eve, channel 2 - Kr, channel 3 - hb>
1220 55.98 4.96 26.96 110.01 6.55
1221 55.96 14.74 40.96 122.65 9.61
1222 55.90 53.51 65.11 171.64 13.81
1223 55.84 66.02 80.52 185.34 15.90
1224 56.03 29.24 55.39 160.92 12.82
1225 56.08 46.94 61.18 166.12 14.16
1226 56.08 64.08 73.88 165.94 13.81
1227 55.93 90.52 61.05 87.80 6.85
1228 56.14 20.85 43.25 143.77 10.08
1229 56.15 17.32 41.94 131.65 9.42
1230 56.09 37.74 60.68 167.77 13.34
1231 56.15 87.23 66.76 100.24 7.92
1232 56.17 42.77 61.14 162.77 14.11
1233 56.20 76.06 73.19 129.57 9.22
1234 56.40 27.37 51.47 147.03 11.74
1235 56.29 71.59 72.05 152.76 11.49
1236 56.33 35.66 58.73 165.53 13.74
1237 56.31 44.93 61.15 162.81 12.98
1238 56.42 7.79 33.98 114.16 6.77
1239 56.40 40.09 61.96 162.00 13.52
1240 56.42 57.80 70.57 168.19 14.04
1241 56.67 92.96 55.89 82.66 4.57
1242 56.44 62.08 72.23 168.43 13.88
1243 56.46 84.17 76.82 104.97 8.34
1244 56.57 31.39 53.26 146.49 11.29
1245 56.52 49.56 67.22 171.62 12.99
1246 56.54 33.54 57.26 158.12 12.85
1247 56.55 55.04 69.96 171.86 13.95
1248 56.52 59.82 74.13 167.44 14.45
1249 56.60 67.10 76.10 158.70 12.01
1250 56.63 73.77 74.09 143.81 11.84
1251 56.58 81.09 83.71 112.33 9.49
1252 56.68 51.98 72.51 168.34 13.56
1253 56.67 69.39 81.93 157.37 11.93
1254 56.78 10.53 34.53 111.03 5.90
1255 56.73 23.32 49.91 149.13 9.74
1256 56.89 78.31 82.15 114.33 9.21
1257 56.82 89.42 75.20 85.82 7.01
1258 56.94 19.23 43.99 133.10 8.29
1259 57.01 13.80 39.24 117.33 7.00
1260 57.05 64.98 86.78 158.18 12.06
1261 57.10 37.89 68.20 158.06 11.49
1262 57.11 47.86 72.81 163.83 11.91
1263 57.13 5.71 28.28 106.68 6.14
1264 57.22 25.55 60.74 154.06 9.85
1265 57.26 95.07 39.44 68.92 2.87
1266 57.21 29.33 57.41 141.74 9.66
1267 57.25 41.55 67.76 160.49 11.51
1268 57.23 43.91 69.73 164.65 11.47
1269 57.34 16.39 45.50 119.70 6.94
1270 57.23 56.30 69.15 160.56 11.40
1271 57.20 45.90 68.26 157.13 11.87
1272 57.28 75.73 80.44 128.06 10.08
1273 57.30 61.03 82.16 161.73 12.29
1274 57.32 35.91 64.09 150.52 10.65
1275 57.38 53.80 74.46 160.22 11.97
1276 57.44 62.98 90.66 168.75 12.66
1277 57.38 86.06 80.81 90.58 7.89
1278 57.40 70.93 91.42 143.37 10.43
1279 57.52 39.59 70.85 153.59 10.90
1280 57.44 50.32 73.64 174.19 12.66
1281 57.47 58.71 72.72 155.42 11.60
1282 57.66 21.13 47.43 131.11 8.10
1283 57.52 68.38 91.41 147.02 10.48
1284 57.62 83.04 91.95 100.21 7.95
1285 57.58 33.57 66.51 148.86 10.20
1286 57.74 27.37 67.49 142.41 8.77
1287 57.71 72.94 87.32 131.79 9.34
1288 57.81 8.55 33.68 98.85 5.15
1289 57.68 80.00 90.92 106.36 7.57
1290 57.83 91.71 74.17 77.90 4.33
1291 57.81 31.10 65.60 141.87 9.32
1292 57.83 11.56 39.27 107.10 5.10
1293 57.75 23.48 54.79 139.24 8.09
1294 57.78 66.25 98.14 144.80 11.25
1295 57.86 89.02 93.28 86.49 5.64
1296 57.89 52.13 73.53 153.17 11.21
1297 58.02 18.48 49.02 119.77 7.04
1298 58.06 48.54 83.65 165.41 10.93
1299 58.06 56.89 74.98 150.35 11.27
1300 58.20 77.44 92.08 108.28 8.36
1301 58.10 42.92 77.68 160.78 10.57
1302 58.19 46.48 77.22 148.57 10.29
1303 58.34 14.08 43.31 103.60 5.25
1304 58.18 37.74 77.10 142.68 9.72
1305 58.26 54.72 83.63 153.00 10.63
1306 58.31 64.37 101.88 150.52 10.21
1307 58.30 5.41 30.91 95.52 4.26
1308 58.22 60.72 90.45 151.57 11.09
1309 58.34 75.15 92.91 119.73 8.29
1310 58.36 70.10 93.63 133.52 9.15
1311 58.38 35.49 67.85 140.85 9.99
1312 58.47 40.66 75.13 138.97 9.21
1313 58.51 93.89 57.06 64.20 3.38
1314 58.58 29.02 70.80 131.58 7.89
1315 58.49 86.40 90.95 82.15 6.29
1316 58.58 24.44 62.10 127.50 7.98
1317 58.51 32.53 69.48 137.14 8.83
1318 58.62 44.60 86.62 142.93 9.53
1319 58.54 50.32 88.28 166.74 11.89
1320 58.62 58.90 85.08 135.27 10.11
1321 58.52 67.82 95.35 130.59 8.55
1322 58.68 62.49 95.94 142.59 9.94
1323 58.64 81.60 103.79 95.11 7.89
1324 58.78 16.58 46.54 108.84 5.81
1325 58.69 26.43 65.73 132.17 7.35
1326 58.98 83.98 98.80 87.08 6.49
1327 58.79 22.12 59.07 128.04 6.71
1328 58.76 73.04 99.70 120.16 8.32
1329 58.86 52.62 90.26 141.16 10.54
1330 58.85 79.31 100.59 107.55 7.61
1331 59.01 19.63 53.81 115.19 6.00
1332 58.96 11.58 39.86 93.67 5.01
1333 58.92 56.88 90.04 131.67 9.28
1334 59.03 65.87 103.38 129.33 9.05
1335 59.11 89.88 84.56 68.81 5.17
1336 59.09 7.93 38.94 92.11 4.45
1337 59.02 9.87 35.78 91.56 4.92
1338 59.06 38.57 79.98 135.72 8.28
1339 59.09 47.70 89.26 137.19 9.83
1340 59.20 34.19 76.64 131.27 8.17
1341 59.13 42.58 80.70 128.94 8.30
1342 59.17 71.14 91.54 120.33 8.12
1343 59.46 92.38 66.61 58.31 3.02
1344 59.24 31.02 73.57 128.61 8.16
1345 59.35 54.75 93.55 134.45 9.64
1346 59.29 60.47 94.91 132.17 9.26
1347 59.43 36.55 72.29 125.65 7.83
1348 59.41 76.67 102.30 101.10 7.05
1349 59.46 4.99 34.23 85.07 3.53
1350 59.45 45.47 82.77 136.08 8.93
1351 59.48 49.69 87.11 128.83 8.80
1352 59.47 68.41 90.53 116.55 8.39
1353 59.63 14.10 46.17 90.92 4.28
1354 59.68 86.69 92.66 74.92 5.33
1355 59.61 27.00 62.64 116.06 7.11
1356 59.61 40.25 79.40 128.93 8.07
1357 59.66 74.32 115.22 106.90 7.36
1358 59.73 64.22 98.29 123.45 8.53
1359 59.67 24.15 63.55 111.49 6.20
1360 59.72 62.18 90.77 126.21 8.05
1361 59.74 81.71 105.79 84.47 5.99
1362 59.83 17.05 48.43 93.60 5.28
1363 59.78 52.26 93.38 129.46 7.67
1364 59.89 21.67 53.25 107.58 6.11
1365 59.89 29.27 69.49 115.43 7.03
1366 59.76 57.01 90.03 126.02 8.37
1367 59.97 32.85 72.20 115.65 7.51
1368 59.98 58.99 87.54 120.15 8.62
1369 59.94 79.17 102.67 86.24 6.21
1370 60.00 66.56 93.69 115.62 7.89
1371 60.16 10.80 43.03 80.65 4.28
1372 60.09 43.88 76.07 115.95 7.07
1373 60.07 70.18 90.71 106.63 6.63
1374 60.07 41.95 74.65 122.25 7.94
1375 60.37 94.00 55.79 55.61 2.34
1376 60.29 19.32 48.87 95.83 5.24
1377 60.12 47.08 89.05 121.32 7.76
1378 60.21 72.28 102.56 108.17 8.01
1379 60.26 38.54 68.92 120.37 8.23
1380 60.38 84.05 90.58 68.79 5.20
1381 60.38 89.02 77.32 66.05 4.48
1382 60.25 35.08 66.83 112.22 7.21
1383 60.25 50.55 81.88 124.12 8.84
1384 60.39 54.02 82.48 112.78 7.44
1385 60.48 76.04 110.01 91.83 6.07
1386 60.47 6.82 37.52 82.89 3.11
1387 60.49 31.08 63.97 104.95 5.83
1388 60.59 25.06 60.84 104.75 5.73
1389 60.58 56.22 78.95 116.80 8.20
1390 60.63 27.42 58.35 103.30 5.70
1391 60.59 48.50 78.02 116.51 8.81
1392 60.70 60.42 81.95 106.89 7.67
1393 60.63 62.42 90.16 116.91 8.19
1394 60.70 68.76 92.15 104.33 7.26
1395 60.79 91.61 62.87 58.13 3.16
1396 60.74 36.78 65.72 108.44 6.82
1397 60.78 13.37 44.06 79.78 3.86
1398 60.70 65.02 94.43 108.04 7.77
1399 60.78 40.41 65.75 103.66 6.85
1400 60.80 45.41 76.67 105.67 6.77
1401 60.91 16.47 48.30 82.05 4.26
1402 60.89 81.44 88.42 70.05 5.45
1403 60.92 22.10 54.37 89.48 5.04
1404 61.00 58.16 82.26 102.13 7.00
1405 60.96 73.63 104.01 91.56 6.10
1406 60.99 51.74 79.65 105.41 7.22
1407 61.03 78.71 93.47 75.35 5.31
1408 61.02 33.44 65.50 95.32 5.66
1409 60.98 42.65 68.80 104.83 7.13
1410 61.11 66.90 84.47 102.47 6.86
1411 61.22 29.12 57.55 92.82 5.72
1412 61.26 85.90 77.48 61.46 4.87
1413 61.28 70.52 90.46 98.54 6.94
1414 61.42 8.29 35.60 69.35 3.19
1415 61.34 49.58 80.42 97.00 7.18
1416 61.46 19.67 42.21 79.02 4.43
1417 61.42 63.78 87.40 97.72 7.21
1418 61.41 53.52 76.73 97.84 6.84
1419 61.43 31.38 59.02 86.21 5.34
1420 61.54 37.80 63.76 89.49 6.28
1421 61.51 47.21 69.56 93.38 6.78
1422 61.46 55.45 71.66 98.27 7.14
1423 61.64 88.48 71.28 52.36 3.73
1424 61.62 23.95 46.94 83.70 5.02
1425 61.56 35.21 63.97 91.39 5.47
1426 61.68 93.93 45.63 48.21 2.37
1427 61.57 10.13 37.03 67.55 3.03
1428 61.31 11.22 42.62 69.12 3.25
1429 61.56 26.12 54.25 87.43 4.79
1430 61.61 75.68 99.25 78.55 5.80
1431 61.66 61.92 84.74 96.57 6.87
1432 61.67 39.94 61.44 90.79 5.66
1433 61.70 44.71 67.69 91.31 6.12
1434 61.70 92.34 54.74 48.08 3.03
1435 61.84 14.29 41.47 68.95 3.60
1436 61.72 59.77 82.12 98.45 6.94
1437 61.80 11.57 33.92 62.77 3.06
1438 61.82 68.24 85.10 91.85 5.97
1439 61.84 72.28 97.57 85.55 5.97
1440 61.99 83.22 82.31 58.87 4.65
1441 61.87 42.30 64.12 86.83 5.72
1442 61.91 57.15 68.57 91.47 6.17
1443 61.90 65.56 84.51 88.47 6.54
1444 62.05 17.00 43.94 74.66 4.03
1445 61.98 81.00 82.55 62.05 5.05
1446 61.90 90.61 64.17 46.67 3.13
1447 62.04 51.36 72.12 85.95 6.53
1448 62.11 77.90 87.15 72.07 5.35
1449 62.22 21.92 48.13 73.29 4.00
1450 62.12 33.21 62.49 77.03 5.60
1451 62.23 27.94 54.89 73.72 4.70
1452 62.10 79.69 79.14 56.77 4.95
1453 62.33 30.22 59.85 73.99 4.71
1454 62.29 49.05 73.12 79.86 6.24
1455 62.38 53.83 68.93 82.26 6.71
1456 62.42 85.94 75.21 51.86 4.53
1457 62.50 70.48 96.88 79.34 5.45
1458 62.45 35.91 56.78 74.73 5.52
1459 62.47 74.20 87.90 77.30 5.51
1460 62.58 63.76 84.76 77.04 5.97
1461 62.51 40.55 65.44 73.77 5.29
1462 62.59 47.04 67.95 74.47 5.52
1463 62.51 61.18 79.63 83.16 5.86
1464 62.67 19.25 39.58 63.48 3.33
1465 62.57 25.89 50.08 68.80 4.22
1466 62.63 38.16 59.98 71.14 4.55
1467 62.59 58.63 72.79 79.47 5.62
1468 62.49 91.50 54.30 47.70 3.15
1469 62.65 55.72 76.62 80.17 6.32
1470 62.69 43.10 60.09 72.07 5.56
1471 62.64 45.01 60.47 74.04 5.41
1472 62.69 66.24 86.62 77.67 5.82
1473 62.90 8.80 33.55 51.65 2.34
1474 62.87 89.00 62.38 41.13 3.42
1475 62.83 11.89 39.36 57.37 2.62
1476 62.76 68.50 85.51 81.35 5.49
1477 62.95 23.86 47.36 66.03 4.21
1478 63.07 14.10 36.81 58.49 3.21
1479 62.97 32.14 63.86 66.94 5.09
1480 62.89 93.41 43.74 38.67 1.84
1481 63.06 76.97 80.19 57.89 4.62
1482 62.98 52.09 77.41 74.07 6.00
1483 63.10 79.83 74.94 50.23 4.19
1484 63.12 50.06 79.20 67.75 4.96
1485 63.17 72.28 87.68 64.08 4.75
1486 63.14 82.81 76.73 47.68 4.24
1487 63.35 16.88 38.78 55.32 2.95
1488 63.27 21.38 41.60 58.04 3.54
1489 63.30 34.02 58.85 59.15 4.37
1490 63.24 28.04 54.48 64.10 5.02
1491 63.26 62.18 82.54 67.98 6.37
1492 63.39 30.28 59.20 61.56 4.27
1493 63.35 57.36 75.51 67.76 5.03
1494 63.32 60.01 79.93 67.68 5.45
1495 63.41 39.76 61.90 58.85 4.62
1496 63.44 35.82 68.56 56.51 4.73
1497 63.43 41.71 64.36 59.48 4.75
1498 63.47 48.17 65.64 59.92 5.34
1499 63.60 91.65 56.52 33.51 2.52
1500 63.47 45.58 65.42 60.60 4.65
1501 63.62 85.96 75.14 42.21 4.00
1502 63.56 55.23 80.25 65.00 5.47
1503 63.67 65.35 86.58 64.77 5.68
1504 63.54 67.56 83.08 63.21 5.13
1505 63.55 74.56 82.48 62.16 4.55
1506 63.65 25.85 56.28 55.90 3.64
1507 63.65 37.70 64.30 53.69 4.21
1508 63.89 6.28 30.77 40.65 1.75
1509 63.77 53.24 83.60 59.88 5.66
1510 63.78 69.74 85.60 58.31 4.72
1511 63.80 43.55 65.08 54.68 4.98
1512 63.92 63.59 84.35 58.96 4.95
1513 63.87 11.09 35.50 43.46 2.73
1514 64.07 18.61 39.27 48.17 2.79
1515 63.95 23.43 51.21 48.12 3.62
1516 64.06 81.40 80.73 44.73 4.03
1517 64.03 50.99 77.49 54.14 5.58
1518 64.14 88.47 72.07 36.92 3.18
1519 63.94 13.52 43.50 44.28 2.61
1520 64.06 32.24 62.41 51.68 3.64
1521 64.14 28.89 60.85 48.18 3.86
1522 64.17 72.16 86.93 57.10 4.66
1523 64.27 76.21 78.47 49.26 4.49
1524 64.26 14.83 37.84 45.45 2.84
1525 64.29 20.74 44.33 47.15 2.88
1526 64.22 46.92 68.37 50.19 5.08
1527 64.24 59.50 83.00 57.19 4.81
1528 64.30 61.63 84.17 56.12 5.17
1529 64.31 78.44 78.97 47.44 4.10
1530 64.26 57.13 76.67 54.73 5.59
1531 64.56 93.65 46.59 29.42 1.22
1532 64.52 84.19 80.45 36.98 3.48
1533 64.43 40.87 70.15 49.76 4.37
1534 64.38 66.85 90.57 57.02 4.69
1535 64.45 34.23 66.26 45.33 3.75
1536 64.55 48.99 68.55 46.06 4.71
1537 64.50 38.83 67.06 49.23 4.18
1538 64.57 26.71 56.60 45.62 3.60
1539 64.55 36.26 73.26 46.24 4.14
1540 64.58 45.08 66.93 45.83 4.15
1541 64.53 54.94 90.97 51.25 4.95
1542 64.76 7.80 33.93 33.23 1.93
1543 64.72 42.76 70.17 45.32 3.92
1544 64.72 74.08 84.39 49.50 4.11
1545 64.66 9.38 33.84 35.00 2.16
1546 64.85 12.39 40.77 35.30 2.28
1547 64.80 30.75 64.46 42.96 3.92
1548 64.86 70.51 86.16 48.24 4.63
1549 64.82 24.56 60.93 40.23 3.69
1550 65.01 90.22 61.35 26.87 2.35
1551 64.90 16.89 41.23 39.39 2.75
1552 64.82 52.85 77.91 44.82 4.82
1553 64.97 63.78 98.83 49.12 4.24
1554 64.98 68.50 92.82 50.60 4.67
1555 65.11 86.79 79.72 33.61 3.40
1556 65.07 22.15 52.56 39.45 2.90
1557 65.08 28.31 62.48 41.73 3.52
1558 65.06 58.32 94.66 46.98 4.34
1559 65.10 65.64 95.39 47.73 4.37
1560 65.20 32.79 67.00 39.63 3.49
1561 65.21 51.16 81.63 41.34 4.20
1562 65.17 80.44 80.39 35.63 3.56
1563 65.20 46.88 71.45 42.46 4.45
1564 65.26 56.40 97.77 43.18 5.03
1565 65.35 61.87 90.76 43.67 4.17
1566 65.38 77.38 78.56 39.93 3.71
1567 65.37 37.63 70.29 38.56 3.24
1568 65.43 59.98 84.49 44.10 4.80
1569 65.62 19.80 45.51 30.03 2.53
1570 65.62 35.37 69.34 37.70 3.74
1571 65.57 39.64 70.42 38.71 3.85
1572 65.50 44.18 80.18 40.74 4.13
1573 65.64 72.32 88.92 40.30 3.85
1574 65.62 54.52 96.73 45.56 4.62
1575 65.48 81.86 80.17 33.50 3.61
1576 65.66 41.79 71.63 37.21 4.29
1577 65.64 75.09 83.21 40.04 3.79
1578 65.57 83.57 84.60 30.87 3.45
1579 65.80 9.22 39.29 27.09 1.89
1580 65.75 49.19 81.97 37.53 4.52
1581 65.77 26.75 61.11 37.90 3.00
1582 65.87 10.96 39.14 27.56 2.17
1583 65.73 14.20 39.02 31.15 2.49
1584 65.85 29.74 64.74 35.25 2.83
1585 65.79 17.53 45.33 31.00 2.43
1586 65.83 67.35 93.10 40.59 4.04
1587 65.97 92.47 57.55 25.18 1.28
1588 65.91 24.42 61.26 33.31 2.78
1589 65.99 69.95 96.14 43.29 3.61
1590 66.24 31.75 72.11 34.08 3.39
1591 66.20 33.60 66.47 35.98 3.53
1592 66.14 63.40 96.80 41.88 3.66
1593 66.20 65.39 92.23 41.11 4.18
1594 66.20 79.19 83.87 33.34 3.82
1595 66.01 85.62 77.58 27.94 2.94
1596 66.20 53.10 99.98 37.50 4.47
1597 66.07 87.51 77.83 30.70 2.57
1598 66.27 21.98 55.55 29.77 2.55
1599 66.21 47.44 80.46 38.54 3.93
1600 66.17 57.15 100.24 38.95 4.07
1601 66.33 45.63 84.55 33.55 3.46
1602 66.31 51.02 85.65 36.32 4.10
1603 66.24 90.31 65.96 27.48 2.58
1604 66.08 83.65 88.83 34.17 3.74
1605 66.37 37.01 72.46 33.39 3.19
1606 66.43 59.19 94.97 36.23 3.97
1607 66.35 61.04 98.35 40.35 4.25
1608 66.22 18.13 41.82 29.73 2.09
1609 66.63 81.79 89.49 28.65 3.10
1610 66.52 43.54 80.76 35.70 3.92
1611 66.61 39.14 70.60 32.81 3.37
1612 66.60 74.26 92.32 32.96 3.28
1613 66.68 28.30 70.87 34.01 2.81
1614 66.67 68.23 95.02 36.83 3.87
1615 66.77 13.69 43.09 23.98 1.94
1616 66.43 86.46 75.58 26.75 2.67
1617 66.68 41.37 76.85 32.24 3.59
1618 66.85 76.93 84.07 31.45 3.39
1619 66.64 16.22 46.35 23.85 2.45
1620 66.76 55.10 96.98 37.02 4.16
1621 66.79 71.82 94.28 34.43 3.65
1622 66.85 25.93 65.54 30.07 3.00
1623 66.99 34.76 68.06 30.45 3.10
1624 66.87 48.69 81.14 35.25 3.84
1625 67.11 8.59 36.49 23.38 1.65
1626 67.00 17.33 46.12 26.59 2.04
1627 67.12 20.05 48.50 25.83 2.17
1628 67.06 84.53 84.92 24.64 2.85
1629 67.01 10.41 41.23 23.00 1.84
1630 67.03 14.88 44.13 25.97 1.97
1631 67.08 62.14 96.96 36.28 4.04
1632 67.17 30.38 71.64 30.71 3.17
1633 67.20 23.35 61.14 27.26 2.56
1634 67.22 66.52 95.87 34.95 3.51
1635 67.22 88.85 70.15 21.39 2.09
1636 67.19 57.43 104.13 34.13 3.90
1637 67.17 64.33 98.17 36.34 3.71
1638 67.20 91.79 61.92 20.07 1.44
1639 67.21 52.57 87.00 32.65 3.77
1640 67.16 86.28 76.74 24.69 2.23
1641 67.23 93.34 52.81 18.33 0.91
1642 67.39 32.55 66.50 30.85 3.51
1643 67.39 69.70 101.00 31.87 3.55
1644 67.42 50.22 89.68 31.52 3.32
1645 67.42 36.68 74.56 31.29 3.16
1646 67.48 79.60 82.59 26.31 3.41
1647 67.41 59.79 101.61 32.26 3.45
1648 67.48 42.82 81.25 27.80 3.27
1649 67.42 45.34 75.97 30.47 3.48
1650 67.57 39.99 78.55 27.35 3.14
1651 67.68 47.51 83.87 29.29 3.01
1652 67.67 74.37 92.57 28.79 3.28
1653 67.74 28.41 67.92 28.87 2.68
1654 67.73 54.89 86.33 31.01 4.08
1655 67.81 82.34 86.88 24.72 2.56
1656 67.98 18.02 44.38 22.78 2.22
1657 67.93 25.91 64.99 26.51 2.40
1658 68.13 38.28 71.75 26.33 2.97
1659 68.03 72.14 97.91 28.77 3.08
1660 68.10 15.12 42.02 21.29 2.20
1661 68.15 76.60 95.07 26.75 3.10
1662 68.06 63.04 106.89 32.41 3.44
1663 68.07 67.70 99.79 30.05 3.47
1664 68.14 35.05 75.73 27.17 2.73
1665 68.10 57.16 92.08 28.55 3.75
1666 68.13 12.78 39.76 18.86 1.76
1667 68.19 23.29 59.80 24.03 2.54
1668 68.20 51.53 90.38 26.90 3.68
1669 68.17 65.22 103.36 29.82 3.76
1670 68.29 86.60 88.81 22.93 2.49
1671 68.26 60.97 109.51 29.44 3.56
1672 68.26 30.57 69.92 26.20 3.08
1673 68.17 83.95 80.10 22.55 2.38
1674 68.43 90.96 64.46 17.47 1.42
1675 68.46 88.54 81.39 21.68 1.93
1676 68.30 20.15 50.06 18.31 2.25
1677 68.38 44.22 78.09 28.20 3.38
1678 68.42 49.25 84.40 29.13 3.28
1679 68.43 59.04 100.80 28.59 3.44
1680 68.41 33.21 71.09 26.30 2.80
1681 68.40 41.80 81.06 27.62 2.92
1682 68.71 21.19 50.62 25.00 2.61
1683 68.53 69.83 101.13 28.77 3.17
1684 68.41 85.16 81.11 22.00 2.59
1685 68.61 53.38 86.19 27.34 3.84
1686 68.72 78.93 92.71 22.81 2.94
1687 68.62 46.58 77.94 26.23 2.93
1688 68.80 36.45 69.29 24.27 2.59
1689 68.76 55.37 85.98 25.54 3.64
1690 68.77 28.43 62.24 25.03 2.84
1691 68.96 81.46 89.52 20.07 2.28
1692 68.81 40.20 72.86 25.21 3.43
1693 69.06 74.01 101.47 25.46 3.24
1694 68.99 25.96 60.30 23.71 2.18
1695 69.02 17.22 40.94 19.62 1.85
1696 68.95 18.77 45.43 21.81 2.16
1697 69.14 13.69 41.71 18.78 2.00
1698 69.12 63.84 107.33 28.83 3.03
1699 69.15 57.43 95.50 25.71 3.34
1700 69.16 61.89 106.81 26.77 3.08
1701 69.17 65.78 104.45 28.67 3.10
1702 69.16 67.76 100.01 25.62 3.33
1703 69.17 31.78 66.98 24.59 2.88
1704 69.19 71.51 101.92 25.29 3.79
1705 69.27 10.33 38.06 18.11 1.43
1706 69.14 51.09 82.02 26.15 3.40
1707 69.31 83.97 80.94 18.88 2.18
1708 69.20 23.35 57.54 21.87 2.29
1709 69.27 48.43 80.65 25.74 3.23
1710 69.35 38.47 72.11 23.65 2.79
1711 69.36 42.85 77.17 23.50 3.14
1712 69.40 59.94 107.68 26.14 3.25
1713 69.47 76.41 99.38 22.30 3.22
1714 69.39 45.18 78.42 24.72 3.12
1715 69.55 33.75 68.71 23.64 2.77
1716 69.63 29.78 65.30 23.34 2.19
1717 69.46 86.05 79.38 17.82 2.00
1718 69.67 88.34 73.45 17.25 1.67
1719 69.52 90.54 68.84 15.57 1.41
1720 69.62 53.51 85.49 25.26 3.39
1721 69.81 8.26 39.46 15.56 1.15
1722 69.82 35.86 73.76 22.30 2.40
1723 69.82 55.58 85.76 25.39 3.03
1724 69.88 27.66 64.08 24.92 2.29
1725 69.86 40.59 76.55 23.89 2.76
1726 69.84 69.45 96.49 24.83 3.00
1727 69.91 19.04 43.31 20.22 1.85
1728 69.96 79.20 95.84 19.63 2.62
1729 70.11 12.73 38.76 18.30 1.61
1730 70.19 15.94 40.75 18.91 1.74
1731 70.08 22.02 51.60 21.41 2.11
1732 70.02 46.73 71.83 23.57 3.22
1733 70.01 51.03 79.67 24.75 3.84
1734 70.14 91.18 62.09 13.97 0.97
1735 70.05 24.88 58.07 20.10 2.53
1736 70.08 58.63 97.31 24.64 3.56
1737 70.16 82.08 82.22 18.12 2.60
1738 70.09 63.19 104.13 26.00 3.36
1739 70.24 71.88 101.22 22.22 3.21
1740 70.26 48.93 76.90 25.06 3.39
1741 70.15 65.48 100.03 25.82 2.90
1742 70.36 74.30 97.68 20.00 3.07
1743 70.40 31.44 67.00 22.41 2.74
1744 70.27 61.02 99.04 24.65 3.47
1745 70.35 37.81 65.05 22.23 2.72
1746 70.38 42.58 75.18 23.85 3.32
1747 70.42 44.68 74.08 22.76 3.20
1748 70.45 67.55 101.89 24.60 3.06
1749 70.56 85.73 81.54 16.90 2.06
1750 70.56 52.95 83.42 24.29 3.44
1751 70.66 33.46 72.18 22.15 2.70
1752 70.61 56.82 85.03 22.18 3.20
1753 70.78 76.86 99.25 18.95 2.90
1754 70.84 89.32 69.17 13.12 1.15
1755 70.76 26.57 62.73 22.12 2.23
1756 70.82 29.08 66.45 21.76 1.99
1757 70.90 18.28 47.29 21.01 1.99
1758 70.88 35.49 69.40 22.08 2.64
1759 70.87 40.04 67.47 21.30 2.79
1760 70.94 69.92 99.92 22.09 3.01
1761 71.07 54.75 90.04 24.33 3.33
1762 71.01 63.74 102.02 23.12 3.10
1763 71.03 21.11 46.25 18.24 1.90
1764 71.06 23.79 53.73 19.47 2.01
1765 70.94 87.71 72.55 14.12 1.80
1766 70.97 46.84 73.94 21.85 3.22
1767 71.07 59.11 97.28 23.25 3.34
1768 71.03 79.82 88.17 15.62 2.63
1769 71.14 51.09 86.34 22.66 3.75
1770 71.17 13.13 40.02 15.71 1.70
1771 71.17 61.54 103.48 22.64 3.28
1772 71.27 66.01 104.74 23.16 3.06
1773 71.20 10.25 36.19 16.81 1.56
1774 71.33 48.94 77.18 23.38 2.85
1775 71.32 83.19 84.10 16.35 2.21
1776 71.35 72.23 95.44 19.33 2.92
1777 71.40 37.60 73.66 21.30 2.88
1778 71.35 42.25 73.81 22.87 3.05
1779 71.30 81.31 83.61 16.33 2.72
1780 71.59 16.29 37.82 17.45 1.67
1781 71.30 20.08 41.94 15.75 2.25
1782 71.39 44.73 76.18 22.71 3.14
1783 71.60 74.81 98.78 18.49 2.58
1784 71.57 30.85 67.15 20.48 2.12
1785 71.55 56.84 87.35 22.67 2.95
1786 71.57 68.21 100.23 20.45 2.42
1787 71.81 53.30 89.57 21.82 3.26
1788 71.75 26.18 60.62 19.01 2.01
1789 71.68 33.08 72.91 21.14 2.44
1790 71.83 77.98 91.65 18.41 2.86
1791 72.07 86.76 71.92 14.16 1.73
1792 71.98 28.35 60.96 19.05 2.17
1793 71.93 35.41 69.52 21.01 2.78
1794 71.91 39.50 71.40 20.78 2.71
1795 71.94 46.64 71.32 21.01 2.89
1796 71.98 60.25 95.63 22.39 3.15
1797 72.13 19.06 41.56 16.05 1.62
1798 71.96 64.48 99.39 21.05 3.32
1799 72.09 62.52 103.20 22.26 2.59
1800 72.23 89.28 62.28 11.73 1.06
1801 72.24 21.63 48.59 17.70 1.88
1802 72.14 24.01 52.52 18.30 1.91
1803 72.20 43.68 73.79 21.18 2.68
1804 72.10 70.32 91.82 18.12 2.48
1805 72.32 14.13 40.29 16.40 1.65
1806 72.22 51.51 90.53 21.48 3.27
1807 72.18 58.22 97.30 22.25 3.16
1808 72.32 55.53 89.21 22.46 3.07
1809 72.34 41.36 75.44 21.00 2.68
1810 72.30 80.72 81.11 15.63 2.33
1811 72.37 49.13 77.84 21.13 3.34
1812 72.42 73.01 94.11 18.00 2.81
1813 72.44 11.32 39.61 14.39 1.47
1814 72.43 67.01 97.63 19.83 2.90
1815 72.54 37.44 71.90 20.29 2.73
1816 72.54 83.75 72.80 14.08 2.38
1817 72.64 30.36 65.44 18.84 2.37
1818 72.75 32.70 67.35 20.15 2.61
1819 72.52 13.06 44.11 16.72 1.83
1820 72.81 75.98 93.33 16.53 2.42
1821 72.80 26.46 54.25 18.44 2.28
1822 72.98 35.04 66.93 19.32 2.77
