#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
ca3 14A 7 even-skipped Kruppel giant
628 37.60 17.49 26.90 18.86 100.36
629 37.54 42.65 41.43 31.67 131.20
630 37.78 79.72 174.19 29.76 20.18
631 37.78 7.27 18.74 16.39 58.81
632 37.71 31.70 35.84 27.10 121.89
633 37.49 56.47 57.06 33.21 98.50
634 37.88 62.45 173.26 31.42 44.84
635 37.85 36.34 41.72 32.46 125.53
636 37.77 38.72 40.74 29.71 135.66
637 37.67 60.20 110.05 33.36 64.52
638 37.97 69.77 192.67 32.14 29.93
639 37.88 72.83 184.55 29.37 28.29
640 37.90 76.22 188.57 28.07 24.08
641 38.20 9.77 26.67 17.92 70.95
642 37.96 27.15 36.76 27.14 110.20
643 37.93 48.36 52.91 31.52 120.86
644 38.20 93.14 33.65 28.53 6.06
645 37.93 45.72 46.42 31.66 109.42
646 38.11 58.02 197.37 33.71 53.82
647 38.21 20.04 32.85 21.89 95.36
648 38.15 40.80 55.40 29.02 103.60
649 38.24 82.35 145.05 36.33 16.94
650 38.33 64.88 201.15 31.90 34.11
651 38.30 24.65 34.20 26.15 110.48
652 38.37 34.03 44.18 28.13 107.31
653 38.53 15.14 33.12 20.17 69.53
654 38.54 29.31 40.86 27.68 102.14
655 38.57 55.72 194.04 35.26 52.33
656 38.59 22.28 41.14 25.17 92.95
657 38.57 43.37 118.67 32.86 83.08
658 38.78 88.80 108.82 39.56 10.83
659 38.66 85.66 120.27 35.21 11.89
660 38.82 60.11 225.70 34.85 40.77
661 38.96 67.26 204.94 37.70 27.14
662 38.94 91.35 62.46 39.12 8.55
663 38.79 12.08 40.73 19.14 66.12
664 38.77 17.81 50.90 22.76 69.19
665 38.83 45.91 139.80 33.55 63.62
666 38.78 38.55 79.90 30.77 89.25
667 38.91 48.58 167.62 33.12 68.26
668 39.07 53.38 202.68 35.73 51.19
669 38.85 31.47 51.43 28.89 89.20
670 39.01 35.92 96.93 32.63 82.14
671 39.06 71.64 188.58 35.57 20.86
672 39.01 74.54 181.72 36.24 20.19
673 39.06 77.77 149.51 37.39 16.48
674 39.06 26.56 82.19 27.07 67.04
675 39.20 50.89 204.11 38.28 50.97
676 39.21 41.03 138.94 35.89 57.64
677 39.24 62.46 219.88 37.72 31.09
678 39.41 80.39 113.59 38.89 15.46
679 39.35 69.24 176.04 38.83 21.88
680 39.46 20.94 93.41 24.29 53.43
681 39.35 24.06 92.06 26.49 62.10
682 39.43 57.91 216.05 37.63 32.56
683 39.36 33.39 96.72 31.52 74.95
684 39.50 83.60 101.31 46.42 12.27
685 39.85 10.16 100.95 22.06 36.62
686 39.49 13.75 107.76 19.85 38.00
687 39.69 15.69 103.40 22.06 36.68
688 39.66 28.48 135.78 31.11 53.57
689 39.73 38.09 191.26 37.25 50.48
690 39.86 43.34 197.49 38.30 41.64
691 39.60 65.05 191.77 39.99 24.26
692 39.82 18.74 111.91 25.62 40.90
693 40.04 92.73 22.38 57.08 6.88
694 39.97 7.49 66.95 19.18 24.02
695 40.01 31.01 171.99 32.43 42.86
696 39.84 55.77 200.19 42.96 31.41
697 39.92 12.68 111.74 22.02 37.68
698 39.90 46.27 183.76 38.48 40.65
699 39.89 86.80 83.36 54.81 10.64
700 40.16 48.98 220.25 42.74 40.06
701 40.12 75.51 133.73 51.55 15.37
702 40.12 60.22 200.05 39.28 24.26
703 40.17 35.76 177.87 33.79 42.85
704 40.29 72.86 136.26 47.86 15.09
705 40.36 25.84 182.14 30.65 34.70
706 40.40 77.88 90.47 52.83 13.44
707 40.51 90.27 36.45 70.92 8.42
708 40.33 40.53 207.51 41.70 38.24
709 40.50 23.01 156.94 26.34 33.15
710 40.54 33.32 199.20 36.57 37.74
711 40.50 51.22 214.81 45.34 30.19
712 40.37 53.67 203.46 42.32 29.52
713 40.41 63.08 194.84 47.10 21.65
714 40.42 67.82 153.83 49.68 17.81
715 40.43 70.44 132.61 50.82 16.25
716 40.52 82.24 72.42 58.28 10.93
717 40.63 57.57 186.24 44.32 21.77
718 40.80 20.34 149.98 28.68 26.95
719 40.85 84.72 72.37 67.29 10.65
720 40.68 65.36 178.44 50.68 18.30
721 40.93 17.12 154.75 27.40 24.32
722 40.90 28.51 177.34 35.68 32.23
723 40.83 14.52 126.05 23.95 21.88
724 40.97 44.64 190.66 48.27 27.69
725 40.89 80.31 65.24 64.98 11.46
726 41.05 13.06 131.03 27.56 22.83
727 41.00 47.30 176.97 49.16 28.29
728 40.99 38.27 200.40 41.92 28.13
729 41.19 6.50 75.22 22.27 13.82
730 41.15 61.72 150.00 55.05 18.38
731 41.20 54.87 170.58 48.57 21.34
732 41.24 10.99 112.69 24.03 19.58
733 41.25 41.88 181.14 52.54 25.61
734 41.39 30.89 188.88 43.00 26.47
735 41.41 59.67 143.10 58.38 18.97
736 41.37 74.39 89.79 69.84 12.41
737 41.31 92.61 20.99 78.83 6.75
738 41.37 35.55 196.49 44.30 26.78
739 41.54 88.31 38.39 81.64 8.89
740 41.37 86.14 39.57 79.00 10.00
741 41.50 51.95 168.75 51.99 22.01
742 41.59 69.38 110.20 76.31 14.06
743 41.59 71.85 93.71 76.20 13.46
744 41.42 79.35 57.50 74.11 12.20
745 41.89 8.17 98.31 28.04 14.32
746 41.58 66.73 119.94 73.60 14.54
747 41.71 49.25 163.06 53.75 20.74
748 41.71 23.63 146.33 38.81 21.40
749 41.70 26.21 180.26 39.38 21.92
750 41.76 63.98 129.10 70.17 15.95
751 41.87 77.13 55.83 87.90 12.18
752 41.76 33.07 164.64 45.53 25.12
753 41.72 57.58 132.92 67.17 17.50
754 41.94 39.69 160.69 57.47 22.86
755 41.95 82.59 48.46 93.34 10.82
756 42.00 21.06 148.38 37.70 17.98
757 42.11 15.56 129.36 35.25 16.66
758 41.85 90.68 29.61 84.22 8.85
759 42.12 37.35 166.46 53.82 19.15
760 42.00 46.49 147.86 61.00 20.81
761 42.20 18.39 146.13 36.80 15.03
762 42.10 43.64 144.18 59.76 20.10
763 42.13 29.10 177.47 50.65 22.19
764 42.17 55.46 140.03 71.69 18.92
765 42.46 10.36 112.20 33.51 12.23
766 42.40 13.08 115.72 38.40 13.46
767 42.25 61.67 115.69 78.72 16.03
768 42.31 85.06 41.74 103.36 10.49
769 42.48 52.96 146.50 70.79 16.39
770 42.73 41.43 125.39 77.65 17.06
771 42.57 79.99 43.02 113.02 11.21
772 42.67 34.38 154.71 53.98 19.40
773 42.70 68.38 73.71 114.03 12.87
774 42.81 50.57 125.12 94.72 18.26
775 42.86 59.75 90.10 102.69 15.71
776 42.84 72.88 51.76 106.24 13.14
777 42.87 75.04 50.94 121.66 12.43
778 42.74 88.42 40.98 115.52 9.48
779 42.85 31.77 157.82 59.26 16.97
780 42.81 65.66 74.39 106.79 13.70
781 42.94 24.89 133.97 57.64 16.11
782 42.82 27.28 144.46 66.01 16.63
783 42.70 90.91 28.65 107.57 8.08
784 43.03 57.48 96.63 106.76 15.86
785 42.95 70.68 51.73 118.11 12.80
786 43.13 22.52 126.89 53.63 14.03
787 42.97 48.09 113.98 91.36 18.03
788 42.82 92.73 24.78 94.75 7.17
789 43.08 45.10 103.97 87.17 17.38
790 43.14 63.55 78.64 112.64 13.86
791 43.19 38.86 119.85 77.62 16.09
792 43.30 36.20 111.02 75.87 16.35
793 43.21 77.32 39.33 128.52 12.35
794 43.29 16.85 105.59 52.50 12.44
795 43.33 20.01 99.86 58.10 13.64
796 43.45 29.55 130.14 77.97 15.27
797 43.36 54.96 94.98 113.59 16.33
798 43.28 82.63 38.94 115.52 10.42
799 43.50 8.34 77.56 46.00 10.40
800 43.41 94.85 22.57 85.40 4.56
801 43.60 13.75 89.04 52.57 10.68
802 43.60 61.69 60.19 138.55 14.59
803 43.57 85.90 46.39 125.63 10.04
804 43.79 43.00 79.16 121.32 16.80
805 43.47 92.81 34.00 97.76 6.38
806 43.80 11.19 87.60 54.62 10.20
807 43.78 67.67 48.74 132.65 12.44
808 43.84 52.52 70.71 122.14 17.39
809 43.91 79.59 39.55 128.15 11.75
810 43.73 91.10 46.95 98.07 8.34
811 44.10 34.10 95.86 94.45 15.17
812 44.02 88.97 54.89 137.09 8.67
813 44.16 6.43 42.83 56.74 7.72
814 44.12 26.85 85.36 84.69 13.30
815 44.05 46.58 58.34 118.79 16.20
816 43.99 65.28 50.42 145.35 14.48
817 44.11 71.14 41.50 138.11 12.61
818 44.21 31.78 108.07 98.28 14.37
819 44.11 49.42 62.00 137.38 16.00
820 44.16 59.61 49.78 157.68 15.38
821 44.03 73.98 43.22 143.42 11.69
822 44.15 40.41 65.29 121.78 16.84
823 44.09 15.16 86.06 69.36 11.03
824 44.44 24.34 88.04 82.48 12.82
825 44.37 57.61 54.26 137.16 14.84
826 44.47 18.77 80.54 76.03 11.37
827 44.38 37.18 72.88 107.55 15.39
828 44.44 77.11 45.34 136.66 11.36
829 44.48 84.20 74.04 138.25 10.61
830 44.67 21.64 60.72 101.38 11.38
831 44.50 55.46 53.24 142.74 14.89
832 44.54 63.43 50.96 162.34 13.51
833 44.57 81.61 55.46 144.05 11.58
834 44.73 93.90 72.43 101.98 6.12
835 44.65 16.46 62.21 84.96 10.48
836 44.77 29.50 62.35 116.20 14.54
837 44.72 68.93 46.80 172.20 13.32
838 44.86 44.22 48.79 151.51 16.36
839 44.87 51.30 50.93 153.19 15.93
840 44.89 86.41 134.01 137.94 10.20
841 44.95 60.92 48.42 164.00 14.78
842 44.97 66.29 57.48 173.82 13.16
843 45.06 8.40 32.41 69.40 7.91
844 45.33 91.66 128.45 100.07 7.75
845 45.07 10.87 40.57 83.84 9.66
846 45.05 47.33 50.42 155.34 15.84
847 45.20 53.67 51.81 149.48 15.32
848 45.17 13.97 39.10 82.49 9.67
849 45.21 41.76 51.34 161.83 15.78
850 45.18 75.37 71.60 161.80 12.14
851 45.20 38.73 47.01 139.79 15.25
852 45.11 72.68 58.71 155.47 12.29
853 45.17 88.97 153.95 113.35 9.10
854 45.32 32.99 52.47 135.64 14.29
855 45.38 35.75 47.99 134.98 14.28
856 45.39 27.19 47.82 132.35 13.80
857 45.46 58.55 67.55 183.22 15.04
858 45.47 70.55 74.38 183.67 12.97
859 45.61 49.62 66.67 180.56 16.10
860 45.64 79.98 124.34 147.97 11.01
861 45.51 82.90 143.06 146.82 11.27
862 45.51 62.47 69.90 187.48 14.22
863 45.69 23.23 40.28 127.58 11.67
864 45.72 77.60 127.91 154.04 11.86
865 45.65 56.18 67.72 172.27 15.84
866 45.71 64.65 128.92 188.04 14.38
867 45.66 17.41 35.93 108.90 10.46
868 45.79 30.28 43.73 144.01 13.00
869 45.75 96.25 47.49 64.24 3.27
870 45.77 20.12 34.10 111.61 10.56
871 45.89 45.17 60.32 184.81 15.96
872 45.89 68.14 141.30 194.28 13.00
873 45.91 85.72 206.26 120.08 10.45
874 46.15 6.30 19.76 81.83 7.34
875 46.13 25.45 40.17 145.69 12.51
876 46.06 52.30 79.81 179.41 16.69
877 45.91 93.59 93.65 111.13 6.23
878 46.10 74.18 153.70 154.68 11.73
879 46.10 39.48 55.00 178.17 14.72
880 46.17 60.04 170.75 187.18 15.16
881 46.15 47.53 83.47 191.81 16.28
882 46.22 11.73 29.63 104.85 9.48
883 46.38 66.36 232.13 188.38 13.27
884 46.25 8.81 26.54 96.58 8.39
885 46.36 71.88 211.76 158.79 12.78
886 46.52 89.89 175.39 118.14 8.83
887 46.39 94.38 77.46 103.68 6.09
888 46.48 37.09 67.34 175.01 14.22
889 46.34 41.63 75.60 187.88 15.63
890 46.39 34.48 49.24 175.06 13.69
891 46.34 62.47 203.88 181.41 13.75
892 46.52 27.65 48.62 159.89 13.89
893 46.53 31.96 59.10 168.89 14.31
894 46.46 54.79 133.46 197.54 15.68
895 46.57 14.95 39.86 123.36 9.20
896 46.60 21.48 40.37 156.94 11.60
897 46.56 57.26 189.14 176.11 14.64
898 46.54 81.87 205.97 135.34 10.78
899 46.68 43.65 122.36 197.70 15.41
900 46.69 50.32 206.80 185.09 16.90
901 46.75 69.73 226.99 180.04 12.70
902 46.82 79.19 204.64 145.23 11.19
903 46.84 76.21 201.23 139.84 11.62
904 46.74 17.85 48.19 134.02 9.83
905 46.95 64.18 237.63 176.22 13.30
906 47.00 24.04 54.32 159.68 11.34
907 47.01 29.50 76.46 186.85 13.10
908 47.02 84.64 197.07 127.61 10.43
909 47.17 87.34 201.38 116.48 9.66
910 47.04 96.27 31.22 62.93 3.39
911 47.06 45.81 155.05 213.73 16.43
912 47.09 48.12 193.20 193.15 15.25
913 47.19 52.55 224.04 174.47 15.52
914 47.13 39.33 136.92 195.38 17.10
915 47.27 59.08 240.19 173.62 15.56
916 47.18 61.39 240.14 184.01 14.97
917 47.18 73.91 220.09 150.76 12.21
918 47.38 19.63 61.45 152.17 11.12
919 47.44 68.15 230.90 179.21 12.44
920 47.40 7.51 37.75 117.97 8.17
921 47.40 10.16 42.76 128.72 8.81
922 47.56 4.81 34.68 107.63 6.62
923 47.47 35.24 168.85 176.75 14.18
924 47.46 41.64 198.74 190.26 15.60
925 47.42 54.97 238.60 178.83 15.86
926 47.37 12.31 52.17 126.12 9.35
927 47.50 32.97 129.67 188.20 13.86
928 47.58 93.63 55.92 108.72 6.06
929 47.60 26.15 93.78 174.00 12.87
930 47.49 14.04 63.27 136.86 9.35
931 47.76 37.47 212.11 178.40 14.91
932 47.75 65.74 208.53 192.88 12.88
933 47.87 82.76 151.53 144.03 11.19
934 47.74 43.99 222.49 183.66 15.12
935 47.79 71.99 217.11 170.12 11.92
936 47.91 57.12 230.02 184.19 15.95
937 47.80 16.62 95.87 151.20 10.04
938 47.73 21.94 91.61 162.51 11.26
939 47.83 30.77 157.56 189.56 13.59
940 47.83 49.70 229.54 177.27 15.91
941 47.94 77.71 160.48 158.12 11.68
942 47.83 89.36 155.37 120.00 8.70
943 48.06 28.16 165.53 175.65 13.56
944 48.09 46.84 227.12 190.95 15.87
945 48.11 62.95 219.14 188.65 13.81
946 48.34 80.36 125.86 137.90 11.52
947 48.37 97.21 13.20 56.49 1.66
948 48.29 23.86 169.70 165.45 10.78
949 48.27 39.82 215.78 189.64 14.78
950 48.34 75.04 179.14 160.71 10.85
951 48.47 85.50 111.22 125.85 10.38
952 48.55 70.21 190.03 180.33 13.05
953 48.29 12.45 101.05 135.63 9.32
954 48.44 19.18 156.27 164.16 11.76
955 48.60 51.69 207.21 189.41 15.30
956 48.43 60.46 206.39 188.67 14.75
957 48.50 90.36 74.35 143.45 7.94
958 48.51 14.41 142.48 144.70 9.25
959 48.56 53.95 216.16 190.13 16.08
960 48.64 8.54 125.36 141.35 8.88
961 48.60 33.01 192.40 177.90 13.47
962 48.62 35.58 210.53 182.95 14.17
963 48.62 67.55 157.49 184.56 13.64
964 48.51 10.87 104.33 135.15 8.82
965 48.74 42.33 212.29 196.26 15.91
966 48.76 21.64 176.80 184.38 11.22
967 48.90 25.68 185.28 169.67 12.17
968 48.80 44.72 215.81 194.37 15.16
969 48.80 94.73 24.65 111.60 4.72
970 48.94 6.17 94.39 130.86 7.37
971 48.91 30.34 211.37 175.24 13.00
972 49.04 58.42 165.58 198.02 13.72
973 48.95 64.66 140.69 200.33 13.64
974 48.99 16.94 154.54 149.41 10.00
975 49.16 55.92 154.71 196.60 14.53
976 49.01 48.64 180.68 185.21 16.06
977 49.02 92.72 32.45 112.15 6.39
978 49.26 38.38 183.71 187.69 14.32
979 49.13 72.83 116.95 175.51 11.84
980 49.16 3.99 54.76 103.29 5.56
981 49.16 78.14 94.73 170.67 11.36
982 49.36 27.77 168.46 181.28 12.59
983 49.24 82.80 76.15 145.67 10.63
984 49.43 62.30 122.16 196.30 13.95
985 49.34 87.39 61.34 128.64 8.86
986 49.56 98.02 6.72 44.58 0.95
987 49.63 10.22 125.47 133.34 9.11
988 49.69 46.29 158.06 189.52 15.42
989 49.74 20.23 160.95 168.38 10.97
990 49.68 40.99 152.44 185.70 14.13
991 49.60 14.18 149.65 157.94 10.00
992 49.67 66.47 121.04 188.03 12.94
993 49.70 75.89 77.40 176.76 11.11
994 49.90 90.79 40.89 147.77 7.91
995 49.65 12.33 119.06 147.65 9.33
996 49.91 33.97 136.46 183.46 13.65
997 49.81 36.16 161.61 201.44 14.15
998 49.79 50.98 132.14 192.76 15.32
999 49.76 68.97 79.49 192.34 12.83
1000 49.87 22.88 143.84 172.36 10.48
1001 49.98 31.75 139.00 193.19 13.08
1002 49.93 60.19 95.88 190.15 13.12
1003 49.99 81.00 58.08 147.19 10.35
1004 49.94 95.80 12.49 88.78 3.78
1005 49.94 53.42 101.01 207.22 15.22
1006 49.98 71.08 58.90 178.98 12.45
1007 50.14 43.85 108.20 195.10 16.16
1008 50.11 7.71 82.40 130.27 8.53
1009 50.25 25.20 131.40 192.32 11.84
1010 50.25 29.51 129.68 187.11 12.81
1011 50.26 64.34 71.36 192.52 13.13
1012 50.22 84.75 51.96 133.99 9.94
1013 50.25 15.36 97.32 148.13 9.45
1014 50.19 17.91 112.48 167.60 10.30
1015 50.29 48.78 104.01 200.40 15.70
1016 50.27 57.89 83.95 201.24 14.25
1017 50.18 93.64 17.52 104.08 6.94
1018 50.29 73.90 61.73 172.63 11.16
1019 50.25 78.36 51.97 157.90 10.37
1020 50.38 5.36 54.08 127.53 6.45
1021 50.40 55.39 71.08 205.95 15.08
1022 50.50 2.44 29.51 100.66 4.61
1023 50.60 37.75 82.73 198.54 14.41
1024 50.60 87.98 45.31 129.95 8.92
1025 50.80 39.92 83.03 203.74 14.42
1026 50.68 62.10 62.77 180.68 15.12
1027 50.98 97.65 4.63 49.86 0.81
1028 50.79 27.40 101.20 185.54 12.22
1029 50.76 12.64 65.66 149.88 9.72
1030 50.76 66.77 63.91 198.10 12.43
1031 50.88 42.30 72.28 212.42 14.49
1032 50.93 9.89 59.35 150.63 8.63
1033 50.90 46.20 67.37 193.91 15.34
1034 50.95 51.39 68.41 205.79 16.22
1035 50.92 69.03 55.98 182.70 12.42
1036 51.04 72.03 49.65 183.36 12.26
1037 51.08 35.28 72.56 202.09 13.85
1038 51.07 20.46 68.55 163.46 10.29
1039 51.16 83.17 37.56 143.78 9.93
1040 51.20 23.05 68.83 190.10 10.81
1041 51.12 32.43 69.37 194.04 12.45
1042 51.16 76.81 44.91 144.78 11.26
1043 51.16 91.87 26.90 130.39 7.16
1044 51.18 59.77 50.22 192.28 13.91
1045 51.18 94.54 11.64 86.06 5.80
1046 51.31 53.75 53.87 205.24 15.46
1047 51.26 56.85 54.81 198.89 14.94
1048 51.26 79.55 39.26 152.00 9.65
1049 51.27 17.50 57.92 173.86 9.82
1050 51.45 7.39 34.91 136.70 7.48
1051 51.36 15.06 59.48 151.09 9.38
1052 51.47 48.72 55.00 200.59 14.51
1053 51.42 64.74 53.05 194.94 14.11
1054 51.56 25.48 64.48 188.92 11.42
1055 51.46 29.73 57.30 200.77 12.27
1056 51.52 86.11 36.52 132.13 9.82
1057 51.62 74.50 45.93 176.77 11.34
1058 51.70 43.97 52.79 192.48 14.31
1059 51.72 88.91 33.50 146.87 8.74
1060 51.67 2.06 12.46 86.86 3.27
1061 51.64 4.85 25.04 124.08 5.67
1062 51.72 38.08 56.44 191.71 14.01
1063 51.81 62.58 49.32 190.78 14.74
1064 51.79 69.99 43.61 182.65 11.80
1065 51.87 41.04 47.71 193.30 14.67
1066 51.88 67.27 42.99 183.58 12.23
1067 51.94 10.91 36.01 141.92 8.67
1068 52.08 27.45 51.84 197.27 11.64
1069 51.98 46.17 51.71 195.09 13.66
1070 52.06 33.58 49.65 192.13 13.87
1071 52.22 50.73 58.74 198.15 15.49
1072 52.21 55.58 53.58 193.10 13.47
1073 52.14 18.99 37.78 169.31 9.64
1074 52.30 35.66 46.89 194.05 13.47
1075 52.22 58.34 49.46 191.55 13.73
1076 52.20 81.95 36.45 141.47 10.15
1077 52.19 13.42 34.22 154.16 9.31
1078 52.35 21.38 36.98 169.86 10.89
1079 52.39 31.38 47.51 185.84 13.07
1080 52.34 60.65 53.60 185.03 13.09
1081 52.26 93.55 15.91 103.49 6.09
1082 52.33 53.16 57.01 190.83 14.08
1083 52.31 72.09 44.26 165.88 10.71
1084 52.27 76.64 39.54 151.44 11.70
1085 52.40 90.95 25.65 128.34 7.41
1086 52.34 23.79 44.22 185.86 11.14
1087 52.49 79.21 44.24 150.97 10.18
1088 52.46 15.92 31.37 142.76 9.03
1089 52.50 64.74 54.10 187.43 12.97
1090 52.70 8.09 23.34 133.78 8.33
1091 52.67 29.20 43.54 198.65 13.28
1092 52.62 85.01 40.78 131.39 10.17
1093 52.76 42.37 51.32 190.90 13.83
1094 52.65 48.03 58.12 190.88 14.95
1095 52.89 39.81 55.35 180.47 13.38
1096 53.00 5.81 18.41 115.08 6.50
1097 52.88 37.55 53.61 197.28 13.37
1098 52.74 87.82 36.03 120.13 8.72
1099 52.89 69.54 53.62 174.03 12.59
1100 53.05 25.92 43.58 184.29 11.07
1101 52.97 45.16 66.55 197.94 14.56
1102 52.91 67.28 60.48 187.76 11.98
1103 52.92 74.43 48.82 154.82 11.06
1104 53.15 12.29 30.20 140.25 8.64
1105 53.08 62.50 76.92 179.02 12.88
1106 53.08 57.08 84.26 194.95 14.58
1107 53.16 18.53 35.20 154.75 9.04
1108 53.25 33.24 53.50 176.63 13.77
1109 53.27 51.87 110.05 172.55 14.07
1110 53.31 59.98 101.83 179.15 13.15
1111 53.32 77.08 68.00 148.92 10.55
1112 53.25 81.91 56.62 132.06 9.78
1113 53.40 23.49 41.28 172.95 10.82
1114 53.37 49.49 85.71 180.93 13.80
1115 53.37 71.94 92.69 161.52 10.59
1116 53.52 93.87 25.73 95.45 6.09
1117 53.56 20.91 40.83 159.80 9.38
1118 53.60 35.60 60.70 190.00 13.76
1119 53.40 65.01 97.67 182.78 11.33
1120 53.71 27.98 65.64 184.72 11.68
1121 53.60 30.57 57.90 178.72 11.76
1122 53.50 90.99 42.88 104.50 7.32
1123 53.59 16.16 42.54 148.56 8.37
1124 53.68 79.50 93.85 136.38 9.87
1125 53.72 43.04 75.25 182.28 13.21
1126 53.78 47.10 125.74 189.66 15.14
1127 53.83 55.42 203.16 134.99 13.07
1128 53.77 84.95 144.99 114.27 9.15
1129 53.67 87.63 102.67 108.33 8.51
1130 53.90 69.58 163.03 155.06 11.61
1131 53.98 40.75 116.08 185.05 13.89
1132 53.92 58.31 197.96 138.96 12.81
1133 53.88 66.94 171.33 150.69 11.70
1134 54.00 9.74 34.30 133.20 8.29
1135 53.86 38.05 90.04 178.17 12.37
1136 53.98 74.52 140.42 135.31 10.22
1137 54.04 7.44 26.06 112.61 7.34
1138 54.13 45.01 175.03 169.37 13.82
1139 54.13 64.21 214.30 136.77 11.93
1140 54.21 61.85 209.28 130.49 11.89
1141 54.37 5.24 21.83 96.57 6.67
1142 54.15 11.65 52.64 127.36 8.11
1143 54.25 25.75 87.35 172.80 10.25
1144 54.29 34.08 148.00 160.94 13.61
1145 54.21 52.10 219.94 123.56 14.04
1146 54.27 76.85 170.95 111.90 10.46
1147 54.26 82.11 170.43 108.14 10.01
1148 54.34 49.45 211.09 145.69 14.00
1149 54.27 72.24 161.11 135.27 10.80
1150 54.40 13.38 68.20 135.65 8.13
1151 54.35 18.55 75.89 142.73 9.35
1152 54.40 31.91 110.76 184.81 12.06
1153 54.47 89.77 153.30 88.89 7.21
1154 54.43 23.36 82.32 171.33 10.83
1155 54.55 15.76 112.20 163.49 11.61
1156 54.70 92.50 92.47 88.01 6.35
1157 54.78 36.36 196.92 148.76 12.74
1158 54.75 59.74 213.56 122.39 12.32
1159 54.60 21.04 84.81 156.89 9.77
1160 54.62 29.42 101.11 171.58 12.75
1161 54.69 38.81 206.52 149.88 13.85
1162 54.84 87.21 206.84 91.42 8.24
1163 54.80 42.72 202.35 141.60 13.35
1164 54.86 68.35 220.26 121.01 11.04
1165 54.81 79.38 183.05 95.10 9.53
1166 54.90 47.24 209.30 139.60 13.45
1167 54.98 54.13 230.74 116.76 12.84
1168 54.86 56.50 221.73 122.40 12.77
1169 54.99 94.81 44.44 67.11 3.22
1170 54.97 65.89 211.83 127.75 11.42
1171 55.06 27.28 165.83 149.72 11.07
1172 54.99 8.11 58.08 99.20 6.79
1173 55.06 70.92 218.86 112.54 10.61
1174 55.14 84.27 214.47 82.90 9.67
1175 55.19 63.63 238.83 124.91 11.93
1176 55.28 73.65 205.31 99.12 10.46
1177 55.31 40.61 225.52 134.56 13.94
1178 55.22 10.60 93.38 123.10 7.84
1179 55.33 44.77 213.17 133.05 13.41
1180 55.31 16.87 145.60 113.08 9.58
1181 55.26 24.45 171.42 134.28 10.18
1182 55.26 33.99 214.72 122.99 12.05
1183 55.26 13.60 127.83 113.00 8.93
1184 55.40 31.43 195.14 140.42 11.75
1185 55.41 51.72 216.57 117.68 12.61
1186 55.34 76.30 183.10 93.90 9.92
1187 55.45 19.50 142.16 122.77 9.95
1188 55.60 22.03 165.87 112.29 9.64
1189 55.64 49.51 194.22 112.54 12.94
1190 55.69 61.85 219.77 115.46 11.21
1191 55.61 81.42 205.47 88.86 9.80
1192 55.67 57.77 208.59 110.54 12.28
1193 55.66 29.40 192.90 124.09 10.71
1194 55.73 38.19 201.32 133.89 12.79
1195 55.82 90.25 163.75 73.98 7.21
1196 55.91 5.36 49.61 90.96 6.43
1197 56.11 26.00 183.45 119.32 10.34
1198 56.13 93.41 66.33 61.84 5.11
1199 56.07 36.04 190.32 116.09 11.46
1200 56.09 59.95 213.49 94.73 11.74
1201 55.96 69.63 213.96 100.37 10.51
1202 55.97 7.43 91.89 97.00 7.57
1203 56.07 46.80 160.17 107.47 13.22
1204 56.01 66.86 222.47 97.67 10.40
1205 56.07 78.57 199.83 89.05 9.89
1206 56.40 9.42 119.50 96.04 7.58
1207 56.16 42.33 207.10 114.82 12.69
1208 56.39 55.62 203.42 107.16 12.46
1209 56.13 86.79 193.62 70.46 8.05
1210 56.19 11.90 125.59 92.57 8.31
1211 56.24 53.30 208.63 100.92 12.26
1212 56.31 64.24 219.70 115.60 11.66
1213 56.33 14.95 121.56 110.67 8.69
1214 56.36 33.11 175.95 112.20 10.21
1215 56.37 71.95 207.20 89.80 9.46
1216 56.41 75.43 194.21 81.50 9.03
1217 56.60 17.83 112.84 100.13 8.59
1218 56.60 23.88 139.92 100.79 8.84
1219 56.50 83.77 185.52 76.28 8.54
1220 56.59 40.04 183.20 116.67 12.90
1221 56.59 20.43 115.88 113.40 9.19
1222 56.66 28.09 158.61 117.97 10.90
1223 56.63 44.55 171.68 114.80 12.59
1224 56.87 51.24 148.08 106.66 12.37
1225 56.88 30.73 146.22 104.29 10.88
1226 56.94 48.57 124.83 101.88 11.86
1227 56.83 80.80 155.80 79.03 9.67
1228 56.94 58.06 168.43 95.20 11.61
1229 57.25 37.78 121.35 102.35 10.88
1230 57.02 68.81 165.52 90.59 10.34
1231 56.97 91.74 86.53 60.37 6.15
1232 57.19 4.92 52.88 82.28 5.36
1233 57.08 61.21 143.70 91.32 11.98
1234 57.11 88.97 127.97 73.44 6.97
1235 57.21 35.26 112.76 111.39 10.36
1236 57.07 7.25 90.72 76.37 6.65
1237 57.20 73.46 164.28 87.30 9.78
1238 57.26 66.17 129.27 89.75 10.16
1239 57.26 77.87 181.86 75.73 9.38
1240 57.47 42.83 109.03 106.30 12.74
1241 57.47 46.06 80.52 100.07 11.43
1242 57.46 53.81 120.09 101.85 12.07
1243 57.53 63.75 103.82 94.02 11.10
1244 57.49 85.85 129.20 59.39 8.11
1245 57.59 11.53 82.35 77.01 7.87
1246 57.61 13.92 81.36 87.70 8.22
1247 57.63 22.09 73.31 99.54 8.47
1248 57.77 26.66 72.58 98.42 10.18
1249 57.66 33.19 90.82 104.72 11.32
