#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
ca2 14A 5 even-skipped Kruppel giant
628 36.11 83.55 139.29 25.75 16.45
629 36.24 89.36 70.40 28.71 8.12
630 36.18 17.53 44.49 18.07 91.81
631 36.14 26.05 54.52 24.93 123.84
632 36.22 38.91 67.44 31.11 145.33
633 36.17 47.17 65.00 33.52 131.74
634 36.35 66.36 117.94 36.47 64.11
635 36.32 80.41 154.18 28.90 20.61
636 36.40 43.56 68.74 32.72 125.38
637 36.48 8.99 32.67 12.95 50.52
638 36.39 32.79 66.63 30.07 136.19
639 36.39 41.33 70.81 32.19 136.43
640 36.43 68.74 135.66 33.65 44.67
641 36.42 57.03 90.15 33.56 91.64
642 36.43 74.06 174.25 31.75 32.91
643 36.63 54.65 89.24 37.68 102.47
644 36.55 60.06 106.69 36.07 76.20
645 36.64 62.36 103.52 34.95 63.37
646 36.65 28.71 62.49 27.75 112.65
647 36.55 35.01 68.18 31.28 134.72
648 36.81 49.07 76.00 36.43 110.58
649 36.71 12.68 36.44 13.90 60.62
650 36.85 45.46 74.73 35.71 114.77
651 36.95 24.42 53.71 24.18 89.75
652 36.88 71.22 161.93 35.92 34.91
653 36.92 51.30 92.55 34.88 91.91
654 37.00 64.31 131.75 35.92 54.69
655 37.06 85.91 113.61 34.68 12.03
656 37.00 91.72 28.40 30.87 4.48
657 37.16 21.86 55.08 23.39 87.62
658 37.20 19.37 49.73 20.08 75.71
659 37.26 16.14 44.27 16.84 60.17
660 37.24 27.03 62.64 25.79 85.98
661 37.27 37.12 76.00 32.52 101.42
662 37.21 76.65 174.32 34.88 22.40
663 37.39 39.55 79.97 33.13 97.74
664 37.33 82.60 137.58 35.04 14.75
665 37.56 31.93 77.23 32.48 91.69
666 37.50 58.77 167.58 39.04 57.78
667 37.61 41.85 89.80 36.48 86.04
668 37.40 56.63 126.04 38.27 59.29
669 37.57 60.82 166.47 40.68 48.82
670 37.49 88.72 81.65 37.30 8.69
671 37.61 29.99 73.02 30.90 86.95
672 37.56 34.39 79.38 32.09 89.92
673 37.58 47.20 98.99 34.11 85.38
674 37.53 73.45 191.23 38.05 23.67
675 37.65 52.87 136.61 40.02 63.22
676 37.58 66.57 163.41 40.51 41.01
677 37.55 68.95 177.03 37.41 34.88
678 37.64 79.76 150.94 37.67 17.76
679 37.72 10.29 45.13 14.76 40.58
680 37.81 43.97 99.87 38.14 81.29
681 37.90 13.23 45.21 15.90 41.40
682 37.97 50.50 146.64 35.77 59.66
683 37.93 54.84 157.02 40.65 49.37
684 38.11 25.67 78.38 27.43 59.61
685 38.19 62.37 177.44 44.07 36.84
686 38.28 23.42 72.78 27.05 51.20
687 38.15 64.58 175.08 45.70 36.73
688 38.23 92.39 20.50 40.89 4.98
689 38.36 28.35 97.13 32.03 58.50
690 38.39 70.80 183.77 44.87 24.49
691 38.28 18.15 62.32 19.91 47.24
692 38.51 7.14 51.24 14.46 19.31
693 38.40 21.06 76.55 24.09 49.81
694 38.35 48.42 140.42 40.22 57.53
695 38.50 75.40 172.00 46.98 18.73
696 38.34 90.41 51.65 47.35 6.70
697 38.45 38.07 121.34 36.08 61.82
698 38.47 77.74 154.39 46.48 16.68
699 38.54 86.70 85.09 43.82 10.22
700 38.51 35.75 122.68 37.26 59.56
701 38.41 57.70 189.92 43.24 39.35
702 38.49 83.38 106.76 43.36 12.73
703 38.58 40.47 123.08 35.01 57.08
704 38.62 45.56 157.44 40.52 56.55
705 38.59 33.07 112.47 34.69 56.61
706 38.66 68.36 181.93 48.49 26.87
707 38.75 73.12 185.83 45.10 20.09
708 38.73 60.19 202.23 48.23 36.10
709 38.84 15.70 68.38 19.37 30.90
710 38.87 30.48 137.27 34.29 52.34
711 38.89 51.84 196.17 45.20 39.75
712 38.93 53.89 194.64 46.21 37.26
713 38.98 66.19 185.33 53.47 29.46
714 39.01 80.07 117.26 46.68 15.29
715 38.96 43.04 164.44 40.15 47.69
716 38.98 56.00 207.49 46.54 34.02
717 38.74 88.98 57.50 44.10 8.65
718 39.04 9.62 68.03 16.49 21.40
719 39.05 12.47 72.26 17.32 25.99
720 38.97 93.56 12.08 34.35 2.63
721 39.13 26.81 138.10 33.03 38.92
722 39.22 63.84 199.97 54.68 26.83
723 39.25 49.64 188.50 44.90 37.82
724 39.29 19.34 93.21 26.17 33.34
725 39.49 24.62 132.53 32.58 32.71
726 39.38 47.20 175.36 40.44 40.14
727 39.44 58.56 204.12 50.42 30.08
728 39.48 61.80 209.09 55.38 27.89
729 39.61 91.32 35.27 56.22 6.40
730 39.62 22.34 120.94 30.98 30.67
731 39.53 34.56 160.45 41.35 39.59
732 39.54 36.95 161.59 40.14 39.59
733 39.63 39.16 168.69 41.00 36.36
734 39.61 32.35 162.52 38.58 37.00
735 39.66 71.49 162.48 54.81 20.19
736 39.76 85.46 72.26 56.18 10.49
737 39.70 88.88 50.91 66.24 8.19
738 39.81 28.79 166.06 36.13 31.85
739 39.81 77.42 127.39 62.22 16.12
740 39.68 82.30 91.05 58.36 12.66
741 39.73 41.42 188.31 43.54 35.79
742 39.74 74.68 147.95 56.17 17.40
743 39.83 45.04 190.12 46.16 33.73
744 39.83 69.07 173.26 56.10 20.96
745 40.06 17.47 109.82 25.87 21.73
746 40.00 52.62 213.42 52.17 29.65
747 40.08 54.63 205.36 55.15 26.75
748 40.13 14.66 96.99 22.16 18.93
749 40.07 56.74 211.49 61.46 28.12
750 40.14 66.89 175.83 60.35 21.35
751 40.22 60.30 202.10 64.92 25.66
752 40.24 30.89 180.36 43.21 29.74
753 40.26 50.58 214.57 52.01 28.58
754 40.24 64.49 194.83 70.06 24.02
755 40.38 9.60 83.03 22.28 13.61
756 40.34 11.84 89.76 21.75 16.71
757 40.37 20.57 126.75 31.00 23.34
758 40.21 26.51 146.11 35.19 25.63
759 40.33 48.40 207.13 53.39 29.50
760 40.43 43.25 204.84 52.85 29.76
761 40.45 80.19 82.23 70.46 13.58
762 40.51 35.71 191.79 51.40 28.40
763 40.65 62.34 178.19 74.97 22.76
764 40.64 72.83 131.00 77.73 18.52
765 40.80 33.49 174.99 47.68 25.55
766 40.69 58.43 202.50 74.70 24.30
767 40.69 83.30 68.57 71.47 12.56
768 40.74 37.97 184.35 50.47 27.15
769 40.76 46.47 200.79 56.69 27.95
770 40.92 24.59 144.38 43.60 22.60
771 40.79 40.71 194.19 51.78 25.94
772 40.86 70.49 129.70 84.46 18.74
773 40.78 75.57 112.02 75.46 15.93
774 41.16 92.08 21.65 68.88 5.81
775 41.04 22.48 141.70 42.41 21.04
776 41.04 78.20 81.56 88.15 14.78
777 41.02 29.22 174.58 50.58 22.88
778 41.03 89.63 38.97 80.61 8.04
779 41.06 86.72 47.85 75.49 9.27
780 41.06 55.76 194.06 77.66 24.35
781 41.12 68.36 138.88 77.26 20.67
782 41.20 18.99 120.83 34.83 17.75
783 41.09 53.17 202.75 72.72 26.15
784 41.09 65.90 146.44 75.85 20.52
785 41.26 7.36 85.20 25.76 8.95
786 41.24 27.06 157.60 48.24 20.72
787 41.33 16.11 116.06 33.37 16.67
788 41.38 44.71 195.42 60.06 24.51
789 41.35 31.56 169.35 52.48 22.83
790 41.30 51.01 190.82 73.93 23.34
791 41.50 13.23 100.15 31.10 13.43
792 41.43 48.68 196.66 67.44 25.34
793 41.58 42.65 183.89 65.64 24.11
794 41.51 59.96 169.02 86.95 21.67
795 41.57 64.13 143.10 93.67 21.63
796 41.53 73.87 98.62 102.64 17.45
797 41.69 94.64 8.99 43.37 2.12
798 41.78 10.14 82.15 31.01 10.42
799 41.56 35.34 181.31 63.75 22.84
800 41.67 39.07 184.52 69.75 23.75
801 41.65 57.56 173.50 86.04 21.50
802 41.68 62.06 158.92 98.37 21.43
803 41.72 80.68 61.56 90.46 13.59
804 41.77 83.69 55.43 89.20 11.55
805 41.84 71.62 99.30 114.26 18.39
806 41.83 76.43 71.96 108.33 15.68
807 42.04 21.07 122.27 47.48 18.01
808 41.94 46.61 177.07 79.84 24.83
809 41.88 54.68 171.33 87.22 24.02
810 42.09 37.16 169.00 81.84 23.79
811 41.96 66.87 107.02 112.62 20.69
812 42.17 25.50 126.95 59.52 18.00
813 42.12 40.89 168.93 71.25 22.56
814 42.03 69.29 103.38 116.51 19.32
815 42.18 23.39 125.97 60.43 17.65
816 42.14 29.76 154.55 60.34 19.85
817 42.18 52.39 164.57 91.86 23.33
818 42.25 27.66 136.90 67.39 19.27
819 42.40 34.13 155.32 76.42 21.26
820 42.29 89.34 38.85 84.05 8.52
821 42.32 18.29 107.69 43.70 14.52
822 42.29 50.26 156.76 103.45 23.35
823 42.42 86.43 45.92 89.21 10.04
824 42.39 32.01 147.83 71.33 18.60
825 42.46 56.59 119.56 122.17 22.52
826 42.41 58.76 131.41 115.72 22.20
827 42.50 78.54 60.09 110.60 14.68
828 42.43 61.05 111.44 135.60 21.49
829 43.12 91.45 31.79 83.43 6.49
830 42.50 74.49 76.43 125.83 16.54
831 42.65 7.16 61.68 41.56 7.68
832 42.55 15.50 97.00 38.78 12.41
833 42.54 44.30 157.03 89.11 23.70
834 42.57 48.37 148.87 109.08 23.19
835 42.63 65.46 87.11 138.67 20.05
836 42.68 12.28 83.97 39.94 11.06
837 42.59 63.35 94.10 135.96 20.35
838 42.72 54.51 118.55 133.85 22.91
839 42.95 72.49 72.05 140.50 18.32
840 42.98 94.38 14.38 58.09 3.01
841 42.83 39.10 141.78 89.61 21.66
842 42.91 42.32 137.63 98.46 22.61
843 42.86 68.15 78.56 145.16 19.51
844 43.00 70.36 80.14 144.72 17.86
845 42.96 83.52 51.84 97.05 12.72
846 43.13 80.93 58.19 109.58 13.59
847 43.00 36.42 129.36 103.89 21.36
848 42.98 46.27 139.98 110.18 21.80
849 43.15 19.94 92.76 63.12 14.68
850 43.11 28.83 104.98 92.50 18.04
851 43.02 52.37 112.16 139.66 22.47
852 43.13 26.64 100.31 93.50 18.15
853 43.26 76.30 65.58 129.93 15.32
854 43.21 22.32 93.87 78.44 15.37
855 43.24 24.52 95.72 83.35 16.96
856 43.20 30.80 114.52 98.16 18.52
857 43.23 50.32 101.71 134.08 24.02
858 43.22 59.94 85.40 154.41 22.00
859 43.29 33.02 102.75 110.41 19.34
860 43.42 9.81 60.11 54.92 9.11
861 43.36 57.77 84.74 153.26 23.94
862 43.48 62.39 76.95 158.67 21.14
863 43.41 17.65 80.65 60.98 14.88
864 43.48 34.96 96.98 133.48 20.13
865 43.44 40.78 106.93 118.67 21.30
866 43.49 55.82 83.50 157.50 22.56
867 43.55 66.80 71.31 159.58 18.83
868 43.63 43.92 115.90 134.33 22.10
869 43.59 48.54 89.06 144.78 21.90
870 43.61 15.07 68.28 57.38 11.22
871 43.59 38.39 106.43 137.07 22.05
872 43.65 85.74 58.47 103.34 11.38
873 43.70 88.60 50.98 95.14 8.89
874 43.72 53.57 84.84 151.95 22.02
875 43.75 64.38 75.41 157.80 21.50
876 43.75 12.33 52.90 62.05 10.76
877 43.75 46.46 96.91 152.93 21.53
878 43.85 74.14 76.01 152.31 17.18
879 43.86 78.33 69.13 128.38 14.25
880 43.95 7.38 38.34 62.92 6.82
881 43.99 27.77 67.76 126.42 17.64
882 44.05 29.92 71.79 131.35 18.07
883 44.03 36.63 78.08 151.32 21.14
884 43.99 51.45 74.08 154.98 22.40
885 44.13 71.75 74.74 166.72 17.55
886 44.05 20.76 61.51 90.23 13.97
887 44.12 31.97 74.75 145.98 19.84
888 44.10 69.55 67.73 157.45 18.58
889 44.19 25.52 68.28 119.56 17.43
890 44.18 23.45 62.44 112.09 15.57
891 44.21 41.96 84.67 152.48 22.02
892 44.23 60.96 77.24 179.52 20.71
893 44.21 59.00 74.57 173.13 21.09
894 44.33 82.85 76.80 115.86 12.62
895 44.22 94.12 21.27 64.03 3.31
896 44.33 39.63 79.56 163.79 19.73
897 44.29 17.88 54.32 88.51 12.14
898 44.43 33.93 71.54 159.12 20.11
899 44.45 55.11 84.11 178.70 23.57
900 44.61 57.14 79.97 180.65 22.70
901 44.52 14.22 45.06 81.96 11.38
902 44.60 45.61 71.93 166.81 21.49
903 44.61 49.89 72.02 159.41 22.83
904 44.51 66.06 70.13 173.56 18.23
905 44.59 10.49 38.75 73.00 9.31
906 44.61 47.84 73.45 165.78 22.71
907 44.67 67.99 75.41 181.00 19.80
908 44.66 79.97 89.40 131.04 13.94
909 44.66 76.35 91.95 146.90 16.46
910 44.72 43.62 73.18 169.92 22.43
911 44.99 89.27 79.00 109.68 8.83
912 44.82 62.54 80.98 178.95 20.18
913 44.89 91.87 49.36 90.03 6.66
914 44.80 52.89 72.02 168.80 23.12
915 44.91 86.29 91.51 107.56 10.74
916 44.93 21.82 54.30 125.05 14.72
917 44.90 37.80 66.22 171.25 19.94
918 45.36 95.02 22.43 55.54 2.46
919 44.95 27.39 55.59 150.26 16.22
920 45.03 35.66 64.36 170.21 19.81
921 44.98 73.88 104.46 162.03 17.34
922 45.02 5.68 24.22 73.19 6.69
923 45.10 64.56 75.22 177.42 20.39
924 45.15 19.63 44.82 114.72 14.58
925 45.12 29.48 54.20 155.75 17.92
926 45.21 31.68 62.71 161.56 19.10
927 45.27 16.62 42.97 100.24 12.12
928 45.23 40.58 76.84 185.39 21.57
929 45.29 71.59 94.65 167.56 17.72
930 45.27 59.15 94.16 182.36 22.83
931 45.39 23.72 54.05 141.52 15.03
932 45.41 25.61 57.17 149.13 16.84
933 45.44 8.00 27.60 85.33 7.93
934 45.41 69.58 94.52 180.85 18.78
935 45.50 51.48 85.75 189.85 22.87
936 45.40 55.19 91.26 193.02 23.04
937 45.73 84.01 122.59 113.84 12.39
938 45.53 13.39 38.82 91.43 11.36
939 45.55 33.81 65.75 172.82 20.20
940 45.60 42.46 78.43 190.09 22.43
941 45.59 47.11 73.36 188.83 22.25
942 45.75 78.17 131.37 134.73 15.67
943 45.60 44.85 72.80 181.17 21.52
944 45.69 66.88 98.06 177.90 19.41
945 45.74 81.08 115.66 126.01 14.71
946 45.69 49.59 79.51 186.64 23.93
947 45.84 61.19 128.67 183.30 22.44
948 45.83 10.57 32.07 93.89 9.20
949 45.78 57.31 112.71 194.95 22.21
950 45.87 75.65 136.14 152.80 16.75
951 45.83 38.55 83.42 185.91 20.82
952 45.93 63.17 115.94 194.27 21.42
953 45.96 53.55 100.72 186.46 21.24
954 45.98 27.84 65.72 165.78 16.85
955 46.22 4.03 22.38 77.56 6.27
956 46.15 18.64 47.65 126.74 13.09
957 46.09 36.25 82.58 184.25 20.57
958 46.24 73.17 136.13 175.01 17.88
959 46.26 89.90 84.00 114.48 8.59
960 46.15 21.47 55.28 143.60 15.94
961 46.15 30.09 77.56 173.09 17.81
962 46.38 92.20 53.81 93.28 7.03
963 46.35 65.07 142.25 191.00 21.38
964 46.44 6.41 30.69 93.18 6.78
965 46.35 15.54 47.40 110.29 12.35
966 46.34 32.14 98.62 190.69 19.89
967 46.40 68.77 145.05 180.23 19.85
968 46.59 86.81 110.43 103.78 10.68
969 46.47 40.60 124.36 196.12 20.86
970 46.45 55.66 149.66 196.62 24.31
971 46.53 59.66 173.93 191.74 22.08
972 46.45 23.69 67.98 166.06 15.42
973 46.43 48.38 95.59 193.90 23.22
974 46.47 95.97 14.50 40.45 1.23
975 46.56 25.93 69.61 165.86 16.43
976 46.68 71.07 155.44 173.63 19.93
977 46.54 42.95 113.52 193.71 22.25
978 46.53 51.89 114.49 195.62 21.29
979 46.64 34.26 114.28 187.63 18.85
980 46.69 44.89 109.88 198.05 22.22
981 46.77 12.84 47.41 105.15 11.41
982 46.86 46.69 113.51 201.13 23.16
983 46.95 9.32 39.47 96.68 8.76
984 47.02 57.73 190.48 194.00 23.04
985 47.00 77.46 169.58 144.73 15.42
986 47.20 94.36 24.53 66.97 3.29
987 46.95 38.49 154.90 191.20 20.87
988 46.95 50.12 137.48 199.25 23.38
989 46.96 80.10 155.56 127.27 13.91
990 46.92 83.30 150.30 113.84 12.34
991 46.98 28.49 115.47 189.40 16.89
992 47.05 66.87 180.71 179.96 20.74
993 47.04 74.89 171.99 157.76 16.27
994 47.06 62.97 178.84 182.04 21.88
995 47.15 20.07 73.01 142.26 13.01
996 47.19 36.41 166.17 183.59 20.84
997 47.18 53.92 188.91 193.75 24.17
998 47.23 17.33 70.97 132.94 12.77
999 47.32 22.39 93.97 164.36 14.75
1000 47.33 30.31 134.46 193.33 18.12
1001 47.41 32.43 158.86 189.86 20.34
1002 47.43 41.77 173.44 199.04 21.24
1003 47.60 3.93 35.76 88.66 5.55
1004 47.57 64.75 194.21 187.97 21.97
1005 47.54 69.09 174.69 179.50 19.60
1006 47.55 24.70 102.08 173.88 15.85
1007 47.67 61.40 198.90 182.94 22.81
1008 47.51 89.84 95.26 110.81 8.44
1009 47.69 48.16 165.38 200.47 23.67
1010 47.62 55.87 212.46 184.13 22.77
1011 47.77 73.22 193.14 161.63 17.82
1012 47.69 26.85 138.45 179.28 16.78
1013 47.71 15.06 78.79 127.31 11.96
1014 47.73 51.97 193.71 184.94 23.33
1015 47.70 59.45 217.88 195.67 22.25
1016 47.76 34.55 171.79 186.58 19.97
1017 47.83 43.80 169.26 195.90 22.47
1018 47.84 6.34 54.92 101.62 7.10
1019 47.85 40.05 194.50 193.12 22.45
1020 47.91 71.18 183.77 172.70 18.41
1021 47.90 84.88 137.77 113.84 12.11
1022 47.74 88.05 77.12 113.19 10.27
1023 47.84 11.93 64.59 108.66 10.99
1024 47.94 45.88 162.32 208.63 23.97
1025 48.02 92.28 46.39 100.78 6.56
1026 47.97 81.82 157.17 115.57 13.46
1027 48.11 38.15 200.21 194.26 21.32
1028 48.06 76.08 172.57 158.04 15.76
1029 48.17 49.99 192.57 175.02 23.09
1030 48.20 79.01 143.68 139.84 15.56
1031 48.16 18.99 99.75 145.86 13.67
1032 48.13 67.12 199.79 182.17 21.24
1033 48.50 95.35 12.50 53.15 2.08
1034 48.27 8.74 65.58 101.90 8.65
1035 48.28 28.68 157.92 180.31 19.02
1036 48.31 57.82 213.11 191.40 22.75
1037 48.42 87.38 109.75 105.19 10.70
1038 48.42 21.58 122.16 160.52 15.27
1039 48.37 31.03 161.17 196.15 20.57
1040 48.42 36.34 197.84 194.78 21.22
1041 48.44 53.73 213.33 184.78 24.49
1042 48.53 23.67 128.97 171.56 15.52
1043 48.51 33.04 186.60 192.73 18.49
1044 48.58 62.39 203.25 183.98 22.85
1045 48.62 42.03 199.72 194.70 21.85
1046 48.55 65.12 205.03 184.73 20.45
1047 48.71 69.58 165.29 171.09 18.23
1048 48.86 16.79 106.11 127.82 12.12
1049 48.68 56.04 220.45 185.23 23.68
1050 48.76 14.04 86.70 130.82 11.13
1051 48.77 26.05 151.60 172.43 18.12
1052 48.79 59.81 204.88 186.69 22.52
1053 48.87 74.24 149.92 172.82 17.13
1054 48.81 47.34 191.05 194.64 22.98
1055 48.88 51.64 216.47 189.23 24.14
1056 48.81 3.45 45.83 93.42 5.35
1057 48.92 89.98 71.88 112.23 8.05
1058 48.95 11.11 80.73 105.80 9.60
1059 48.95 44.63 195.36 193.30 21.85
1060 48.95 39.95 203.68 193.45 21.96
1061 48.95 71.97 148.34 174.70 19.83
1062 48.96 84.99 97.83 113.32 11.73
1063 49.10 34.70 182.67 199.67 19.39
1064 49.03 76.87 132.87 155.33 15.74
1065 49.03 82.10 115.71 123.00 13.32
1066 49.14 6.07 64.62 102.71 6.61
1067 49.11 67.61 179.06 194.12 20.25
1068 49.20 19.92 113.66 161.84 14.79
1069 49.19 29.93 164.04 193.80 18.43
1070 49.18 38.06 198.64 204.36 21.60
1071 49.20 49.43 200.17 202.08 23.42
1072 49.29 63.77 201.30 200.49 23.19
1073 49.41 92.93 24.08 94.47 5.63
1074 49.39 27.98 154.58 197.49 17.82
1075 49.34 54.85 209.33 203.19 23.71
1076 49.39 79.70 111.06 146.46 14.89
1077 49.39 57.74 179.16 202.33 23.04
1078 49.45 32.42 163.36 200.83 20.02
1079 49.59 42.79 190.86 201.74 21.25
1080 49.56 65.81 171.06 203.98 20.72
1081 49.65 8.42 72.51 106.40 8.33
1082 49.56 24.28 141.07 188.34 17.41
1083 49.56 61.31 181.60 201.54 22.74
1084 49.64 22.03 120.35 175.56 15.68
1085 49.65 52.92 202.50 199.82 24.79
1086 49.74 88.05 56.17 116.75 9.31
1087 49.65 36.50 151.29 213.51 21.33
1088 49.73 46.64 169.43 205.88 22.36
1089 49.79 69.18 128.67 203.43 19.14
1090 49.87 95.28 10.19 57.92 1.95
1091 49.85 18.25 99.12 149.62 13.51
1092 49.84 13.89 80.19 128.65 11.81
1093 49.84 40.77 151.33 207.84 20.67
1094 49.87 59.54 148.98 203.43 22.35
1095 49.94 75.33 102.62 174.66 17.20
1096 49.99 71.11 110.77 188.59 19.30
1097 49.94 73.11 112.02 180.03 17.16
1098 50.02 11.13 69.10 123.95 9.88
1099 50.02 26.43 125.14 187.68 17.11
1100 49.98 50.79 190.10 203.45 22.75
1101 50.06 85.65 60.63 130.78 11.01
1102 50.06 4.40 47.69 102.70 5.30
1103 50.05 48.56 162.54 212.84 24.08
1104 50.03 56.16 162.81 216.33 23.09
1105 50.07 77.72 90.89 165.09 15.69
1106 50.16 30.96 126.06 197.76 20.20
1107 50.11 44.59 182.39 197.14 22.64
1108 50.10 63.05 157.69 208.31 22.44
1109 50.08 34.62 133.15 208.52 20.27
1110 50.14 38.71 148.88 210.61 21.32
1111 50.06 82.72 69.64 134.45 12.75
1112 50.18 90.40 39.95 107.28 8.14
1113 50.24 67.50 125.08 198.77 20.92
1114 50.29 29.07 108.39 196.33 18.11
1115 50.39 16.11 81.45 136.33 12.38
1116 50.37 54.41 135.84 224.40 22.98
1117 50.54 20.31 78.34 164.85 14.15
1118 50.49 32.92 104.02 214.73 19.62
1119 50.50 65.19 108.10 196.27 20.17
1120 50.54 24.52 92.58 191.74 17.34
1121 50.52 57.65 119.94 210.53 23.36
1122 50.63 80.02 68.31 155.47 14.44
1123 50.89 6.56 43.90 107.59 7.43
1124 50.70 22.52 82.55 181.55 15.87
1125 50.62 42.35 153.78 211.10 22.28
1126 50.63 61.40 117.40 211.91 22.60
1127 50.65 36.60 96.13 210.53 20.42
1128 50.70 52.31 127.55 213.67 24.31
1129 50.81 46.18 117.56 204.67 23.32
1130 50.73 93.49 14.41 97.87 4.54
1131 50.82 9.32 56.70 114.08 8.68
1132 50.93 92.18 18.17 100.43 6.98
1133 50.95 40.39 108.22 210.54 21.57
1134 50.91 69.72 80.52 197.26 20.00
1135 50.91 59.48 105.36 204.86 22.64
1136 51.01 74.24 73.09 169.91 18.42
1137 50.95 13.24 56.98 125.64 11.56
1138 51.05 48.14 100.70 206.16 23.68
1139 50.98 50.23 105.96 210.71 24.22
1140 51.03 2.45 22.94 85.97 3.79
1141 51.16 27.83 72.86 190.62 18.48
1142 51.10 76.58 66.00 160.08 15.87
1143 51.16 18.18 63.16 153.12 12.78
1144 51.09 72.00 70.29 181.30 17.77
1145 51.13 84.31 46.26 128.22 12.49
1146 51.14 87.54 40.60 124.81 9.86
1147 51.15 55.88 105.90 218.92 23.27
1148 51.18 63.47 85.72 201.94 20.74
1149 51.24 34.66 76.90 208.45 20.62
1150 51.15 44.21 113.83 214.86 23.23
1151 51.21 25.86 64.21 185.19 16.96
1152 51.19 38.56 83.56 210.48 19.92
1153 51.33 31.94 78.27 202.88 19.31
1154 51.23 67.49 86.77 208.84 20.58
1155 51.38 29.92 67.81 197.65 18.69
1156 51.38 53.77 94.73 214.33 24.20
1157 51.40 90.34 29.43 109.53 8.53
1158 51.51 81.72 50.22 139.29 13.04
1159 51.57 65.35 72.91 204.92 22.28
1160 51.52 15.91 52.00 148.36 12.68
1161 51.57 57.70 84.58 216.40 22.89
1162 51.65 42.24 89.96 213.78 22.89
1163 51.83 4.20 27.73 102.18 5.18
1164 51.84 10.84 40.45 123.92 9.60
1165 51.74 22.00 57.05 178.29 15.56
1166 51.78 24.08 54.33 189.27 16.87
1167 51.72 36.65 69.47 205.53 20.95
1168 51.70 61.72 78.98 217.60 22.68
1169 51.84 19.88 48.73 167.54 14.62
1170 51.76 78.86 54.79 150.34 15.57
1171 51.79 51.80 83.31 215.49 22.58
1172 51.83 59.81 73.10 220.23 21.62
1173 51.91 45.43 77.96 209.72 22.24
1174 51.98 49.69 90.20 215.41 25.67
1175 52.04 69.37 62.43 192.84 20.06
1176 52.03 14.00 46.05 135.75 10.68
1177 52.03 47.61 74.19 213.46 23.75
1178 52.16 94.76 8.94 65.57 2.76
1179 52.07 7.89 33.82 106.66 8.21
1180 52.17 33.45 59.31 195.39 20.50
1181 52.11 73.85 55.44 176.62 18.35
1182 52.16 40.48 69.07 214.14 22.12
1183 52.17 55.05 73.82 214.58 23.26
1184 52.18 71.49 58.37 189.15 17.82
1185 52.18 26.65 49.66 187.40 18.16
1186 52.22 38.39 66.85 211.06 21.69
1187 52.31 76.12 59.62 167.83 16.61
1188 52.27 67.20 62.30 198.18 21.02
1189 52.31 85.37 36.19 127.34 11.84
1190 52.33 88.48 33.04 115.82 9.30
1191 52.37 29.11 55.59 188.14 17.78
1192 52.42 63.25 62.93 210.56 21.78
1193 52.44 91.69 18.22 92.87 7.22
1194 52.43 31.30 57.80 201.55 18.62
1195 52.47 17.18 40.68 150.73 13.40
1196 52.46 43.48 69.15 214.85 22.21
1197 52.54 53.26 67.24 206.68 22.91
1198 52.52 56.72 66.98 211.41 23.29
1199 52.73 5.74 27.11 109.41 7.16
1200 52.58 35.40 58.44 212.68 20.19
1201 52.58 65.26 58.67 208.36 21.52
1202 52.62 58.69 62.94 216.20 20.94
1203 52.60 82.02 44.87 134.90 14.03
1204 52.75 61.17 62.75 211.21 23.18
1205 52.78 22.02 47.43 178.56 15.81
1206 52.88 51.23 67.85 212.07 23.56
1207 52.82 78.67 48.54 148.15 15.20
1208 52.88 19.56 41.48 163.25 14.09
1209 52.87 24.18 51.28 185.27 17.17
1210 52.92 45.33 61.50 216.77 22.77
1211 52.95 13.10 33.49 133.42 10.20
1212 53.06 10.05 31.22 118.08 8.95
1213 53.10 41.80 71.69 209.68 23.06
1214 53.01 47.43 59.88 209.88 22.12
1215 53.13 37.15 62.07 211.96 20.40
1216 53.13 68.77 60.05 191.25 19.87
1217 53.14 49.42 66.58 212.07 23.78
1218 53.17 73.63 67.25 176.11 18.16
1219 53.23 26.40 50.46 187.44 17.68
1220 53.16 39.58 67.52 206.05 21.57
1221 53.19 71.19 63.69 182.23 20.20
1222 53.33 28.31 55.38 190.36 17.67
1223 53.34 90.43 29.41 105.02 8.27
1224 53.34 32.59 65.82 197.41 20.46
1225 53.67 95.02 9.48 60.22 2.09
1226 53.42 15.68 39.87 137.76 12.32
1227 53.38 55.24 68.19 214.07 23.28
1228 53.47 66.69 58.21 189.76 20.37
1229 53.48 30.48 66.93 191.93 18.71
1230 53.44 34.60 66.15 206.42 19.50
1231 53.48 64.37 61.31 211.26 21.31
1232 53.56 57.41 60.12 207.79 21.67
1233 53.46 59.62 69.16 206.35 20.82
1234 53.55 76.04 63.54 163.18 16.44
1235 53.52 84.94 41.38 117.74 11.48
1236 53.58 87.94 39.65 119.13 9.08
1237 53.65 7.54 27.91 109.25 7.69
1238 53.55 53.09 84.73 201.41 23.18
1239 53.63 62.58 63.12 207.82 21.25
1240 53.77 18.34 47.97 158.62 13.31
1241 53.69 43.85 83.40 212.34 22.95
1242 53.69 81.68 48.32 140.39 13.52
1243 53.82 20.89 57.02 172.00 14.89
1244 53.86 24.96 60.63 181.46 16.88
1245 53.85 46.28 74.09 211.98 22.65
1246 53.92 5.25 22.43 113.85 6.35
1247 54.07 22.90 58.89 170.75 15.92
1248 53.95 78.72 57.85 150.81 15.38
1249 54.03 92.86 20.17 87.89 5.07
