#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
ca5 14A 3 even-skipped Kruppel giant

#Quantitative data
#<Nucleus number> <A-P coordinate> <D-V coordinate> <Fluorescence intensity: channel 1 - eve, channel 2 - Kr, channel 3 - gt>
1221 55.75 57.67 42.42 140.10 17.63
1222 55.81 90.44 32.72 99.15 9.42
1223 55.85 71.65 39.32 133.29 15.76
1224 55.95 43.59 46.76 137.08 18.36
1225 56.19 5.93 21.11 78.40 6.66
1226 56.34 29.50 42.28 109.74 14.64
1227 56.05 10.78 30.33 86.25 8.89
1228 55.93 45.67 42.81 139.48 17.94
1229 56.05 32.68 41.93 122.32 15.69
1230 56.17 18.93 32.73 94.26 10.63
1231 56.00 79.41 38.90 115.46 13.58
1232 56.06 65.96 42.70 137.33 16.76
1233 56.02 86.63 37.60 105.61 12.38
1234 56.26 63.99 41.60 131.94 16.20
1235 56.07 76.47 34.82 124.86 12.70
1236 56.04 88.21 28.36 99.58 10.48
1237 56.28 47.62 42.78 126.75 17.71
1238 56.26 35.06 45.52 125.44 15.80
1239 56.20 61.91 40.60 131.87 16.48
1240 56.28 13.30 29.22 90.06 10.19
1241 56.34 21.56 35.20 94.67 11.63
1242 56.24 59.78 41.99 132.12 17.88
1243 56.31 74.23 37.35 123.71 15.22
1244 56.48 26.84 45.00 104.18 13.58
1245 56.39 52.96 42.36 121.33 17.89
1246 56.36 81.99 33.66 107.73 12.83
1247 56.29 7.31 21.28 80.38 6.38
1248 56.38 50.03 43.51 128.09 18.35
1249 56.42 94.60 18.43 88.96 5.51
1250 56.43 15.70 30.58 90.25 10.39
1251 56.48 24.76 39.72 96.99 13.48
1252 56.41 41.88 44.92 129.13 16.75
1253 56.46 37.48 42.47 121.57 14.76
1254 56.47 67.97 41.67 130.26 15.22
1255 56.48 39.67 42.87 131.21 16.73
1256 56.77 55.60 43.78 122.88 17.68
1257 56.81 84.91 36.64 99.82 12.36
1258 56.89 70.12 41.33 130.46 16.55
1259 56.86 78.06 40.75 121.75 13.37
1260 56.67 92.79 24.63 97.31 7.54
1261 56.93 57.95 42.89 123.25 17.96
1262 56.95 44.82 50.06 127.47 17.24
1263 57.12 30.93 42.54 102.44 14.72
1264 57.01 72.23 42.45 121.46 14.29
1265 56.99 90.55 32.07 98.30 9.22
1266 57.13 9.43 27.49 77.18 8.49
1267 57.23 17.74 32.09 82.49 10.53
1268 57.28 33.16 41.66 104.93 14.90
1269 57.15 61.33 45.30 122.66 16.58
1270 57.32 80.40 36.33 106.30 13.09
1271 57.24 22.73 39.87 89.36 12.79
1272 57.24 87.80 38.85 101.57 10.61
1273 57.35 51.46 49.80 118.79 18.86
1274 57.34 66.12 47.03 121.23 14.92
1275 57.39 76.01 40.95 114.76 13.45
1276 57.31 35.88 44.22 103.04 16.13
1277 57.49 40.90 45.25 109.91 15.59
1278 57.35 48.95 44.82 111.05 17.94
1279 57.42 12.59 27.99 79.34 9.15
1280 57.42 38.63 44.73 103.92 15.91
1281 57.53 46.70 49.21 112.16 17.20
1282 57.43 63.75 49.37 121.78 15.49
1283 57.54 6.47 26.22 71.38 5.80
1284 57.67 42.92 50.51 114.99 16.22
1285 57.67 53.45 47.65 110.56 16.88
1286 57.40 92.90 26.84 100.51 7.18
1287 57.72 19.97 38.94 83.61 12.20
1288 57.49 74.03 42.88 115.42 13.81
1289 57.58 68.32 43.65 123.16 15.45
1290 57.62 82.80 39.77 105.77 12.00
1291 57.63 15.23 31.57 76.53 10.53
1292 57.73 95.00 18.38 82.47 5.10
1293 57.83 26.08 42.32 86.28 12.72
1294 57.80 59.69 47.05 117.34 16.61
1295 57.99 28.19 43.69 87.59 14.55
1296 57.95 55.49 48.24 111.64 17.93
1297 57.96 78.33 44.78 113.52 13.19
1298 58.09 57.51 49.04 110.42 17.91
1299 58.09 71.61 47.05 116.34 14.87
1300 58.22 85.28 44.31 93.86 12.16
1301 58.20 24.29 38.61 81.29 12.40
1302 58.20 30.34 41.96 86.03 14.81
1303 58.20 44.93 51.23 109.39 17.05
1304 58.16 90.67 34.93 90.86 8.84
1305 58.26 10.74 29.33 70.15 8.70
1306 58.20 34.17 38.97 92.67 15.77
1307 58.25 50.45 50.91 101.03 18.58
1308 58.25 61.96 54.74 114.38 15.81
1309 58.48 36.46 42.72 96.27 16.47
1310 58.42 65.28 58.22 117.27 14.90
1311 58.47 38.64 44.79 94.01 16.56
1312 58.54 69.70 45.17 115.10 14.42
1313 58.60 16.84 32.43 66.26 10.30
1314 58.47 21.76 37.78 74.48 11.73
1315 58.57 88.37 39.97 89.98 10.71
1316 58.49 47.95 49.78 96.38 17.62
1317 58.54 73.99 50.09 110.19 14.79
1318 58.70 8.09 27.86 62.47 7.63
1319 58.69 41.17 47.66 99.56 17.22
1320 58.61 67.51 48.13 114.56 16.04
1321 58.68 76.39 50.99 110.66 12.98
1322 58.74 5.14 20.38 64.02 4.63
1323 58.71 81.92 44.61 102.66 12.54
1324 58.82 32.12 45.51 87.37 15.19
1325 58.81 93.51 28.07 93.74 6.61
1326 58.72 13.93 29.42 64.94 10.29
1327 58.95 43.48 54.03 99.28 17.36
1328 59.05 52.12 50.79 89.34 17.33
1329 58.98 54.34 50.58 96.91 17.86
1330 58.99 63.64 60.32 104.13 15.82
1331 58.96 79.35 46.37 102.19 13.24
1332 58.96 59.20 51.15 100.80 17.15
1333 59.12 18.88 31.47 63.26 11.57
1334 59.14 56.57 45.49 89.36 17.37
1335 59.15 46.24 47.13 91.72 18.02
1336 59.19 27.66 44.03 91.60 13.45
1337 59.16 49.54 49.92 85.53 17.23
1338 59.33 72.12 51.81 108.88 14.27
1339 59.35 30.08 41.81 76.94 14.95
1340 59.35 61.36 54.39 94.93 16.47
1341 59.67 25.86 42.66 76.99 13.05
1342 59.29 34.42 41.17 81.54 16.13
1343 59.42 11.62 29.66 60.96 9.11
1344 59.37 23.72 39.22 74.55 12.43
1345 59.39 85.74 47.61 87.44 11.86
1346 59.34 39.39 43.06 94.28 16.60
1347 59.49 21.01 36.27 60.03 11.62
1348 59.66 91.51 39.47 82.52 8.69
1349 59.64 65.96 50.01 98.48 16.45
1350 59.61 68.05 46.15 99.62 15.00
1351 59.61 36.86 37.50 85.78 16.01
1352 59.55 74.25 59.28 101.16 14.36
1353 59.78 83.26 49.46 86.95 12.56
1354 59.67 70.16 53.30 106.36 14.36
1355 59.87 76.44 51.06 95.55 12.79
1356 59.90 6.05 22.89 50.12 6.27
1357 59.82 41.34 42.16 79.74 17.11
1358 59.91 14.38 28.05 50.81 10.12
1359 59.95 88.61 42.17 82.13 10.08
1360 60.14 43.23 45.07 79.93 16.60
1361 59.95 58.16 51.61 87.23 17.19
1362 60.09 16.77 29.05 53.06 10.68
1363 60.02 8.71 26.04 53.25 8.26
1364 60.14 45.40 44.50 77.01 16.58
1365 59.98 47.99 47.42 75.61 16.80
1366 60.07 50.60 46.12 72.45 18.00
1367 60.20 28.63 43.84 69.76 13.63
1368 60.12 32.57 39.23 74.95 15.83
1369 60.02 79.29 52.05 94.37 12.68
1370 60.07 63.32 51.19 93.08 16.14
1371 60.10 53.05 52.41 75.01 16.39
1372 60.23 55.61 44.37 74.74 16.80
1373 60.25 93.95 33.45 80.60 6.45
1374 60.23 38.84 37.72 83.03 16.23
1375 60.34 60.54 49.29 81.16 16.08
1376 60.44 18.94 32.15 50.65 11.54
1377 60.37 34.83 37.09 70.19 15.92
1378 60.61 21.45 34.99 52.77 11.55
1379 60.74 81.33 55.40 91.79 13.64
1380 60.69 71.04 49.08 91.44 14.90
1381 60.68 24.22 37.88 56.34 12.98
1382 60.59 73.58 51.16 91.49 15.27
1383 60.65 11.90 28.12 43.50 9.53
1384 60.64 30.76 41.38 65.65 14.62
1385 60.62 65.29 47.11 82.85 14.49
1386 60.62 68.60 53.62 88.49 14.41
1387 60.68 85.88 49.04 78.72 12.19
1388 60.84 37.09 39.95 71.19 16.00
1389 60.88 40.67 44.62 69.96 16.90
1390 60.98 49.28 51.72 65.51 18.00
1391 60.91 77.41 48.14 83.54 13.80
1392 60.94 26.44 40.13 56.75 14.12
1393 61.04 46.97 44.52 64.45 17.74
1394 61.27 51.50 50.93 62.18 17.84
1395 61.11 53.93 50.19 66.53 16.57
1396 61.02 7.78 23.54 43.36 7.13
1397 61.01 58.35 44.18 69.74 16.55
1398 61.19 91.78 40.85 79.43 8.01
1399 61.28 44.30 45.31 64.70 17.51
1400 61.12 62.67 49.65 84.20 15.88
1401 61.22 89.00 45.40 78.97 9.94
1402 61.22 15.44 27.10 40.36 10.24
1403 61.29 75.23 46.96 82.62 13.90
1404 61.37 83.64 52.29 74.07 11.70
1405 61.24 32.86 39.03 60.79 15.37
1406 61.41 79.61 56.13 80.04 13.79
1407 61.51 29.21 44.66 54.92 15.20
1408 61.42 66.30 48.27 76.30 14.76
1409 61.43 56.23 50.38 63.23 17.70
1410 61.52 60.54 43.66 68.76 16.08
1411 61.60 42.30 44.73 58.91 17.51
1412 61.60 94.32 24.80 63.52 5.14
1413 61.51 22.61 37.30 47.16 13.41
1414 61.41 35.35 38.00 63.27 17.56
1415 61.71 72.53 48.45 75.70 14.61
1416 61.72 10.08 26.50 34.14 8.35
1417 61.62 18.94 28.84 41.59 11.17
1418 61.87 38.18 43.78 59.30 17.03
1419 61.64 68.30 49.92 79.50 14.62
1420 61.77 12.54 27.45 37.92 10.01
1421 62.01 24.84 36.26 44.17 13.51
1422 61.90 64.12 48.71 68.82 15.99
1423 61.92 70.16 47.58 76.36 13.66
1424 62.12 48.39 50.49 54.27 19.04
1425 62.00 86.30 51.22 70.57 11.31
1426 62.06 26.95 41.09 44.49 14.36
1427 62.14 31.93 42.15 53.11 16.04
1428 62.09 40.42 42.78 54.86 17.76
1429 62.09 46.09 49.27 50.21 18.10
1430 62.06 77.21 53.46 73.50 13.36
1431 62.25 6.75 21.45 31.28 6.46
1432 61.99 58.12 49.02 60.29 16.56
1433 62.14 34.79 41.25 56.76 18.40
1434 62.08 9.07 29.29 31.79 8.88
1435 62.22 54.13 54.12 51.52 18.60
1436 62.26 22.01 33.76 41.00 13.68
1437 62.47 14.70 33.22 37.61 14.04
1438 62.43 17.06 30.62 33.92 12.44
1439 62.40 74.55 39.33 72.99 13.43
1440 62.50 82.03 53.27 69.63 12.47
1441 62.29 8.11 23.32 29.55 8.32
1442 62.45 50.69 55.42 49.65 18.78
1443 62.50 61.85 48.93 66.20 17.33
1444 62.51 66.11 48.88 66.78 17.34
1445 62.53 90.05 41.38 72.43 9.29
1446 62.50 92.42 33.33 66.47 6.50
1447 62.52 43.66 45.31 49.84 17.86
1448 62.50 79.54 55.45 72.59 12.82
1449 62.78 59.32 49.29 56.74 17.33
1450 62.53 30.13 41.78 47.29 15.80
1451 62.73 56.43 56.26 52.10 18.40
1452 62.86 19.32 30.73 34.37 13.49
1453 62.98 68.35 49.30 62.07 16.13
1454 62.82 33.72 43.04 48.54 18.59
1455 62.81 36.85 42.12 47.88 18.77
1456 62.94 70.76 50.87 63.13 14.91
1457 63.06 84.44 50.47 61.08 11.55
1458 62.97 12.84 31.83 29.27 11.10
1459 62.81 21.49 36.27 32.67 12.70
1460 62.94 29.08 42.66 35.00 18.09
1461 63.04 52.50 59.18 47.51 19.84
1462 63.11 39.48 46.31 48.87 18.84
1463 63.27 10.05 31.08 25.03 9.81
1464 63.16 23.83 36.19 38.28 14.68
1465 63.15 41.97 47.52 46.42 18.81
1466 63.25 87.28 47.53 58.91 10.74
1467 62.91 9.00 29.31 21.44 11.06
1468 63.13 48.95 56.06 45.86 20.76
1469 63.10 63.76 47.14 57.54 16.60
1470 63.15 76.61 49.70 69.29 13.24
1471 63.12 27.15 38.41 40.88 16.70
1472 63.22 45.75 48.05 46.18 19.00
1473 63.26 73.15 45.58 65.58 14.34
1474 63.48 35.55 51.62 43.39 19.63
1475 63.55 16.17 31.75 28.88 14.27
1476 63.51 31.11 45.53 40.65 17.96
1477 63.75 55.11 60.84 44.77 18.37
1478 63.55 79.13 54.96 60.72 14.05
1479 63.68 7.37 28.01 22.48 9.10
1480 63.83 21.24 33.73 29.70 15.53
1481 63.72 60.65 57.20 48.94 17.77
1482 63.63 65.73 52.36 55.38 15.90
1483 63.85 82.10 51.62 54.15 12.08
1484 63.99 43.45 50.63 40.64 20.40
1485 64.09 13.81 28.51 24.71 14.83
1486 63.83 18.68 33.37 26.75 15.58
1487 64.01 37.39 47.24 39.67 22.86
1488 63.93 50.83 57.67 42.44 20.79
1489 63.97 75.07 48.26 63.00 13.67
1490 63.86 90.28 37.18 58.34 8.27
1491 63.95 25.86 39.33 33.24 16.73
1492 63.95 29.17 41.97 37.91 19.73
1493 64.07 47.91 58.62 39.82 21.55
1494 64.00 71.33 54.64 56.83 14.67
1495 64.10 62.96 55.59 48.68 17.44
1496 64.28 67.20 57.81 51.85 16.24
1497 64.40 32.48 44.30 33.97 21.27
1498 64.21 40.30 46.37 42.55 21.36
1499 64.37 53.09 66.35 40.35 21.70
1500 64.30 92.40 27.41 54.27 6.47
1501 64.36 69.20 63.15 53.82 15.23
1502 64.43 23.76 34.81 32.37 17.61
1503 64.75 34.59 53.09 34.64 21.85
1504 64.42 77.18 47.87 53.53 12.51
1505 64.40 85.12 51.25 50.32 11.48
1506 64.33 45.84 56.22 40.24 23.51
1507 64.53 58.80 58.93 43.79 19.31
1508 64.26 88.35 39.90 56.54 11.59
1509 64.67 8.76 29.48 18.90 12.70
1510 64.67 73.27 51.58 52.62 14.29
1511 64.72 27.70 42.27 31.78 22.59
1512 64.61 64.81 56.96 44.68 18.09
1513 64.73 79.84 49.00 51.44 12.57
1514 64.77 16.51 30.74 20.82 16.48
1515 65.03 11.85 29.35 21.07 16.06
1516 64.63 22.56 35.65 23.40 16.60
1517 64.68 38.78 45.23 39.83 24.10
1518 64.89 87.43 50.19 47.05 9.22
1519 64.97 42.03 50.63 36.43 23.78
1520 64.97 61.15 60.76 40.61 18.95
1521 64.97 30.22 44.03 30.33 24.44
1522 65.02 49.36 56.62 34.43 24.28
1523 64.79 44.89 57.24 34.88 23.88
1524 65.24 82.38 48.65 45.60 12.20
1525 65.22 20.78 35.28 25.30 18.69
1526 65.18 56.82 67.58 40.00 23.04
1527 65.15 25.63 39.41 27.70 21.17
1528 65.22 54.74 68.85 40.63 21.80
1529 65.19 71.00 62.75 43.59 15.35
1530 65.43 75.51 47.35 43.96 13.55
1531 65.49 46.82 52.47 33.38 24.81
1532 65.44 90.75 33.65 50.14 8.29
1533 65.42 14.23 27.60 19.47 18.23
1534 65.24 38.26 46.14 36.95 24.24
1535 65.44 18.15 37.85 22.98 21.60
1536 65.15 65.71 61.12 42.62 17.38
1537 65.60 36.41 46.01 32.15 26.02
1538 65.45 44.44 56.64 35.11 29.19
1539 65.41 63.18 60.96 40.79 20.02
1540 65.49 68.11 61.71 42.48 16.22
1541 65.53 51.88 63.72 37.57 24.09
1542 65.65 78.01 48.30 44.20 13.73
1543 65.69 85.24 40.53 42.37 11.47
1544 65.72 23.47 33.61 26.07 21.72
1545 65.79 58.97 69.00 38.58 21.80
1546 65.73 31.85 42.48 29.78 25.39
1547 65.64 65.90 60.70 38.35 18.02
1548 66.01 73.21 47.96 39.33 15.02
1549 65.83 28.60 44.16 26.76 23.99
1550 66.03 40.93 53.36 33.16 28.51
1551 65.75 88.93 31.89 45.97 8.80
1552 65.87 80.27 42.68 43.04 11.23
1553 65.97 38.95 47.53 33.38 28.97
1554 66.04 34.25 46.51 31.42 26.62
1555 66.12 48.80 50.58 31.84 26.85
1556 66.09 10.24 26.36 15.76 18.09
1557 66.18 64.29 65.28 37.29 19.89
1558 66.24 87.86 41.76 43.40 9.88
1559 66.29 54.01 65.94 35.10 26.44
1560 66.11 69.96 64.85 39.27 16.42
1561 66.30 43.42 51.75 31.45 30.51
1562 66.27 60.86 65.00 36.08 22.95
1563 66.47 16.14 30.27 18.53 24.60
1564 66.39 56.97 64.62 36.59 24.84
1565 66.48 13.38 24.85 17.12 23.14
1566 66.41 19.21 32.94 20.20 27.64
1567 66.64 50.87 54.59 33.31 27.15
1568 66.67 66.39 60.15 35.65 19.70
1569 66.72 21.67 34.40 20.15 27.44
1570 66.68 30.75 47.02 28.46 29.55
1571 66.64 46.05 46.83 30.76 31.98
1572 66.77 83.13 42.42 39.72 12.61
1573 66.75 91.50 25.79 41.61 6.11
1574 66.79 28.21 43.98 25.35 29.42
1575 66.81 75.43 46.41 37.96 15.59
1576 66.77 33.26 43.50 28.67 33.45
1577 66.83 62.50 70.06 35.00 22.64
1578 66.91 71.39 58.07 36.25 16.33
1579 66.83 24.10 37.63 22.65 29.88
1580 66.89 37.74 42.10 28.98 31.76
1581 67.18 41.72 47.43 29.15 34.95
1582 66.90 68.66 61.85 34.93 18.78
1583 67.10 35.79 44.44 30.31 36.19
1584 67.21 10.74 24.23 13.62 26.24
1585 67.22 52.68 55.71 31.33 32.00
1586 67.30 59.63 60.88 33.60 27.18
1587 67.44 88.98 35.58 38.44 8.76
1588 67.14 48.59 43.86 30.97 33.42
1589 67.36 55.13 59.91 32.46 32.33
1590 67.32 80.60 42.63 34.99 12.87
1591 67.32 39.81 42.05 27.29 35.87
1592 67.39 44.15 44.54 32.22 40.62
1593 67.20 73.01 53.20 34.02 17.50
1594 67.54 16.86 30.66 17.79 34.38
1595 67.49 57.14 59.40 31.83 32.35
1596 67.27 85.93 42.55 36.49 11.00
1597 67.57 19.43 32.93 18.28 33.00
1598 67.41 27.33 41.88 23.41 32.35
1599 67.49 64.38 66.99 32.33 24.49
1600 67.70 25.33 40.88 21.25 34.15
1601 67.75 32.13 36.52 25.07 41.62
1602 67.90 14.13 29.54 15.19 29.96
1603 67.72 34.29 40.10 27.90 40.97
1604 67.74 46.60 41.79 29.71 40.47
1605 67.76 70.01 57.49 34.14 22.24
1606 67.89 29.72 42.41 24.54 42.10
1607 67.92 67.71 58.79 28.51 24.80
1608 67.92 22.61 36.34 19.76 35.93
1609 67.82 73.78 51.66 33.92 17.98
1610 68.14 49.12 44.63 30.56 41.74
1611 67.98 51.41 47.61 29.54 41.49
1612 68.03 61.96 59.52 30.87 29.45
1613 67.85 75.93 47.79 29.99 17.66
1614 67.78 90.21 26.38 36.00 8.31
1615 68.07 38.43 36.85 26.40 44.99
1616 68.25 78.53 45.69 29.92 15.66
1617 68.08 84.08 42.55 32.64 12.54
1618 68.04 27.65 38.41 21.41 35.22
1619 68.23 65.77 60.61 31.98 29.45
1620 68.25 54.05 48.06 30.59 42.28
1621 68.40 86.86 37.72 32.28 9.75
1622 68.01 90.95 25.09 35.00 7.45
1623 68.55 36.31 37.57 26.97 50.53
1624 68.28 41.91 39.48 28.04 46.56
1625 68.37 71.75 54.54 30.19 21.90
1626 68.48 59.65 58.95 30.06 36.28
1627 68.46 10.40 24.10 13.47 34.53
1628 68.50 44.74 37.94 28.92 50.18
1629 68.54 81.01 46.21 27.68 13.89
1630 68.49 11.89 22.07 13.32 30.27
1631 68.51 20.33 33.53 18.72 41.81
1632 68.54 57.22 56.15 28.03 39.89
1633 68.76 16.73 33.07 14.85 41.75
1634 68.74 25.05 36.33 20.10 39.72
1635 68.82 34.17 34.93 26.08 56.07
1636 68.81 63.84 60.07 29.44 34.37
1637 68.91 30.76 36.41 24.16 50.66
1638 68.65 69.28 56.77 29.49 26.17
1639 68.96 47.53 37.84 28.19 48.80
1640 68.97 89.70 31.52 30.18 7.71
1641 68.86 27.92 36.04 21.04 45.39
1642 68.99 51.33 42.70 29.23 55.11
1643 69.03 75.60 47.25 29.05 21.19
1644 69.26 21.96 36.80 17.82 45.39
1645 69.17 39.27 36.78 27.15 55.35
1646 69.18 67.26 59.27 27.20 30.23
1647 69.26 41.41 35.38 28.62 58.05
1648 69.39 13.20 27.41 13.72 37.77
1649 69.27 53.78 40.35 30.04 57.00
1650 69.20 70.20 54.73 25.37 25.22
1651 69.41 55.70 44.84 30.09 53.22
1652 69.26 61.76 56.07 29.34 41.75
1653 69.35 73.17 50.55 27.65 26.05
1654 69.34 84.44 44.70 26.60 12.53
1655 69.39 79.35 48.01 28.18 17.45
1656 69.56 32.81 33.18 23.32 54.64
1657 69.66 43.51 34.77 28.87 65.63
1658 69.59 45.70 34.90 27.87 59.39
1659 69.69 10.21 24.44 11.60 34.64
1660 69.60 18.84 33.77 15.92 45.35
1661 69.75 49.75 42.01 27.36 56.51
1662 69.66 57.80 45.61 29.30 53.97
1663 69.74 24.04 39.82 19.92 49.03
1664 69.67 65.40 61.64 28.83 36.24
1665 69.79 37.46 36.22 25.77 59.65
1666 69.67 59.74 55.24 27.90 48.14
1667 69.80 27.38 36.64 20.28 53.75
1668 70.02 77.56 46.24 26.35 21.01
1669 70.07 81.69 49.88 24.97 15.41
1670 69.98 15.26 29.96 14.67 41.45
1671 70.15 29.66 30.41 21.47 60.37
1672 70.10 35.15 34.71 25.20 60.13
1673 70.11 68.93 51.00 25.84 34.29
1674 70.34 87.14 41.16 24.11 11.46
1675 70.07 52.23 44.05 27.38 61.78
1676 70.09 71.40 51.83 26.38 29.83
1677 70.06 74.65 49.69 25.52 30.23
1678 70.14 63.44 49.03 27.49 45.05
1679 70.50 40.72 34.09 26.17 68.99
1680 70.43 47.67 39.38 28.72 69.01
1681 70.44 61.35 52.40 29.11 53.81
1682 70.54 25.79 35.83 19.34 53.87
1683 70.49 32.12 33.13 22.89 65.19
1684 70.58 20.91 31.30 16.54 51.23
1685 70.54 56.43 47.22 26.24 63.58
1686 70.58 67.01 53.42 25.90 38.52
1687 70.82 54.32 44.53 27.65 68.69
1688 70.51 75.59 47.56 24.41 28.76
1689 70.69 84.33 45.96 24.79 13.92
1690 70.77 17.51 28.90 14.17 41.75
1691 70.85 45.37 37.37 25.76 68.33
1692 70.83 42.83 36.12 27.27 71.06
1693 70.80 58.97 48.14 27.46 60.07
1694 70.95 38.86 35.63 25.59 67.19
1695 71.01 12.00 22.94 11.03 38.66
1696 70.90 73.45 47.88 24.93 36.84
1697 71.05 79.28 47.75 24.43 22.46
1698 70.97 23.19 33.98 17.17 52.18
1699 71.07 49.70 44.76 28.11 68.38
1700 70.94 65.22 50.86 25.69 47.41
1701 71.23 34.15 32.93 23.54 64.96
1702 71.22 36.74 33.50 25.30 67.82
1703 71.22 28.11 32.34 21.42 63.64
1704 71.30 14.40 26.77 12.78 43.43
1705 71.14 70.95 45.19 24.30 40.33
1706 71.19 51.88 44.14 27.13 69.67
1707 71.33 30.94 31.16 21.38 68.29
1708 71.47 63.53 44.52 26.22 52.61
1709 71.38 76.58 44.22 22.96 29.74
1710 71.29 81.75 47.15 23.35 17.82
1711 71.46 68.43 42.86 26.58 46.86
1712 71.58 61.11 46.21 25.91 64.61
1713 71.69 25.49 30.43 18.18 58.39
1714 71.81 19.67 28.50 15.41 48.47
1715 71.65 56.35 47.44 26.33 74.16
1716 71.82 47.76 45.01 26.51 74.00
1717 71.93 40.87 34.36 24.82 71.34
1718 71.63 73.32 46.12 25.60 37.52
1719 72.01 43.21 37.66 25.89 73.14
1720 71.94 58.62 47.59 26.27 69.48
1721 71.79 82.64 45.38 22.98 19.80
1722 71.96 66.08 46.80 24.92 54.96
1723 71.99 16.40 27.67 14.04 44.06
1724 71.77 22.88 33.11 17.50 55.39
1725 72.03 84.86 45.43 19.90 15.14
1726 71.89 86.62 42.32 22.50 15.96
1727 72.06 45.58 39.59 27.06 71.90
1728 72.14 53.34 45.57 24.47 70.75
1729 72.12 70.50 47.66 24.01 46.34
1730 72.40 30.13 30.79 21.23 79.35
1731 72.27 35.59 31.88 23.05 71.51
1732 72.34 38.41 32.54 25.04 72.67
1733 72.45 27.55 28.14 17.81 64.91
1734 72.37 33.01 29.25 23.35 68.52
1735 72.31 50.16 41.34 26.15 71.60
1736 72.24 72.90 44.05 23.42 40.60
1737 72.38 12.17 23.25 11.62 40.65
1738 72.40 22.57 30.04 16.55 54.50
1739 72.45 75.39 46.55 22.54 38.43
1740 72.46 80.47 53.11 24.55 35.53
1741 72.57 77.98 41.02 21.26 30.07
1742 72.46 62.48 47.49 26.82 68.52
1743 72.72 55.79 43.14 27.00 85.18
1744 72.63 68.19 45.24 23.72 53.85
1745 72.74 60.30 49.95 29.31 80.05
1746 72.85 64.74 50.32 25.06 62.19
1747 72.91 25.03 25.12 17.68 57.42
1748 72.98 83.64 41.14 19.17 22.49
1749 73.07 17.83 22.35 14.16 45.87
1750 72.94 86.78 28.98 18.00 16.29
1751 73.07 20.49 26.30 15.47 53.28
1752 73.05 47.68 38.80 26.44 76.45
1753 73.15 14.92 21.74 12.04 43.06
1754 73.21 40.46 31.02 23.57 71.62
1755 73.19 45.12 33.58 25.01 77.32
1756 73.20 51.81 48.05 26.22 80.40
1757 73.12 58.05 46.62 26.11 79.18
1758 73.22 42.98 32.68 23.72 75.44
1759 73.15 71.16 46.05 21.99 51.13
1760 73.28 36.16 31.58 22.32 74.36
1761 73.39 31.60 30.14 21.45 72.60
1762 73.35 73.62 45.72 23.48 48.79
1763 73.43 53.96 43.65 27.09 83.62
1764 73.46 66.72 47.53 23.27 58.71
1765 73.47 28.57 27.69 20.10 71.08
1766 73.54 62.99 47.36 27.13 72.62
1767 73.57 33.98 31.21 22.93 68.12
1768 73.60 49.62 38.65 26.45 78.37
1769 73.63 38.34 32.56 24.15 76.55
1770 73.64 76.44 39.58 21.05 47.14
1771 73.77 81.53 44.12 18.47 33.58
1772 73.82 22.83 22.49 16.32 54.33
1773 73.86 12.49 20.52 10.70 41.33
1774 73.77 60.95 43.61 25.60 75.06
1775 73.83 69.08 45.74 22.44 59.35
1776 73.93 79.19 45.11 19.74 42.81
1777 73.98 56.31 44.22 24.85 87.64
1778 73.97 86.19 30.80 17.59 22.48
1779 73.99 25.72 23.16 18.60 63.59
1780 74.10 64.75 46.97 25.65 69.32
1781 74.15 46.38 33.96 25.25 76.67
1782 74.35 20.29 21.92 14.27 49.88
1783 74.25 42.02 30.88 26.16 69.65
1784 74.24 58.74 43.48 26.34 89.30
1785 74.44 30.10 27.15 19.55 67.88
1786 74.39 71.51 49.87 21.10 53.76
1787 74.43 17.62 20.97 13.43 46.99
1788 74.49 35.60 27.62 22.34 69.59
1789 74.47 51.46 37.82 24.29 83.31
1790 74.51 83.80 36.79 16.78 31.68
1791 74.50 14.82 18.13 11.92 41.75
1792 74.59 27.43 21.88 19.48 62.43
1793 74.57 74.62 43.96 19.33 52.68
1794 74.61 53.85 39.12 26.41 89.10
1795 74.68 32.56 27.41 21.64 71.17
1796 74.63 44.25 31.06 24.87 73.63
1797 74.64 48.80 32.69 26.21 82.66
1798 74.68 67.27 47.47 23.15 68.31
1799 74.79 37.95 29.12 24.14 71.81
1800 74.92 40.34 25.72 24.57 69.38
1801 74.94 62.85 40.22 24.03 79.04
1802 74.48 85.72 30.71 14.14 19.14
1803 74.89 60.76 41.89 24.36 82.05
1804 74.94 77.38 43.46 19.66 55.13
1805 74.96 24.06 21.14 17.16 56.37
1806 75.19 55.97 39.89 25.00 91.00
1807 75.09 69.30 49.31 21.46 63.48
1808 75.19 65.02 44.56 23.59 73.62
1809 75.32 57.87 41.60 26.36 87.20
1810 75.28 79.78 45.87 18.96 47.62
1811 75.45 21.63 18.71 15.19 52.35
1812 75.30 12.62 15.42 10.51 38.51
1813 75.39 47.04 28.98 22.61 71.66
1814 75.45 73.05 46.65 19.92 56.77
1815 75.70 82.40 39.24 16.52 40.50
1816 75.50 34.24 25.08 21.52 70.11
1817 75.63 28.81 21.48 19.12 64.94
1818 75.61 42.68 24.94 23.66 68.04
1819 75.72 85.11 31.00 15.41 27.49
1820 75.70 18.70 18.20 12.84 47.54
1821 75.58 52.15 31.41 25.63 80.05
1822 75.69 15.97 17.27 12.16 45.61
1823 75.81 26.29 21.22 16.75 58.98
