#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
ca6 14A 6 even-skipped Kruppel giant
628 37.15 35.59 93.67 36.51 83.91
629 36.87 85.08 111.51 64.60 11.47
630 37.19 40.39 96.44 39.43 83.51
631 37.20 51.86 161.15 43.23 59.09
632 37.24 83.91 108.41 66.62 13.10
633 37.17 67.33 183.36 52.12 26.12
634 37.45 14.71 59.11 22.63 56.66
635 37.37 24.92 74.86 30.29 71.55
636 37.34 49.80 165.54 43.53 60.67
637 37.33 20.35 73.76 27.73 66.12
638 37.43 53.91 172.42 47.40 51.75
639 37.46 59.73 201.47 50.66 35.79
640 37.36 81.64 116.79 71.02 15.64
641 37.45 38.04 110.89 38.85 73.65
642 37.46 76.73 154.36 69.55 19.05
643 37.57 33.54 112.04 36.35 70.63
644 37.65 47.57 178.66 42.81 52.69
645 37.74 6.72 44.22 19.68 35.85
646 37.77 87.19 67.04 84.10 11.56
647 37.82 9.99 60.78 22.82 47.89
648 37.89 55.69 195.98 51.63 43.26
649 37.86 18.10 91.62 30.48 50.60
650 37.93 42.31 156.39 40.99 59.25
651 37.93 63.60 188.93 60.16 28.27
652 37.92 45.31 172.25 41.65 51.80
653 37.98 69.26 165.44 67.39 21.96
654 37.99 90.74 34.48 78.84 8.89
655 38.00 26.89 120.36 35.65 57.86
656 38.09 29.70 125.68 38.86 59.26
657 38.14 65.88 173.72 61.01 23.22
658 38.09 79.02 99.74 89.45 15.71
659 38.09 71.90 142.40 71.81 20.40
660 38.25 57.69 198.31 58.07 32.61
661 38.32 61.51 189.39 65.10 29.23
662 38.28 12.60 72.07 25.58 43.87
663 38.34 22.70 130.22 32.76 43.93
664 38.32 74.53 135.24 79.55 17.10
665 38.54 35.11 182.23 44.65 45.77
666 38.51 40.05 178.44 49.43 46.31
667 38.46 84.38 57.76 104.73 13.51
668 38.48 52.27 204.96 51.90 37.78
669 38.44 81.84 81.51 107.24 14.43
670 38.58 32.54 172.59 43.67 50.27
671 38.56 37.42 174.03 47.52 43.00
672 38.72 50.15 196.71 52.94 39.22
673 38.76 20.10 150.56 34.66 37.05
674 38.85 8.27 94.63 24.10 29.28
675 38.92 16.99 135.16 31.09 31.69
676 38.94 24.81 152.79 38.11 35.44
677 38.78 88.36 43.47 106.50 10.64
678 38.88 43.54 207.42 48.94 41.46
679 38.91 76.85 93.67 116.64 15.54
680 39.08 14.48 118.09 29.31 30.02
681 38.88 48.00 204.54 52.40 37.93
682 39.00 54.40 200.29 61.62 30.72
683 39.01 59.40 181.95 68.04 25.42
684 39.03 67.27 143.53 79.94 19.89
685 39.08 27.14 177.62 42.60 38.97
686 39.20 45.77 202.08 50.14 33.37
687 39.12 69.50 126.34 97.46 19.46
688 39.16 64.16 165.73 84.04 24.46
689 39.19 72.05 98.99 122.17 17.37
690 39.32 29.21 195.56 44.51 34.30
691 39.41 31.28 192.26 50.00 33.64
692 39.34 56.75 189.94 70.00 28.19
693 39.25 79.77 63.25 121.83 13.61
694 39.46 11.26 112.69 25.97 24.72
695 39.51 90.81 28.34 110.89 9.61
696 39.65 5.72 76.16 23.42 16.45
697 39.48 85.54 40.79 126.21 12.06
698 39.49 74.18 70.47 142.89 16.42
699 39.63 41.42 198.78 53.94 31.69
700 39.73 39.21 199.48 56.03 32.53
701 39.56 61.55 161.93 83.80 22.11
702 39.67 21.97 182.24 38.52 28.52
703 39.65 33.80 192.88 49.66 31.92
704 39.74 37.05 211.64 56.91 31.78
705 39.79 52.38 196.13 69.78 29.84
706 39.82 82.51 43.62 130.25 12.76
707 39.97 18.86 170.25 37.30 26.18
708 39.90 49.89 193.18 67.65 28.22
709 39.96 65.77 104.40 119.62 19.27
710 40.13 43.33 199.13 57.15 27.46
711 40.13 47.67 205.84 69.72 28.84
712 40.05 70.17 76.92 146.03 18.87
713 40.11 75.78 52.97 153.80 16.13
714 40.26 24.09 187.70 45.16 25.34
715 40.16 54.71 178.72 75.20 25.12
716 40.14 88.09 36.16 138.46 11.03
717 40.24 16.22 156.96 35.99 20.83
718 40.21 26.41 189.38 50.22 26.44
719 40.12 58.90 166.47 90.37 23.98
720 40.30 78.31 48.39 157.44 14.49
721 40.38 8.80 127.82 29.79 18.61
722 40.26 63.26 116.51 128.79 22.13
723 40.46 67.78 67.18 152.83 18.40
724 40.54 35.55 206.79 60.69 26.28
725 40.50 72.32 54.17 165.14 16.54
726 40.48 28.87 177.96 53.51 23.17
727 40.47 45.54 192.64 69.19 24.23
728 40.50 93.33 16.90 89.66 6.59
729 40.63 56.80 158.33 95.36 22.66
730 40.78 14.08 154.42 40.63 20.17
731 40.61 31.30 187.63 58.92 25.12
732 40.84 11.92 138.39 38.70 19.33
733 40.74 20.81 183.54 50.14 22.38
734 40.70 60.74 131.28 124.38 21.38
735 40.69 85.56 39.32 141.14 11.55
736 40.84 51.28 175.42 90.18 25.40
737 40.96 80.52 42.47 148.99 13.38
738 40.97 33.64 189.42 69.22 23.13
739 41.05 41.83 182.72 78.14 24.90
740 41.08 39.71 171.71 75.41 24.73
741 41.15 37.50 180.54 69.88 23.58
742 41.04 90.71 31.05 130.47 10.30
743 41.13 6.36 98.50 33.28 13.34
744 41.16 48.53 171.24 95.27 23.59
745 41.03 64.91 66.26 147.29 20.07
746 41.24 53.14 158.32 101.12 22.32
747 41.36 82.93 43.33 149.06 13.01
748 41.19 76.07 49.01 184.22 14.75
749 41.34 22.89 176.38 54.64 19.18
750 41.26 58.56 110.14 141.75 21.14
751 41.18 69.78 50.01 177.25 18.09
752 41.42 73.61 47.42 185.88 17.18
753 41.39 18.69 151.90 51.33 18.20
754 41.22 54.95 137.91 129.93 24.55
755 41.41 27.38 183.49 68.31 22.57
756 41.38 44.23 169.23 81.67 23.56
757 41.42 62.32 72.30 170.81 21.09
758 41.58 25.26 179.52 67.99 20.64
759 41.52 46.51 152.26 95.67 23.37
760 41.56 88.21 45.84 154.54 10.57
761 41.64 16.26 143.01 50.66 17.82
762 41.73 10.21 127.01 44.98 15.26
763 41.66 29.77 157.76 68.74 20.56
764 41.74 66.64 53.76 184.81 18.93
765 41.76 78.28 47.91 181.52 15.22
766 41.63 49.81 145.03 132.34 22.92
767 41.91 32.12 162.00 77.01 20.54
768 41.92 93.24 27.87 99.92 7.20
769 41.92 56.48 88.75 165.51 21.97
770 42.06 71.21 44.92 201.81 17.31
771 41.92 35.30 157.53 86.84 21.74
772 41.99 60.17 69.24 181.27 20.09
773 42.14 20.89 148.88 63.84 17.25
774 42.02 85.40 62.81 169.29 11.59
775 42.13 13.26 117.45 58.85 16.08
776 42.24 7.50 104.50 47.75 12.56
777 42.05 51.54 91.04 154.20 23.11
778 42.12 41.08 142.31 107.34 21.60
779 42.13 64.07 53.56 182.22 19.24
780 42.27 68.67 49.59 200.65 17.73
781 42.24 38.20 141.19 105.45 22.78
782 42.23 43.45 134.15 130.51 20.45
783 42.26 54.30 81.08 173.04 23.06
784 42.30 75.69 61.32 191.58 15.43
785 42.48 80.24 62.33 179.19 14.49
786 42.46 90.71 52.30 144.08 9.77
787 42.43 46.33 95.58 160.98 21.88
788 42.60 23.40 144.11 75.86 16.10
789 42.55 28.00 138.24 96.50 18.71
790 42.50 49.22 78.47 165.92 19.65
791 42.64 58.13 64.22 192.15 20.20
792 42.79 15.25 108.53 66.78 14.91
793 42.72 18.43 112.73 71.21 16.57
794 42.72 30.24 124.16 109.74 20.08
795 42.77 33.61 120.97 116.54 21.37
796 42.83 62.17 58.00 197.23 19.81
797 42.81 72.87 64.51 203.66 16.31
798 42.89 5.30 51.43 44.80 9.75
799 42.86 25.70 129.28 99.40 17.85
800 42.89 82.70 81.85 175.90 13.29
801 42.92 11.08 98.94 63.67 13.28
802 42.90 52.52 65.43 192.17 20.08
803 42.84 35.98 115.90 129.96 19.69
804 42.94 65.66 57.33 208.53 18.95
805 43.04 87.69 83.40 158.75 10.96
806 42.78 88.91 72.00 155.38 9.69
807 43.06 39.39 92.29 151.38 19.67
808 43.07 41.67 89.37 157.98 20.90
809 43.11 44.18 75.98 175.59 19.91
810 43.15 56.15 56.30 202.67 19.68
811 43.33 77.63 98.34 198.15 15.13
812 43.22 59.87 58.74 205.29 21.24
813 43.25 47.81 71.34 184.29 21.17
814 43.27 8.18 80.41 66.28 12.21
815 43.29 21.29 100.83 96.65 16.24
816 43.34 50.63 66.60 203.60 21.00
817 43.36 70.56 74.13 218.00 17.83
818 43.32 85.26 101.02 176.82 12.15
819 43.34 67.94 64.06 217.67 17.50
820 43.47 92.95 66.76 130.45 7.94
821 43.47 31.93 82.52 154.89 18.06
822 43.36 75.02 77.44 202.46 14.97
823 43.48 54.05 58.58 202.03 20.37
824 43.60 37.46 79.38 162.37 19.82
825 43.63 13.21 77.18 88.49 14.26
826 43.66 16.31 76.02 96.20 14.63
827 43.54 27.42 81.82 141.14 16.76
828 43.75 45.82 63.46 192.71 20.04
829 43.73 23.59 80.43 121.74 16.72
830 43.77 80.10 107.81 185.76 13.96
831 43.85 63.57 69.33 215.91 19.30
832 43.79 29.83 71.37 148.32 18.08
833 43.77 34.70 75.02 163.45 18.82
834 43.83 19.02 77.04 105.00 15.04
835 43.93 90.11 103.97 156.37 10.05
836 43.90 58.00 62.03 210.33 20.47
837 44.01 61.24 73.22 221.51 20.95
838 44.05 42.82 61.93 191.15 21.15
839 44.14 65.93 95.62 219.76 19.25
840 44.11 72.92 130.41 212.24 16.54
841 44.14 95.34 41.86 69.87 3.76
842 44.35 5.17 31.21 65.94 9.99
843 44.21 25.58 67.61 148.64 16.21
844 44.17 40.33 66.97 192.39 20.94
845 44.19 48.86 67.23 208.77 20.56
846 44.12 10.18 53.48 96.65 12.19
847 44.27 83.14 131.05 187.15 12.73
848 44.26 7.33 49.56 91.32 12.04
849 44.32 68.61 107.09 220.76 17.53
850 44.37 51.10 67.44 225.67 22.93
851 44.34 55.45 69.82 215.70 20.75
852 44.35 87.17 135.61 166.40 11.57
853 44.41 21.71 60.46 139.16 15.73
854 44.44 53.14 71.36 220.34 19.50
855 44.42 75.55 138.31 213.88 15.14
856 44.60 28.17 61.32 173.34 18.40
857 44.54 32.89 65.08 179.38 18.88
858 44.60 36.16 64.27 193.59 19.03
859 44.73 70.80 119.31 224.68 17.21
860 44.73 38.49 59.94 201.71 20.41
861 44.70 14.73 50.36 119.79 14.32
862 44.73 17.51 53.85 132.75 14.38
863 44.77 46.85 78.23 207.55 21.49
864 44.82 12.04 50.53 116.81 13.59
865 44.86 44.51 67.29 209.41 20.59
866 44.84 59.50 115.70 230.19 21.06
867 44.93 78.07 164.45 197.16 14.91
868 44.92 30.47 60.13 185.01 18.49
869 44.88 92.83 82.35 130.81 8.49
870 44.87 57.23 101.58 227.12 21.44
871 44.97 80.91 169.92 186.01 13.50
872 45.03 64.06 131.60 221.22 19.10
873 45.11 23.90 56.37 164.35 16.21
874 45.06 42.06 80.78 214.05 21.29
875 45.08 61.74 125.03 228.32 18.53
876 45.22 20.04 54.03 145.80 15.51
877 45.28 66.42 157.37 218.31 18.34
878 45.25 84.87 151.45 190.50 12.41
879 45.29 90.52 116.64 164.54 9.72
880 45.28 49.60 123.21 228.30 21.98
881 45.47 72.78 177.30 206.51 16.60
882 45.34 8.86 39.51 115.45 10.86
883 45.39 26.27 63.86 185.51 17.03
884 45.46 34.53 66.17 198.26 19.29
885 45.45 52.02 112.07 230.61 21.41
886 45.42 54.34 126.12 230.66 20.59
887 45.48 68.69 147.44 220.35 16.65
888 45.49 75.24 188.71 206.35 15.55
889 45.57 6.66 34.40 97.41 11.10
890 45.61 87.68 122.35 185.58 10.65
891 45.76 4.47 22.74 86.87 8.70
892 45.69 40.09 74.15 211.92 19.63
893 45.76 95.15 42.32 88.00 4.65
894 45.71 37.04 77.00 207.50 19.18
895 45.70 32.20 60.78 197.92 18.06
896 45.80 28.72 68.36 188.67 17.61
897 45.79 47.53 128.58 228.08 22.86
898 45.88 13.60 50.86 133.36 13.30
899 45.93 15.71 55.09 151.79 13.49
900 45.94 22.10 62.53 175.68 16.36
901 45.91 56.35 173.45 228.06 20.19
902 45.86 58.64 180.11 228.25 20.43
903 45.87 11.01 43.71 134.03 12.85
904 45.88 44.90 114.86 217.78 20.33
905 46.07 82.54 144.77 197.30 12.63
906 46.02 18.13 57.20 160.02 15.14
907 46.09 79.91 168.80 193.42 13.90
908 46.10 61.00 177.25 232.34 19.22
909 46.23 63.46 178.63 216.05 18.71
910 46.15 70.60 169.34 223.52 17.74
911 46.17 42.45 110.85 220.26 20.54
912 46.28 76.87 180.58 206.51 14.01
913 46.48 92.64 69.03 138.35 8.83
914 46.39 24.34 79.63 184.29 17.36
915 46.32 49.83 178.13 222.57 21.54
916 46.36 65.77 182.63 223.76 19.66
917 46.50 26.65 105.23 202.42 16.84
918 46.58 30.65 95.79 203.80 18.37
919 46.49 52.42 198.26 229.33 21.46
920 46.59 84.85 116.08 186.78 12.36
921 46.59 38.77 111.74 217.91 18.92
922 46.63 54.69 198.75 224.09 21.72
923 46.53 89.88 95.66 169.56 9.42
924 46.56 35.17 106.10 215.84 18.68
925 46.64 74.47 178.61 211.78 16.71
926 46.66 68.44 176.38 212.77 17.32
927 46.74 32.84 104.36 206.09 19.70
928 46.70 46.44 179.74 224.91 20.53
929 46.77 9.00 62.83 136.32 11.40
930 46.78 20.50 90.79 176.12 14.96
931 46.76 6.57 50.51 125.18 10.12
932 47.02 72.16 165.23 220.53 16.46
933 46.93 87.38 82.92 194.09 11.66
934 46.90 59.39 214.59 230.39 20.46
935 47.12 12.04 72.99 156.55 13.29
936 47.06 40.95 153.16 219.07 20.56
937 46.99 44.17 191.01 212.08 20.13
938 46.99 57.28 212.28 224.35 20.25
939 47.09 78.41 146.90 219.06 14.51
940 47.10 28.51 122.06 205.21 17.01
941 47.23 95.23 19.01 80.73 4.42
942 47.12 17.28 86.62 171.49 13.66
943 47.26 36.98 164.84 216.30 19.61
944 47.11 62.26 201.59 229.64 19.18
945 47.24 14.83 79.52 157.26 14.17
946 47.28 48.43 201.46 217.26 19.37
947 47.37 51.02 221.39 220.00 20.41
948 47.42 80.68 90.57 205.71 14.60
949 47.40 22.93 130.12 188.29 15.90
950 47.40 66.11 175.57 232.10 19.54
951 47.63 83.06 81.66 201.81 12.72
952 47.61 25.67 145.78 196.79 18.25
953 47.56 53.27 211.81 227.13 20.83
954 47.66 70.41 115.90 226.44 17.31
955 47.73 90.93 53.46 165.61 10.16
956 47.63 34.68 168.71 220.29 20.51
957 47.77 64.07 174.72 230.90 18.90
958 47.81 76.37 117.40 206.48 14.67
959 47.74 55.44 205.73 229.27 19.63
960 47.69 60.52 205.14 234.40 19.88
961 47.99 97.77 5.36 39.17 0.60
962 47.88 19.52 138.89 181.77 15.16
963 47.78 68.17 144.21 227.18 18.11
964 47.79 73.99 113.16 223.91 15.67
965 47.82 32.26 141.75 215.58 18.02
966 47.90 38.99 194.23 213.41 20.14
967 47.89 42.89 206.32 219.58 19.45
968 48.13 93.20 30.65 134.61 8.04
969 47.96 30.10 153.33 213.90 18.37
970 47.88 45.78 204.98 222.78 20.46
971 47.98 9.46 108.04 152.77 11.39
972 47.98 57.71 193.44 225.86 19.54
973 48.09 85.35 61.32 187.64 11.63
974 48.09 88.24 48.57 178.67 10.65
975 48.22 27.76 183.02 202.91 17.46
976 48.23 13.39 108.89 160.52 14.15
977 48.35 41.04 211.84 220.61 20.06
978 48.32 49.80 208.97 225.66 21.36
979 48.44 16.82 129.39 163.76 14.93
980 48.48 47.70 208.60 222.14 20.03
981 48.42 78.83 80.10 211.04 14.57
982 48.48 21.90 161.64 196.32 15.47
983 48.46 62.20 149.97 233.13 18.94
984 48.52 36.10 177.25 219.78 18.71
985 48.62 71.88 85.70 225.17 16.19
986 48.58 24.51 168.19 195.62 16.77
987 48.56 51.91 211.74 223.87 21.13
988 48.49 59.60 163.56 236.13 19.27
989 48.54 66.20 110.70 231.11 17.84
990 48.72 95.28 14.09 90.12 5.04
991 48.73 33.76 163.48 218.25 19.00
992 48.68 53.93 164.46 233.66 20.36
993 48.72 81.55 55.11 201.45 13.33
994 48.71 44.21 193.14 228.43 19.00
995 48.92 11.28 135.71 149.40 13.00
996 48.75 69.14 88.97 227.15 17.66
997 48.81 55.99 144.33 238.04 19.71
998 48.95 38.02 190.45 220.80 19.20
999 48.89 74.24 70.87 220.16 15.69
1000 49.01 31.38 148.73 219.10 17.82
1001 49.13 64.44 102.39 227.49 17.90
1002 49.15 76.71 53.06 209.06 14.27
1003 49.16 29.14 166.75 211.68 16.91
1004 49.11 7.50 117.96 142.98 10.68
1005 49.22 14.61 130.88 166.57 13.96
1006 49.11 19.40 150.22 188.19 14.76
1007 49.21 46.28 150.53 236.67 20.35
1008 49.11 57.91 115.71 230.20 20.09
1009 49.17 89.91 31.69 165.21 9.67
1010 49.23 26.83 167.22 207.25 17.31
1011 49.17 86.78 38.95 195.52 11.08
1012 49.34 39.99 176.46 221.65 19.67
1013 49.41 42.14 158.97 228.59 20.25
1014 49.37 84.16 40.96 196.74 12.55
1015 49.38 60.49 93.03 230.69 20.26
1016 49.32 50.08 146.22 239.16 21.37
1017 49.51 23.55 141.19 208.07 16.49
1018 49.53 67.34 81.60 232.49 16.97
1019 49.53 93.07 20.12 137.14 7.94
1020 49.60 35.22 136.32 225.14 19.56
1021 49.65 62.56 81.31 231.88 18.98
1022 49.66 79.11 47.20 209.41 13.40
1023 49.68 4.68 59.50 122.38 9.47
1024 49.75 21.42 133.73 203.04 15.41
1025 49.78 48.13 122.87 231.21 21.44
1026 49.64 52.14 113.88 232.07 20.64
1027 49.70 16.98 140.50 175.56 15.61
1028 49.77 54.28 82.49 232.34 20.92
1029 49.75 70.00 59.45 225.10 17.06
1030 49.77 32.93 142.03 223.49 18.19
1031 49.70 44.38 124.02 232.31 20.47
1032 49.87 72.43 51.79 225.87 17.13
1033 49.99 9.35 102.23 161.46 12.17
1034 49.97 56.34 80.95 235.85 19.36
1035 50.01 81.77 35.31 201.41 12.54
1036 50.10 25.51 112.27 214.85 17.14
1037 50.02 37.14 105.19 225.47 19.14
1038 50.02 74.75 46.85 224.18 15.38
1039 50.07 12.12 110.95 173.85 12.95
1040 50.11 58.63 74.79 228.67 19.60
1041 50.27 6.70 76.20 139.73 10.04
1042 50.19 29.93 127.07 222.03 17.13
1043 50.30 19.10 114.58 200.78 15.31
1044 50.37 87.77 30.06 180.87 10.67
1045 50.37 39.05 101.45 225.73 18.98
1046 50.40 64.24 64.23 231.92 19.94
1047 50.39 66.30 55.85 229.58 19.21
1048 50.40 90.82 24.39 159.25 8.83
1049 50.45 27.64 99.14 215.05 18.12
1050 50.39 50.03 82.73 233.53 18.90
1051 50.40 14.87 101.28 177.89 14.76
1052 50.56 41.15 82.43 223.97 19.79
1053 50.49 46.34 91.44 230.38 19.59
1054 50.50 60.71 58.02 235.90 20.06
1055 50.52 76.99 38.04 212.00 14.20
1056 50.56 84.83 34.13 187.42 12.09
1057 50.53 43.41 84.79 231.28 19.87
1058 50.60 31.98 101.03 229.71 19.16
1059 50.70 23.16 89.12 198.94 15.92
1060 50.67 52.33 62.37 230.70 19.45
1061 50.72 68.75 49.58 226.20 18.32
1062 50.68 35.08 88.18 223.87 19.19
1063 50.85 94.08 15.10 119.18 6.43
1064 50.85 54.55 56.07 235.84 19.82
1065 50.84 71.34 47.60 226.08 17.04
1066 50.99 79.63 36.02 196.22 13.21
1067 51.03 17.04 76.96 183.75 14.17
1068 51.11 20.83 87.07 203.47 15.06
1069 51.05 56.76 57.67 232.60 18.42
1070 51.07 62.27 56.52 235.27 18.97
1071 51.20 10.56 65.23 177.45 12.59
1072 51.19 82.41 36.67 193.50 12.90
1073 51.29 48.58 65.00 232.18 20.82
1074 51.14 58.91 53.54 236.28 19.35
1075 51.20 74.26 42.91 219.04 15.04
1076 51.30 25.33 78.84 218.57 16.91
1077 51.36 8.23 59.58 153.12 11.61
1078 51.27 13.22 67.39 179.09 13.10
1079 51.28 29.13 81.51 225.95 16.72
1080 51.24 37.44 72.24 223.86 18.15
1081 51.38 44.65 62.53 225.06 19.48
1082 51.48 33.44 71.81 228.70 17.21
1083 51.48 50.82 57.79 230.17 20.79
1084 51.61 39.50 61.15 229.07 18.39
1085 51.48 42.30 66.33 230.43 19.08
1086 51.48 66.75 48.59 228.41 18.39
1087 51.60 31.27 71.50 221.82 18.57
1088 51.60 64.41 52.38 232.20 18.82
1089 51.64 86.50 51.15 190.59 10.21
1090 51.69 89.14 47.93 180.80 10.11
1091 51.63 91.84 30.73 149.13 9.32
1092 51.62 46.76 58.05 230.48 20.19
1093 51.71 6.28 48.75 142.55 10.71
1094 51.59 76.93 46.94 213.68 13.85
1095 51.87 18.64 57.05 189.06 15.04
1096 51.82 27.22 69.06 219.43 17.83
1097 51.72 53.08 54.68 229.46 19.52
1098 51.84 35.47 63.18 224.04 18.36
1099 51.80 72.10 57.55 226.09 17.06
1100 51.93 15.26 57.75 174.65 13.82
1101 51.87 69.18 51.92 220.64 17.14
1102 51.83 22.94 60.41 205.94 15.75
1103 51.94 55.31 55.42 230.68 19.98
1104 51.97 60.10 58.15 230.60 20.09
1105 52.05 84.02 59.12 195.34 11.79
1106 52.12 57.65 61.61 229.51 19.25
1107 52.13 80.57 61.44 198.80 13.49
1108 52.21 62.16 59.57 229.43 19.38
1109 52.37 40.98 56.38 224.34 20.02
1110 52.58 93.86 33.64 109.29 6.64
1111 52.38 37.45 62.80 227.54 18.42
1112 52.38 75.13 81.19 209.93 15.38
1113 52.38 12.37 45.21 167.47 13.08
1114 52.43 20.77 50.20 203.00 16.00
1115 52.41 49.69 60.34 227.84 19.64
1116 52.39 9.41 43.89 149.86 11.69
1117 52.44 29.47 61.97 215.84 17.74
1118 52.51 43.37 62.46 224.26 19.43
1119 52.53 4.39 20.50 118.40 8.54
1120 52.54 25.07 56.83 212.55 16.57
1121 52.49 78.26 84.13 212.26 13.70
1122 52.57 45.64 59.73 226.19 19.31
1123 52.60 66.53 79.56 226.54 18.44
1124 52.61 52.08 67.86 228.24 19.93
1125 52.61 33.82 56.33 215.52 17.65
1126 52.78 47.78 68.94 219.52 19.02
1127 52.76 31.69 65.41 213.25 18.62
1128 52.68 64.29 92.02 232.17 19.34
1129 52.83 70.70 87.69 221.59 16.31
1130 52.83 16.59 44.26 180.04 14.50
1131 52.86 73.08 98.16 216.66 15.01
1132 52.84 54.24 77.13 228.49 19.55
1133 52.79 89.89 64.44 160.17 9.87
1134 52.87 6.63 32.94 153.64 10.63
1135 52.98 22.93 50.47 203.59 16.53
1136 52.94 27.39 59.91 208.35 17.28
1137 53.02 39.30 69.25 222.52 19.42
1138 52.98 82.48 83.46 190.92 12.66
1139 53.04 85.98 80.00 175.87 11.57
1140 53.08 56.35 91.84 225.74 18.51
1141 53.07 60.46 87.15 227.57 19.59
1142 53.12 35.97 75.05 221.49 18.18
1143 53.10 58.41 100.61 232.33 19.98
1144 53.15 68.58 110.56 225.70 17.67
1145 53.30 18.76 46.65 181.02 14.15
1146 53.33 14.28 42.58 167.32 14.33
1147 53.33 10.87 38.48 163.92 12.49
1148 53.46 76.68 147.94 198.37 14.71
1149 53.41 50.33 99.38 226.74 20.83
1150 53.39 62.69 117.45 221.22 18.22
1151 53.52 79.32 125.07 191.43 12.74
1152 53.48 41.85 85.73 217.10 19.17
1153 53.51 30.05 77.18 212.27 17.11
1154 53.57 44.18 102.10 222.44 19.11
1155 53.62 8.33 38.11 156.45 11.18
1156 53.70 25.67 72.18 204.34 16.31
1157 53.75 46.44 126.92 223.56 19.48
1158 53.69 65.30 133.44 223.73 18.59
1159 53.69 88.10 110.27 161.59 10.55
1160 53.65 91.76 83.12 135.58 8.64
1161 53.74 20.97 55.68 188.62 15.97
1162 53.70 33.81 90.95 217.38 17.74
1163 53.69 52.51 111.79 222.38 19.50
1164 53.97 74.83 144.91 171.88 14.21
1165 53.81 4.97 25.79 112.39 8.24
1166 53.91 37.92 103.56 218.02 19.16
1167 53.89 54.93 150.30 227.53 18.90
1168 54.07 48.52 143.91 214.89 20.44
1169 54.01 72.21 155.60 200.20 16.04
1170 54.05 23.24 66.49 192.67 14.88
1171 54.08 81.49 156.42 166.36 13.33
1172 54.09 84.15 130.63 163.69 10.78
1173 54.05 16.41 54.43 172.78 14.07
1174 54.10 27.84 85.45 207.32 17.35
1175 54.18 31.98 123.57 208.96 17.40
1176 54.17 67.38 162.27 199.27 16.91
1177 54.28 12.37 45.79 165.49 12.74
1178 54.14 59.08 175.21 213.64 18.69
1179 54.19 69.85 167.97 206.00 16.92
1180 54.19 40.25 124.22 224.51 20.19
1181 54.32 57.04 160.10 223.35 19.93
1182 54.22 61.26 163.62 215.15 18.87
1183 54.29 35.69 128.24 215.40 18.02
1184 54.52 63.48 164.10 214.28 17.90
1185 54.57 9.80 51.74 151.71 11.41
1186 54.53 50.75 173.40 213.24 19.70
1187 54.63 18.73 72.65 166.31 14.35
1188 54.63 42.42 143.42 213.58 18.98
1189 54.66 44.84 172.52 205.20 20.51
1190 54.78 86.53 131.68 144.45 10.86
1191 54.65 29.82 129.17 207.05 16.82
1192 54.66 78.18 153.64 172.24 12.21
1193 54.88 6.22 45.45 130.01 9.46
1194 54.80 53.20 179.88 207.70 20.09
1195 54.74 89.68 115.96 143.17 9.64
1196 54.80 92.68 82.47 115.51 7.83
1197 54.86 14.23 65.62 158.17 13.18
1198 54.78 25.19 126.18 190.92 16.25
1199 54.88 20.90 95.25 179.33 15.43
1200 54.96 65.57 186.38 211.80 18.27
1201 55.10 34.21 161.92 198.07 18.80
1202 55.03 38.79 170.86 209.79 18.55
1203 55.07 47.06 181.00 199.73 20.08
1204 55.00 55.27 194.44 214.24 19.17
1205 55.07 74.27 160.27 180.01 14.17
1206 55.09 71.32 169.25 192.68 15.30
1207 55.16 80.97 152.62 156.08 12.66
1208 55.21 16.24 91.15 176.18 13.28
1209 55.35 36.79 168.10 190.41 17.59
1210 55.20 60.47 188.19 209.56 17.42
1211 55.26 68.64 172.03 192.16 16.94
1212 55.31 27.56 149.08 191.14 16.36
1213 55.39 58.47 193.27 203.09 19.39
1214 55.40 83.80 130.85 154.66 11.24
1215 55.40 23.11 128.91 176.55 14.77
1216 55.38 49.17 191.14 206.32 19.05
1217 55.51 76.73 162.97 157.01 13.09
1218 55.41 31.90 157.16 206.50 17.38
1219 55.55 40.80 197.72 201.28 18.28
1220 55.54 51.51 186.37 203.44 20.39
1221 55.58 62.43 183.97 197.21 16.71
1222 55.67 10.14 83.47 144.79 10.82
1223 55.67 12.58 87.18 154.48 12.84
1224 55.76 3.32 35.79 77.04 6.15
1225 55.82 29.75 158.62 201.21 16.41
1226 55.76 43.08 182.22 183.76 18.93
1227 55.93 45.26 182.85 175.42 19.39
1228 55.75 56.43 166.35 212.68 17.96
1229 55.85 66.85 153.58 209.40 17.47
1230 55.93 88.58 104.83 136.10 9.04
1231 55.96 91.51 83.96 115.77 7.40
1232 56.13 18.15 120.09 143.46 14.11
1233 56.01 25.55 154.77 177.14 16.41
1234 55.97 54.01 178.58 201.50 18.68
1235 55.96 64.36 161.62 187.88 17.05
1236 55.97 72.57 135.74 189.28 14.41
1237 56.07 79.26 130.57 153.81 12.55
1238 56.17 6.29 77.10 124.80 9.77
1239 56.08 20.58 128.82 159.09 14.56
1240 56.14 33.62 157.63 198.67 16.97
1241 56.19 38.97 179.03 181.42 19.09
1242 56.26 85.94 119.14 133.81 10.21
1243 56.21 70.30 115.30 190.92 15.41
1244 56.20 47.26 140.14 193.65 19.14
1245 56.29 14.98 117.79 157.18 13.52
1246 56.35 74.72 105.35 166.24 13.89
1247 56.29 81.92 126.62 155.13 11.47
1248 56.42 35.67 164.31 188.62 17.15
1249 56.38 59.96 169.34 195.23 18.23
