#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
rf1 14A 6 even-skipped Kruppel hunchback

#Quantitative data
#<Nucleus number> <A-P coordinate> <D-V coordinate> <Fluorescence intensity: channel 1 - eve, channel 2 - Kr, channel 3 - hb>
1223 57.89 77.45 152.11 119.50 5.07
1224 57.90 60.27 177.83 157.52 6.97
1225 58.13 88.77 147.04 91.74 3.52
1226 58.16 5.24 47.31 82.26 1.74
1227 58.15 20.89 100.00 131.70 6.07
1228 58.05 42.23 121.86 166.63 8.17
1229 58.07 84.05 126.60 99.67 4.13
1230 58.26 91.34 110.46 77.80 2.35
1231 58.15 49.01 119.69 164.84 7.82
1232 58.16 53.83 128.87 165.41 7.87
1233 58.25 24.04 98.32 143.21 6.62
1234 58.19 51.74 107.42 163.35 8.55
1235 58.36 26.28 100.12 146.62 7.31
1236 58.34 30.32 103.07 158.04 6.91
1237 58.22 37.39 122.84 169.00 8.42
1238 58.38 40.01 103.06 164.47 8.14
1239 58.41 35.21 104.59 165.28 8.43
1240 58.55 33.31 107.17 154.77 7.86
1241 58.47 46.59 100.76 159.31 8.39
1242 58.34 85.35 133.96 100.50 4.46
1243 58.64 65.52 134.24 154.19 6.83
1244 58.44 6.59 53.94 95.13 3.00
1245 58.62 62.09 132.50 160.29 7.31
1246 58.60 55.67 119.15 153.94 7.12
1247 58.62 79.19 97.85 120.32 4.46
1248 58.71 93.92 70.99 74.08 1.69
1249 58.69 73.75 138.37 139.24 5.57
1250 58.74 16.33 81.93 124.51 4.97
1251 58.70 57.82 107.72 151.83 8.19
1252 58.96 86.67 114.53 88.21 3.79
1253 58.74 10.38 66.92 103.54 3.92
1254 58.73 69.80 121.82 145.24 5.82
1255 58.75 81.90 94.99 103.37 4.32
1256 58.90 7.49 60.74 92.27 3.15
1257 58.97 76.24 124.99 112.10 4.35
1258 58.93 59.93 82.42 148.50 6.07
1259 58.97 19.18 77.67 134.63 5.72
1260 59.01 44.38 69.53 146.56 8.00
1261 59.13 13.46 71.94 99.54 4.36
1262 59.08 67.63 101.38 144.11 6.39
1263 59.19 22.27 59.32 120.45 5.75
1264 59.13 31.59 80.92 158.76 7.05
1265 59.06 28.47 72.16 135.72 6.37
1266 59.21 50.98 74.82 146.30 7.22
1267 59.25 38.36 68.35 148.60 7.51
1268 59.22 42.23 58.51 125.67 6.45
1269 59.31 48.59 67.25 140.49 7.43
1270 59.36 63.86 81.11 151.32 7.20
1271 59.29 71.89 71.41 127.68 5.25
1272 59.30 53.43 66.02 133.95 7.31
1273 59.31 89.48 82.25 94.10 3.41
1274 59.52 24.50 52.87 118.87 5.68
1275 59.43 36.40 63.92 137.75 6.86
1276 59.64 91.85 72.58 86.36 2.54
1277 59.53 83.93 74.31 90.29 3.47
1278 59.55 5.48 19.61 60.41 1.11
1279 59.66 40.21 47.38 120.07 6.90
1280 59.64 55.87 62.78 130.40 7.13
1281 59.66 78.27 67.54 116.86 4.47
1282 59.73 26.76 53.77 114.46 5.66
1283 59.71 46.11 54.98 119.11 6.80
1284 59.84 34.46 55.58 128.13 7.15
1285 59.80 62.04 61.84 137.67 7.28
1286 59.73 80.81 62.40 103.84 4.14
1287 59.88 58.05 54.19 121.47 6.21
1288 59.80 74.31 54.87 109.63 4.67
1289 59.79 7.63 32.66 82.16 2.57
1290 60.05 15.48 45.31 92.50 4.53
1291 59.94 17.93 42.76 99.99 4.60
1292 59.85 65.87 61.61 124.38 5.47
1293 59.86 69.35 71.27 129.00 5.43
1294 59.96 10.09 37.00 95.35 3.20
1295 59.89 11.51 43.32 90.00 3.45
1296 60.13 20.49 44.44 102.84 4.81
1297 59.96 29.91 50.11 120.99 6.01
1298 60.17 60.01 48.46 115.03 5.36
1299 60.16 32.49 46.53 107.79 5.52
1300 60.25 43.40 43.74 102.00 5.71
1301 60.14 85.93 55.22 81.32 3.48
1302 60.20 8.63 36.67 79.67 3.21
1303 60.29 50.68 53.03 118.64 6.45
1304 60.25 87.92 53.49 87.38 2.84
1305 60.18 5.38 13.51 48.03 0.57
1306 60.15 12.64 32.00 85.80 3.20
1307 60.40 71.35 51.76 104.84 4.49
1308 60.46 48.01 48.07 102.41 6.20
1309 60.39 53.37 48.07 113.26 6.36
1310 60.52 76.72 39.38 96.97 3.77
1311 60.71 67.62 42.84 101.19 4.99
1312 60.76 22.65 35.83 78.32 4.11
1313 60.66 38.65 48.28 91.87 5.74
1314 60.72 13.33 36.14 81.31 3.79
1315 60.60 36.59 49.36 103.03 5.76
1316 60.87 83.54 41.53 79.66 3.02
1317 60.65 63.62 44.81 102.42 5.37
1318 60.64 89.88 47.10 80.35 2.42
1319 60.73 28.27 42.24 85.61 4.42
1320 60.69 41.03 46.57 88.67 5.72
1321 60.76 25.39 42.85 81.58 4.12
1322 60.75 55.72 48.56 101.14 5.65
1323 60.80 79.65 38.40 87.31 3.47
1324 60.87 45.27 47.73 87.52 5.39
1325 60.86 73.97 37.52 95.49 3.73
1326 61.02 6.82 17.54 59.80 1.96
1327 61.06 30.87 48.56 90.96 5.95
1328 61.01 65.75 44.35 94.30 4.73
1329 61.09 92.14 33.54 68.18 1.92
1330 61.07 34.93 55.66 83.90 5.43
1331 61.06 57.99 49.16 93.72 5.16
1332 61.10 61.41 48.39 93.96 5.20
1333 61.14 17.98 34.60 75.30 3.28
1334 61.12 10.55 22.64 64.51 2.82
1335 61.30 69.54 38.29 87.96 4.17
1336 61.27 8.86 24.09 65.55 2.73
1337 61.35 33.03 52.49 86.28 5.36
1338 61.25 51.89 60.66 94.57 6.18
1339 61.30 86.40 32.82 73.11 2.72
1340 61.47 42.73 65.48 78.60 5.06
1341 61.39 49.58 53.25 83.70 5.51
1342 61.65 20.21 40.50 67.42 3.52
1343 61.61 15.47 30.80 65.51 2.94
1344 61.60 47.14 68.20 80.25 5.67
1345 61.61 53.88 54.69 80.52 5.85
1346 61.48 71.97 37.86 87.45 4.02
1347 61.22 87.51 38.86 77.29 3.00
1348 61.65 75.82 35.98 78.66 3.61
1349 61.73 59.73 58.84 80.94 4.84
1350 61.74 27.19 65.19 73.27 4.62
1351 61.71 40.05 93.79 71.12 4.64
1352 61.81 78.50 33.14 77.85 3.32
1353 61.78 81.31 31.37 74.50 3.08
1354 61.85 24.48 60.25 71.64 4.98
1355 61.82 37.25 78.10 61.84 4.59
1356 61.76 63.80 44.35 74.75 3.90
1357 61.67 88.68 33.39 66.52 2.09
1358 61.96 13.22 30.54 62.24 3.20
1359 61.89 29.61 66.77 63.40 3.68
1360 61.82 56.04 65.00 73.92 4.95
1361 62.03 44.57 88.76 59.22 5.08
1362 62.07 66.07 52.83 74.69 4.30
1363 62.30 22.33 61.82 56.27 2.96
1364 62.21 68.27 52.17 70.99 3.56
1365 62.45 7.45 17.32 44.88 1.60
1366 62.31 90.47 28.05 60.10 1.68
1367 62.26 35.04 96.07 65.87 5.74
1368 62.32 73.64 33.13 65.02 3.21
1369 62.42 32.41 96.03 56.05 4.54
1370 62.44 58.08 114.41 59.69 4.56
1371 62.32 61.84 74.19 64.61 4.36
1372 62.36 83.52 32.14 63.18 2.51
1373 62.43 10.25 23.17 48.80 2.75
1374 62.37 51.37 89.75 68.65 4.95
1375 62.36 85.30 29.50 62.61 2.69
1376 62.16 91.82 25.50 56.81 1.75
1377 62.54 93.36 20.45 44.78 0.94
1378 62.46 17.52 53.17 57.53 3.29
1379 62.45 70.85 39.77 74.49 3.36
1380 62.53 49.07 107.20 61.77 5.26
1381 62.50 87.19 29.13 55.42 1.92
1382 62.69 38.76 142.64 55.45 4.82
1383 62.72 41.46 143.04 52.07 5.00
1384 62.84 26.09 136.34 48.62 3.62
1385 62.74 46.45 132.52 56.32 5.15
1386 62.71 76.86 38.43 62.02 2.85
1387 62.81 53.45 122.59 55.54 4.78
1388 62.99 28.34 113.55 48.35 3.69
1389 62.91 64.64 93.54 58.04 4.30
1390 62.99 14.95 48.63 45.67 2.90
1391 62.98 55.92 160.56 57.79 4.52
1392 62.99 79.87 35.03 61.77 3.35
1393 63.15 19.75 92.92 41.81 3.04
1394 63.01 30.45 127.81 52.08 4.73
1395 62.98 60.09 110.44 57.49 3.96
1396 63.08 43.52 153.22 47.68 4.46
1397 63.16 36.57 144.37 50.22 4.28
1398 63.21 67.12 95.03 51.78 3.62
1399 63.32 24.04 130.12 50.78 3.72
1400 63.24 12.29 41.58 46.59 2.76
1401 63.30 69.63 72.33 59.62 3.75
1402 63.31 75.15 53.46 63.01 3.04
1403 63.27 82.58 35.74 49.85 2.63
1404 63.45 62.55 139.31 51.56 4.10
1405 63.51 34.20 169.32 46.28 4.13
1406 63.40 89.13 30.64 49.32 2.02
1407 63.54 50.33 175.43 52.70 5.00
1408 63.45 72.85 56.03 60.72 3.66
1409 63.59 9.15 34.12 35.86 1.94
1410 63.55 91.78 25.34 39.79 1.26
1411 63.52 85.02 39.47 46.75 1.98
1412 63.88 17.17 109.83 33.99 2.62
1413 63.80 32.00 152.23 39.99 4.15
1414 63.77 47.77 193.60 46.01 4.02
1415 63.87 21.97 107.18 38.63 3.24
1416 63.68 39.98 165.31 43.86 4.91
1417 63.76 45.20 190.57 45.97 4.71
1418 63.83 52.45 177.54 50.05 4.64
1419 63.80 57.55 182.92 45.49 4.58
1420 63.90 78.25 61.40 47.19 2.73
1421 64.04 54.77 199.56 50.38 4.25
1422 64.12 26.91 133.52 38.32 3.76
1423 63.98 59.94 178.51 48.26 4.36
1424 64.05 65.61 172.70 49.08 3.33
1425 64.17 71.20 101.78 49.30 3.12
1426 64.22 37.96 170.45 41.84 4.48
1427 64.16 29.54 142.38 40.50 4.22
1428 64.17 42.42 179.22 43.15 4.52
1429 64.32 14.86 69.54 31.22 2.28
1430 64.28 81.58 57.45 41.39 2.98
1431 64.28 68.54 105.62 46.54 3.43
1432 64.45 10.77 63.30 31.53 2.16
1433 64.35 75.92 105.65 46.27 2.42
1434 64.37 83.57 67.20 36.80 2.07
1435 64.45 35.69 184.92 43.13 4.06
1436 64.40 13.38 66.42 33.62 2.27
1437 64.48 87.74 63.35 37.52 1.74
1438 64.60 24.63 108.59 36.61 3.18
1439 64.67 61.58 182.96 43.63 3.72
1440 64.68 63.72 180.24 42.61 4.10
1441 65.08 85.01 81.81 34.83 2.10
1442 64.69 49.14 196.76 44.65 4.63
1443 64.57 91.19 39.56 32.59 1.08
1444 64.68 19.93 87.75 31.40 3.03
1445 64.70 73.42 108.86 40.46 2.93
1446 64.86 33.49 151.60 35.87 4.26
1447 64.78 40.37 150.14 38.46 4.39
1448 64.88 51.22 198.18 44.35 4.15
1449 64.78 44.96 187.01 40.04 4.27
1450 64.79 58.46 205.61 44.46 4.75
1451 64.95 56.18 189.87 41.21 4.58
1452 65.13 31.34 120.99 35.23 3.87
1453 65.08 53.54 194.39 42.19 4.58
1454 65.27 47.30 181.05 39.44 4.13
1455 65.14 66.15 177.87 40.90 3.37
1456 64.98 16.95 89.29 27.07 2.75
1457 65.15 78.25 107.82 35.57 2.32
1458 65.41 22.82 94.00 28.72 2.74
1459 65.26 28.83 108.63 31.66 3.78
1460 65.30 26.53 98.45 32.75 3.47
1461 65.49 37.02 140.80 37.16 3.84
1462 65.37 42.80 144.66 38.62 4.49
1463 65.41 68.56 162.56 40.14 3.41
1464 65.32 70.99 158.28 40.00 3.22
1465 65.48 60.15 175.82 42.93 4.10
1466 65.56 15.95 82.30 25.82 2.51
1467 65.49 75.51 158.75 36.19 2.69
1468 65.60 12.31 83.17 27.88 2.27
1469 65.47 81.65 93.80 31.32 2.11
1470 65.57 38.99 110.91 34.75 4.00
1471 65.56 88.59 81.56 29.31 1.24
1472 65.65 13.74 83.28 25.43 2.23
1473 65.73 18.64 84.04 29.46 3.08
1474 65.79 90.31 79.51 26.72 1.01
1475 65.84 92.40 57.71 20.03 0.63
1476 66.02 9.57 65.91 21.96 1.77
1477 65.88 34.87 104.57 33.52 4.00
1478 65.80 10.92 80.53 25.82 1.76
1479 65.87 57.93 184.26 39.08 3.71
1480 65.89 62.17 150.41 35.33 3.57
1481 66.16 20.80 73.41 27.39 2.70
1482 66.04 73.56 156.69 33.84 2.85
1483 65.92 45.01 165.65 36.38 4.30
1484 66.02 49.60 126.99 36.34 4.12
1485 65.99 55.20 137.78 34.88 3.95
1486 66.02 64.41 169.14 36.61 3.33
1487 66.05 40.88 101.77 33.49 3.34
1488 66.06 51.74 145.39 37.58 3.93
1489 66.18 32.81 84.59 31.54 3.82
1490 66.24 24.87 69.75 25.25 2.77
1491 66.38 82.75 123.54 28.28 2.07
1492 66.24 30.33 78.65 30.63 3.68
1493 66.32 76.96 166.20 32.43 2.78
1494 66.32 66.86 169.04 34.58 3.36
1495 66.54 87.01 120.01 28.79 1.58
1496 66.40 27.61 66.01 27.80 3.19
1497 66.58 79.83 135.51 27.86 2.20
1498 66.52 69.31 147.51 33.32 2.70
1499 66.45 71.48 143.96 33.49 2.65
1500 66.54 84.58 121.76 27.66 2.24
1501 66.48 47.31 125.05 34.68 4.92
1502 66.70 53.31 94.71 34.41 3.75
1503 66.77 14.65 68.55 21.30 2.68
1504 66.63 42.83 77.27 33.06 3.97
1505 66.63 60.09 109.22 34.73 3.73
1506 66.91 17.37 61.27 22.15 2.67
1507 66.72 38.51 70.89 33.37 4.09
1508 66.78 36.34 70.52 32.29 3.73
1509 66.87 57.12 105.87 35.80 4.16
1510 66.92 89.52 106.72 25.95 1.41
1511 67.26 10.97 48.91 19.12 1.92
1512 67.27 22.18 44.23 22.08 3.02
1513 66.95 62.82 105.47 34.11 3.97
1514 67.04 44.90 83.28 33.26 4.44
1515 66.91 81.24 130.90 27.67 2.48
1516 67.20 31.88 53.87 29.41 3.19
1517 67.30 75.37 131.07 26.25 2.33
1518 67.40 91.30 73.31 18.80 0.78
1519 67.28 65.22 121.80 30.44 3.14
1520 67.18 34.26 50.73 28.90 3.29
1521 67.24 40.55 60.22 29.69 3.77
1522 67.22 51.02 68.10 31.51 3.66
1523 67.23 29.37 50.87 26.87 3.15
1524 67.35 49.02 70.63 33.34 3.79
1525 67.34 54.89 77.13 32.97 4.19
1526 67.39 72.89 114.15 27.94 2.03
1527 67.30 24.97 53.32 25.90 3.39
1528 67.48 19.74 43.87 20.76 2.74
1529 67.45 67.87 109.64 28.18 2.62
1530 67.50 27.28 49.09 29.94 3.32
1531 67.68 70.63 97.13 27.23 2.69
1532 67.64 78.11 123.10 25.51 1.91
1533 67.69 58.91 65.33 31.35 3.65
1534 67.73 46.73 62.70 31.08 4.29
1535 67.75 61.49 67.82 32.11 3.29
1536 67.73 37.86 54.56 29.93 3.47
1537 67.81 42.90 57.42 33.53 4.31
1538 67.93 84.02 114.89 22.14 1.79
1539 67.94 86.86 112.61 21.43 1.46
1540 67.88 52.80 60.30 33.99 3.50
1541 67.90 56.56 59.00 31.04 3.91
1542 67.97 35.66 46.76 29.80 4.08
1543 68.00 16.15 34.24 19.88 2.30
1544 68.05 80.27 90.70 24.69 1.97
1545 68.07 89.07 102.16 19.28 1.05
1546 68.11 23.71 42.55 24.57 2.67
1547 68.22 63.79 58.01 30.12 3.54
1548 68.11 33.11 47.63 26.57 3.89
1549 68.14 30.85 53.11 28.17 4.19
1550 68.14 41.25 54.67 30.69 3.40
1551 68.18 44.89 53.82 31.80 3.75
1552 68.25 13.55 33.20 16.31 1.91
1553 68.30 28.78 42.02 23.44 2.44
1554 68.44 65.94 60.01 28.47 3.12
1555 68.45 39.31 54.17 28.62 4.37
1556 68.27 50.55 53.56 31.42 4.38
1557 68.53 26.22 49.21 24.24 3.40
1558 68.45 68.23 67.78 28.36 2.80
1559 68.46 73.75 74.74 23.66 2.36
1560 68.50 76.51 82.67 22.92 1.99
1561 68.49 19.33 32.73 20.64 2.12
1562 68.50 48.32 53.68 31.40 3.73
1563 68.43 60.20 54.06 31.57 3.91
1564 68.50 10.74 25.23 17.13 1.96
1565 68.59 54.77 47.60 31.88 4.13
1566 68.67 21.81 36.31 22.40 2.46
1567 68.72 17.91 29.85 16.88 3.35
1568 68.73 37.26 59.34 29.10 4.03
1569 68.72 57.11 45.80 30.95 3.76
1570 68.88 15.22 31.35 20.77 3.42
1571 68.90 34.20 57.70 28.32 3.38
1572 68.91 71.49 53.74 25.71 2.63
1573 68.99 43.68 73.57 31.25 4.16
1574 68.92 52.66 64.58 30.28 3.99
1575 69.05 46.35 72.09 30.23 4.54
1576 68.97 62.52 46.61 28.23 3.63
1577 69.09 82.18 70.20 20.17 2.08
1578 69.20 31.57 67.49 25.32 3.59
1579 69.04 78.58 66.25 20.94 1.78
1580 69.19 85.72 76.14 17.90 1.50
1581 69.01 58.83 44.03 28.74 3.86
1582 69.12 80.32 68.81 19.83 2.11
1583 69.07 41.11 55.00 29.67 3.85
1584 69.28 24.40 54.87 21.88 2.60
1585 69.06 66.74 48.50 27.62 3.04
1586 69.24 88.59 80.91 17.89 1.12
1587 69.27 12.13 29.86 17.09 2.90
1588 69.25 50.49 68.53 33.40 3.72
1589 69.39 60.52 54.69 28.14 3.11
1590 69.47 69.72 47.26 24.55 2.11
1591 69.60 35.86 80.23 26.73 4.09
1592 69.42 67.66 44.45 25.22 3.35
1593 69.58 48.21 70.21 27.99 4.12
1594 69.50 56.08 59.79 30.79 4.04
1595 69.63 38.76 78.87 29.88 3.43
1596 69.43 64.54 42.35 27.35 3.47
1597 69.69 27.07 67.14 23.16 2.86
1598 69.63 73.34 43.24 22.47 2.33
1599 69.52 75.71 50.30 22.71 2.11
1600 69.57 17.07 32.12 18.34 2.26
1601 69.70 19.42 38.10 20.33 2.33
1602 69.79 22.47 53.98 23.47 3.28
1603 69.97 57.93 71.59 29.86 3.88
1604 70.07 62.54 60.75 25.58 2.74
1605 70.07 40.97 106.15 29.07 3.77
1606 69.98 33.24 96.20 27.39 3.79
1607 70.08 43.27 101.39 28.64 4.34
1608 70.09 78.49 43.27 20.81 1.99
1609 70.10 45.67 107.25 30.68 4.31
1610 70.16 51.93 85.71 30.97 4.44
1611 70.16 81.96 47.06 19.44 1.77
1612 70.07 15.28 36.78 16.44 2.16
1613 70.32 84.44 48.45 17.33 1.45
1614 70.12 66.00 49.28 24.75 2.87
1615 70.19 71.22 39.42 22.83 2.52
1616 70.25 49.83 98.76 31.01 4.01
1617 69.97 61.01 61.00 29.33 2.00
1618 70.39 30.26 101.84 23.59 3.55
1619 70.39 68.91 40.57 24.11 2.81
1620 70.46 86.91 40.00 15.27 1.04
1621 70.55 24.82 100.75 20.39 2.82
1622 70.49 59.62 98.74 30.81 3.87
1623 70.51 64.65 58.28 25.94 3.18
1624 70.66 37.22 137.51 27.19 4.03
1625 70.55 55.87 100.75 29.63 3.87
1626 70.69 18.23 57.49 19.10 2.17
1627 70.67 20.84 69.83 19.32 2.76
1628 70.58 75.19 34.17 22.38 2.36
1629 71.04 15.73 61.28 16.70 2.34
1630 71.00 67.31 60.67 24.87 2.92
1631 70.52 72.48 34.40 21.90 2.10
1632 70.98 27.63 112.68 21.82 3.17
1633 70.93 34.68 149.57 27.50 4.39
1634 70.96 39.51 141.29 27.65 4.18
1635 70.97 48.05 130.82 30.36 4.32
1636 70.76 73.61 32.29 20.17 2.07
1637 70.95 53.51 128.45 29.29 3.97
1638 70.97 80.09 35.91 19.18 1.96
1639 71.20 13.44 49.74 16.68 2.25
1640 71.22 32.26 122.87 25.68 3.99
1641 70.89 78.07 35.85 19.91 1.74
1642 71.12 63.15 84.97 27.04 3.21
1643 71.09 70.84 46.13 22.50 2.53
1644 71.25 43.87 168.54 27.72 4.25
1645 71.30 41.79 162.29 30.08 4.74
1646 71.20 45.84 147.76 29.72 5.12
1647 71.34 60.86 117.74 26.15 3.42
1648 71.37 58.19 133.30 29.17 3.64
1649 71.45 22.70 95.48 20.06 2.70
1650 71.26 50.78 143.18 30.22 4.18
1651 71.54 83.89 37.01 16.49 1.43
1652 71.65 29.94 116.56 23.24 3.35
1653 71.57 55.72 155.87 29.62 3.47
1654 71.73 19.27 91.74 19.03 2.74
1655 71.84 64.93 109.42 25.89 3.07
1656 71.65 75.12 42.54 22.67 2.53
1657 71.68 72.74 55.53 22.71 2.72
1658 71.87 86.93 27.63 14.96 0.79
1659 71.89 69.42 78.62 22.62 2.49
1660 71.91 25.41 111.79 21.92 3.34
1661 71.89 36.17 158.35 27.08 4.91
1662 71.83 79.46 39.71 21.38 1.90
1663 72.04 38.35 153.48 27.48 4.50
1664 72.12 47.18 156.34 30.96 4.87
1665 72.15 49.41 158.90 30.71 4.91
1666 71.99 52.53 170.27 30.61 4.16
1667 72.27 34.13 152.62 26.42 4.51
1668 72.33 40.60 167.60 28.65 4.79
1669 72.15 77.72 38.65 19.12 1.79
1670 72.48 16.09 98.47 17.27 2.43
1671 72.37 27.58 123.89 23.73 3.98
1672 72.35 62.42 148.54 26.20 3.69
1673 72.39 66.87 123.41 23.04 3.08
1674 72.46 44.91 161.20 31.53 5.01
1675 72.49 54.97 174.53 29.59 4.68
1676 72.48 42.86 153.71 29.16 5.03
1677 72.41 57.75 176.91 29.58 3.74
1678 72.52 60.10 176.69 29.63 3.82
1679 72.71 12.76 64.54 14.68 1.57
1680 72.86 20.97 116.06 18.63 2.88
1681 72.68 23.49 110.09 20.68 3.59
1682 72.70 32.20 109.08 24.43 5.81
1683 72.77 74.18 81.13 21.02 2.43
1684 72.69 76.43 49.12 20.48 2.21
1685 72.75 83.71 38.21 15.89 1.46
1686 73.08 18.47 109.54 18.25 2.73
1687 72.82 29.87 113.28 23.53 4.70
1688 73.01 71.55 105.12 23.21 2.80
1689 72.93 50.99 158.01 29.23 4.80
1690 72.82 79.72 43.76 18.97 1.72
1691 73.10 36.59 128.24 26.67 5.53
1692 73.07 68.76 153.12 22.41 2.84
1693 73.09 53.39 169.52 31.06 4.70
1694 73.13 64.08 150.77 26.20 3.46
1695 73.05 78.36 47.25 17.61 1.91
1696 73.21 39.23 139.02 30.46 7.43
1697 73.30 46.35 115.70 29.76 5.39
1698 73.20 81.03 46.07 17.62 1.58
1699 73.48 25.51 85.40 19.73 4.82
1700 73.27 48.54 139.12 29.19 5.96
1701 73.41 56.45 189.13 29.23 4.58
1702 73.29 85.62 41.28 13.72 1.20
1703 73.53 58.76 180.11 30.21 4.36
1704 73.48 41.64 103.86 27.44 6.30
1705 73.55 61.44 160.61 25.82 3.85
1706 73.68 27.96 76.90 21.18 5.27
1707 73.67 34.63 83.77 25.42 6.45
1708 73.61 66.28 147.36 22.64 3.02
1709 73.69 43.99 95.64 27.59 6.67
1710 73.86 14.50 71.55 16.20 3.06
1711 73.84 75.86 103.83 20.77 2.37
1712 73.93 32.48 75.14 23.94 6.94
1713 74.00 30.47 68.51 24.40 5.86
1714 73.95 52.23 121.28 30.06 5.72
1715 73.90 77.57 98.85 19.33 1.83
1716 73.90 22.69 77.21 19.52 3.40
1717 73.96 85.08 58.09 13.50 0.72
1718 74.04 37.92 86.83 27.09 7.94
1719 74.11 70.25 132.93 22.23 2.55
1720 74.00 79.01 82.59 20.07 2.07
1721 74.21 50.20 85.17 26.91 6.28
1722 74.22 54.62 122.01 27.38 5.41
1723 74.10 73.35 111.31 22.17 2.69
1724 74.03 83.37 59.33 15.36 1.47
1725 74.36 86.83 50.76 12.26 0.66
1726 74.32 17.17 72.25 16.48 3.85
1727 74.20 20.20 68.96 17.74 3.70
1728 74.44 40.26 67.86 26.59 9.34
1729 74.29 63.66 138.18 23.33 3.52
1730 74.39 47.79 84.39 25.71 7.57
1731 74.25 80.20 72.11 16.92 1.62
1732 74.47 45.83 69.43 26.66 8.77
1733 74.52 67.71 135.41 23.00 3.03
1734 74.53 42.32 60.58 26.77 10.82
1735 74.50 56.80 118.77 26.68 5.41
1736 74.56 59.46 136.03 28.92 5.62
1737 74.71 61.67 127.83 25.39 4.52
1738 74.60 24.82 52.98 20.59 6.05
1739 74.84 36.09 52.98 24.79 12.19
1740 74.82 26.86 47.80 21.63 7.83
1741 74.91 29.40 46.48 22.18 10.62
1742 74.77 34.00 50.08 24.62 10.31
1743 74.96 65.48 108.61 22.45 3.61
1744 75.06 23.84 49.25 17.54 6.30
1745 75.19 72.05 114.22 21.38 2.90
1746 75.29 82.94 85.27 14.77 1.54
1747 75.15 44.25 53.42 28.13 12.06
1748 75.03 52.74 79.01 27.76 7.60
1749 75.37 15.22 32.28 14.81 3.47
1750 75.21 32.08 42.20 22.73 11.09
1751 75.09 74.99 129.22 19.90 2.66
1752 75.19 38.43 51.96 27.20 12.36
1753 75.16 49.04 58.68 27.76 10.68
1754 75.21 78.25 122.45 18.70 2.09
1755 75.22 85.25 78.14 13.25 0.95
1756 75.32 69.82 113.70 22.13 3.05
1757 75.42 17.88 39.64 15.55 4.46
1758 75.51 20.99 37.56 17.07 6.54
1759 75.43 58.40 77.12 27.36 6.44
1760 75.31 76.22 129.10 18.73 2.30
1761 75.57 81.33 110.67 17.06 1.81
1762 75.68 56.26 69.16 25.74 8.32
1763 75.61 50.80 53.69 26.87 11.97
1764 75.55 42.07 49.66 25.53 17.18
1765 75.54 46.71 47.23 27.44 15.23
1766 75.70 54.43 51.80 26.08 9.91
1767 75.66 63.25 87.99 23.09 5.32
1768 75.77 60.71 69.72 24.55 5.92
1769 75.79 39.91 42.67 26.04 17.06
1770 75.98 25.61 35.41 20.03 9.13
1771 75.95 27.92 36.37 21.57 15.06
1772 75.89 33.80 38.86 25.12 17.63
1773 75.90 67.57 82.70 22.46 3.67
1774 75.82 36.92 45.10 26.42 19.00
1775 76.02 23.01 38.04 20.42 11.82
1776 75.78 23.97 40.33 16.67 10.00
1777 76.11 73.74 104.42 18.60 2.71
1778 76.12 44.91 50.64 28.76 23.98
1779 76.25 52.37 49.96 26.12 14.52
1780 76.25 65.32 68.62 23.37 4.41
1781 76.16 49.02 43.45 26.59 18.65
1782 76.44 77.21 109.38 19.27 2.08
1783 76.51 35.64 52.44 26.22 25.47
1784 76.23 75.36 108.79 19.79 2.52
1785 76.66 18.28 24.95 15.93 10.16
1786 76.50 42.79 54.35 27.25 27.26
1787 76.61 46.87 56.48 27.86 23.22
1788 76.52 69.63 73.68 21.38 3.43
1789 76.84 29.78 51.93 21.89 22.57
1790 76.47 58.22 49.42 26.27 9.61
1791 76.87 72.22 71.71 19.46 3.35
1792 76.80 79.94 119.49 16.02 1.78
1793 76.81 38.11 58.03 24.05 28.89
1794 76.73 60.30 44.81 23.15 9.19
1795 76.81 62.56 49.07 22.95 6.70
1796 76.86 50.72 49.52 27.50 20.80
1797 76.80 54.09 45.36 26.60 16.51
1798 77.07 82.90 98.61 14.17 1.27
1799 77.05 85.00 85.53 12.81 0.81
1800 77.09 33.67 64.16 23.49 27.77
1801 76.93 56.55 44.16 26.52 13.16
1802 77.24 44.50 83.63 27.27 33.97
1803 76.84 24.51 35.29 21.24 16.24
1804 77.26 26.54 46.54 20.17 19.34
1805 77.14 48.89 53.66 27.40 29.16
1806 77.28 67.42 45.65 21.40 5.88
1807 77.73 19.50 38.80 16.60 13.86
1808 77.51 75.71 82.75 18.84 2.45
1809 77.36 64.73 46.30 22.78 6.91
1810 77.82 42.17 102.14 27.12 37.88
1811 77.54 52.55 63.19 25.69 27.14
1812 77.40 58.53 39.95 24.71 14.03
1813 77.43 23.98 38.80 18.23 17.36
1814 77.78 39.81 103.36 25.47 40.22
1815 77.62 70.26 53.54 20.92 4.14
1816 77.71 55.14 57.42 23.68 23.10
1817 77.94 31.17 80.01 21.11 32.12
1818 77.72 60.64 41.54 27.44 14.51
1819 77.89 35.85 96.51 24.92 40.62
1820 77.93 78.13 89.82 17.85 2.45
1821 77.91 46.35 109.83 27.48 41.21
1822 78.27 74.01 58.74 19.09 3.62
1823 78.18 22.83 52.66 19.58 22.90
1824 78.12 48.42 98.96 28.67 41.57
1825 78.09 50.85 81.26 25.40 34.83
