#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
ca5 14A 3 even-skipped Kruppel giant
628 36.53 50.77 52.69 7.20 51.37
629 36.53 82.55 57.80 12.85 13.64
630 36.57 69.11 47.09 9.19 28.86
631 36.85 86.00 53.95 15.02 9.04
632 36.65 76.48 60.49 12.88 19.36
633 36.73 53.51 50.29 7.18 42.26
634 36.72 32.53 47.02 6.12 56.64
635 36.74 39.87 51.89 3.91 49.75
636 36.60 66.39 49.19 8.74 32.29
637 36.76 73.54 53.50 11.56 21.32
638 36.72 56.07 50.49 7.67 40.88
639 36.84 44.87 53.65 4.55 42.55
640 36.75 88.88 46.62 12.06 7.33
641 37.01 27.69 47.50 4.24 45.79
642 36.94 37.33 48.78 7.85 46.32
643 37.06 18.65 38.72 5.76 44.13
644 37.17 42.32 50.66 5.90 44.50
645 37.08 34.77 47.06 8.06 51.77
646 37.27 10.93 34.87 4.96 35.77
647 37.27 92.00 34.86 19.94 3.36
648 37.27 14.34 42.55 4.02 38.48
649 37.23 47.47 50.56 5.75 38.15
650 37.14 58.41 57.63 10.23 32.68
651 37.16 63.90 51.47 9.56 26.94
652 37.33 71.10 53.78 10.30 21.59
653 37.65 21.03 36.64 4.31 33.48
654 37.54 23.64 42.90 6.49 38.39
655 37.66 65.70 58.57 12.92 20.55
656 37.59 79.60 65.71 13.11 10.63
657 37.56 68.00 52.36 12.31 22.97
658 37.71 29.96 39.45 5.99 34.33
659 37.63 51.65 56.67 9.69 32.55
660 37.82 8.85 25.78 7.88 29.82
661 37.78 62.00 52.94 11.38 25.66
662 37.73 82.71 61.02 16.26 7.25
663 37.89 89.70 51.73 21.24 4.14
664 37.87 55.44 60.91 11.27 26.53
665 37.85 76.60 59.91 16.76 12.46
666 37.96 59.95 58.31 13.31 22.94
667 38.09 49.50 49.81 10.17 29.69
668 37.93 74.31 64.61 15.49 15.31
669 37.96 32.54 41.90 8.66 32.22
670 38.04 38.21 45.80 11.60 32.43
671 38.10 40.33 54.74 9.48 31.12
672 37.98 44.70 48.00 9.87 26.27
673 38.01 26.59 42.90 8.01 30.42
674 37.85 84.02 63.18 18.18 10.38
675 38.31 15.81 37.04 5.99 26.73
676 38.11 35.75 46.90 10.46 33.97
677 38.25 86.21 58.82 19.08 6.53
678 38.25 18.54 32.60 5.96 28.48
679 38.32 47.27 59.87 9.15 24.63
680 38.40 57.80 61.30 13.38 19.32
681 38.42 12.45 34.95 6.50 24.62
682 38.50 69.51 66.24 17.00 17.10
683 38.54 53.59 65.57 11.08 21.53
684 38.43 71.90 66.34 14.67 13.56
685 38.56 42.63 55.73 9.68 22.20
686 38.90 6.33 20.01 8.92 12.44
687 38.56 24.35 49.38 6.79 25.98
688 38.60 67.12 65.34 15.97 13.64
689 38.68 64.25 62.65 15.18 13.85
690 38.78 92.50 33.05 30.27 1.74
691 38.81 28.65 41.48 9.83 22.79
692 38.83 80.81 62.92 19.40 7.13
693 38.88 21.53 36.44 8.33 18.55
694 38.92 51.38 57.67 16.53 19.15
695 38.95 78.21 63.50 25.84 7.41
696 38.99 33.83 45.38 11.20 19.62
697 39.02 30.95 45.95 16.76 25.00
698 39.12 83.37 56.83 25.46 6.32
699 39.06 10.26 31.85 9.65 17.91
700 39.31 75.85 68.12 23.36 8.53
701 39.12 45.62 68.43 11.93 17.26
702 39.21 62.09 64.59 19.21 13.55
703 39.14 37.10 52.27 15.72 21.84
704 39.27 73.55 65.17 19.96 9.36
705 39.25 88.92 53.10 30.54 3.58
706 39.29 55.88 71.98 18.92 14.21
707 39.20 59.73 69.35 18.37 13.61
708 39.34 9.04 26.45 6.09 11.94
709 39.40 26.50 52.89 13.67 15.89
710 39.35 40.19 51.33 14.74 17.62
711 39.46 18.08 35.06 10.37 16.06
712 39.58 48.25 51.65 15.71 12.87
713 39.66 15.53 36.36 9.92 13.58
714 39.66 12.78 31.38 9.45 14.05
715 39.55 67.71 70.51 24.68 10.45
716 39.71 71.31 69.67 23.57 9.41
717 39.69 24.07 45.50 13.73 13.50
718 39.75 42.88 60.86 17.56 16.18
719 39.82 65.49 80.30 26.71 9.57
720 39.84 86.16 52.93 32.15 4.17
721 39.81 53.45 64.23 19.42 10.96
722 39.97 20.32 40.66 12.31 11.50
723 39.96 58.07 74.60 23.59 10.73
724 40.01 35.33 51.25 19.66 15.29
725 40.01 50.64 55.97 22.30 11.71
726 39.98 93.75 24.16 40.60 0.97
727 40.18 28.32 50.34 18.83 12.18
728 40.13 91.40 41.99 42.30 2.85
729 40.23 7.14 24.75 13.44 8.00
730 40.17 30.79 49.73 18.88 12.60
731 40.22 33.04 54.93 20.39 12.09
732 40.19 38.23 53.44 19.99 13.09
733 40.18 78.52 58.22 34.73 5.05
734 40.18 81.52 50.60 32.46 4.84
735 40.20 69.37 75.07 28.63 8.24
736 40.26 45.46 58.13 18.78 11.24
737 40.29 63.35 85.88 26.28 6.55
738 40.59 10.62 34.56 14.66 9.98
739 40.36 60.65 79.08 25.15 7.26
740 40.60 22.40 49.02 18.29 8.76
741 40.50 73.90 64.16 29.09 5.83
742 40.63 87.72 47.39 36.96 4.09
743 40.68 40.66 53.88 17.91 8.94
744 40.64 56.10 77.39 30.50 6.94
745 40.53 76.33 61.81 37.13 5.18
746 40.80 84.33 49.39 37.18 3.48
747 40.71 13.90 35.78 12.68 6.94
748 40.80 17.15 37.33 16.09 9.01
749 40.82 25.27 47.23 22.10 8.50
750 40.83 48.56 62.42 28.65 8.22
751 40.81 52.91 71.09 30.31 7.59
752 40.98 67.42 67.79 31.73 4.95
753 40.93 43.30 60.38 23.60 9.08
754 41.09 36.17 58.22 28.75 10.11
755 41.11 65.18 82.23 34.79 4.77
756 41.16 59.01 76.39 29.76 4.23
757 41.20 72.49 62.27 40.70 5.30
758 41.28 19.81 38.08 20.97 4.62
759 41.23 79.95 54.33 38.99 2.39
760 41.27 29.77 54.50 36.74 6.57
761 41.23 70.33 70.28 39.69 5.16
762 41.08 76.26 60.85 33.84 6.12
763 41.24 92.55 26.59 47.53 1.23
764 41.56 5.86 27.17 21.75 4.52
765 41.44 27.46 53.03 27.62 7.23
766 41.41 46.13 59.81 29.98 8.60
767 41.47 50.89 61.94 33.13 6.32
768 41.38 32.07 55.64 30.91 7.92
769 41.39 62.50 78.19 39.28 4.35
770 41.36 90.40 34.61 51.23 1.74
771 41.54 38.44 55.32 28.97 7.43
772 41.74 8.75 33.33 19.11 5.56
773 41.71 34.26 53.99 35.36 6.30
774 41.69 54.00 68.89 43.83 5.53
775 41.72 11.85 36.44 20.12 6.24
776 41.70 22.64 48.93 24.66 4.87
777 41.85 94.67 11.85 46.82 0.28
778 41.83 74.56 53.44 51.02 2.21
779 41.89 82.64 45.42 48.04 2.82
780 41.68 88.58 46.76 44.59 2.65
781 41.84 56.41 71.83 46.13 5.01
782 41.98 85.60 43.38 48.77 2.25
783 41.97 40.60 57.82 35.93 5.68
784 41.94 77.14 46.49 51.38 1.60
785 41.97 42.85 60.47 41.07 6.07
786 42.03 17.53 36.07 23.99 4.64
787 42.00 48.47 58.54 36.06 4.49
788 42.10 25.22 43.84 34.38 4.33
789 42.18 60.90 69.56 47.04 3.58
790 42.16 69.00 65.52 53.05 3.17
791 42.29 58.75 71.74 42.76 3.17
792 42.19 66.19 67.21 52.99 2.95
793 42.33 14.54 32.75 26.98 3.41
794 42.33 63.76 71.52 54.23 4.34
795 42.32 71.98 57.39 58.38 2.92
796 42.41 29.61 53.57 43.82 2.61
797 42.41 36.80 52.02 46.30 5.72
798 42.47 44.97 56.45 48.09 5.00
799 42.36 79.61 47.05 55.37 1.61
800 42.54 92.52 27.49 57.85 1.19
801 42.56 52.33 58.95 52.55 4.41
802 42.58 20.37 35.95 35.45 2.68
803 42.57 32.29 49.61 50.86 3.95
804 42.52 4.59 14.57 29.33 0.79
805 42.60 27.32 41.63 51.79 4.12
806 42.79 88.42 33.36 50.27 1.99
807 42.71 90.05 28.00 55.40 3.08
808 42.89 49.96 51.04 52.77 3.64
809 42.87 22.99 41.87 43.67 1.15
810 42.91 7.38 29.34 28.34 3.04
811 42.96 10.96 31.33 32.16 3.26
812 42.93 47.18 48.03 61.10 3.89
813 42.85 55.24 61.03 58.02 4.45
814 42.99 34.56 42.77 51.94 4.43
815 42.93 39.46 47.01 56.42 4.95
816 42.97 74.53 45.66 64.76 1.01
817 43.04 67.99 55.99 69.87 2.48
818 43.15 83.70 36.61 59.95 1.49
819 43.21 18.07 32.48 44.49 2.42
820 43.09 42.75 45.24 59.25 4.12
821 43.12 77.14 36.53 68.58 1.57
822 43.22 81.14 33.34 63.55 1.30
823 43.21 58.08 55.58 64.73 3.25
824 43.26 70.51 47.94 75.04 2.20
825 43.26 61.41 53.97 65.63 2.75
826 43.41 86.40 32.64 62.60 1.97
827 43.45 15.34 31.21 42.21 2.42
828 43.44 25.43 34.76 56.79 2.27
829 43.39 66.11 49.58 72.32 1.41
830 43.47 63.95 51.35 72.97 2.26
831 43.67 5.32 21.39 40.45 1.47
832 43.51 30.57 41.77 67.16 1.49
833 43.49 36.91 35.67 64.19 2.93
834 43.50 93.86 14.76 63.77 0.63
835 43.64 28.21 37.20 65.72 1.81
836 43.66 53.56 44.95 74.50 3.40
837 43.71 45.11 37.59 73.24 2.54
838 43.72 72.64 42.27 76.96 1.26
839 43.84 41.30 35.45 78.47 2.94
840 43.90 20.51 24.43 57.44 1.14
841 43.84 32.94 32.55 70.56 1.59
842 43.75 90.01 32.48 61.44 1.11
843 43.86 12.62 24.65 44.17 1.36
844 43.95 79.17 29.30 68.63 1.25
845 43.96 48.05 37.13 69.79 2.10
846 43.90 50.93 36.92 72.57 3.96
847 43.93 56.65 52.14 75.90 1.89
848 44.07 9.34 19.85 42.65 1.55
849 44.06 22.88 28.56 64.40 1.07
850 44.03 91.78 23.83 66.62 1.85
851 44.09 60.01 40.22 69.97 1.95
852 44.06 39.09 31.52 74.07 2.33
853 44.11 68.67 39.67 87.79 1.57
854 44.10 75.53 31.84 80.26 0.50
855 44.19 35.08 27.13 71.76 1.63
856 44.26 17.76 26.11 62.31 1.32
857 44.55 88.41 30.30 66.38 2.19
858 44.21 94.30 12.86 66.22 0.00
859 44.55 43.36 28.77 86.17 2.68
860 44.42 62.98 40.22 79.87 1.62
861 44.46 82.13 30.34 75.80 0.90
862 44.54 85.10 28.92 69.82 2.36
863 44.45 26.57 29.04 74.51 1.54
864 44.47 66.16 37.08 86.55 0.74
865 44.62 70.89 33.40 86.17 1.01
866 44.78 6.86 22.90 61.30 3.62
867 44.59 15.50 20.30 55.68 1.01
868 44.60 30.99 30.06 80.44 1.65
869 44.65 18.73 25.05 64.03 0.58
870 44.77 53.07 32.50 84.41 2.77
871 44.81 77.83 28.97 86.45 1.30
872 44.84 36.99 23.87 77.16 2.08
873 44.82 46.04 27.72 92.77 2.32
874 44.75 55.48 33.13 83.89 0.63
875 44.97 11.99 20.38 55.24 2.12
876 44.84 24.19 21.75 75.26 1.27
877 44.90 58.69 38.96 90.46 2.68
878 44.79 73.32 29.90 97.45 1.09
879 45.02 40.21 29.13 88.56 1.43
880 45.04 28.67 20.32 77.13 1.10
881 45.01 50.52 27.92 88.45 2.29
882 45.10 33.34 23.14 77.16 1.39
883 45.16 48.20 26.94 93.37 2.50
884 45.17 91.71 25.31 72.26 1.15
885 45.21 61.27 28.30 87.89 0.71
886 45.30 20.99 20.78 74.92 0.00
887 45.28 68.90 33.15 91.87 0.98
888 45.29 75.56 27.70 92.46 0.60
889 45.39 80.47 28.06 84.53 1.12
890 45.43 94.70 13.39 66.90 0.05
891 45.40 9.12 13.94 56.59 1.32
892 45.51 63.88 31.50 98.53 0.96
893 45.55 26.08 17.26 82.26 0.74
894 45.61 42.37 24.99 101.91 2.19
895 45.61 56.98 29.40 95.33 1.99
896 45.48 66.45 38.12 99.23 0.36
897 45.62 86.59 30.53 78.21 2.74
898 45.66 14.52 17.04 69.34 1.26
899 45.59 17.92 21.01 72.45 0.25
900 45.78 83.48 27.30 79.50 0.68
901 45.78 44.86 25.58 106.94 1.44
902 45.76 30.67 21.05 92.53 1.42
903 45.89 54.63 25.13 101.76 1.46
904 45.87 23.37 14.16 84.11 0.00
905 45.95 35.11 22.78 93.73 1.03
906 45.93 70.93 25.63 99.13 1.30
907 45.90 37.56 19.86 92.07 0.56
908 45.92 52.33 24.91 95.10 1.77
909 45.92 73.14 24.59 99.40 1.69
910 45.99 77.85 29.18 91.88 0.17
911 46.16 89.41 32.38 73.61 1.48
912 45.93 5.89 4.84 58.00 0.00
913 46.16 49.64 19.64 108.79 1.55
914 46.13 59.17 23.74 105.47 1.59
915 46.13 40.04 24.47 98.57 0.28
916 46.17 4.53 7.37 63.05 0.00
917 46.32 47.26 22.50 113.41 0.48
918 46.25 28.15 16.21 91.50 0.51
919 46.38 11.02 12.49 66.16 1.12
920 46.39 32.74 20.74 95.83 1.37
921 46.41 61.66 25.66 104.17 1.21
922 46.36 67.93 28.80 105.87 0.00
923 46.64 19.31 14.24 85.55 0.33
924 46.53 65.28 30.33 110.35 1.88
925 46.43 75.41 25.61 98.09 0.77
926 46.68 7.76 10.67 66.34 1.32
927 46.50 80.13 28.30 95.93 0.48
928 46.57 92.51 25.80 75.88 0.81
929 46.72 95.47 11.71 71.85 0.00
930 46.74 16.62 15.74 82.38 0.47
931 46.77 21.62 13.02 84.94 0.00
932 46.63 25.50 15.59 93.69 0.67
933 46.71 43.14 21.02 113.01 0.23
934 46.73 14.02 11.74 74.78 0.35
935 46.75 56.51 22.37 112.21 1.81
936 46.83 86.50 31.67 82.85 2.26
937 46.94 70.14 31.86 112.78 1.15
938 47.00 82.78 29.01 89.63 1.94
939 46.95 30.05 17.06 102.85 0.00
940 47.00 45.23 24.62 119.46 0.79
941 46.98 51.69 21.56 118.53 1.60
942 47.16 63.37 25.27 114.28 1.33
943 47.13 38.80 15.91 103.71 0.88
944 47.15 54.21 18.94 111.37 1.90
945 47.15 72.45 28.04 109.59 0.77
946 47.15 36.51 19.31 104.04 0.91
947 47.16 41.05 24.85 115.21 0.43
948 47.27 23.61 16.08 93.82 0.07
949 47.21 59.77 26.11 120.66 1.29
950 47.26 77.33 28.73 101.19 0.44
951 47.30 3.79 0.63 68.82 0.00
952 47.36 34.26 16.94 109.57 1.44
953 47.35 49.41 25.02 125.01 0.66
954 47.55 90.35 36.20 84.72 1.73
955 47.82 6.30 7.78 72.25 0.72
956 47.45 27.67 14.67 96.64 0.37
957 47.44 68.32 35.25 119.60 1.16
958 47.47 74.59 29.44 107.97 0.96
959 47.54 12.10 11.03 80.88 0.96
960 47.65 32.10 19.15 103.96 0.26
961 47.55 47.31 26.97 125.76 0.97
962 47.62 57.74 23.80 117.57 1.40
963 47.62 65.88 31.47 119.15 1.31
964 47.67 80.03 40.47 104.07 0.38
965 47.84 93.23 33.95 80.59 0.60
966 47.88 84.90 38.76 93.48 1.40
967 47.96 9.32 7.37 75.28 0.52
968 47.79 18.06 12.99 89.88 0.45
969 47.86 61.46 30.91 121.28 0.55
970 47.97 20.64 15.83 93.57 0.00
971 47.96 42.88 20.97 119.02 0.61
972 48.04 14.96 8.93 83.25 0.29
973 48.04 25.40 15.35 99.20 0.00
974 48.19 95.70 16.46 78.12 0.00
975 48.08 51.38 22.15 124.79 1.48
976 48.05 70.95 43.70 118.14 0.87
977 48.19 87.71 38.35 87.58 1.90
978 48.16 29.84 17.37 98.92 0.00
979 48.15 45.52 22.91 120.59 0.07
980 48.19 53.86 23.20 127.00 1.34
981 48.31 35.72 18.16 114.18 0.00
982 48.30 37.90 17.28 114.42 0.68
983 48.21 40.30 22.45 116.94 0.78
984 48.38 82.45 39.13 97.30 1.45
985 48.43 22.84 18.83 98.87 0.00
986 48.53 56.42 23.50 121.79 1.54
987 48.34 75.64 38.63 116.04 1.53
988 48.45 78.00 39.11 105.74 0.63
989 48.48 3.43 1.98 74.79 0.00
990 48.43 63.40 35.36 120.64 0.68
991 48.56 48.34 25.08 130.66 1.00
992 48.50 68.12 44.76 119.12 0.33
993 48.55 59.05 26.97 124.24 0.12
994 48.71 12.10 11.84 84.57 1.09
995 48.73 33.52 20.10 117.81 0.66
996 48.85 72.84 41.84 111.92 0.64
997 48.84 16.86 14.70 91.35 0.13
998 48.79 27.12 12.54 107.10 0.27
999 48.85 65.58 50.04 120.42 1.41
1000 48.86 90.94 40.93 88.00 1.66
1001 49.07 19.65 21.21 96.66 0.00
1002 49.01 44.28 23.51 121.93 0.16
1003 49.10 80.22 44.12 103.84 0.69
1004 49.15 31.48 20.49 117.15 0.00
1005 49.12 41.97 23.49 120.63 0.10
1006 49.12 50.61 24.66 134.48 1.68
1007 49.07 61.27 35.20 129.65 0.85
1008 49.04 5.89 4.38 77.49 0.81
1009 49.07 70.40 52.06 119.84 0.01
1010 49.24 93.88 33.06 78.76 0.36
1011 49.24 29.05 17.70 115.46 0.00
1012 49.26 53.12 24.32 123.68 0.79
1013 49.18 84.97 50.22 98.20 0.55
1014 49.28 8.83 9.34 78.07 1.26
1015 49.27 39.32 27.16 125.02 0.00
1016 49.29 24.71 16.28 103.32 0.00
1017 49.33 46.55 29.31 131.49 1.04
1018 49.27 74.91 36.74 106.97 0.43
1019 49.45 55.42 32.38 126.33 0.69
1020 49.45 87.91 42.29 89.62 0.95
1021 49.64 14.58 11.06 89.01 0.11
1022 49.47 36.76 24.12 121.67 0.00
1023 49.59 22.15 20.18 101.14 0.00
1024 49.56 63.54 52.33 129.19 0.64
1025 49.58 67.57 53.93 121.62 0.73
1026 49.58 77.45 49.42 106.24 0.23
1027 49.74 34.65 22.54 127.31 0.92
1028 49.70 59.30 41.94 135.03 0.29
1029 49.81 2.92 1.18 67.83 0.00
1030 49.86 82.50 45.10 100.88 1.16
1031 49.82 48.82 26.41 136.57 1.90
1032 49.81 11.59 9.38 87.72 0.00
1033 49.91 17.47 16.89 93.80 0.00
1034 50.01 57.37 41.49 139.09 0.32
1035 50.03 26.96 12.66 100.04 0.00
1036 50.10 72.31 46.38 110.06 0.52
1037 50.12 43.95 21.08 130.62 1.07
1038 50.10 90.77 44.32 90.67 1.89
1039 50.20 40.88 28.43 131.95 0.08
1040 50.21 29.76 14.19 111.10 0.05
1041 50.19 32.45 21.29 128.13 0.00
1042 50.16 69.91 59.12 121.17 0.19
1043 50.22 51.52 24.19 133.39 1.93
1044 50.23 61.65 42.02 131.25 0.31
1045 50.36 65.21 39.39 128.56 1.38
1046 50.27 38.35 23.17 121.08 0.00
1047 50.32 79.73 44.96 104.69 1.03
1048 50.38 6.98 7.55 83.54 0.85
1049 50.47 19.95 17.62 101.78 0.00
1050 50.43 54.06 27.78 132.80 0.98
1051 50.32 75.03 42.29 118.20 0.30
1052 50.42 85.20 46.36 93.28 1.53
1053 50.42 46.70 22.02 131.63 1.56
1054 50.42 24.59 16.13 104.00 0.00
1055 50.52 93.54 34.40 86.67 0.00
1056 50.76 35.94 19.55 127.60 0.00
1057 50.78 96.16 13.68 72.79 0.00
1058 50.78 9.61 9.72 84.39 0.44
1059 50.65 67.36 52.68 119.30 0.45
1060 50.68 88.22 46.78 95.82 1.35
1061 50.89 12.62 10.22 94.01 0.52
1062 50.76 22.50 17.78 109.37 0.00
1063 50.90 76.98 38.17 103.02 1.22
1064 51.02 42.37 19.39 134.22 0.83
1065 50.89 49.73 22.42 135.01 1.77
1066 50.91 56.32 29.13 135.26 0.81
1067 50.91 59.20 39.63 130.19 0.56
1068 51.01 63.41 37.91 136.41 0.08
1069 51.11 4.83 5.16 85.14 0.00
1070 51.21 15.10 9.75 94.17 0.00
1071 51.01 17.54 15.70 103.15 0.14
1072 51.04 33.71 20.29 123.95 0.00
1073 51.04 82.27 37.34 98.84 0.72
1074 51.18 26.22 11.87 106.96 0.00
1075 51.23 28.43 15.42 116.65 0.00
1076 51.12 73.62 44.03 123.11 0.18
1077 51.20 31.05 12.04 121.95 0.36
1078 51.30 38.04 17.30 133.24 0.00
1079 51.24 45.28 14.33 132.54 1.66
1080 51.33 61.36 32.53 138.99 0.30
1081 51.28 69.58 48.41 120.52 0.50
1082 51.34 71.74 47.37 126.89 0.17
1083 51.36 40.09 18.44 136.57 0.00
1084 51.40 52.42 14.56 131.19 1.17
1085 51.56 91.48 35.02 92.52 0.83
1086 51.51 79.27 36.22 105.46 1.00
1087 51.62 47.85 17.39 131.85 0.99
1088 51.71 21.36 9.44 101.68 0.00
1089 51.67 84.78 32.80 97.52 1.31
1090 51.70 65.22 27.91 127.50 0.45
1091 51.78 54.85 19.96 137.09 0.67
1092 51.84 7.09 6.32 86.73 0.00
1093 51.77 24.21 11.77 108.07 0.00
1094 51.71 67.60 36.80 136.27 0.00
1095 51.87 94.39 20.08 87.04 0.35
1096 51.81 57.45 25.14 139.23 0.23
1097 51.81 75.19 30.48 116.67 0.75
1098 51.98 18.41 9.00 94.58 0.00
1099 51.88 88.05 34.19 95.28 1.52
1100 52.01 10.24 6.49 87.18 0.73
1101 51.98 43.54 12.97 130.53 0.95
1102 52.10 50.21 13.93 126.60 2.08
1103 52.00 34.32 9.32 125.94 0.51
1104 52.12 36.44 15.19 135.27 0.00
1105 52.25 13.04 4.99 88.67 0.64
1106 52.18 3.61 0.00 79.89 0.00
1107 52.16 32.20 12.03 127.59 0.00
1108 52.13 59.92 24.91 139.97 0.00
1109 52.16 81.55 26.32 104.57 0.56
1110 52.28 29.69 7.03 124.75 0.00
1111 52.34 41.33 12.70 137.11 0.14
1112 52.31 62.83 22.26 138.85 0.00
1113 52.35 27.37 11.25 115.65 0.00
1114 52.52 15.77 8.40 91.40 0.00
1115 52.47 77.67 26.53 105.12 0.00
1116 52.48 45.93 11.40 135.16 1.63
1117 52.49 38.95 13.53 133.62 0.00
1118 52.42 72.32 28.96 114.77 0.00
1119 52.46 69.61 23.83 116.68 0.16
1120 52.58 52.59 9.47 125.79 1.08
1121 52.66 20.20 7.40 101.03 0.28
1122 52.67 66.80 19.57 133.09 0.00
1123 52.73 90.66 26.02 92.65 0.95
1124 52.76 86.58 25.20 95.88 1.48
1125 52.96 22.89 6.33 101.47 0.00
1126 52.85 25.42 7.83 108.96 0.00
1127 52.90 48.02 10.56 126.98 0.44
1128 52.89 58.19 18.35 133.48 0.00
1129 52.88 74.68 27.48 119.99 0.24
1130 52.95 8.29 4.73 87.63 0.57
1131 52.96 55.30 9.94 126.56 0.34
1132 53.01 83.68 21.85 97.51 0.00
1133 52.95 64.76 19.71 134.28 0.00
1134 53.16 5.56 0.89 82.00 0.00
1135 53.09 34.18 6.58 120.31 0.56
1136 53.10 43.81 11.45 132.28 1.08
1137 53.15 80.53 23.00 106.44 0.71
1138 53.19 93.19 21.59 93.08 0.09
1139 53.15 31.44 10.14 117.92 0.00
1140 53.13 61.16 15.76 136.42 0.00
1141 53.27 11.18 4.30 88.37 0.36
1142 53.18 36.85 8.31 129.46 0.00
1143 53.31 17.81 6.28 92.48 0.00
1144 53.34 50.22 9.19 125.08 1.03
1145 53.32 28.99 7.95 109.15 0.00
1146 53.49 95.87 6.00 77.54 0.00
1147 53.42 41.53 10.18 135.25 1.42
1148 53.47 68.34 21.43 133.59 0.16
1149 53.54 72.65 24.41 125.02 0.77
1150 53.61 13.97 7.36 95.14 0.57
1151 53.52 70.54 19.13 125.28 0.00
1152 53.63 76.86 20.87 110.64 0.88
1153 53.68 89.43 21.51 92.39 0.95
1154 53.66 52.86 9.79 127.87 1.49
1155 53.62 39.14 10.52 132.73 0.32
1156 53.70 45.96 12.32 137.12 0.98
1157 53.73 63.45 14.29 126.38 0.00
1158 53.74 20.49 5.27 97.07 0.00
1159 53.86 27.01 7.47 100.75 0.00
1160 53.91 57.16 9.37 133.08 0.00
1161 53.88 86.34 20.39 97.59 1.68
1162 53.98 59.45 9.87 122.73 0.00
1163 53.92 66.20 13.96 128.28 0.00
1164 54.03 79.27 17.82 109.30 0.00
1165 54.14 48.03 7.43 132.41 0.78
1166 54.12 24.85 8.48 93.00 0.00
1167 54.14 36.00 10.60 117.68 0.00
1168 54.05 74.46 17.57 119.53 0.00
1169 54.14 82.70 16.91 99.19 0.76
1170 54.15 8.38 4.30 84.74 0.27
1171 54.17 33.41 10.25 109.52 0.10
1172 54.15 31.15 11.34 108.89 0.00
1173 54.15 43.74 11.02 128.92 0.74
1174 54.25 16.00 5.95 90.53 0.23
1175 54.28 22.55 5.94 95.77 0.00
1176 54.21 54.88 10.46 132.09 0.00
1177 54.25 61.64 11.70 122.82 0.10
1178 54.43 50.61 7.96 120.02 1.49
1179 54.47 5.47 0.00 77.99 0.00
1180 54.35 92.12 15.78 92.66 0.58
1181 54.54 11.21 6.91 84.13 0.00
1182 54.46 40.63 10.22 130.22 0.00
1183 54.46 28.94 9.84 102.54 0.00
1184 54.62 18.64 8.96 91.20 0.00
1185 54.48 69.01 16.50 148.62 1.71
1186 54.64 38.25 9.66 124.59 0.23
1187 54.72 94.63 7.67 84.73 0.00
1188 54.62 71.32 15.10 124.46 0.00
1189 54.83 64.77 11.64 122.07 0.00
1190 54.88 52.95 9.44 127.26 0.00
1191 54.92 85.70 18.47 98.50 0.94
1192 54.90 45.71 12.18 123.69 0.95
1193 54.87 88.84 15.83 88.94 0.65
1194 55.04 42.40 10.32 129.73 0.31
1195 54.97 75.79 15.41 117.36 0.04
1196 55.10 13.58 8.01 84.61 0.00
1197 55.01 78.07 13.32 110.80 0.00
1198 55.01 80.89 15.04 103.88 0.76
1199 54.93 56.65 12.14 132.61 0.05
1200 55.06 66.99 13.61 127.73 0.00
1201 55.10 73.41 13.18 120.73 0.00
1202 55.18 20.79 7.74 89.67 0.00
1203 55.17 26.06 11.80 92.46 0.31
1204 55.11 34.45 10.87 109.94 0.41
1205 55.13 60.00 11.79 119.02 0.23
1206 55.15 62.64 13.52 119.49 0.14
1207 55.24 48.67 11.23 123.29 0.52
1208 55.14 31.61 8.60 106.00 0.00
1209 55.40 23.65 11.38 84.57 0.11
1210 55.41 8.40 5.82 78.26 0.94
1211 55.42 16.57 10.91 88.78 0.00
1212 55.43 28.13 9.62 97.44 0.00
1213 55.41 36.83 15.25 117.04 0.00
1214 55.53 83.58 15.37 100.79 0.80
1215 55.59 92.88 13.41 89.46 0.00
1216 55.52 4.11 0.00 79.56 0.00
1217 55.53 39.86 12.06 117.92 0.61
1218 55.54 69.18 10.21 117.33 0.00
1219 55.57 51.32 13.09 121.56 0.63
1220 55.64 54.74 13.88 122.38 0.33
1221 55.75 57.67 13.35 126.39 0.10
1222 55.81 90.44 17.65 91.97 0.33
1223 55.85 71.65 14.13 121.23 0.36
1224 55.95 43.59 17.52 122.85 0.96
1225 56.19 5.93 4.19 71.99 0.35
1226 56.34 29.50 15.20 94.78 0.00
1227 56.05 10.78 10.83 77.26 0.25
1228 55.93 45.67 12.90 125.42 0.34
1229 56.05 32.68 13.85 107.90 0.00
1230 56.17 18.93 8.84 81.68 0.00
1231 56.00 79.41 17.45 104.25 0.30
1232 56.06 65.96 15.82 124.46 0.21
1233 56.02 86.63 20.33 96.82 1.73
1234 56.26 63.99 14.00 118.13 0.00
1235 56.07 76.47 11.40 113.41 0.00
1236 56.04 88.21 11.44 91.24 0.42
1237 56.28 47.62 12.90 111.08 0.00
1238 56.26 35.06 17.37 110.90 0.00
1239 56.20 61.91 12.28 117.72 0.00
1240 56.28 13.30 8.10 79.92 0.46
1241 56.34 21.56 10.34 81.01 0.00
1242 56.24 59.78 13.35 117.71 0.53
1243 56.31 74.23 13.16 111.46 0.43
1244 56.48 26.84 19.18 89.46 0.00
1245 56.39 52.96 12.71 105.06 0.11
1246 56.36 81.99 13.21 96.98 0.37
1247 56.29 7.31 3.40 73.17 0.00
1248 56.38 50.03 13.81 112.57 0.59
1249 56.42 94.60 5.73 83.83 0.00
