#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
ca1 14A 8 even-skipped Kruppel giant

#Data without background#<Nucleus number> <A-P coordinate> <D-V coordinate> <Fluorescence intensity: channel 1 - eve, channel 2 - Kr, channel 3 - gt>
1227 55.91 38.38 191.13 123.43 0.61
1228 55.87 40.60 172.48 135.57 0.08
1229 55.82 92.62 1.90 73.92 0.28
1230 56.32 15.85 145.15 106.28 0.00
1231 55.96 30.67 188.09 105.45 0.00
1232 55.95 54.94 50.92 142.31 1.06
1233 55.87 94.23 0.00 77.69 0.55
1234 56.07 48.30 42.94 144.48 0.17
1235 56.14 71.56 58.33 135.15 0.00
1236 56.23 50.90 162.89 124.84 0.00
1237 56.23 63.44 154.88 122.24 0.61
1238 56.23 10.99 132.02 79.81 0.00
1239 56.29 65.73 73.77 135.96 0.00
1240 56.42 42.57 191.83 99.13 1.71
1241 56.45 34.55 208.58 93.59 0.00
1242 56.67 36.36 187.92 122.46 0.00
1243 56.40 61.19 130.00 137.82 0.81
1244 56.28 79.40 76.65 94.95 0.00
1245 56.44 58.82 152.67 116.50 0.04
1246 56.51 7.14 109.30 98.99 0.00
1247 56.54 18.45 150.80 97.87 0.00
1248 56.63 46.58 173.73 132.46 0.78
1249 56.47 85.18 40.55 109.99 0.00
1250 56.56 56.39 172.30 103.38 0.01
1251 56.65 26.68 160.30 104.82 0.00
1252 56.56 68.08 89.65 122.96 0.00
1253 56.50 76.21 100.53 105.68 0.81
1254 56.61 82.84 89.69 82.90 0.00
1255 56.90 90.13 31.42 91.59 0.00
1256 56.83 32.71 194.34 101.70 0.00
1257 56.82 28.95 164.51 102.40 0.00
1258 56.70 69.95 135.02 81.50 0.00
1259 56.71 73.88 134.58 100.43 0.00
1260 56.88 92.40 36.01 92.28 0.00
1261 57.01 94.43 26.48 74.10 0.10
1262 56.89 40.47 200.91 107.41 0.42
1263 56.90 24.30 155.59 128.33 0.00
1264 56.94 49.45 194.85 105.36 0.10
1265 57.04 38.35 171.86 105.07 0.00
1266 57.18 52.85 187.40 105.15 0.00
1267 57.11 44.43 190.31 101.63 0.00
1268 57.16 9.60 101.11 77.02 0.00
1269 57.15 64.75 178.15 100.63 0.00
1270 57.18 80.88 145.42 64.00 0.00
1271 57.12 30.99 162.89 90.75 0.00
1272 57.22 71.86 172.64 86.24 0.00
1273 57.17 5.76 76.16 84.69 0.00
1274 57.24 20.76 162.90 74.37 0.00
1275 57.31 62.44 178.36 97.99 0.00
1276 57.28 78.28 165.09 63.03 0.00
1277 57.30 12.37 107.66 50.64 0.00
1278 57.37 67.20 166.85 95.14 0.00
1279 57.44 85.93 114.53 90.79 0.00
1280 57.59 23.02 128.84 99.55 0.00
1281 57.40 60.07 190.51 88.32 0.32
1282 57.52 57.76 156.73 91.62 0.00
1283 57.49 75.83 178.23 88.40 0.00
1284 57.62 14.42 90.78 79.81 0.00
1285 57.77 34.88 111.42 91.61 0.00
1286 57.77 42.23 143.85 91.37 0.18
1287 57.68 48.00 169.92 105.65 0.10
1288 57.71 55.38 164.05 88.24 0.30
1289 57.91 69.34 175.99 107.13 0.00
1290 58.12 17.59 84.32 89.21 0.00
1291 57.76 27.68 108.19 79.78 0.00
1292 57.87 25.48 91.38 69.55 0.00
1293 58.15 83.16 108.04 68.91 0.00
1294 58.03 73.56 174.15 82.77 0.00
1295 58.03 88.34 91.05 69.26 0.00
1296 57.96 4.95 20.29 71.34 0.00
1297 58.07 45.67 99.40 103.66 0.02
1298 58.05 30.04 114.49 80.56 0.00
1299 58.02 39.78 116.40 87.12 0.00
1300 58.08 37.37 83.68 92.14 0.00
1301 58.10 32.34 64.17 110.36 0.00
1302 58.27 50.19 123.98 86.71 0.00
1303 58.18 65.60 185.65 80.31 0.00
1304 58.30 93.97 45.43 61.67 0.01
1305 58.30 53.17 124.20 82.13 0.00
1306 58.50 63.42 166.12 81.64 0.00
1307 58.46 71.31 135.04 84.90 0.00
1308 58.50 61.00 163.91 90.23 0.00
1309 58.74 80.64 85.52 67.63 0.00
1310 58.38 7.45 33.41 72.18 0.00
1311 58.49 21.32 78.27 98.15 0.00
1312 58.50 76.90 130.03 62.86 0.00
1313 58.64 12.75 41.95 80.34 0.00
1314 58.62 43.74 69.03 76.25 0.00
1315 58.75 58.70 135.93 92.24 0.00
1316 58.80 9.30 24.86 69.95 0.00
1317 58.80 55.98 88.03 82.19 0.00
1318 58.93 67.72 79.30 85.50 0.00
1319 58.88 47.66 68.81 89.10 0.00
1320 58.79 92.47 32.14 57.03 0.21
1321 58.95 26.06 39.89 93.87 0.00
1322 58.88 28.41 37.88 87.11 0.00
1323 58.86 34.23 38.83 82.86 0.00
1324 58.79 85.14 77.80 45.43 0.00
1325 58.93 41.17 61.12 71.89 0.00
1326 59.03 36.55 53.40 90.56 0.00
1327 59.08 5.89 10.83 57.03 0.00
1328 58.98 24.07 35.20 64.01 0.00
1329 59.52 89.90 67.60 61.47 0.00
1330 59.21 51.75 52.63 82.93 0.00
1331 59.09 31.79 41.12 84.87 0.00
1332 59.16 74.22 106.60 80.27 0.00
1333 59.15 38.86 35.49 82.41 0.00
1334 59.25 65.82 108.39 69.04 0.00
1335 59.57 69.50 71.16 89.61 0.00
1336 59.20 18.52 17.95 62.92 0.00
1337 59.49 54.11 49.99 84.41 0.10
1338 59.37 45.36 25.86 73.45 0.00
1339 59.41 49.58 58.31 78.00 0.03
1340 59.77 10.88 11.51 65.27 0.00
1341 59.53 61.88 74.88 84.08 0.00
1342 59.62 71.75 64.28 74.55 0.00
1343 59.47 86.86 77.78 43.24 0.00
1344 59.55 15.84 13.38 52.71 0.00
1345 59.73 21.37 11.88 64.85 0.00
1346 59.45 79.35 71.77 65.44 0.00
1347 60.01 83.31 63.49 44.76 0.00
1348 59.63 30.08 13.41 69.90 0.00
1349 59.78 77.03 100.99 71.04 0.00
1350 59.71 57.40 58.39 87.21 0.03
1351 59.70 42.69 12.66 69.15 0.00
1352 59.64 92.99 30.57 47.65 0.13
1353 59.79 13.71 12.52 50.74 0.00
1354 59.97 64.10 81.72 58.91 0.00
1355 60.02 59.92 55.96 77.03 0.00
1356 59.89 33.36 12.66 69.84 0.00
1357 60.20 23.60 15.07 60.14 0.00
1358 59.98 27.76 9.62 66.61 0.00
1359 60.04 35.43 11.54 61.69 0.00
1360 60.16 18.09 14.12 50.70 0.00
1361 60.23 8.90 6.04 42.12 0.00
1362 60.09 37.73 11.73 62.23 0.00
1363 60.12 40.26 11.28 64.94 0.00
1364 60.08 47.53 16.79 66.23 0.00
1365 60.07 7.02 2.98 38.65 0.00
1366 60.30 67.18 39.04 67.85 0.00
1367 60.35 74.18 72.70 64.73 0.00
1368 60.16 87.50 64.48 52.82 0.00
1369 60.35 50.20 12.30 67.56 0.00
1370 60.34 52.55 20.99 65.43 0.00
1371 60.37 55.75 19.80 70.63 0.00
1372 60.52 31.67 8.18 59.21 0.00
1373 60.35 44.78 9.32 53.35 0.06
1374 60.68 79.83 41.99 50.43 0.00
1375 60.44 86.15 63.58 47.56 0.00
1376 60.64 14.40 10.94 50.43 0.00
1377 60.76 29.71 9.71 51.29 0.00
1378 60.87 58.30 27.22 64.49 0.00
1379 60.78 62.20 28.95 73.96 0.00
1380 60.75 16.32 13.29 42.91 0.00
1381 60.88 42.56 18.10 45.50 0.00
1382 60.76 69.55 18.23 58.20 0.00
1383 60.91 71.76 19.38 62.64 0.00
1384 60.82 27.15 16.47 46.27 0.00
1385 60.98 46.40 6.07 46.37 0.00
1386 60.84 24.86 13.04 45.74 0.00
1387 61.32 22.66 57.45 26.14 0.00
1388 60.94 33.86 8.91 46.02 0.00
1389 61.02 38.12 8.43 41.56 0.00
1390 61.20 89.41 30.52 64.15 0.00
1391 61.60 11.42 65.07 24.41 0.00
1392 61.09 36.07 7.59 43.16 0.00
1393 61.13 54.53 11.95 52.26 0.00
1394 61.12 64.78 23.23 57.67 0.00
1395 61.07 40.28 8.37 44.47 0.00
1396 61.27 48.61 9.34 49.59 0.00
1397 61.35 76.53 31.05 62.87 0.00
1398 61.19 6.46 8.63 33.80 0.00
1399 61.42 85.91 26.70 50.46 0.00
1400 61.33 60.46 10.30 63.80 0.00
1401 61.43 50.59 8.25 49.75 0.00
1402 61.47 52.61 8.61 50.68 0.00
1403 61.66 19.99 88.49 18.36 0.00
1404 61.46 67.15 17.19 59.03 0.00
1405 61.47 26.39 72.24 19.63 0.00
1406 61.55 73.95 32.37 61.94 0.00
1407 61.63 56.74 7.14 50.93 0.00
1408 61.86 82.89 22.08 52.30 0.00
1409 61.91 14.96 83.63 21.94 0.00
1410 61.69 30.74 83.24 19.72 0.00
1411 62.00 8.08 53.11 20.23 0.00
1412 62.04 32.83 149.54 20.48 0.00
1413 61.82 69.12 3.10 54.11 0.00
1414 61.53 28.77 28.97 43.24 0.00
1415 61.87 62.70 16.47 61.84 0.00
1416 62.28 17.24 101.67 18.25 0.00
1417 62.24 41.28 136.08 23.81 0.00
1418 61.97 44.63 112.60 21.71 0.08
1419 62.00 71.15 6.21 49.86 0.00
1420 62.36 38.92 136.40 22.70 0.00
1421 62.03 79.88 12.99 48.50 0.00
1422 62.57 90.75 13.73 53.19 0.00
1423 62.39 27.40 127.85 22.99 0.00
1424 62.47 36.86 138.27 26.88 0.00
1425 61.93 93.40 6.32 42.55 0.00
1426 62.34 47.41 76.59 30.13 0.00
1427 62.26 58.69 6.45 41.57 0.00
1428 62.34 13.23 111.84 17.49 0.12
1429 62.48 34.83 139.87 20.20 0.00
1430 62.32 29.25 134.44 20.65 0.00
1431 62.27 54.45 9.12 38.37 0.00
1432 62.30 65.10 6.55 50.94 0.00
1433 62.48 25.41 132.32 14.81 0.00
1434 62.47 23.32 146.74 22.76 0.00
1435 62.50 60.74 3.12 40.29 0.00
1436 62.50 76.28 8.91 46.91 0.00
1437 62.72 51.36 106.11 32.46 0.00
1438 62.64 85.36 7.06 42.54 0.00
1439 63.10 49.13 147.71 21.49 0.00
1440 62.66 67.39 3.35 50.55 0.00
1441 62.61 73.66 5.94 51.11 0.00
1442 62.62 21.39 133.80 13.81 0.84
1443 62.82 56.63 14.47 30.37 0.00
1444 63.04 42.93 194.09 16.79 1.02
1445 62.94 45.51 188.75 18.86 0.00
1446 62.96 69.35 2.87 45.72 0.00
1447 62.98 19.12 126.49 17.99 0.00
1448 63.11 79.40 4.62 45.83 0.00
1449 63.01 30.78 163.95 11.96 0.00
1450 63.00 62.97 4.79 38.81 0.00
1451 63.05 11.32 88.27 10.52 0.72
1452 63.06 9.07 52.96 8.59 0.42
1453 63.19 71.46 5.44 41.50 0.00
1454 63.11 87.54 0.95 38.69 0.00
1455 63.36 14.47 95.70 10.01 3.88
1456 63.32 32.66 175.42 14.87 3.30
1457 63.59 83.99 1.42 31.61 0.00
1458 63.36 65.68 2.70 39.23 0.00
1459 63.59 53.80 109.58 21.73 0.00
1460 63.65 75.65 1.64 41.21 0.00
1461 63.64 24.38 140.80 12.59 2.03
1462 63.60 28.53 129.25 12.99 1.72
1463 63.59 22.19 103.65 9.74 3.49
1464 63.63 40.87 162.48 16.34 7.95
1465 63.69 38.52 151.50 15.13 4.51
1466 63.76 26.73 100.31 6.27 5.02
1467 63.83 46.92 154.00 14.66 1.87
1468 63.90 36.18 143.44 13.64 4.57
1469 64.01 59.45 128.91 15.53 0.00
1470 63.75 34.39 135.73 10.17 5.65
1471 63.95 57.06 165.97 13.73 0.00
1472 63.93 73.24 0.00 27.68 0.00
1473 64.02 16.22 80.90 8.89 8.98
1474 63.98 61.84 69.75 18.97 0.00
1475 63.84 68.14 9.83 35.74 0.00
1476 63.95 89.56 0.00 41.15 0.00
1477 64.07 20.80 76.42 5.15 8.51
1478 64.01 18.37 93.35 7.95 8.65
1479 63.97 44.67 147.99 11.18 3.31
1480 64.08 10.31 71.02 6.81 5.89
1481 64.12 12.66 77.43 7.18 6.36
1482 64.42 64.27 65.16 18.62 0.00
1483 64.10 30.38 120.61 12.04 13.98
1484 64.11 51.08 199.98 14.29 0.88
1485 64.15 70.31 2.61 26.37 0.00
1486 64.41 80.58 1.08 32.48 0.00
1487 64.41 76.87 0.37 23.51 0.00
1488 64.43 42.80 113.24 10.83 7.61
1489 64.44 32.29 80.09 7.17 13.46
1490 64.46 48.77 148.07 10.60 4.36
1491 64.66 85.13 1.02 29.75 0.00
1492 64.66 67.48 81.63 17.05 0.00
1493 64.70 55.29 183.28 17.33 0.53
1494 64.56 23.00 50.27 4.27 7.97
1495 64.62 40.39 97.86 11.48 20.52
1496 64.64 25.86 71.36 4.99 11.06
1497 64.60 91.72 0.00 29.75 0.00
1498 64.86 34.64 100.44 8.06 24.40
1499 64.67 38.25 101.38 9.06 14.82
1500 64.73 72.04 17.41 16.81 0.00
1501 64.70 28.38 50.29 5.39 10.87
1502 64.88 52.69 184.88 14.61 6.44
1503 65.01 45.79 98.05 9.00 13.50
1504 65.25 74.19 82.52 15.27 0.00
1505 65.25 89.59 0.00 28.49 0.00
1506 65.20 62.30 154.49 15.49 0.00
1507 65.00 20.07 37.83 1.77 22.90
1508 65.12 16.69 35.13 5.48 26.95
1509 65.23 57.83 191.90 11.13 1.51
1510 65.11 30.31 56.19 7.38 19.14
1511 65.32 60.15 170.74 12.96 0.66
1512 65.17 11.35 28.08 5.04 22.87
1513 65.41 36.92 70.26 6.58 31.02
1514 65.14 78.19 9.55 25.98 0.00
1515 65.19 50.39 112.60 10.35 7.67
1516 65.28 24.50 32.72 4.42 22.64
1517 65.42 66.18 141.06 10.55 0.00
1518 65.60 86.78 4.29 30.80 0.00
1519 65.57 91.65 0.00 23.53 0.00
1520 65.45 22.23 22.67 0.00 19.30
1521 65.58 26.98 30.09 4.71 22.10
1522 65.58 82.33 27.17 17.07 0.00
1523 65.50 32.64 39.48 5.89 30.22
1524 65.61 41.69 46.24 6.44 24.15
1525 65.74 14.08 19.47 3.51 31.78
1526 65.63 43.74 45.54 5.58 18.22
1527 66.06 48.01 58.24 8.17 17.82
1528 65.75 18.47 28.24 3.18 29.46
1529 65.71 39.28 74.06 9.34 41.79
1530 65.87 71.34 136.72 9.76 0.00
1531 65.69 54.49 129.02 8.28 8.98
1532 65.97 68.70 157.63 10.53 0.00
1533 66.23 76.16 102.31 10.20 0.00
1534 65.91 28.96 23.21 5.02 39.11
1535 66.00 52.20 100.69 7.06 9.41
1536 66.12 64.02 167.81 11.08 0.06
1537 65.90 34.86 39.45 6.24 27.69
1538 66.09 80.17 52.67 11.92 0.00
1539 66.61 56.25 94.99 7.39 10.28
1540 66.29 20.32 18.16 1.46 43.60
1541 66.20 45.63 42.34 10.19 24.31
1542 66.29 15.99 16.66 1.98 35.07
1543 66.36 24.04 21.46 3.85 48.02
1544 66.23 31.02 26.60 3.71 49.79
1545 66.38 50.20 61.42 4.00 18.10
1546 66.19 11.40 13.77 2.27 31.58
1547 66.49 59.01 136.48 8.27 9.41
1548 66.46 61.45 139.09 8.62 2.62
1549 66.50 26.11 17.87 1.33 44.26
1550 66.67 85.61 46.57 13.93 0.00
1551 66.64 36.54 23.84 1.43 42.00
1552 66.59 66.11 121.91 6.53 3.52
1553 66.95 82.54 86.97 9.43 0.00
1554 66.74 27.99 17.02 2.10 69.80
1555 66.75 13.61 18.83 2.29 51.58
1556 66.98 22.53 24.47 2.53 59.74
1557 66.66 38.48 30.72 6.84 35.81
1558 66.76 40.69 15.70 4.89 45.47
1559 66.70 43.20 17.35 6.49 36.56
1560 66.79 54.02 50.49 7.23 9.62
1561 66.71 9.14 11.20 3.17 29.08
1562 66.72 33.76 18.05 3.45 35.67
1563 67.43 17.85 74.86 2.47 49.17
1564 67.10 70.34 161.99 7.91 0.00
1565 67.04 29.96 19.06 1.56 68.14
1566 67.31 51.89 41.30 6.21 21.78
1567 67.50 88.47 50.09 13.70 0.00
1568 67.30 67.80 145.68 9.55 5.10
1569 67.65 11.13 63.85 2.01 45.36
1570 67.18 32.07 20.17 1.37 51.91
1571 67.45 72.83 140.72 6.55 3.17
1572 67.42 78.41 122.98 10.07 0.00
1573 67.29 46.40 22.86 7.39 42.90
1574 67.43 57.95 67.66 6.17 22.51
1575 67.38 63.06 81.57 5.71 8.94
1576 67.32 20.60 43.39 0.63 52.55
1577 67.58 75.72 132.71 8.93 3.29
1578 67.43 24.95 44.55 0.18 69.18
1579 67.51 35.46 18.62 2.13 47.10
1580 67.56 44.51 16.61 3.99 63.26
1581 67.55 26.74 55.29 3.53 60.82
1582 67.60 60.53 55.91 4.87 16.98
1583 67.63 65.49 75.70 6.72 10.25
1584 67.71 39.59 14.41 4.49 62.89
1585 67.63 49.43 15.19 4.73 37.64
1586 67.71 37.49 17.75 4.08 49.69
1587 67.69 41.98 14.30 6.03 56.99
1588 67.97 14.10 102.49 1.32 50.54
1589 67.82 29.09 94.96 0.54 75.04
1590 67.79 33.67 22.63 0.83 57.06
1591 68.06 47.65 13.85 3.55 48.73
1592 67.90 54.11 19.10 4.11 27.11
1593 68.04 80.57 100.27 7.80 0.00
1594 68.16 69.32 116.56 5.18 3.37
1595 68.12 84.29 87.66 12.54 0.00
1596 68.17 23.16 127.89 1.93 71.28
1597 68.24 56.40 18.82 3.94 27.02
1598 68.41 20.74 141.22 1.27 75.35
1599 68.29 51.10 13.27 3.17 31.05
1600 68.50 71.70 98.80 5.09 4.05
1601 68.41 43.47 72.91 2.31 82.63
1602 68.38 25.47 127.41 1.02 59.79
1603 68.56 58.63 24.46 4.75 33.86
1604 68.46 63.10 35.34 4.00 17.18
1605 68.55 36.16 109.72 0.31 56.86
1606 68.56 27.73 152.04 3.00 76.14
1607 68.61 67.24 37.83 4.37 11.73
1608 68.68 16.59 131.20 2.57 76.16
1609 68.58 76.93 57.85 6.45 4.48
1610 68.65 33.55 105.47 1.79 72.42
1611 68.73 38.54 57.30 1.94 74.57
1612 68.63 40.89 69.25 3.14 73.01
1613 68.72 65.30 27.67 4.45 18.77
1614 68.72 74.47 101.26 5.41 4.01
1615 68.69 60.71 23.81 2.44 25.00
1616 68.82 12.10 93.99 2.56 40.93
1617 68.77 49.46 22.16 2.42 56.85
1618 68.77 52.88 11.82 1.65 35.72
1619 68.95 30.07 156.31 1.47 77.43
1620 69.02 87.75 62.37 8.97 0.17
1621 69.15 82.88 82.27 7.27 1.17
1622 69.22 55.10 12.54 3.67 57.29
1623 69.25 78.42 67.01 3.91 3.85
1624 69.05 80.18 94.74 6.57 1.59
1625 69.16 10.20 74.00 1.68 35.50
1626 69.36 45.31 145.05 1.18 63.20
1627 69.30 21.90 165.03 1.95 82.51
1628 69.16 24.07 146.92 2.11 75.73
1629 69.38 42.53 136.46 1.36 73.02
1630 69.26 47.59 60.31 0.87 58.80
1631 69.28 14.03 114.87 2.05 65.05
1632 69.38 26.45 160.07 1.99 87.56
1633 69.39 32.19 165.58 2.04 91.51
1634 69.33 19.05 114.37 0.03 66.99
1635 69.32 51.08 19.03 0.85 71.34
1636 69.31 69.67 47.77 2.33 9.01
1637 69.47 57.39 9.97 4.13 53.48
1638 69.59 39.90 179.57 2.68 83.56
1639 69.63 34.87 173.68 2.26 81.39
1640 69.80 37.40 186.90 2.45 95.80
1641 69.61 62.06 14.83 2.58 38.01
1642 69.70 59.60 9.46 1.79 37.67
1643 69.70 64.55 12.33 2.08 31.98
1644 69.60 75.76 50.22 4.56 12.75
1645 69.78 28.66 164.30 1.67 82.42
1646 69.88 49.25 161.26 1.58 63.05
1647 70.16 52.19 116.67 1.50 62.72
1648 69.83 67.50 19.11 2.40 17.21
1649 69.74 72.63 55.18 4.47 11.87
1650 69.92 17.12 117.91 0.95 64.82
1651 70.09 11.53 70.31 1.83 53.35
1652 69.98 20.08 108.05 0.89 75.62
1653 70.16 25.00 155.28 3.44 93.72
1654 70.14 9.27 44.40 1.86 37.35
1655 70.37 30.88 155.65 3.21 103.03
1656 70.30 83.57 67.21 4.91 5.31
1657 70.64 78.21 31.32 2.66 13.56
1658 70.55 87.32 63.67 7.20 2.04
1659 70.40 44.35 187.46 2.12 75.35
1660 70.58 46.80 180.91 2.35 85.75
1661 70.48 80.58 40.22 4.12 5.04
1662 70.41 14.45 90.98 1.55 63.19
1663 70.54 32.98 151.20 2.26 100.17
1664 70.45 70.24 25.94 2.01 21.11
1665 70.50 21.00 87.03 1.44 79.76
1666 70.54 60.78 10.03 2.83 40.47
1667 70.71 23.15 93.27 1.13 86.25
1668 70.54 42.16 167.97 0.95 118.40
1669 70.73 27.31 116.78 2.06 93.10
1670 70.59 63.02 6.06 1.93 41.42
1671 70.67 66.01 9.94 2.42 42.83
1672 70.78 35.62 136.64 1.18 92.17
1673 70.75 75.38 31.99 3.24 16.05
1674 70.85 39.72 182.29 2.02 105.47
1675 70.96 73.11 29.35 2.49 25.91
1676 70.97 18.77 52.65 0.00 68.70
1677 70.96 56.32 108.11 2.19 50.73
1678 71.18 68.35 8.92 0.96 39.72
1679 71.16 29.50 74.04 1.48 94.49
1680 71.19 37.64 149.77 2.78 88.05
1681 71.30 16.92 51.15 1.30 60.77
1682 71.27 9.95 22.13 1.87 32.37
1683 71.42 49.04 198.27 0.86 93.20
1684 71.19 12.15 34.03 0.56 42.05
1685 71.41 58.67 103.89 0.51 45.13
1686 71.67 82.81 30.89 4.68 9.56
1687 71.45 25.50 70.07 1.11 89.22
1688 71.46 62.37 10.48 2.04 53.83
1689 71.47 44.54 153.48 4.14 102.16
1690 71.52 64.60 6.81 0.71 47.77
1691 71.51 33.68 77.65 0.44 110.05
1692 71.62 42.02 132.52 1.97 101.81
1693 71.70 51.58 197.51 2.03 80.41
1694 71.49 21.39 34.41 0.00 65.57
1695 71.70 86.31 26.74 7.70 6.00
1696 71.55 14.36 34.32 1.71 68.87
1697 71.72 54.34 182.45 2.09 70.19
1698 71.54 60.43 26.65 2.90 58.38
1699 71.68 70.82 9.60 1.33 42.91
1700 71.73 31.43 57.72 0.48 80.96
1701 71.92 76.38 14.57 3.15 25.15
1702 72.02 46.58 147.38 1.53 87.90
1703 71.93 66.69 5.87 1.11 54.23
1704 72.02 79.65 16.74 5.11 19.21
1705 71.95 27.84 34.61 0.31 91.84
1706 72.00 23.58 23.09 0.75 75.86
1707 72.03 39.34 74.15 1.23 103.71
1708 72.22 19.29 15.76 0.51 61.14
1709 72.14 36.13 44.09 0.84 109.73
1710 72.18 56.88 154.91 0.29 52.47
1711 72.28 11.06 11.81 1.28 36.99
1712 72.51 73.36 8.36 1.70 30.38
1713 72.53 29.88 23.77 0.84 80.40
1714 72.69 52.93 180.60 2.07 93.75
1715 72.43 62.06 103.23 1.39 68.18
1716 72.56 68.67 6.85 1.01 66.32
1717 72.45 13.80 15.92 0.44 54.25
1718 72.52 16.98 12.64 0.05 50.00
1719 72.44 33.72 51.71 1.45 89.74
1720 72.61 59.48 177.18 1.05 68.95
1721 72.58 26.05 17.59 0.91 82.85
1722 72.72 44.23 86.35 1.64 86.72
1723 72.53 64.61 33.02 1.32 75.22
1724 72.66 84.97 13.01 6.81 14.18
1725 72.53 21.56 15.02 0.12 62.49
1726 72.64 41.86 58.60 3.40 106.57
1727 72.90 48.44 118.11 1.39 91.87
1728 72.96 37.83 32.08 0.53 87.29
1729 72.90 50.80 118.37 1.48 99.63
1730 73.05 54.97 170.36 1.52 78.20
1731 73.10 31.86 14.97 0.00 72.64
1732 73.02 24.25 12.69 0.00 65.14
1733 73.08 71.16 9.32 0.10 54.72
1734 73.26 78.41 7.36 0.93 28.92
1735 73.13 39.90 26.42 2.31 92.77
1736 73.09 66.51 15.44 0.37 74.56
1737 73.17 76.05 6.74 1.83 39.34
1738 73.18 27.95 14.51 0.00 69.78
1739 73.34 36.13 22.57 0.73 91.23
1740 73.54 15.40 15.30 0.95 44.15
1741 73.36 46.11 56.27 2.31 100.93
1742 73.35 61.34 175.29 2.80 85.31
1743 73.42 57.36 163.18 2.44 87.81
1744 73.67 82.89 7.62 4.16 17.28
1745 73.34 19.72 10.94 0.81 43.76
1746 73.69 12.61 11.17 1.18 42.94
1747 73.49 21.89 12.84 0.27 62.40
1748 73.53 63.90 149.42 1.41 58.09
1749 73.55 34.00 19.20 0.54 76.37
1750 73.80 86.12 3.38 4.02 19.20
1751 73.62 42.25 24.93 1.28 81.67
1752 73.70 17.62 13.76 0.00 48.85
1753 73.67 69.30 26.99 0.00 72.60
1754 73.68 74.11 10.35 2.30 54.29
1755 73.92 30.41 11.57 0.10 58.01
1756 73.71 80.63 7.01 0.40 22.45
1757 73.82 26.34 21.45 0.60 57.53
1758 73.97 59.47 146.78 2.67 87.63
1759 73.97 50.27 60.81 2.64 81.26
1760 73.84 52.59 81.39 0.42 94.33
1761 73.98 67.43 88.20 1.46 70.17
1762 73.99 23.99 58.38 0.93 36.12
1763 74.13 44.39 41.34 2.06 82.43
1764 74.08 47.84 35.74 0.60 92.21
1765 74.11 39.63 20.58 1.83 70.61
1766 74.15 55.35 101.56 0.00 92.53
1767 74.42 37.74 11.84 0.65 62.40
1768 74.39 65.60 134.73 0.00 69.01
1769 74.16 28.33 33.17 2.13 63.23
1770 74.39 72.04 103.96 0.19 47.25
1771 74.27 32.76 12.31 0.90 60.47
1772 74.31 19.70 60.04 0.51 34.96
1773 74.51 61.38 164.06 1.51 93.63
1774 74.66 35.85 22.70 0.50 70.17
1775 74.61 80.60 6.07 3.15 32.03
1776 74.70 46.34 29.02 0.76 79.27
1777 74.76 57.53 96.30 1.26 79.48
1778 74.59 74.70 55.70 1.48 59.99
1779 74.79 25.40 131.44 1.37 26.87
1780 74.75 42.31 13.49 0.00 69.67
1781 74.79 53.61 74.19 0.63 93.40
1782 74.76 69.48 152.71 0.00 49.44
1783 74.84 16.81 82.05 0.95 31.76
1784 74.91 51.42 50.94 0.48 85.79
1785 74.98 63.33 129.77 0.63 92.70
1786 74.89 27.32 102.23 1.11 28.70
1787 75.01 23.23 110.97 0.87 27.41
1788 75.02 84.73 0.00 4.34 17.03
1789 75.00 29.81 109.26 1.22 33.37
1790 75.16 11.48 45.85 0.59 17.85
1791 75.44 20.15 134.24 1.67 27.43
1792 75.08 40.04 15.34 1.30 63.73
1793 75.22 78.74 26.90 2.76 56.34
1794 75.21 14.10 65.66 2.04 24.46
1795 75.13 48.95 25.91 1.56 83.31
1796 75.06 33.98 62.28 0.60 42.92
1797 75.57 76.55 75.62 1.34 44.26
1798 75.45 44.44 11.05 0.54 69.25
1799 75.59 67.71 153.51 0.00 64.36
1800 75.46 59.69 74.19 0.00 79.88
1801 75.42 55.48 41.91 0.26 87.60
1802 75.67 65.13 133.14 0.00 81.91
1803 75.52 73.27 120.49 1.62 48.55
1804 75.66 38.37 47.39 0.15 50.38
1805 75.79 12.01 69.80 0.07 23.07
1806 75.97 31.04 157.95 0.83 31.67
1807 75.98 33.25 154.00 0.00 32.21
1808 75.92 46.96 10.16 0.19 58.00
1809 75.87 35.72 142.51 0.00 34.48
1810 75.99 61.64 64.24 0.00 80.83
1811 75.95 28.32 179.46 1.79 24.04
1812 76.10 70.16 149.78 0.46 67.24
1813 76.00 57.67 46.22 0.00 90.01
1814 75.95 25.24 177.53 0.54 21.01
1815 76.00 53.38 25.13 0.00 84.49
1816 76.10 16.02 131.80 1.38 23.44
1817 76.12 41.00 86.70 0.28 40.02
1818 76.15 51.14 12.82 0.41 73.08
1819 76.10 49.13 7.52 0.07 63.81
1820 76.28 22.33 138.72 1.06 19.82
1821 76.41 79.44 76.65 1.47 43.75
1822 76.51 13.25 122.49 3.29 16.39
1823 76.82 83.13 49.57 3.21 37.48
1824 76.48 45.19 10.55 0.00 56.16
1825 76.45 55.64 12.69 0.00 71.72
1826 76.38 74.74 108.25 1.22 54.00
1827 76.74 37.50 156.30 0.58 33.26
1828 76.73 39.62 167.09 0.62 29.13
1829 76.72 43.22 64.43 0.00 46.04
