#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
dm3 14A 7 even-skipped knirps hunchback
166 17.99 45.58 16.63 25.51 161.30
167 18.02 37.20 15.05 23.13 155.99
168 18.14 48.56 15.99 28.80 173.79
169 18.21 80.18 11.43 124.24 59.86
170 17.89 55.43 16.86 42.38 157.09
171 18.25 60.28 16.02 62.04 163.76
172 18.31 30.25 14.92 22.00 141.73
173 18.36 75.06 14.63 135.52 118.36
174 18.17 69.71 16.35 165.74 131.11
175 18.54 64.99 17.36 144.13 145.35
176 18.70 51.14 16.95 30.15 170.73
177 18.50 20.68 11.38 19.12 94.11
178 18.76 24.57 13.91 19.98 141.22
179 18.65 33.66 15.37 22.11 153.39
180 18.89 73.06 15.32 146.45 114.21
181 18.90 39.87 15.71 24.15 165.76
182 18.96 54.12 16.92 32.46 169.24
183 19.08 57.12 17.08 38.85 163.61
184 19.01 27.91 14.33 20.29 145.24
185 19.17 62.42 17.09 78.04 172.85
186 19.28 67.62 16.58 152.37 135.36
187 19.28 43.17 16.58 25.69 157.15
188 19.31 77.40 14.73 140.36 98.36
189 19.30 36.02 15.21 22.17 153.92
190 19.21 46.32 16.95 26.89 168.09
191 19.59 22.59 13.30 20.39 137.71
192 19.78 32.21 14.80 21.61 140.18
193 19.80 59.52 16.90 42.35 172.85
194 19.80 49.37 17.63 26.93 182.25
195 19.83 80.30 12.77 142.29 68.38
196 20.29 70.86 16.77 153.34 113.88
197 20.23 52.14 18.01 29.50 177.53
198 20.18 64.99 16.73 117.87 158.30
199 20.12 26.02 14.28 21.18 147.66
200 20.21 29.22 14.54 20.51 151.32
201 20.27 38.49 16.05 24.38 164.48
202 20.20 73.90 16.07 138.57 104.76
203 20.35 55.04 17.25 32.82 170.81
204 20.52 41.56 17.16 23.07 169.22
205 20.59 20.72 12.88 19.24 135.65
206 20.53 35.24 16.09 22.08 165.39
207 20.74 44.60 16.91 25.19 177.44
208 20.66 61.82 17.24 49.39 172.74
209 20.71 57.56 19.69 33.98 205.61
210 20.65 67.79 17.29 158.23 127.83
211 20.84 47.49 17.66 25.81 177.51
212 20.93 76.89 15.48 153.42 100.22
213 21.09 23.59 14.22 20.44 151.10
214 21.19 31.12 14.95 21.98 154.19
215 21.15 80.34 14.30 146.92 73.38
216 21.06 83.12 10.75 121.44 38.10
217 21.40 18.94 12.51 19.24 119.06
218 21.55 50.09 17.14 26.79 171.94
219 21.44 27.01 14.99 21.79 145.93
220 21.57 53.21 18.55 28.22 180.88
221 21.53 73.17 16.12 145.16 97.29
222 21.67 59.45 17.52 33.50 164.41
223 21.59 63.73 17.38 54.99 172.21
224 21.64 39.76 16.32 22.36 176.07
225 21.73 33.83 17.72 23.49 167.20
226 21.80 66.24 18.21 102.33 161.84
227 21.68 69.76 18.88 154.11 114.80
228 21.83 36.69 16.57 23.45 171.72
229 21.84 56.11 16.79 29.91 182.02
230 22.06 43.28 16.95 24.66 173.11
231 22.03 77.80 15.43 151.19 91.40
232 22.29 82.21 12.16 136.54 68.12
233 22.18 46.34 17.73 27.89 193.83
234 22.32 21.30 13.37 20.92 140.34
235 22.28 28.98 15.75 21.40 158.72
236 22.43 84.81 10.77 131.63 50.77
237 22.44 24.37 15.08 19.62 147.76
238 22.48 61.83 16.58 38.18 156.77
239 22.52 17.68 11.45 18.97 137.42
240 22.47 75.62 18.16 160.09 109.81
241 22.73 31.98 16.74 22.62 163.92
242 22.88 51.29 18.73 26.98 186.45
243 22.78 71.56 17.85 159.40 107.93
244 22.81 68.17 17.88 133.62 136.22
245 23.08 48.62 17.87 26.93 177.84
246 22.97 41.37 17.43 23.79 176.45
247 22.96 54.02 17.45 26.95 176.06
248 23.04 38.55 17.32 25.13 184.96
249 23.09 57.03 18.34 30.46 181.33
250 22.81 79.58 15.57 139.84 102.62
251 22.97 74.46 18.07 162.14 99.02
252 23.15 59.52 20.30 36.36 171.73
253 23.07 64.91 18.34 65.38 154.28
254 23.24 35.40 17.20 23.81 179.21
255 23.28 26.99 17.64 22.77 167.36
256 23.53 45.73 18.56 26.34 188.10
257 23.54 77.07 19.47 158.73 107.53
258 23.68 20.45 13.16 20.68 155.36
259 23.68 17.13 11.81 18.49 142.27
260 23.76 29.75 16.67 25.08 186.52
261 23.68 62.06 19.67 44.11 177.24
262 23.53 79.49 17.00 157.04 81.41
263 23.75 84.29 13.41 121.43 49.20
264 23.73 25.53 15.18 21.78 177.06
265 23.78 81.57 16.00 132.39 71.33
266 23.92 23.27 14.12 21.80 150.63
267 24.12 43.13 19.41 26.02 203.40
268 23.90 69.88 19.23 157.20 127.17
269 24.12 33.00 17.03 25.32 184.65
270 23.99 67.04 19.10 113.91 141.70
271 24.28 14.36 10.99 19.74 114.00
272 23.97 52.43 19.82 27.69 189.36
273 24.05 71.75 17.33 168.86 92.71
274 24.14 55.27 20.31 30.42 168.23
275 24.34 37.77 18.18 25.60 180.44
276 24.10 73.38 18.60 155.58 103.06
277 24.18 75.35 17.97 139.48 90.05
278 24.52 40.48 17.74 25.79 186.36
279 24.21 50.91 19.62 29.48 176.72
280 24.33 58.48 19.38 39.30 174.25
281 24.46 63.90 18.23 65.56 152.23
282 24.67 48.45 21.33 30.82 186.81
283 24.49 79.02 18.84 161.04 109.67
284 24.28 81.74 15.32 130.42 54.79
285 24.80 28.07 17.69 24.50 184.67
286 24.97 35.18 18.19 26.29 200.13
287 24.96 25.67 16.21 23.59 177.22
288 24.75 86.02 12.73 104.94 38.96
289 24.90 61.03 19.86 56.35 170.70
290 24.63 77.17 21.75 145.64 92.54
291 24.95 18.16 14.33 21.50 164.69
292 24.94 45.45 20.72 29.54 199.37
293 25.01 83.76 19.84 127.48 81.11
294 25.09 68.33 20.52 136.20 138.98
295 25.10 31.14 17.51 24.95 183.78
296 25.04 53.16 20.17 34.94 184.33
297 25.05 20.99 14.55 23.13 157.84
298 25.18 65.72 19.66 110.28 139.63
299 25.16 71.29 21.01 159.69 123.74
300 25.03 72.96 22.21 169.15 114.05
301 25.35 56.16 19.30 44.01 170.36
302 25.40 74.43 19.36 146.16 99.50
303 25.37 80.85 21.93 133.26 93.45
304 25.48 50.64 19.49 35.42 182.00
305 25.61 42.71 19.85 28.53 201.62
306 25.37 87.34 11.85 86.13 29.00
307 25.57 58.72 20.49 72.93 154.85
308 25.59 77.08 24.30 138.53 97.66
309 25.62 37.68 20.94 27.94 190.40
310 25.81 63.19 21.93 105.38 162.11
311 25.77 15.67 14.87 22.49 147.37
312 25.78 23.99 16.63 24.64 169.46
313 26.04 40.27 21.30 30.03 204.27
314 26.02 46.23 19.62 35.27 183.80
315 26.15 34.36 19.01 27.01 194.06
316 25.97 85.42 23.89 105.19 84.44
317 26.23 28.58 18.15 26.21 189.13
318 26.34 48.49 20.40 38.48 187.25
319 26.20 53.57 21.11 48.85 174.52
320 26.36 61.11 23.16 118.75 159.88
321 26.31 17.97 15.11 24.59 143.67
322 26.30 31.39 19.33 29.43 186.03
323 26.36 65.81 22.23 125.78 149.70
324 26.28 68.64 23.06 138.70 130.61
325 26.39 20.81 16.60 23.94 174.83
326 26.33 71.17 28.54 144.23 127.98
327 26.36 84.38 31.94 101.58 79.83
328 26.34 72.61 27.50 143.08 113.18
329 26.50 82.35 40.29 70.75 98.18
330 26.57 74.68 35.60 137.06 117.87
331 26.38 79.60 39.79 98.17 103.25
332 26.70 26.22 18.45 27.10 185.16
333 26.75 43.53 20.58 34.13 201.45
334 26.71 56.10 22.77 92.07 164.88
335 26.72 58.71 23.92 109.69 165.55
336 26.83 50.83 21.92 53.84 178.53
337 26.83 76.91 42.47 109.63 107.53
338 26.77 37.73 20.66 30.29 195.89
339 26.79 87.52 29.91 44.95 50.64
340 27.01 15.00 15.51 25.65 149.14
341 27.11 63.21 26.31 135.44 160.31
342 27.24 23.71 18.78 27.94 164.17
343 27.12 12.51 13.11 25.94 84.61
344 27.19 69.53 42.05 122.99 147.30
345 27.32 40.67 21.27 37.47 186.98
346 27.31 32.31 19.91 29.24 193.40
347 27.43 35.18 21.70 35.74 193.89
348 27.29 45.67 22.87 49.88 200.64
349 27.32 53.48 24.16 97.89 171.58
350 27.37 79.14 169.62 45.62 107.10
351 27.33 84.41 95.61 35.16 85.96
352 27.59 17.85 19.08 33.86 163.16
353 27.49 66.75 39.35 113.25 156.99
354 27.39 71.89 78.19 104.23 138.83
355 27.74 29.53 20.12 35.86 183.04
356 27.68 60.54 29.89 134.44 178.09
357 27.63 20.92 19.76 31.14 165.26
358 27.72 48.12 23.79 83.96 177.85
359 27.78 74.06 189.70 56.60 106.10
360 27.80 57.79 27.88 141.06 169.40
361 27.93 81.65 147.16 28.29 88.33
362 28.06 87.73 68.51 20.04 58.40
363 27.77 25.53 19.20 32.17 170.66
364 27.90 37.82 21.38 46.61 187.19
365 27.95 42.96 23.03 54.58 199.30
366 28.03 64.44 49.26 124.60 166.45
367 28.17 55.64 27.06 137.67 163.54
368 27.97 27.10 20.46 37.88 173.20
369 28.02 50.64 25.61 117.59 177.81
370 28.29 76.75 204.70 32.89 98.78
371 28.29 13.05 16.31 41.49 94.13
372 28.28 68.72 189.87 59.18 126.29
373 28.35 16.04 21.03 46.64 136.41
374 28.35 32.98 21.28 43.52 192.40
375 28.45 53.16 29.29 122.01 172.86
376 28.39 45.72 25.01 89.10 177.17
377 28.63 39.41 26.40 68.03 188.17
378 28.58 61.68 55.80 122.47 167.52
379 28.58 71.58 210.06 42.50 110.31
380 28.55 84.50 98.87 22.13 91.83
381 28.61 23.27 22.74 49.62 167.82
382 28.68 19.94 24.41 59.11 156.81
383 28.74 35.74 26.64 71.80 192.58
384 28.72 66.10 143.03 71.88 136.84
385 28.80 58.95 51.42 132.09 168.92
386 28.94 79.44 166.67 25.16 100.33
387 28.95 29.19 24.33 64.93 172.81
388 28.97 41.53 28.29 107.90 197.44
389 28.97 48.57 29.66 133.36 175.90
390 28.93 26.27 24.70 67.75 170.53
391 29.18 14.48 30.87 44.96 140.45
392 29.20 43.77 30.10 114.81 191.72
393 29.08 63.61 145.08 85.00 151.39
394 29.23 73.82 197.13 28.62 118.92
395 29.17 31.89 24.97 99.04 186.38
396 29.21 51.39 35.90 130.51 179.25
397 29.25 56.56 42.96 131.88 156.80
398 29.51 81.91 109.09 19.41 99.34
399 29.47 46.23 34.69 124.55 192.80
400 29.40 17.24 35.73 43.63 149.16
401 29.55 54.09 47.75 135.90 177.94
402 29.50 69.61 220.64 32.30 130.95
403 29.38 87.29 30.72 17.00 62.42
404 29.61 37.30 38.16 94.63 202.74
405 29.63 11.17 52.74 22.13 84.97
406 29.67 66.74 223.58 35.92 141.40
407 29.68 76.48 164.28 24.70 112.28
408 29.65 21.66 37.36 59.31 159.37
409 29.76 34.52 33.36 111.64 186.33
410 29.80 61.02 206.21 50.50 156.30
411 29.69 18.87 51.73 38.71 149.38
412 29.78 85.85 47.17 18.22 118.90
413 29.93 39.58 48.92 102.94 190.32
414 29.83 24.70 39.31 74.79 169.39
415 29.79 58.53 150.45 82.90 173.18
416 30.16 84.44 44.84 17.65 120.80
417 30.01 27.81 44.20 59.86 175.17
418 29.99 49.90 58.47 122.25 190.46
419 30.10 30.98 40.83 77.31 180.25
420 30.15 63.73 226.34 38.88 145.22
421 30.28 71.70 155.48 27.09 114.95
422 30.26 42.09 60.87 108.50 203.84
423 30.27 47.61 54.76 107.45 190.08
424 30.19 14.16 102.88 23.20 122.40
425 30.21 55.99 139.75 70.08 179.37
426 30.37 44.41 57.53 104.37 195.72
427 30.29 52.41 108.31 79.54 193.88
428 30.50 78.76 70.16 21.07 107.56
429 30.65 16.50 125.29 26.21 153.41
430 30.65 88.24 24.07 15.61 85.51
431 30.63 19.55 157.48 26.49 153.12
432 30.64 33.67 75.40 93.28 192.62
433 30.65 36.52 97.14 74.68 193.22
434 30.79 74.45 89.34 21.90 107.97
435 30.75 23.41 131.74 28.64 169.26
436 30.80 68.73 140.35 25.73 132.18
437 30.80 58.11 222.67 41.01 159.25
438 30.86 65.89 195.13 31.08 129.43
439 31.19 12.61 146.63 22.83 117.12
440 30.89 82.04 43.24 18.50 109.84
441 30.89 25.95 163.37 29.98 171.77
442 31.01 60.79 217.14 32.04 155.98
443 31.35 10.36 110.24 21.29 83.03
444 31.01 28.84 170.69 31.82 182.08
445 31.11 54.94 218.59 41.19 159.57
446 31.01 50.15 216.54 44.27 179.13
447 30.92 39.25 132.37 56.85 194.63
448 31.11 45.80 176.30 45.45 197.30
449 31.22 31.72 181.15 37.70 181.85
450 31.27 52.46 227.08 39.67 164.24
451 31.33 41.55 196.23 43.81 199.00
452 31.43 48.09 232.65 39.97 170.44
453 31.41 63.25 168.83 26.60 150.55
454 31.52 84.89 26.83 16.43 98.10
455 31.71 43.70 222.06 37.17 181.41
456 31.60 34.52 214.31 40.60 167.22
457 31.56 71.59 72.95 24.18 135.50
458 31.66 76.74 42.48 19.98 115.98
459 31.67 21.77 176.02 25.32 146.56
460 31.80 37.01 218.21 35.47 175.04
461 31.82 79.49 34.66 20.59 102.35
462 31.82 17.96 144.43 24.15 126.95
463 31.65 20.00 177.39 24.48 135.66
464 31.98 24.34 197.14 24.81 141.56
465 32.07 56.43 204.05 29.38 167.73
466 32.07 27.11 193.77 27.85 164.68
467 32.07 39.46 209.88 34.21 172.64
468 32.04 58.77 188.63 25.99 147.10
469 31.94 65.97 111.51 24.51 144.29
470 32.13 29.92 204.46 28.02 158.92
471 32.20 87.74 25.26 16.07 101.57
472 32.18 15.22 104.55 21.88 120.00
473 32.13 68.84 71.86 23.88 144.46
474 32.23 74.03 46.05 21.02 125.74
475 32.26 82.04 24.17 18.20 106.70
476 32.21 45.92 216.29 30.96 183.48
477 32.29 61.27 151.76 26.33 164.29
478 32.22 50.87 193.06 31.85 170.65
479 32.32 53.75 188.40 28.45 178.57
480 32.52 32.65 212.92 29.48 179.32
481 32.60 42.02 201.24 31.18 178.87
482 32.68 48.12 195.05 28.50 173.31
483 32.81 63.63 68.34 26.21 159.96
484 32.80 11.95 84.92 19.82 119.36
485 32.93 35.20 187.00 29.86 191.00
486 32.88 71.56 35.05 22.05 133.30
487 32.92 84.99 27.22 16.23 100.70
488 32.89 19.87 115.70 22.63 140.47
489 33.03 76.62 26.74 19.84 105.90
490 33.10 22.47 113.74 23.51 146.02
491 33.03 66.55 46.27 23.22 140.85
492 33.03 89.68 31.92 14.45 78.28
493 33.15 17.29 79.28 21.76 132.65
494 33.22 37.60 180.09 31.57 175.22
495 33.12 44.92 139.30 26.88 173.64
496 33.25 79.08 24.15 18.88 86.70
497 33.32 57.31 95.17 28.23 186.06
498 33.31 25.19 132.55 23.52 155.08
499 33.25 59.64 82.60 26.71 162.49
500 33.39 27.81 122.26 25.81 172.31
501 33.36 55.12 94.14 26.13 179.23
502 33.37 50.10 109.39 28.46 181.70
503 33.39 30.54 176.18 27.23 171.83
504 33.43 40.18 148.41 28.08 174.14
505 33.52 52.53 108.50 28.26 187.70
506 33.55 69.32 30.46 22.07 159.24
507 33.64 14.59 60.11 20.60 134.49
508 33.58 81.53 27.28 17.34 106.12
509 33.69 74.08 27.08 20.10 125.52
510 33.87 61.64 47.26 24.22 152.03
511 33.86 86.70 53.33 16.49 106.94
512 33.86 42.77 110.20 26.76 182.87
513 34.00 9.45 41.53 18.40 77.42
514 33.97 32.99 108.54 25.63 194.25
515 33.97 47.53 88.22 28.23 189.08
516 34.01 64.33 37.68 21.90 149.28
517 34.10 20.12 62.49 21.27 138.77
518 34.35 12.11 63.07 19.87 130.51
519 34.21 67.00 30.38 22.46 149.02
520 34.26 35.82 82.80 26.20 182.35
521 34.35 45.31 75.66 26.49 171.21
522 34.39 71.44 26.41 22.72 128.19
523 34.52 88.95 159.98 17.10 89.46
524 34.37 58.81 51.96 23.74 173.04
525 34.49 76.65 27.51 19.50 99.06
526 34.41 16.86 53.42 21.26 145.09
527 34.41 23.08 66.88 22.73 153.78
528 34.49 54.33 53.91 25.72 178.13
529 34.42 83.54 62.99 16.37 103.91
530 34.60 38.41 76.31 27.94 176.70
531 34.59 26.46 65.32 22.91 162.15
532 34.61 29.30 66.18 23.66 164.26
533 34.48 49.93 53.74 26.12 184.15
534 34.69 56.44 46.66 26.75 181.60
535 34.71 79.39 37.64 18.60 108.09
536 34.83 40.70 72.84 27.84 183.18
537 34.91 52.18 43.38 26.74 188.39
538 35.05 69.06 28.40 22.12 139.91
539 35.04 92.04 118.35 13.06 59.32
540 35.04 73.63 29.32 20.25 110.30
541 35.02 62.87 32.34 24.82 140.82
542 35.18 31.61 62.18 23.71 177.72
543 35.27 34.09 55.30 25.04 178.16
544 35.19 43.18 50.70 25.89 180.92
545 35.24 60.36 31.07 25.14 159.77
546 35.30 19.50 47.82 21.43 150.02
547 35.32 8.38 24.68 18.02 82.54
548 35.38 48.08 37.14 29.46 180.46
549 35.27 65.50 29.33 23.42 149.70
550 35.30 86.13 164.36 16.23 84.30
551 35.49 24.64 40.74 22.61 159.93
552 35.33 84.72 176.74 17.87 85.32
553 35.60 36.78 44.30 27.02 187.86
554 35.57 10.80 28.39 19.39 123.71
555 35.68 58.17 32.70 25.84 168.10
556 35.59 16.51 35.19 21.90 139.32
557 35.60 45.81 41.68 26.84 171.84
558 35.68 81.19 153.98 18.94 98.86
559 35.36 87.23 152.00 13.93 91.33
560 35.60 13.67 28.94 21.19 126.20
561 35.87 21.95 32.38 21.85 144.43
562 35.62 77.32 85.65 19.26 128.64
563 35.53 83.18 174.61 19.39 108.06
564 35.76 53.82 32.64 25.46 172.55
565 35.84 50.59 31.21 24.53 173.56
566 35.87 70.77 36.80 20.79 125.22
567 35.99 27.23 36.90 25.35 162.12
568 36.04 89.99 146.57 15.41 114.39
569 35.98 29.63 37.02 24.11 171.46
570 36.05 39.27 37.94 26.52 176.37
571 36.01 56.16 30.47 24.67 175.81
572 36.07 61.77 29.20 23.49 158.16
573 36.09 74.27 112.28 21.20 116.26
574 36.31 41.68 38.74 27.90 185.41
575 36.11 67.46 30.90 23.16 141.05
576 35.96 84.44 197.93 18.07 102.36
577 36.35 64.27 32.49 22.86 153.62
578 36.51 32.04 33.01 23.11 170.36
579 36.62 44.13 30.44 26.50 177.59
580 36.53 78.81 195.92 20.30 118.11
581 36.60 34.40 30.84 23.91 165.36
582 36.65 11.97 23.25 19.17 126.88
583 36.64 15.70 25.05 20.71 141.97
584 36.73 59.48 33.77 25.01 154.68
585 36.57 83.51 188.10 18.60 114.60
586 36.63 18.99 26.93 21.13 146.08
587 36.81 46.66 35.85 27.82 170.28
588 36.83 49.08 31.64 26.36 173.81
589 36.91 87.34 127.39 17.33 106.54
590 36.70 24.55 26.98 21.87 150.98
591 36.76 71.37 161.30 21.09 128.25
592 36.71 85.47 180.65 18.85 135.88
593 36.77 51.90 30.81 27.61 165.38
594 37.07 36.95 31.70 28.04 182.94
595 37.07 76.08 213.99 21.75 131.71
596 37.20 9.41 22.09 18.34 113.81
597 36.93 54.54 34.30 25.76 165.85
598 37.25 81.22 179.44 20.50 112.79
599 37.12 57.34 35.88 24.90 165.62
600 37.15 68.63 89.32 22.25 152.57
601 37.16 61.52 34.63 24.30 157.06
602 37.11 66.08 53.36 22.12 155.26
603 37.08 20.77 28.69 19.56 157.17
604 37.25 29.76 31.43 25.13 171.10
605 37.25 91.68 82.10 14.72 86.08
606 37.34 27.24 28.92 22.82 169.22
607 37.36 39.06 33.60 27.47 175.97
608 37.31 22.40 24.90 21.69 139.84
609 37.32 13.78 25.58 20.47 147.85
610 37.60 73.16 200.41 21.29 134.91
611 37.50 41.50 34.20 26.77 175.43
612 37.49 63.51 58.84 22.21 172.08
613 37.65 18.01 27.48 20.68 141.98
614 37.85 31.78 30.42 22.75 167.80
615 38.00 89.60 84.43 16.48 113.71
616 37.93 6.91 27.41 17.52 92.28
617 37.76 49.76 38.81 26.09 143.85
618 37.79 52.63 57.95 27.67 168.81
619 37.76 44.32 38.54 28.48 188.57
620 37.90 84.18 133.21 18.02 117.49
621 37.81 34.66 32.25 25.21 178.23
622 37.89 24.86 28.48 22.73 157.17
623 37.88 46.97 41.49 26.97 179.16
624 37.85 16.10 28.74 20.53 141.28
625 37.96 55.50 75.56 26.29 180.66
626 38.08 70.40 209.37 22.45 139.01
627 38.07 78.48 162.69 19.63 130.87
