#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
kf5 14A 7 even-skipped knirps giant
628 35.56 26.58 73.00 17.68 187.82
629 35.67 66.05 82.56 23.75 62.51
630 35.53 82.55 165.02 21.27 19.73
631 35.75 35.84 60.21 19.82 190.74
632 35.73 30.90 64.60 21.99 184.33
633 35.85 73.12 159.68 25.64 37.82
634 35.84 91.00 92.08 18.73 10.01
635 35.82 50.12 43.33 23.85 169.60
636 35.81 60.30 68.68 24.54 92.41
637 35.76 88.53 111.12 20.81 12.73
638 36.14 45.72 49.37 24.35 179.70
639 36.18 48.02 46.06 24.37 154.88
640 36.20 52.23 44.89 23.85 132.38
641 36.07 10.51 45.91 12.55 103.82
642 36.18 12.79 43.13 14.46 116.38
643 36.20 38.32 48.47 21.98 174.99
644 36.03 54.56 47.98 22.93 123.25
645 36.35 64.29 141.36 26.57 49.61
646 36.16 68.36 118.59 22.45 51.31
647 36.19 76.15 167.84 22.87 26.08
648 36.13 85.95 125.38 22.33 15.16
649 36.31 23.57 49.75 16.21 151.46
650 36.24 43.19 48.57 21.63 190.25
651 36.35 7.76 30.98 11.91 83.16
652 36.45 28.84 49.05 18.93 167.13
653 36.37 20.80 47.35 16.18 150.44
654 36.55 56.83 62.08 26.05 82.62
655 36.62 40.93 44.13 21.12 170.82
656 36.47 92.56 55.70 16.55 7.26
657 36.58 33.86 43.85 20.84 159.74
658 36.58 70.94 200.04 23.98 35.90
659 36.49 84.15 143.86 20.51 14.86
660 36.80 18.20 40.57 15.53 111.16
661 36.73 80.58 161.82 21.01 17.31
662 36.64 26.13 43.23 18.21 155.30
663 36.79 15.21 35.32 14.29 112.05
664 36.77 59.31 116.28 25.95 67.06
665 36.71 61.87 143.37 25.53 53.17
666 36.86 31.35 38.33 18.62 153.85
667 36.82 83.02 143.77 22.14 15.73
668 36.94 36.65 42.03 21.67 161.58
669 36.95 50.36 54.38 22.82 122.61
670 37.19 66.18 182.93 26.11 33.28
671 37.08 77.52 178.63 21.75 19.84
672 36.99 54.43 73.48 23.74 95.91
673 37.18 73.82 189.81 24.55 23.73
674 37.13 88.31 94.40 19.77 10.55
675 37.35 9.80 28.17 12.22 84.05
676 37.21 46.26 44.90 23.97 130.04
677 37.19 43.59 43.79 23.32 140.08
678 37.07 91.01 69.15 17.62 8.00
679 37.46 39.20 45.05 20.61 149.05
680 37.39 68.81 186.73 25.83 31.19
681 37.52 22.80 37.09 17.95 114.22
682 37.47 48.65 59.13 23.74 100.06
683 37.43 52.64 93.06 25.24 84.41
684 37.53 12.87 32.23 12.72 88.57
685 37.53 20.16 40.19 17.24 109.14
686 37.58 85.54 102.00 20.80 11.70
687 37.63 27.72 39.45 19.42 116.80
688 37.69 58.19 186.95 24.18 47.37
689 37.62 63.53 209.38 26.01 33.04
690 37.70 25.18 39.19 16.75 122.94
691 37.64 34.78 45.76 19.37 156.44
692 37.79 55.68 177.91 26.83 59.69
693 37.50 91.97 58.25 19.10 8.55
694 37.88 32.50 41.60 20.18 114.68
695 37.76 71.53 200.51 24.84 24.56
696 37.89 41.72 50.16 22.99 130.92
697 37.80 60.85 201.13 26.87 38.50
698 37.91 30.04 42.89 18.83 118.81
699 37.79 90.50 65.84 19.37 8.73
700 38.08 81.98 115.79 20.50 13.74
701 38.00 16.19 40.53 15.21 88.40
702 38.11 75.89 167.96 24.17 17.26
703 38.03 79.16 142.26 23.78 13.93
704 38.16 36.68 43.57 20.48 112.84
705 38.10 44.58 62.26 21.71 116.34
706 38.18 51.28 158.48 24.27 67.30
707 38.25 47.11 91.04 23.41 93.39
708 38.40 88.56 68.75 20.51 10.48
709 38.40 67.25 191.36 25.55 23.02
710 38.52 8.07 33.48 10.27 57.45
711 38.49 18.66 51.09 15.76 80.55
712 38.62 53.75 197.40 26.83 48.19
713 38.60 38.63 69.59 22.40 112.12
714 38.66 64.82 203.14 24.40 23.58
715 38.62 10.98 40.26 12.55 69.01
716 38.71 21.25 54.70 15.81 79.24
717 38.65 70.03 193.71 24.95 20.31
718 38.76 72.89 170.46 24.92 17.34
719 38.72 49.47 179.21 23.95 59.54
720 38.75 62.45 210.91 25.57 25.97
721 38.82 23.78 51.66 18.11 79.84
722 38.66 56.91 207.32 26.34 35.63
723 38.77 13.92 49.92 14.39 69.39
724 38.79 26.38 56.78 19.32 82.07
725 38.92 40.86 92.34 22.68 101.24
726 38.84 59.72 202.58 27.59 27.43
727 38.92 86.34 73.78 20.54 9.70
728 38.83 33.93 67.74 20.03 94.18
729 38.92 28.94 72.62 18.08 88.84
730 39.10 90.63 49.53 17.50 7.15
731 39.05 31.53 81.81 21.21 84.48
732 39.01 43.27 132.94 23.60 76.97
733 39.14 80.26 98.80 22.82 11.94
734 39.19 45.64 154.46 25.38 63.83
735 39.24 75.08 144.42 22.71 13.98
736 39.32 17.06 95.77 16.05 49.83
737 39.46 77.72 97.58 23.45 12.49
738 39.60 83.00 70.29 21.58 10.99
739 39.33 51.54 213.65 24.32 41.68
740 39.39 36.15 102.46 20.59 70.88
741 39.44 47.74 198.11 24.71 52.49
742 39.47 68.67 181.68 26.69 17.22
743 39.62 55.52 207.41 25.95 28.31
744 39.54 57.82 214.17 25.33 26.71
745 39.78 6.43 80.53 12.36 26.63
746 39.69 66.51 178.66 26.76 19.04
747 39.81 19.89 136.54 17.32 44.54
748 39.74 8.93 79.58 11.81 41.75
749 39.74 38.63 151.08 22.12 54.65
750 39.81 61.90 185.89 26.54 21.29
751 39.66 93.22 26.91 16.06 5.47
752 39.90 70.91 144.76 26.21 15.99
753 39.70 88.78 45.64 19.20 7.84
754 39.78 53.38 216.86 25.44 30.66
755 39.94 64.33 172.60 27.03 18.86
756 39.94 12.28 109.78 14.19 34.02
757 39.92 25.23 114.81 18.44 52.04
758 39.93 27.71 123.93 19.02 46.47
759 40.02 22.74 147.81 18.61 44.52
760 40.05 49.72 216.56 24.48 33.11
761 40.06 15.24 120.01 15.88 37.71
762 40.10 42.45 209.09 23.60 45.51
763 40.06 30.40 170.72 20.61 48.29
764 40.08 33.36 162.32 21.52 48.23
765 40.16 59.59 185.77 27.04 20.24
766 39.89 86.19 45.91 19.97 7.45
767 40.20 44.79 210.32 24.02 42.18
768 40.30 73.34 111.08 23.03 12.88
769 40.35 40.24 216.65 23.28 45.62
770 40.11 87.41 43.55 23.36 7.97
771 40.42 76.01 77.88 23.35 12.65
772 40.44 80.16 55.44 22.18 11.27
773 40.06 85.24 49.33 21.00 10.67
774 40.25 89.67 41.74 21.30 8.70
775 40.50 36.25 180.73 21.28 39.02
776 40.51 47.31 211.95 25.75 31.22
777 40.48 84.75 41.67 20.35 9.29
778 40.67 51.85 206.14 25.40 23.89
779 40.52 57.15 174.48 26.86 18.27
780 40.79 18.05 166.86 17.19 23.90
781 40.66 68.48 124.80 26.16 13.82
782 40.54 88.35 37.00 23.46 9.18
783 40.72 54.53 185.62 25.51 21.24
784 40.90 61.14 146.12 26.09 16.32
785 40.98 65.90 121.23 25.28 14.57
786 40.96 8.92 111.63 13.33 19.36
787 40.93 93.29 23.52 17.20 7.09
788 40.99 21.14 185.94 18.16 27.51
789 40.88 90.93 33.89 18.65 7.36
790 40.99 28.83 190.50 19.14 30.13
791 40.90 82.81 39.77 21.36 9.67
792 41.05 26.16 191.21 18.54 30.65
793 41.12 63.53 116.02 24.33 14.65
794 41.20 78.23 49.92 22.02 10.71
795 41.23 71.37 77.45 26.67 13.16
796 41.34 6.41 102.68 11.45 12.76
797 41.10 10.90 125.46 15.94 19.37
798 41.31 31.10 191.05 20.84 24.19
799 41.21 38.59 200.99 23.89 27.50
800 41.34 23.62 182.46 20.06 21.83
801 41.20 33.75 178.76 21.89 27.81
802 41.36 12.77 140.49 14.63 17.13
803 41.25 15.60 161.06 17.91 21.99
804 41.27 41.37 210.91 23.81 25.14
805 41.33 43.82 203.88 23.60 27.05
806 41.21 49.38 198.60 25.39 21.26
807 41.03 86.94 34.80 22.60 9.00
808 41.41 58.95 128.44 26.72 16.42
809 41.44 46.00 206.97 26.55 21.91
810 41.50 73.82 65.21 25.64 12.16
811 41.52 56.39 141.20 26.40 16.36
812 41.51 85.78 34.10 19.79 8.33
813 41.59 35.87 177.86 22.29 22.60
814 41.67 69.35 76.15 24.15 13.25
815 41.70 76.07 50.92 22.62 10.76
816 41.69 53.77 163.62 25.19 16.95
817 41.44 83.85 37.05 24.56 10.69
818 41.81 51.61 167.32 24.96 17.99
819 41.52 81.85 39.10 23.50 11.90
820 41.92 67.34 61.36 25.12 13.03
821 41.87 19.74 177.52 18.47 16.91
822 41.94 80.71 39.45 22.49 10.22
823 41.70 87.13 34.04 20.54 9.46
824 41.85 90.31 32.93 19.22 7.24
825 41.83 88.68 34.52 19.65 7.31
826 42.06 92.34 31.30 18.69 6.36
827 41.93 61.79 77.04 26.31 14.21
828 42.05 47.80 186.10 24.88 16.99
829 42.10 28.10 177.58 21.23 19.08
830 41.86 94.21 20.65 18.82 6.02
831 42.27 10.51 130.85 13.94 12.30
832 42.19 25.54 175.85 21.19 18.32
833 42.24 32.61 176.80 22.16 18.08
834 42.19 64.85 68.81 25.70 12.88
835 42.40 17.28 151.07 15.94 14.06
836 42.28 40.06 189.64 24.72 17.25
837 42.30 14.39 153.81 15.97 12.81
838 42.27 37.66 176.74 24.57 17.12
839 42.27 42.37 193.85 23.03 18.75
840 42.46 22.19 158.88 17.46 14.79
841 42.30 83.20 40.61 21.48 9.61
842 42.39 49.91 141.69 25.55 15.22
843 42.45 57.40 79.05 24.83 13.81
844 42.64 8.48 103.93 12.52 8.21
845 42.50 72.56 63.27 24.83 11.85
846 42.43 59.83 75.13 25.53 13.50
847 42.47 78.23 48.17 20.95 9.47
848 42.67 44.28 164.40 25.07 16.32
849 42.42 70.51 53.89 25.19 13.22
850 42.66 30.06 164.43 20.29 15.07
851 42.66 54.86 96.07 25.64 15.61
852 42.48 6.50 95.63 12.89 8.10
853 42.64 34.95 154.66 23.14 16.07
854 42.62 84.65 42.58 22.92 9.77
855 42.72 86.44 42.82 20.63 8.29
856 42.89 46.15 142.61 26.28 14.43
857 42.81 75.49 52.11 24.42 10.67
858 42.84 52.64 89.77 25.08 14.30
859 42.86 62.90 59.99 25.82 12.58
860 42.67 69.39 55.73 22.88 11.73
861 42.90 88.05 46.14 21.36 7.69
862 43.07 89.53 48.05 20.31 6.83
863 43.08 66.51 53.86 24.42 11.86
864 43.11 24.30 142.79 18.33 12.42
865 43.12 80.77 54.96 21.20 10.20
866 43.12 19.96 122.50 18.06 10.82
867 43.27 93.63 54.41 18.20 5.57
868 43.22 27.22 136.90 20.55 12.09
869 43.20 48.29 122.04 23.75 13.69
870 43.30 12.75 99.95 15.96 8.85
871 43.42 61.07 58.72 25.02 13.83
872 43.41 31.63 154.34 21.32 13.32
873 43.31 37.21 141.67 22.85 15.10
874 43.41 39.61 130.37 22.16 13.78
875 43.36 41.86 125.10 23.83 14.84
876 43.39 58.84 54.89 26.81 13.54
877 43.45 50.75 75.56 24.77 14.17
878 43.54 68.28 59.45 25.47 10.94
879 43.54 15.09 94.15 15.93 8.64
880 43.50 64.60 55.36 25.03 11.51
881 43.42 56.34 60.11 26.74 12.00
882 43.51 70.94 70.55 26.11 10.55
883 43.58 6.38 64.55 11.40 6.30
884 43.55 73.52 77.51 24.53 10.58
885 43.60 78.44 71.68 25.48 10.89
886 43.86 10.31 67.07 15.17 7.48
887 43.74 17.60 111.35 17.55 9.59
888 43.58 84.21 60.67 22.23 9.00
889 43.70 33.73 139.02 23.24 12.96
890 43.83 8.72 61.05 11.63 6.00
891 43.78 53.73 66.32 27.41 12.64
892 43.84 77.11 76.12 23.66 9.77
893 43.94 29.49 115.25 20.09 11.46
894 43.98 22.40 92.28 18.72 9.40
895 43.91 43.90 75.80 26.49 13.62
896 43.95 87.12 87.25 20.93 7.50
897 44.01 46.47 73.45 25.23 11.54
898 43.93 82.74 78.32 22.41 8.82
899 44.29 91.65 96.37 20.45 5.85
900 44.24 4.28 37.92 10.44 3.85
901 44.20 35.91 97.69 22.66 11.62
902 44.17 25.31 93.51 19.36 10.54
903 44.42 74.86 135.42 25.63 10.16
904 44.12 48.96 69.72 23.93 13.79
905 44.22 81.18 99.23 22.40 9.41
906 44.31 62.67 59.75 26.81 11.83
907 44.45 20.16 71.67 19.12 9.70
908 44.47 27.62 87.16 22.12 10.14
909 44.31 57.68 54.94 25.46 11.31
910 44.49 12.93 54.78 15.98 7.17
911 44.41 38.25 75.28 22.28 11.54
912 44.39 52.04 55.96 26.06 12.57
913 44.37 55.37 61.05 27.02 14.32
914 44.51 40.69 60.15 23.90 11.83
915 44.39 60.01 57.94 25.20 12.44
916 44.48 69.53 97.26 26.11 9.64
917 44.53 65.18 71.23 25.57 11.41
918 44.69 72.10 139.40 26.69 10.32
919 44.66 31.63 73.70 20.71 10.94
920 44.77 7.05 37.15 11.53 4.85
921 44.67 15.99 51.16 14.61 7.46
922 44.87 67.34 89.41 24.78 10.79
923 44.73 33.81 65.82 22.42 10.97
924 44.85 45.22 57.97 23.43 12.05
925 45.03 79.19 161.99 25.40 9.38
926 44.83 50.02 62.24 24.89 11.17
927 45.02 76.70 142.90 23.60 10.03
928 45.01 83.59 131.42 23.46 7.91
929 44.91 42.90 53.81 23.79 10.44
930 44.98 23.93 59.65 18.62 8.45
931 45.06 53.51 74.24 25.98 11.55
932 44.97 47.50 56.01 22.61 11.23
933 44.88 9.32 38.84 13.89 6.03
934 45.14 86.18 130.62 23.81 8.44
935 44.97 14.81 48.39 16.19 6.32
936 45.24 29.66 58.11 19.90 9.83
937 45.16 56.58 77.35 23.57 10.10
938 45.31 10.59 37.09 13.67 5.22
939 45.37 21.78 48.54 16.48 7.58
940 45.27 58.76 76.42 25.80 10.82
941 45.31 61.21 96.15 26.65 11.54
942 45.38 89.32 137.68 19.66 7.06
943 45.29 35.52 53.60 21.70 10.13
944 45.49 63.50 123.50 26.40 10.89
945 45.41 26.36 54.83 18.52 8.57
946 45.32 4.60 23.35 10.58 3.72
947 45.37 38.12 55.48 23.36 10.55
948 45.61 87.78 134.98 21.93 8.12
949 45.61 40.23 58.28 21.67 10.76
950 45.55 69.72 172.33 27.12 10.36
951 45.53 90.75 142.18 20.38 7.08
952 45.76 93.18 126.02 20.92 6.34
953 45.76 65.72 171.87 27.70 10.93
954 45.69 13.24 40.62 14.81 5.96
955 45.77 51.17 98.46 25.12 12.16
956 45.68 32.70 52.73 19.38 9.19
957 45.83 74.64 203.64 26.45 10.44
958 45.88 80.98 168.72 24.60 8.71
959 45.77 19.12 43.19 16.90 7.19
960 45.76 49.00 87.92 23.78 11.00
961 45.86 54.91 166.70 26.71 10.83
962 45.78 7.93 31.08 12.12 4.18
963 45.86 16.79 45.01 15.83 6.55
964 45.90 44.65 96.67 24.17 11.30
965 45.90 95.33 73.25 18.44 5.38
966 45.76 14.81 35.95 15.64 6.32
967 45.87 42.42 69.03 23.42 11.08
968 46.00 72.25 205.61 24.77 10.02
969 46.02 46.88 100.38 24.18 9.91
970 45.91 5.09 23.59 11.08 4.60
971 46.01 24.23 56.70 19.35 8.30
972 46.10 28.33 59.80 20.40 8.28
973 46.28 67.82 200.36 26.55 10.55
974 46.24 57.13 172.07 27.92 11.75
975 45.97 15.80 49.00 15.20 6.40
976 46.32 77.59 170.70 25.67 9.42
977 46.29 30.81 59.29 21.04 8.23
978 46.23 36.06 59.64 23.19 11.85
979 46.38 52.90 176.96 25.76 10.39
980 46.32 59.56 178.90 28.31 10.41
981 46.31 10.75 39.47 11.38 5.62
982 46.44 61.86 192.06 27.48 11.61
983 46.48 85.20 142.25 25.13 8.01
984 46.39 20.63 50.55 17.51 7.10
985 46.31 34.73 59.00 20.88 9.82
986 46.55 38.08 78.84 21.89 9.48
987 46.49 12.10 49.49 14.21 5.84
988 46.51 26.30 71.71 20.27 7.12
989 46.62 91.05 124.67 20.86 6.77
990 46.64 40.69 110.75 22.35 10.88
991 46.75 64.12 207.18 27.35 10.59
992 46.68 6.93 37.52 11.79 4.22
993 46.79 70.19 213.61 28.03 10.60
994 46.79 15.12 71.30 15.71 6.29
995 46.74 33.12 85.99 22.17 9.09
996 47.09 88.50 118.07 21.52 7.11
997 46.92 22.47 73.25 17.93 6.68
998 46.95 4.39 27.32 9.75 3.19
999 46.86 48.54 190.64 26.41 11.90
1000 46.93 82.62 136.61 25.39 8.70
1001 46.98 17.84 67.28 18.19 6.19
1002 46.96 43.12 160.65 24.75 10.18
1003 46.98 45.80 180.85 27.31 10.75
1004 46.91 50.97 193.63 27.23 10.57
1005 47.14 80.03 166.79 25.94 9.89
1006 47.06 75.12 200.44 27.59 9.11
1007 47.39 9.45 78.22 12.97 4.65
1008 47.26 24.70 149.18 21.18 7.65
1009 47.15 29.14 136.19 22.73 8.51
1010 47.05 55.07 220.62 25.76 10.78
1011 47.30 93.51 79.73 21.09 6.28
1012 47.33 66.31 199.32 28.12 11.07
1013 47.22 57.63 197.19 26.33 11.10
1014 47.40 72.57 198.94 28.83 10.49
1015 47.46 13.01 109.38 15.68 5.89
1016 47.55 31.24 180.04 23.46 9.32
1017 47.30 35.61 131.29 24.08 9.83
1018 47.45 60.30 224.35 28.73 10.60
1019 47.56 20.18 104.81 17.53 6.42
1020 47.49 39.07 186.34 24.81 10.38
1021 47.57 68.37 184.43 29.61 10.75
1022 47.67 27.12 176.71 21.07 7.73
1023 47.69 62.42 218.80 27.26 10.92
1024 47.61 52.97 222.20 27.67 10.99
1025 47.82 77.13 147.68 27.01 9.37
1026 47.75 85.04 91.27 24.66 8.12
1027 48.00 41.14 214.32 26.09 9.90
1028 47.90 33.34 195.31 22.24 8.47
1029 47.86 47.61 222.67 25.35 9.63
1030 47.88 49.93 230.41 28.22 11.54
1031 48.06 7.11 87.64 12.18 3.70
1032 48.04 64.59 181.79 30.94 11.17
1033 48.12 15.46 141.30 15.98 5.62
1034 48.08 43.22 213.25 24.79 11.01
1035 48.12 45.32 223.84 25.99 10.94
1036 48.15 70.50 158.49 28.77 9.45
1037 48.11 91.19 71.32 22.10 6.95
1038 48.13 22.65 179.96 18.68 7.17
1039 48.16 37.08 212.60 24.22 9.43
1040 48.08 82.33 97.60 26.45 9.57
1041 48.12 55.91 194.14 27.15 10.57
1042 48.15 58.52 214.03 30.03 10.06
1043 48.32 18.42 152.32 18.54 6.15
1044 48.11 86.70 77.35 22.75 7.90
1045 48.38 89.34 67.54 22.90 7.66
1046 48.44 95.45 40.68 17.97 5.04
1047 48.41 29.44 206.85 22.05 7.99
1048 48.45 74.54 123.04 27.02 9.20
1049 48.54 79.35 91.81 27.89 9.06
1050 48.56 87.59 60.96 24.39 7.97
1051 48.49 51.74 205.36 27.06 10.78
1052 48.56 11.87 158.05 16.15 5.03
1053 48.57 25.09 181.36 21.11 7.28
1054 48.69 34.81 211.37 24.57 9.63
1055 48.76 53.94 199.11 27.22 11.05
1056 48.72 39.05 224.34 26.69 9.71
1057 48.71 68.27 113.70 28.00 9.82
1058 48.72 60.68 175.69 29.92 10.50
1059 48.89 72.32 104.05 28.69 9.67
1060 48.73 9.29 140.12 14.77 4.38
1061 48.99 66.00 107.81 28.79 10.36
1062 48.89 92.76 46.43 21.94 5.38
1063 48.97 27.40 175.40 19.85 7.67
1064 48.90 48.83 206.46 26.69 11.12
1065 48.93 63.17 150.52 29.18 10.22
1066 48.96 32.09 204.52 21.79 8.54
1067 49.03 21.00 168.83 18.84 6.10
1068 49.02 84.11 49.11 26.75 7.69
1069 48.79 85.63 51.54 24.14 8.49
1070 49.05 46.74 216.68 27.14 9.77
1071 48.99 57.82 147.86 28.94 10.28
1072 49.17 77.03 79.92 28.14 9.74
1073 49.11 7.93 132.31 13.06 4.31
1074 49.19 16.97 170.94 17.98 6.44
1075 49.22 81.96 58.22 29.41 10.24
1076 49.34 5.54 101.67 12.76 3.46
1077 49.20 41.49 197.33 28.22 10.41
1078 49.18 44.21 200.31 25.52 9.69
1079 49.38 14.31 162.16 18.58 5.44
1080 49.36 55.68 150.62 32.27 11.28
1081 49.37 36.69 211.78 24.00 8.93
1082 49.35 50.61 143.53 26.10 9.64
1083 49.54 23.46 149.99 20.06 6.63
1084 49.37 80.66 61.00 28.55 8.14
1085 49.68 90.34 39.69 25.61 7.03
1086 49.73 70.35 74.58 32.87 10.27
1087 49.39 93.74 39.30 23.39 6.24
1088 49.60 29.64 176.10 23.30 8.16
1089 49.47 95.36 23.94 22.28 5.26
1090 49.35 10.19 151.07 17.00 5.50
1091 49.57 86.69 46.89 28.38 6.96
1092 49.72 52.50 123.68 29.40 10.79
1093 49.79 74.93 63.96 33.23 8.95
1094 49.71 88.27 43.77 26.89 7.87
1095 49.83 25.78 129.77 22.44 7.57
1096 49.86 59.61 80.21 31.74 10.94
1097 49.79 61.64 89.79 33.05 10.07
1098 49.84 11.32 134.20 15.99 5.14
1099 49.92 19.09 132.47 17.62 5.94
1100 49.75 67.97 75.37 29.48 9.53
1101 49.82 34.30 175.28 26.17 9.09
1102 49.87 38.73 177.45 25.90 9.57
1103 49.96 64.48 79.81 32.07 9.79
1104 50.05 79.08 49.25 31.60 8.14
1105 50.03 57.48 97.29 28.71 9.78
1106 50.04 72.71 58.84 31.93 9.83
1107 50.03 48.63 126.46 28.37 10.42
1108 50.10 43.37 152.95 26.55 10.41
1109 50.00 85.54 39.97 30.30 8.35
1110 50.33 8.26 107.83 14.46 4.56
1111 50.16 31.88 130.56 24.61 8.51
1112 50.09 46.08 132.92 28.90 10.18
1113 50.32 21.43 103.31 21.57 6.72
1114 50.30 40.84 149.42 27.69 9.54
1115 50.22 54.38 100.85 30.46 10.08
1116 50.22 84.34 39.68 29.23 7.30
1117 50.31 16.14 106.61 19.67 5.30
1118 50.38 27.77 98.00 21.49 7.28
1119 50.23 82.76 40.52 32.30 9.78
1120 50.42 50.71 85.30 29.90 10.52
1121 50.58 76.69 45.17 36.00 9.12
1122 50.40 81.19 41.51 30.28 8.02
1123 50.53 66.73 51.16 35.41 10.53
1124 50.78 92.70 27.76 30.27 5.48
1125 50.71 5.82 77.83 12.70 3.67
1126 50.63 12.87 99.71 19.29 5.43
1127 50.63 14.34 92.55 16.18 5.86
1128 50.58 36.37 119.88 25.96 9.33
1129 50.56 96.01 15.55 24.20 5.20
1130 50.66 62.62 58.37 31.37 10.60
1131 50.74 23.84 84.39 21.29 7.08
1132 50.76 68.91 44.45 40.53 9.23
1133 50.89 29.95 90.26 24.01 7.62
1134 50.78 56.21 62.38 31.58 10.89
1135 50.68 88.37 38.10 32.60 7.31
1136 50.92 52.44 68.26 34.40 11.19
1137 50.97 87.03 36.34 31.94 7.47
1138 50.82 3.71 54.68 12.89 3.79
1139 50.97 74.16 44.28 43.19 8.92
1140 50.63 89.68 30.75 34.00 7.00
1141 50.94 33.97 82.86 27.56 8.14
1142 50.96 60.43 57.01 33.82 10.46
1143 50.94 71.34 48.58 44.23 9.98
1144 51.10 17.70 77.17 19.69 6.14
1145 51.03 38.85 96.41 26.78 9.80
1146 50.93 91.49 30.32 26.73 5.41
1147 51.19 26.05 66.37 24.97 7.01
1148 51.04 42.48 87.51 29.16 8.81
1149 51.08 44.79 83.25 29.94 11.27
1150 51.10 58.42 54.45 34.11 10.75
1151 51.08 46.96 71.72 27.87 9.46
1152 51.05 49.04 71.53 31.26 10.99
1153 51.07 64.66 47.37 37.46 9.43
1154 51.07 10.38 72.16 17.70 4.03
1155 51.15 90.42 31.37 32.00 6.35
1156 51.42 84.68 34.09 41.48 9.12
1157 51.28 19.96 63.04 22.27 6.35
1158 51.37 80.23 32.46 46.55 9.65
1159 51.36 32.10 68.54 28.20 8.46
1160 51.39 54.55 53.19 37.33 9.76
1161 51.23 94.65 20.22 28.82 5.88
1162 51.38 11.56 68.03 20.26 4.65
1163 51.65 22.20 54.01 25.59 7.09
1164 51.62 28.30 55.80 26.85 6.95
1165 51.45 95.99 14.72 29.92 6.11
1166 51.75 7.63 51.36 15.48 3.89
1167 51.75 14.85 51.24 19.80 5.44
1168 51.66 36.87 66.15 28.57 8.73
1169 51.70 65.90 43.95 44.14 10.74
1170 51.73 40.92 59.52 32.06 10.48
1171 51.74 50.49 50.63 39.83 9.35
1172 51.75 67.73 44.55 49.23 9.27
1173 51.72 62.44 48.67 44.75 10.94
1174 51.69 77.39 36.58 47.81 7.94
1175 51.82 3.91 36.47 14.01 3.12
1176 51.74 12.97 52.91 18.55 5.65
1177 51.72 56.43 45.28 44.37 9.41
1178 51.95 75.24 50.52 51.34 8.69
1179 51.90 69.91 60.00 54.23 10.09
1180 51.96 92.34 28.27 34.71 5.12
1181 51.92 72.51 48.39 52.97 9.08
1182 51.90 6.12 43.49 15.89 3.87
1183 52.02 24.33 49.72 25.25 6.56
1184 51.94 34.83 62.73 29.83 9.51
1185 52.03 60.25 56.00 43.49 10.39
1186 51.97 52.63 53.33 46.03 10.25
1187 52.04 48.13 52.69 43.89 10.19
1188 51.95 85.97 35.40 43.12 8.54
1189 52.03 43.32 57.42 36.88 9.82
1190 52.01 45.94 56.70 33.85 9.33
1191 52.07 30.57 50.56 31.77 7.99
1192 51.88 93.37 25.60 37.40 7.30
1193 52.27 58.03 56.63 48.36 10.51
1194 52.09 9.16 41.28 16.25 4.41
1195 52.18 94.35 21.37 34.61 4.89
1196 52.36 17.82 42.73 24.21 5.70
1197 52.16 38.96 50.50 31.44 9.79
1198 52.25 82.71 40.61 43.83 8.97
1199 52.34 11.11 41.26 21.28 4.09
1200 52.30 20.28 47.39 28.37 6.69
1201 52.30 26.62 49.35 32.32 7.28
1202 52.44 64.12 66.16 50.99 10.61
1203 52.42 32.78 50.41 35.12 7.80
1204 52.52 55.27 59.94 54.70 10.65
1205 52.38 78.89 44.10 55.88 8.51
1206 52.79 4.86 31.47 17.89 3.18
1207 52.66 13.12 37.95 22.86 4.71
1208 52.79 37.06 53.86 36.42 8.30
1209 52.82 28.89 55.87 40.52 7.85
1210 52.82 51.30 63.71 50.64 9.80
1211 52.89 22.51 42.15 29.97 6.29
1212 52.84 66.37 78.38 56.54 10.57
1213 52.85 80.02 55.69 53.02 7.95
1214 52.70 14.39 41.85 25.46 6.31
1215 52.93 41.90 56.89 39.03 9.13
1216 52.86 44.66 69.21 40.97 8.72
1217 52.89 49.19 76.04 53.00 11.38
1218 52.92 68.65 80.94 63.76 10.05
1219 52.84 85.30 54.58 42.78 7.74
1220 52.86 53.43 78.25 48.72 10.17
1221 52.96 73.85 87.25 58.94 9.81
1222 52.74 10.17 41.06 17.50 4.19
1223 52.91 61.92 99.19 51.48 10.81
1224 52.94 71.29 81.65 70.18 9.45
1225 53.04 77.00 74.25 52.30 8.58
1226 53.00 87.46 58.05 41.72 7.75
1227 53.06 15.63 44.01 25.67 5.53
1228 53.04 46.91 80.47 51.22 9.77
1229 53.02 24.88 50.63 36.35 6.55
1230 52.96 34.81 60.11 41.90 8.11
1231 53.04 39.64 56.87 36.00 9.34
1232 53.25 93.57 38.25 41.50 6.11
1233 53.19 59.68 100.98 57.80 9.41
1234 53.15 31.19 65.28 40.82 8.71
1235 53.22 89.87 55.45 40.73 6.74
1236 53.22 9.09 33.84 26.03 3.81
1237 53.25 57.13 108.64 60.49 10.07
1238 53.23 19.83 52.11 32.14 6.22
1239 53.31 26.86 66.25 39.05 6.75
1240 53.46 82.74 85.18 50.98 8.43
1241 53.64 17.31 48.84 32.66 5.79
1242 53.64 96.05 39.84 34.07 5.18
1243 53.63 12.35 48.49 25.93 5.12
1244 53.58 64.36 136.60 61.98 10.90
1245 53.79 33.27 105.81 45.35 7.99
1246 53.64 55.01 127.44 60.96 10.16
1247 53.66 6.30 38.51 23.29 4.11
1248 53.75 43.61 124.88 54.08 10.13
1249 53.84 38.10 113.74 50.39 11.00
