#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
kw10 14A 5 even-skipped knirps giant
628 35.78 42.15 138.42 28.51 239.45
629 35.85 21.21 61.27 23.30 191.83
630 35.88 67.82 52.46 23.55 200.65
631 35.90 18.69 51.52 20.71 179.68
632 35.77 50.24 156.94 28.94 243.94
633 35.86 73.66 42.40 21.52 145.33
634 35.89 81.33 64.96 18.89 81.76
635 35.93 13.19 39.76 19.71 152.68
636 35.89 56.25 93.03 25.19 237.48
637 35.82 70.15 47.22 22.83 187.59
638 35.85 9.26 34.00 17.05 120.98
639 35.84 47.78 141.15 27.77 241.50
640 36.10 83.66 84.80 17.61 53.38
641 35.98 65.65 51.49 24.28 207.61
642 36.11 53.69 100.88 24.60 242.34
643 36.24 58.20 64.46 26.06 232.53
644 36.25 37.66 103.67 27.56 229.26
645 36.13 10.76 31.08 16.30 124.05
646 36.33 15.95 42.32 21.71 163.34
647 36.30 86.47 116.47 17.00 45.21
648 36.39 32.76 88.01 23.61 233.28
649 36.40 60.23 54.88 25.85 227.15
650 36.38 62.18 53.85 26.25 222.94
651 36.45 44.12 103.32 27.52 237.22
652 36.50 76.36 56.74 18.82 110.44
653 36.60 28.70 71.02 24.51 210.38
654 36.57 91.63 115.61 12.83 23.01
655 36.75 23.02 54.24 22.91 184.06
656 36.74 40.23 79.52 27.43 229.62
657 36.88 7.59 24.41 18.23 80.20
658 36.69 25.67 60.24 24.47 200.91
659 36.84 46.26 97.43 27.26 239.00
660 36.70 71.45 50.90 22.17 144.33
661 36.92 50.70 78.75 26.73 228.64
662 36.84 79.01 86.41 18.83 73.18
663 36.76 35.09 82.57 25.08 226.00
664 36.99 54.89 60.25 26.78 231.35
665 37.13 88.25 145.85 15.01 29.23
666 37.00 48.47 87.19 27.74 233.12
667 37.01 64.12 48.13 25.13 198.45
668 36.99 90.69 125.15 13.20 20.89
669 37.12 52.77 70.26 27.06 233.99
670 37.17 30.82 64.00 23.46 215.68
671 37.01 66.64 47.72 22.56 184.18
672 37.16 69.04 45.93 21.78 154.09
673 37.12 11.25 32.56 20.26 116.53
674 37.12 57.22 55.95 26.63 219.45
675 37.10 74.10 56.35 20.40 106.37
676 37.09 19.09 41.27 22.53 148.65
677 37.26 42.29 75.98 27.91 232.40
678 37.41 14.03 42.20 22.01 150.41
679 37.49 81.45 131.06 18.89 43.53
680 37.44 84.39 151.60 18.04 34.63
681 37.56 21.41 45.87 22.62 152.78
682 37.44 38.11 67.19 27.73 225.33
683 37.44 59.81 50.06 26.34 206.15
684 37.39 92.95 79.60 12.29 12.07
685 37.53 16.77 40.30 20.30 132.76
686 37.62 27.11 55.27 21.63 189.83
687 37.53 62.07 54.01 26.39 202.10
688 37.68 33.11 56.16 24.67 199.34
689 37.79 35.71 56.58 25.62 207.61
690 37.81 76.37 104.39 20.63 66.19
691 37.77 71.88 67.49 23.21 101.47
692 37.80 24.61 44.95 22.26 155.08
693 37.82 44.41 64.34 28.83 228.68
694 38.00 9.31 36.45 19.42 83.68
695 37.90 65.35 53.28 25.18 162.81
696 37.72 19.17 36.71 19.00 105.18
697 38.06 28.98 55.91 24.92 182.74
698 38.07 40.32 63.68 28.31 218.06
699 37.96 55.93 53.18 28.64 210.93
700 38.00 46.94 61.63 25.42 218.26
701 38.14 49.36 55.88 26.24 218.96
702 38.13 78.79 159.88 19.83 44.67
703 38.18 90.40 127.13 13.34 17.14
704 38.23 51.53 51.24 27.81 207.51
705 38.26 67.39 59.77 22.42 118.80
706 38.23 58.27 51.43 24.49 190.94
707 38.30 69.58 78.90 22.32 107.48
708 38.32 53.76 53.21 26.78 204.90
709 38.39 74.25 127.08 21.57 61.69
710 38.36 86.53 172.08 17.32 25.21
711 38.53 11.96 41.42 19.28 81.79
712 38.62 6.92 41.57 15.08 52.29
713 38.54 31.07 51.76 25.22 163.19
714 38.57 62.40 58.00 24.79 145.56
715 38.68 93.34 90.51 12.23 10.44
716 38.53 15.56 46.33 21.53 94.97
717 38.65 20.59 53.72 22.81 102.21
718 38.64 23.35 48.34 21.68 106.59
719 38.67 42.59 57.69 26.07 197.53
720 38.66 38.22 55.59 27.64 202.55
721 38.77 64.15 66.76 24.99 133.10
722 38.69 60.26 63.04 25.38 162.01
723 38.82 83.04 164.62 17.58 27.14
724 38.89 18.20 51.82 22.64 90.16
725 38.83 33.51 53.99 23.31 167.60
726 38.87 26.24 52.07 23.98 124.37
727 38.92 45.10 56.92 28.58 195.48
728 38.96 35.81 58.43 26.17 177.99
729 38.94 72.08 149.21 23.15 58.68
730 39.09 80.37 172.64 18.82 31.98
731 38.99 56.08 64.03 28.42 176.17
732 39.17 77.04 174.26 20.38 38.62
733 39.21 47.33 59.89 27.72 191.38
734 39.24 65.82 115.22 25.33 96.25
735 39.42 88.61 139.49 14.59 16.44
736 39.40 28.40 63.60 24.49 121.11
737 39.37 40.62 62.24 27.26 168.64
738 39.34 49.79 64.37 25.59 166.69
739 39.30 52.02 68.67 25.50 169.81
740 39.41 69.91 165.90 23.25 58.34
741 39.30 84.96 167.56 19.67 18.54
742 39.48 9.41 59.83 18.36 46.36
743 39.47 13.61 71.58 21.75 64.40
744 39.61 67.70 174.39 25.12 66.01
745 39.53 54.08 83.40 26.38 149.49
746 39.40 58.19 88.27 25.21 138.76
747 39.45 91.49 96.88 12.95 11.07
748 39.62 86.07 158.32 18.27 20.86
749 39.63 61.64 136.90 26.00 101.55
750 39.69 74.59 182.88 22.34 37.46
751 39.73 23.37 87.79 23.11 76.13
752 39.67 30.74 77.05 24.41 116.47
753 40.04 6.25 57.25 16.56 26.60
754 39.71 16.11 82.93 23.56 53.36
755 39.78 20.62 90.73 22.30 63.00
756 39.73 37.87 74.75 26.47 145.19
757 39.84 43.51 74.76 28.44 153.12
758 39.96 32.96 100.45 25.65 106.22
759 39.97 59.85 148.67 24.27 89.15
760 40.15 94.27 59.64 11.64 8.91
761 39.96 63.70 146.80 25.26 80.70
762 40.07 25.63 98.24 23.85 76.59
763 40.06 35.24 94.58 24.73 109.04
764 40.18 78.74 162.60 18.96 25.81
765 40.14 56.19 159.03 27.08 100.09
766 40.15 72.10 195.35 23.64 35.33
767 40.35 81.28 141.11 18.68 21.08
768 40.18 45.66 105.25 29.79 137.60
769 40.26 91.11 95.24 13.23 11.54
770 40.40 11.40 96.42 20.22 36.87
771 40.30 18.21 102.53 22.62 49.10
772 40.24 48.12 106.01 25.96 127.00
773 40.46 83.81 138.96 19.48 18.00
774 40.44 52.18 149.28 27.13 101.82
775 40.41 65.71 194.22 23.34 56.76
776 40.45 41.44 106.88 28.96 121.54
777 40.56 69.56 196.03 25.04 41.06
778 40.56 39.10 110.86 25.16 103.47
779 40.60 76.37 172.54 22.13 26.31
780 40.67 58.10 194.05 28.56 68.27
781 40.68 86.26 124.22 16.51 15.08
782 40.77 27.30 123.72 24.16 59.35
783 40.71 29.52 120.88 25.13 64.47
784 40.72 50.14 160.67 27.87 90.58
785 40.65 54.22 175.17 27.85 83.35
786 40.87 8.83 92.79 19.07 27.03
787 40.80 22.15 130.28 24.03 42.34
788 40.60 87.64 114.60 16.20 15.70
789 40.84 14.04 99.00 20.76 31.62
790 40.78 62.32 189.83 24.94 57.52
791 40.94 67.67 213.76 25.42 41.45
792 41.05 31.81 143.00 27.16 56.43
793 41.12 4.95 67.30 16.79 15.00
794 41.02 36.80 154.72 27.48 72.18
795 41.02 60.29 207.41 25.94 53.20
796 41.24 24.55 158.89 23.51 42.43
797 41.14 74.09 172.24 21.42 26.55
798 41.35 89.07 81.48 15.44 11.94
799 41.31 19.70 130.58 22.48 33.30
800 41.19 34.21 145.48 25.62 57.77
801 41.25 44.57 176.44 27.98 74.33
802 41.22 46.80 165.50 27.49 72.66
803 41.28 64.39 205.22 25.26 43.36
804 41.41 16.93 118.51 22.85 31.32
805 41.37 42.34 173.93 27.64 66.35
806 41.32 71.40 188.37 22.47 27.45
807 41.52 92.36 56.33 13.07 9.22
808 41.43 55.86 199.78 26.72 50.22
809 41.65 94.91 31.68 10.73 7.73
810 41.59 79.42 137.33 19.35 19.29
811 41.71 82.33 115.32 19.68 17.93
812 41.69 39.64 169.47 28.33 58.11
813 41.78 48.89 195.74 27.46 54.00
814 41.77 85.57 99.80 17.23 14.14
815 41.77 11.41 105.12 21.79 23.88
816 41.86 51.40 207.69 27.14 46.45
817 41.73 53.58 202.17 27.05 51.81
818 41.88 66.56 206.88 27.23 32.89
819 41.78 76.56 152.31 20.85 20.23
820 41.95 7.32 91.82 17.38 18.03
821 41.85 29.33 163.25 25.35 40.26
822 41.75 58.00 209.14 27.40 49.65
823 41.97 26.72 169.21 24.46 33.15
824 41.89 62.50 200.47 24.50 34.39
825 41.89 69.09 186.33 24.78 28.97
826 42.14 13.89 121.91 21.93 23.20
827 42.02 60.14 212.06 27.49 38.33
828 42.14 22.01 142.59 23.47 29.53
829 42.09 36.98 176.54 27.47 49.24
830 42.23 73.18 161.68 21.93 21.84
831 42.29 31.59 163.79 25.37 36.66
832 42.29 34.30 171.26 27.47 40.48
833 42.38 43.78 197.61 29.38 41.32
834 42.35 64.79 201.14 24.86 29.05
835 42.55 24.34 158.10 23.14 26.36
836 42.54 41.27 192.85 29.13 42.46
837 42.39 46.58 197.52 28.85 45.70
838 42.50 90.07 48.39 16.14 10.48
839 42.68 5.19 64.41 17.24 10.62
840 42.46 9.41 92.62 18.52 16.05
841 42.58 16.39 112.29 23.87 20.83
842 42.59 71.01 160.40 22.78 21.39
843 42.53 56.41 215.12 27.86 34.92
844 42.64 19.54 127.67 22.92 24.02
845 42.83 75.05 118.09 22.64 18.85
846 42.86 77.87 93.87 19.65 16.88
847 42.95 87.40 55.88 16.55 12.51
848 42.83 80.76 73.46 18.89 14.64
849 42.84 83.85 64.02 17.29 13.56
850 42.84 93.79 31.51 12.40 7.51
851 42.82 53.94 205.45 27.65 34.34
852 42.82 58.67 197.31 27.32 30.77
853 42.86 28.55 162.98 24.33 29.11
854 42.88 61.39 196.12 25.10 27.66
855 42.86 68.09 169.83 23.23 23.63
856 42.99 39.05 189.11 29.00 34.88
857 42.97 49.25 200.32 29.06 33.42
858 43.19 11.46 90.14 21.39 17.35
859 43.09 51.58 205.90 27.30 33.89
860 43.16 36.55 165.24 27.21 30.74
861 43.08 63.49 183.10 26.26 23.46
862 43.36 26.07 147.24 25.32 23.78
863 43.31 66.06 156.00 24.14 22.67
864 43.17 9.14 89.06 20.62 14.67
865 43.38 44.85 196.80 27.24 31.65
866 43.24 12.66 84.80 20.23 17.03
867 43.34 31.97 172.62 26.25 28.61
868 43.40 21.94 124.27 22.93 19.85
869 43.40 34.23 159.47 27.23 31.28
870 43.63 7.05 53.56 17.02 11.33
871 43.61 14.58 81.02 22.98 17.85
872 43.53 42.51 186.71 26.53 31.44
873 43.59 46.97 180.43 28.15 28.83
874 43.63 73.05 85.91 22.26 18.01
875 43.63 17.92 94.39 22.73 18.76
876 43.62 55.46 177.20 27.49 27.47
877 43.71 60.27 169.34 23.86 24.21
878 43.54 70.42 106.65 23.05 19.99
879 43.66 91.32 36.82 13.48 10.03
880 43.91 30.08 144.66 25.03 23.18
881 43.72 57.74 177.59 27.91 24.81
882 43.84 78.58 57.83 19.96 15.46
883 43.93 82.39 50.92 17.58 13.91
884 43.92 85.21 49.85 17.52 13.04
885 43.97 24.06 121.15 23.39 20.80
886 43.95 67.85 106.29 24.54 18.43
887 43.91 75.92 67.27 21.10 16.23
888 44.01 53.17 173.94 27.74 25.42
889 43.98 62.52 149.84 25.25 20.59
890 43.84 94.59 27.51 11.64 6.42
891 44.11 28.02 118.43 24.79 20.41
892 44.12 40.43 161.27 30.07 26.80
893 44.13 38.06 156.24 26.85 24.38
894 44.27 20.45 94.92 23.73 19.28
895 44.13 65.07 115.93 25.43 20.67
896 44.18 50.78 158.08 29.72 25.57
897 44.07 88.03 46.84 14.14 10.53
898 44.32 9.81 53.37 19.51 13.32
899 44.32 48.44 149.97 28.03 25.51
900 44.28 35.55 138.07 24.45 23.50
901 44.49 32.75 118.00 25.96 21.28
902 44.62 12.50 53.83 22.14 14.85
903 44.48 69.78 61.88 20.26 18.23
904 44.47 89.12 45.44 16.49 9.53
905 44.59 45.28 127.36 28.32 25.38
906 44.62 59.09 113.65 26.15 21.51
907 44.64 72.01 54.49 21.94 16.62
908 44.48 94.85 25.88 11.86 6.88
909 44.66 15.64 63.04 21.03 16.21
910 44.64 56.88 115.20 26.57 21.14
911 44.70 42.89 128.19 29.18 24.27
912 44.74 80.42 48.67 18.11 13.91
913 44.78 25.91 95.74 25.76 17.81
914 44.78 77.55 46.44 19.35 14.62
915 44.90 18.39 63.33 24.23 16.48
916 44.85 74.57 49.44 21.52 15.59
917 44.86 22.73 78.06 23.84 17.30
918 44.93 54.65 118.30 28.73 21.99
919 44.76 91.84 44.17 14.21 8.27
920 44.85 4.87 28.65 17.94 9.00
921 44.93 63.71 83.93 26.19 18.84
922 44.84 61.56 92.34 25.88 20.97
923 45.05 7.35 32.66 17.52 11.16
924 44.97 86.17 56.40 17.79 11.71
925 44.99 67.73 65.57 23.63 17.71
926 45.11 65.74 64.60 26.52 19.95
927 45.17 30.59 97.94 24.59 19.49
928 45.17 82.96 51.75 19.90 12.87
929 45.14 51.89 99.30 27.17 21.24
930 45.34 3.54 19.28 16.88 8.64
931 45.22 38.20 100.65 29.43 22.24
932 45.34 28.30 82.77 25.74 18.03
933 45.20 40.57 114.93 27.11 22.41
934 45.29 35.89 92.92 28.70 19.56
935 45.32 49.15 92.03 28.90 22.38
936 45.61 89.58 60.98 17.60 9.92
937 45.42 46.61 84.28 27.08 20.69
938 45.24 92.51 46.74 12.48 6.61
939 45.51 33.41 80.48 25.26 20.14
940 45.45 70.34 46.40 20.75 16.18
941 45.40 88.31 64.22 16.92 10.95
942 45.64 95.07 45.24 11.66 6.51
943 45.46 59.97 70.80 24.16 18.26
944 45.58 10.55 31.09 19.11 13.18
945 45.52 13.71 36.96 22.45 13.58
946 45.67 72.65 48.01 20.72 14.21
947 45.78 16.41 40.58 22.77 13.77
948 45.81 21.58 49.23 24.71 14.88
949 45.81 24.13 57.02 23.04 14.96
950 45.60 56.48 69.56 26.30 20.04
951 45.80 44.20 77.74 28.44 19.58
952 45.78 76.96 48.28 20.78 14.59
953 45.80 79.71 58.45 20.79 14.02
954 45.81 62.24 62.80 26.36 18.11
955 45.98 19.35 42.94 23.31 14.12
956 45.93 26.55 64.08 23.11 17.78
957 46.01 11.44 29.73 20.78 12.64
958 45.93 42.10 78.97 28.51 18.81
959 45.94 74.84 50.88 24.30 14.89
960 45.98 53.17 68.23 27.08 20.60
961 45.97 68.58 51.02 23.39 15.98
962 46.09 86.14 86.06 17.19 11.21
963 46.29 5.92 23.65 18.35 8.37
964 46.04 14.43 32.91 24.53 14.24
965 46.06 58.47 59.47 26.76 18.42
966 46.11 66.41 58.18 24.36 15.59
967 46.04 64.42 58.57 23.59 18.83
968 46.21 8.47 28.20 19.61 9.95
969 46.12 31.58 60.40 26.22 17.85
970 46.33 91.77 88.61 14.14 7.59
971 46.13 50.61 63.99 29.27 18.95
972 46.36 83.72 73.28 19.37 11.80
973 46.22 39.90 70.08 28.16 19.14
974 46.32 3.17 15.03 18.12 8.05
975 46.36 29.53 61.18 25.35 17.79
976 46.06 4.42 18.78 18.67 9.44
977 46.25 34.99 61.02 27.06 19.05
978 46.25 37.33 60.79 27.99 18.37
979 46.37 47.87 61.21 29.49 18.69
980 46.41 54.91 56.34 29.19 19.38
981 46.59 81.43 74.89 19.06 13.53
982 46.57 60.62 62.85 26.21 17.78
983 46.50 70.90 57.56 21.93 14.69
984 46.73 45.30 63.00 29.42 17.38
985 46.79 78.20 85.90 19.81 13.53
986 46.78 56.98 53.83 27.39 17.37
987 46.78 73.29 86.81 21.39 13.91
988 46.87 12.50 32.00 21.22 11.72
989 46.81 25.25 54.45 24.13 14.92
990 46.75 62.78 63.31 27.57 16.33
991 46.80 18.11 40.05 21.44 13.54
992 46.90 23.14 44.85 23.72 14.13
993 46.87 33.42 55.34 26.00 15.80
994 46.83 67.67 81.29 24.05 16.41
995 46.97 88.64 110.53 17.14 10.80
996 46.96 27.95 58.45 25.51 15.65
997 46.90 42.98 60.54 28.07 18.20
998 47.06 75.76 97.73 20.42 13.21
999 46.90 96.74 48.51 11.40 5.48
1000 47.01 21.22 41.57 23.61 13.30
1001 47.01 38.45 55.98 25.51 17.70
1002 47.12 64.77 92.72 25.51 16.37
1003 47.06 15.05 34.64 24.19 13.19
1004 47.02 52.17 62.07 28.17 18.32
1005 47.21 94.13 98.19 12.90 7.93
1006 47.11 49.60 61.78 29.03 17.78
1007 47.22 40.59 65.31 27.72 16.57
1008 47.18 58.94 73.45 26.18 16.25
1009 47.15 31.39 57.06 25.68 14.58
1010 47.20 69.64 87.50 21.56 13.45
1011 47.18 35.91 59.51 25.85 16.51
1012 47.20 2.49 15.22 17.73 7.34
1013 47.46 85.91 138.48 19.38 11.35
1014 47.63 10.13 33.51 20.52 10.56
1015 47.39 46.80 65.48 26.45 18.68
1016 47.34 7.49 30.25 18.65 10.63
1017 47.38 54.61 68.86 24.25 17.73
1018 47.62 26.35 67.94 25.73 13.35
1019 47.61 66.41 132.15 25.63 15.70
1020 47.60 80.12 123.12 20.91 11.97
1021 47.64 83.13 138.62 19.61 11.71
1022 47.63 3.97 26.82 16.07 8.68
1023 47.75 29.91 69.01 26.81 14.69
1024 47.65 62.46 115.66 26.46 16.41
1025 47.74 71.61 134.22 21.62 14.09
1026 47.80 91.27 147.02 16.12 8.52
1027 47.73 60.46 112.33 25.67 15.63
1028 47.79 17.85 54.29 25.98 13.46
1029 47.78 56.61 99.56 28.14 17.36
1030 47.89 42.16 75.15 28.78 16.42
1031 47.95 44.42 81.16 29.57 17.92
1032 47.86 73.83 162.49 23.46 13.70
1033 47.89 22.61 59.12 24.46 13.16
1034 48.01 5.24 34.24 18.77 7.79
1035 47.88 32.95 85.73 27.24 14.84
1036 47.94 37.85 79.04 27.42 16.22
1037 47.95 68.46 143.55 22.25 13.51
1038 48.00 77.29 154.94 22.12 12.85
1039 48.10 96.07 81.69 12.65 6.18
1040 48.07 50.81 96.11 29.61 17.05
1041 48.10 12.63 54.23 24.10 12.27
1042 48.21 24.68 95.62 26.29 13.88
1043 48.01 48.44 85.88 28.36 16.96
1044 47.98 1.82 18.68 17.12 6.93
1045 48.15 20.24 67.37 25.30 12.75
1046 48.10 35.42 92.43 27.42 16.34
1047 48.14 52.88 109.67 28.84 17.16
1048 48.24 28.05 94.89 25.65 13.59
1049 48.32 88.33 159.85 16.90 10.30
1050 48.28 58.42 143.97 29.55 16.51
1051 48.28 15.19 60.35 25.33 11.71
1052 48.39 40.17 106.18 29.76 17.23
1053 48.37 63.75 167.75 26.85 15.45
1054 48.49 7.56 46.72 19.44 8.91
1055 48.61 46.52 132.48 31.03 17.02
1056 48.64 54.88 152.30 28.22 16.74
1057 48.53 65.64 178.00 21.62 14.95
1058 48.77 93.67 128.97 13.69 7.75
1059 48.72 70.19 194.26 24.01 14.06
1060 48.76 74.96 188.38 21.79 13.00
1061 48.73 85.12 177.46 20.78 10.98
1062 48.71 61.41 187.05 28.36 14.77
1063 48.75 79.58 164.33 20.89 12.34
1064 48.74 82.22 155.27 20.57 11.10
1065 48.85 31.71 131.84 30.23 14.43
1066 48.78 1.38 21.44 13.12 5.59
1067 49.00 3.11 42.17 16.83 7.14
1068 48.84 33.98 126.81 25.87 14.60
1069 48.93 36.95 144.87 30.57 14.65
1070 48.97 72.52 179.60 23.14 13.47
1071 48.94 29.80 135.07 29.18 15.65
1072 48.93 67.88 196.96 25.80 14.98
1073 49.13 10.66 72.89 22.51 11.14
1074 48.95 17.26 90.93 24.69 11.94
1075 48.96 42.50 146.88 28.53 16.68
1076 49.06 22.15 111.65 25.09 12.42
1077 49.00 49.40 151.72 30.97 16.94
1078 49.19 26.83 137.06 26.95 13.95
1079 49.24 38.77 152.90 26.45 14.84
1080 49.22 44.44 182.83 31.95 15.22
1081 49.17 56.96 182.77 29.01 16.19
1082 49.27 77.19 185.91 23.55 13.44
1083 49.31 91.06 112.81 17.11 8.47
1084 49.28 52.42 172.53 28.79 16.99
1085 49.31 59.31 206.15 27.89 16.27
1086 49.36 13.75 102.18 23.65 11.93
1087 49.31 19.53 115.86 25.72 12.35
1088 49.37 24.61 151.30 25.02 12.12
1089 49.63 4.98 55.08 18.94 7.83
1090 49.46 64.71 217.00 27.16 16.52
1091 49.61 62.86 210.42 27.58 15.65
1092 49.59 40.68 178.22 29.12 15.69
1093 49.59 88.15 129.43 18.44 9.65
1094 49.58 35.37 173.19 29.42 15.87
1095 49.70 7.82 77.40 20.96 9.74
1096 49.84 28.78 157.00 31.08 14.69
1097 49.82 46.47 195.87 29.80 17.08
1098 49.82 66.52 202.14 24.97 14.82
1099 50.15 1.59 34.75 16.86 5.19
1100 49.86 70.84 189.26 25.88 14.33
1101 49.90 32.73 161.94 29.48 14.08
1102 49.84 55.04 210.17 30.14 15.69
1103 49.89 74.55 179.89 23.42 11.92
1104 49.90 79.39 145.19 22.08 12.29
1105 49.84 82.36 136.28 21.40 11.60
1106 49.95 48.55 190.52 30.10 15.46
1107 50.03 16.15 107.14 25.83 11.95
1108 49.99 61.00 201.21 28.08 15.43
1109 50.00 68.82 178.05 26.74 15.30
1110 49.95 85.09 142.81 21.07 10.55
1111 50.11 95.46 45.47 12.67 4.95
1112 50.10 50.62 191.19 29.57 16.84
1113 50.11 93.45 57.88 15.34 6.74
1114 50.20 21.26 117.54 27.27 12.54
1115 50.35 30.61 144.15 31.36 14.84
1116 50.35 42.19 177.51 30.07 16.40
1117 50.35 37.20 184.13 31.16 15.41
1118 50.32 57.01 191.56 30.24 16.23
1119 50.32 72.66 142.21 24.82 13.35
1120 50.41 23.75 133.71 28.51 12.73
1121 50.39 12.33 100.89 25.30 11.77
1122 50.39 18.63 101.73 26.77 12.30
1123 50.38 44.47 194.44 29.97 15.53
1124 50.34 52.80 194.24 30.77 15.14
1125 50.45 26.26 134.97 28.60 12.95
1126 50.45 76.61 146.77 23.92 13.02
1127 50.67 9.62 78.37 21.70 10.15
1128 50.48 39.30 175.71 30.92 14.24
1129 50.56 34.71 169.32 32.02 14.38
1130 50.50 59.12 184.63 28.56 14.68
1131 50.56 90.90 75.64 17.11 8.52
1132 50.82 3.66 44.66 19.60 7.21
1133 50.69 64.58 167.20 29.60 14.63
1134 50.75 87.49 88.79 18.35 10.81
1135 50.78 81.14 106.71 21.51 11.60
1136 50.80 62.56 154.96 27.61 15.49
1137 50.93 6.83 53.79 21.53 7.97
1138 50.92 28.35 112.43 30.59 13.42
1139 50.82 67.06 141.27 26.39 14.09
1140 50.93 47.72 169.93 34.18 16.22
1141 50.97 32.75 116.46 31.39 13.77
1142 51.01 54.90 173.09 30.42 15.95
1143 51.01 83.89 91.19 21.83 11.07
1144 51.17 14.37 82.12 25.85 11.53
1145 51.16 69.21 103.14 25.69 13.82
1146 51.17 78.71 88.41 22.98 13.51
1147 51.22 50.12 148.95 31.95 16.33
1148 51.20 71.35 93.22 24.99 13.52
1149 51.22 96.23 28.37 13.44 5.74
1150 51.28 16.97 77.20 27.00 11.34
1151 51.31 45.42 139.12 33.55 14.93
1152 51.34 19.92 83.17 28.38 12.72
1153 51.35 40.86 138.01 33.14 16.06
1154 51.28 73.97 94.04 24.64 13.26
1155 51.50 93.34 42.19 16.30 6.83
1156 51.40 22.40 83.36 29.45 12.35
1157 51.36 60.82 134.36 30.19 14.91
1158 51.39 35.65 133.99 29.89 14.84
1159 51.50 43.10 115.22 29.33 15.18
1160 51.48 30.82 91.68 30.83 13.16
1161 51.55 24.84 81.88 28.57 12.53
1162 51.44 38.44 136.83 32.56 14.13
1163 51.41 52.64 140.97 30.27 15.82
1164 51.48 57.00 150.89 31.71 16.03
1165 51.85 2.01 26.29 18.18 5.86
1166 51.59 76.16 86.51 25.22 13.30
1167 51.61 11.47 63.79 24.83 10.64
1168 51.63 58.86 136.46 29.85 15.22
1169 51.64 65.31 94.91 28.63 14.79
1170 51.74 89.87 45.99 19.77 9.47
1171 51.79 27.10 81.28 33.36 13.70
1172 51.63 86.18 54.46 22.00 9.79
1173 52.00 5.29 36.08 21.46 7.26
1174 51.89 67.33 74.54 28.71 14.45
1175 51.96 87.34 52.36 20.20 9.60
1176 51.91 62.70 92.01 30.57 15.18
1177 52.10 8.90 45.31 23.35 9.32
1178 51.98 32.88 71.52 33.27 13.73
1179 52.01 47.08 106.48 33.98 14.69
1180 51.92 80.79 59.40 24.57 11.61
1181 52.03 84.20 56.50 23.37 11.19
1182 52.18 29.21 73.75 32.88 12.74
1183 52.10 55.35 113.16 33.10 16.12
1184 52.18 36.96 97.14 34.07 13.87
1185 52.18 49.15 102.63 33.51 15.96
1186 52.21 69.97 60.76 35.71 13.91
1187 52.27 18.04 49.39 31.28 12.61
1188 52.22 72.69 58.25 26.43 12.90
1189 52.25 14.74 51.94 28.14 12.06
1190 52.32 51.59 95.41 32.63 15.37
1191 52.31 77.99 54.29 28.00 12.64
1192 52.37 20.42 49.06 28.23 11.90
1193 52.33 39.87 83.50 32.93 14.96
1194 52.50 34.73 80.07 36.82 13.97
1195 52.38 44.93 88.41 34.69 16.09
1196 52.57 95.66 23.75 17.36 4.59
1197 52.44 60.31 81.44 32.16 15.45
1198 52.52 63.97 64.93 33.17 16.13
1199 52.53 22.81 54.00 32.02 13.31
1200 52.58 42.52 66.06 34.43 15.25
1201 52.56 12.69 39.64 28.71 9.89
1202 52.63 53.62 77.71 35.60 15.66
1203 52.65 25.47 53.66 33.34 12.05
1204 52.67 57.81 83.88 32.27 15.27
1205 52.64 75.35 53.97 28.57 13.71
1206 52.52 92.16 35.77 20.00 6.40
1207 52.74 30.83 54.80 35.98 13.98
1208 52.77 82.14 42.21 30.78 11.29
1209 52.58 91.00 30.52 22.59 9.21
1210 52.78 67.95 53.48 32.54 15.26
1211 52.85 87.98 39.34 26.08 10.48
1212 52.82 93.48 29.68 19.99 6.57
1213 53.40 1.46 11.83 20.47 5.32
1214 52.86 65.75 59.22 34.28 14.48
1215 52.98 85.48 35.60 27.79 11.37
1216 52.88 27.65 52.28 34.01 13.00
1217 52.94 38.25 61.89 36.81 13.26
1218 53.04 62.04 58.54 33.02 13.61
1219 52.93 32.71 56.81 37.43 13.13
1220 53.05 79.68 42.11 27.36 11.33
1221 53.10 89.41 37.09 23.80 9.44
1222 52.97 2.76 17.83 24.83 6.41
1223 52.93 4.89 21.32 27.19 6.87
1224 53.02 47.43 74.05 35.20 15.01
1225 53.07 70.89 44.92 32.81 13.43
1226 53.22 9.86 29.56 29.20 9.02
1227 53.09 50.36 65.24 36.42 15.64
1228 53.11 16.21 40.05 30.89 11.63
1229 53.23 35.88 55.04 40.43 13.26
1230 53.19 40.95 55.84 41.45 14.45
1231 53.18 55.57 65.01 37.52 16.06
1232 53.17 86.56 36.76 24.88 9.24
1233 53.24 18.75 37.18 35.78 12.14
1234 53.27 73.28 46.19 32.49 13.19
1235 53.38 3.63 23.29 22.45 6.73
1236 53.31 44.89 62.95 41.16 14.86
1237 53.49 77.53 43.84 31.83 12.33
1238 53.50 83.94 35.52 35.43 11.03
1239 53.49 12.58 32.71 37.03 11.74
1240 53.41 52.36 61.43 44.47 16.50
1241 53.39 59.70 62.88 36.77 15.25
1242 53.57 29.58 47.48 43.79 14.20
1243 53.56 64.07 56.18 40.38 14.38
1244 53.67 69.06 49.74 36.94 13.41
1245 53.70 14.75 36.00 36.56 11.65
1246 53.70 33.88 52.68 48.86 13.66
1247 53.74 66.62 56.77 40.18 15.03
1248 53.81 39.57 55.09 49.15 15.14
1249 53.71 42.92 52.24 44.74 14.67
