#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
kw17 14A 3 even-skipped knirps giant
628 35.30 78.56 74.26 19.24 94.56
629 35.20 64.86 111.28 27.24 188.37
630 35.40 16.65 110.49 19.02 131.11
631 35.32 60.96 106.68 28.62 204.18
632 35.29 67.36 97.93 23.76 179.21
633 35.23 83.43 73.67 18.31 60.43
634 35.42 13.44 103.55 17.24 119.86
635 35.39 75.58 75.49 22.04 114.39
636 35.40 45.62 135.73 28.77 224.20
637 35.49 36.75 168.72 29.04 217.58
638 35.71 23.50 130.02 22.38 172.32
639 35.70 43.65 141.32 31.91 216.88
640 35.68 84.25 71.98 16.42 48.56
641 35.63 73.06 73.45 22.14 126.28
642 35.76 34.62 148.94 28.40 212.69
643 35.79 28.12 151.69 26.44 198.82
644 35.77 50.88 121.32 31.71 217.36
645 35.96 70.75 75.57 22.90 138.14
646 35.97 32.23 142.79 25.17 212.93
647 36.01 41.37 149.78 29.93 219.39
648 36.06 48.69 120.25 30.54 215.09
649 36.04 54.35 108.76 30.01 218.60
650 35.94 57.70 97.29 28.40 206.37
651 36.19 38.50 135.91 29.52 209.70
652 36.08 89.19 51.56 14.77 26.68
653 36.25 19.27 109.09 21.90 123.91
654 36.12 63.54 91.67 26.89 174.57
655 36.18 68.49 80.44 26.13 146.72
656 36.21 59.78 90.17 29.87 190.19
657 36.20 65.90 87.70 27.63 151.35
658 36.31 11.49 75.58 15.66 97.10
659 36.32 30.11 133.04 24.23 198.43
660 36.28 86.47 72.95 14.76 35.49
661 36.39 25.74 122.81 25.37 177.60
662 36.35 77.08 72.67 19.78 83.62
663 36.44 46.62 109.22 30.11 210.97
664 36.35 81.72 78.82 17.35 55.14
665 36.42 17.90 93.84 19.46 114.46
666 36.54 14.70 77.69 17.48 111.23
667 36.57 52.57 104.45 30.13 208.49
668 36.63 61.71 81.30 30.23 169.83
669 36.66 74.67 75.80 22.57 98.07
670 36.70 21.54 103.32 24.07 141.82
671 36.66 56.05 98.29 29.94 210.00
672 36.78 36.49 114.80 28.08 196.07
673 36.74 82.82 83.77 18.48 41.32
674 36.91 79.22 86.59 20.03 59.98
675 36.90 34.29 107.96 28.69 189.27
676 36.94 44.60 92.69 31.08 201.03
677 37.02 42.31 104.61 28.92 196.55
678 36.86 50.03 96.74 33.00 204.85
679 37.00 71.95 73.68 23.49 101.02
680 37.21 90.22 51.20 12.12 16.29
681 37.01 40.07 110.55 28.08 201.42
682 37.05 27.73 118.61 24.22 179.45
683 37.11 84.39 89.77 15.94 37.28
684 36.96 16.30 88.20 19.00 101.95
685 37.12 57.81 80.61 31.36 176.79
686 37.25 23.98 106.32 23.20 144.14
687 37.16 31.91 106.43 26.39 185.53
688 37.20 67.39 79.90 26.01 125.51
689 37.26 69.71 77.64 22.25 111.39
690 37.50 9.76 50.90 14.69 66.29
691 37.29 63.55 79.43 26.06 143.72
692 37.40 65.46 77.33 27.72 136.30
693 37.46 13.79 69.24 15.83 91.98
694 37.46 54.84 85.38 31.01 181.45
695 37.40 59.80 75.48 27.87 160.46
696 37.51 47.58 88.52 31.69 202.32
697 37.43 11.77 54.95 17.18 83.51
698 37.62 19.21 78.77 18.98 110.91
699 37.58 29.67 98.38 26.08 162.40
700 37.59 76.82 89.46 19.71 62.95
701 37.79 87.27 78.09 15.94 22.75
702 37.57 52.19 88.55 30.79 186.22
703 37.91 26.29 96.64 23.31 144.40
704 37.88 37.30 93.39 27.17 170.75
705 37.90 81.32 93.96 19.41 40.74
706 37.91 61.82 74.10 27.01 135.60
707 37.62 82.69 89.59 20.19 33.78
708 37.89 49.78 82.51 30.07 177.39
709 38.06 21.94 78.65 22.80 116.97
710 37.95 33.46 87.66 27.17 172.53
711 38.00 39.33 93.48 28.99 183.53
712 38.04 43.32 89.20 30.34 186.47
713 38.02 74.54 84.94 21.50 66.06
714 38.16 45.49 80.11 31.08 184.05
715 38.25 17.04 67.55 20.49 87.67
716 38.42 35.27 82.41 29.12 161.34
717 38.25 72.44 83.41 23.05 79.42
718 38.17 57.72 75.73 29.83 143.04
719 38.29 79.15 103.33 21.01 42.16
720 38.54 41.20 77.41 30.43 162.63
721 38.39 67.99 83.89 26.08 89.29
722 38.37 70.21 82.98 24.50 78.05
723 38.49 63.81 80.52 26.87 98.29
724 38.59 30.98 90.95 26.01 143.53
725 38.54 54.50 75.06 31.96 152.36
726 38.64 24.34 78.04 23.76 117.44
727 38.61 60.17 77.65 30.53 111.94
728 38.51 83.66 91.66 17.35 26.40
729 38.63 28.52 81.36 24.42 134.70
730 38.68 65.95 86.13 26.25 97.65
731 38.66 89.42 69.93 13.85 15.50
732 38.61 52.25 69.41 31.05 138.43
733 38.84 14.00 57.13 17.32 72.68
734 38.84 10.11 45.70 16.79 56.60
735 38.85 47.28 70.66 31.25 159.14
736 38.85 11.60 53.23 16.27 51.44
737 39.00 56.69 79.46 30.89 123.13
738 38.97 19.78 68.38 20.72 86.51
739 38.96 76.47 98.24 22.40 42.13
740 38.86 49.64 71.95 30.72 134.41
741 39.06 32.95 77.47 28.55 141.34
742 39.15 36.98 78.79 27.54 139.21
743 39.16 39.19 76.56 28.91 141.29
744 39.36 26.64 79.11 25.71 110.90
745 39.04 81.56 95.33 20.09 27.47
746 39.25 7.77 28.88 13.07 31.75
747 39.17 42.91 76.53 29.40 145.74
748 39.31 62.13 87.29 29.03 83.36
749 39.30 87.18 86.28 15.43 19.46
750 39.43 22.17 69.91 22.54 87.79
751 39.44 73.86 98.54 22.92 45.13
752 39.45 45.09 70.76 34.43 128.01
753 39.60 17.82 62.23 21.31 64.03
754 39.42 71.39 96.20 23.69 51.26
755 39.50 59.11 82.46 30.91 93.27
756 39.51 69.20 96.45 23.98 60.08
757 39.64 78.98 109.56 21.31 31.80
758 39.61 51.16 77.60 31.46 116.73
759 39.72 29.57 73.67 27.11 108.91
760 39.65 64.54 98.74 28.21 67.48
761 39.79 53.36 73.59 29.77 105.60
762 39.84 67.06 100.57 27.60 63.05
763 39.93 91.26 54.03 12.79 9.98
764 39.89 35.20 72.92 27.92 122.42
765 39.66 82.66 96.67 19.10 21.73
766 39.93 84.26 92.36 17.66 20.79
767 40.00 24.22 69.11 24.56 84.91
768 39.95 55.53 80.96 29.57 92.50
769 39.95 48.69 69.43 30.35 101.83
770 40.00 13.22 55.89 17.55 41.86
771 40.14 40.33 72.00 27.51 100.83
772 40.10 16.02 61.98 18.93 48.14
773 40.06 32.89 73.59 26.99 108.63
774 40.31 57.69 87.63 31.07 78.25
775 40.46 10.09 49.61 15.71 34.26
776 40.32 37.81 70.98 29.88 93.39
777 40.19 42.75 74.19 33.66 108.46
778 40.21 76.31 114.96 24.02 33.04
779 40.20 88.87 75.00 13.26 14.37
780 40.34 46.52 70.48 31.07 89.92
781 40.33 61.04 99.65 28.55 69.22
782 40.47 20.68 64.49 21.74 58.24
783 40.54 63.11 106.86 27.56 58.61
784 40.66 31.20 74.20 26.90 79.01
785 40.49 71.69 106.65 24.59 37.34
786 40.44 14.99 58.47 18.47 42.37
787 40.59 26.46 75.30 26.83 76.28
788 40.75 28.50 73.75 26.42 74.91
789 40.70 50.65 80.89 33.83 91.57
790 40.70 65.39 109.52 28.19 51.55
791 40.63 69.20 102.86 26.26 42.40
792 40.74 74.25 104.91 23.83 30.77
793 40.83 80.79 95.25 20.49 22.86
794 40.93 86.08 78.73 17.21 16.39
795 40.72 88.21 73.11 15.84 13.96
796 41.01 44.47 75.48 31.16 78.94
797 40.97 52.93 92.88 33.00 69.34
798 41.04 83.42 83.72 18.43 20.09
799 41.11 17.73 65.66 20.56 39.60
800 41.05 59.25 99.18 30.59 59.30
801 41.10 78.24 101.38 21.60 25.28
802 40.94 18.95 67.67 19.37 39.30
803 41.11 33.68 70.45 29.16 71.62
804 41.16 35.76 74.55 30.51 76.56
805 41.09 55.36 96.73 31.83 57.71
806 41.05 67.25 110.50 27.99 42.00
807 41.14 22.28 76.57 24.43 50.77
808 41.25 24.71 78.97 23.99 55.52
809 41.26 42.00 82.64 30.14 71.46
810 41.33 48.91 81.88 32.51 68.23
811 41.27 90.64 49.92 13.03 10.34
812 41.23 13.91 57.75 18.15 34.04
813 41.40 39.84 85.86 27.88 64.67
814 41.47 47.11 78.77 32.97 64.28
815 41.29 57.22 96.15 30.41 55.29
816 41.57 15.56 58.75 20.48 28.72
817 41.62 37.68 84.40 28.82 58.24
818 41.52 61.13 112.43 33.20 47.91
819 41.59 72.69 115.94 25.89 29.45
820 41.59 64.11 116.13 28.80 43.63
821 41.70 70.45 114.99 26.03 30.32
822 41.59 89.68 55.64 15.13 12.02
823 41.63 9.00 48.85 17.64 23.93
824 41.37 75.10 106.22 22.00 26.22
825 41.73 76.23 97.95 24.22 25.02
826 41.58 11.10 51.00 16.17 22.15
827 41.94 20.24 76.77 23.46 34.72
828 41.81 29.63 83.49 26.95 54.40
829 41.92 27.17 84.40 24.99 48.48
830 41.90 31.92 89.75 27.55 51.14
831 41.79 22.73 79.63 26.13 41.00
832 42.01 68.34 112.82 28.99 33.33
833 42.07 87.82 61.35 15.65 12.27
834 42.03 51.13 96.36 33.28 55.65
835 41.82 57.56 97.65 34.16 47.81
836 42.11 66.17 117.40 28.30 33.44
837 42.16 45.63 94.53 31.37 54.50
838 42.13 53.44 102.65 32.46 51.17
839 42.23 80.86 79.95 20.48 19.61
840 42.11 12.92 64.34 18.04 23.94
841 42.28 34.14 86.47 28.43 48.33
842 42.29 43.34 94.03 31.31 52.40
843 42.11 55.02 107.72 32.58 47.42
844 42.28 62.61 120.70 28.55 39.45
845 42.39 17.50 76.74 21.82 29.85
846 42.28 59.38 108.79 33.18 39.89
847 42.27 85.02 64.99 18.30 15.79
848 42.43 74.19 98.39 24.72 24.63
849 42.39 56.16 107.53 31.83 40.70
850 42.40 24.67 89.38 26.53 37.99
851 42.54 41.10 100.99 30.50 47.27
852 42.57 78.13 85.70 22.59 21.28
853 42.57 36.17 94.65 30.93 46.82
854 42.55 48.20 98.22 31.54 50.15
855 42.44 14.43 65.63 19.44 21.48
856 42.58 90.72 44.73 14.27 10.34
857 42.68 38.64 100.52 28.38 45.67
858 42.80 10.55 68.54 16.54 19.96
859 42.86 71.84 104.07 25.51 24.62
860 42.99 22.25 90.95 24.97 30.52
861 42.81 64.49 116.97 30.43 31.23
862 42.92 30.56 99.46 27.29 38.09
863 43.01 28.33 89.16 25.63 33.81
864 42.93 57.57 112.88 32.58 37.11
865 42.94 61.22 114.46 31.12 35.19
866 42.96 69.74 110.91 25.84 26.39
867 43.13 76.24 84.13 22.93 19.88
868 42.87 13.47 64.71 19.04 20.71
869 43.03 14.76 72.16 20.45 20.26
870 43.26 19.82 81.24 23.23 27.95
871 43.21 32.72 106.91 30.03 37.45
872 43.12 50.24 107.28 33.46 38.99
873 43.19 67.47 108.06 27.42 27.05
874 43.39 26.17 95.06 28.56 31.88
875 43.30 86.27 55.50 17.40 12.76
876 43.26 44.56 113.50 32.08 40.92
877 43.20 52.82 108.06 33.64 38.70
878 43.43 15.72 74.71 21.22 21.31
879 43.46 82.81 68.50 19.35 16.60
880 43.40 55.14 106.34 30.17 33.20
881 43.47 46.73 106.64 29.67 39.27
882 43.45 80.29 69.96 21.71 18.01
883 43.50 59.66 113.44 31.87 31.68
884 43.57 62.93 112.05 30.37 28.15
885 43.55 73.60 86.09 22.00 22.72
886 43.81 34.61 103.67 29.60 33.49
887 43.70 42.44 111.85 30.49 35.54
888 43.74 24.10 98.28 27.67 27.25
889 43.67 36.83 108.11 29.07 35.96
890 43.62 39.93 117.06 29.74 36.32
891 43.94 12.96 67.93 18.49 17.55
892 43.85 88.51 49.15 16.43 10.76
893 43.83 65.68 106.29 29.13 25.37
894 43.92 8.60 59.24 15.75 15.85
895 43.99 91.27 33.87 13.93 8.26
896 44.08 30.10 99.30 27.59 30.16
897 44.00 57.71 116.19 32.00 34.90
898 44.03 69.40 102.69 26.97 22.39
899 44.19 17.66 78.78 21.96 21.62
900 44.18 48.78 115.75 33.22 32.94
901 44.24 71.66 85.32 27.40 21.94
902 44.31 78.32 70.49 22.46 18.24
903 44.11 51.04 107.58 33.92 31.08
904 44.29 10.06 57.64 17.27 15.20
905 44.31 61.42 108.47 32.49 28.44
906 44.30 75.74 78.87 24.32 18.05
907 44.35 27.68 91.04 29.04 27.55
908 44.38 32.47 109.34 29.22 28.97
909 44.35 53.17 106.52 33.09 32.22
910 44.53 20.44 82.94 25.57 23.09
911 44.46 38.44 113.06 31.87 28.76
912 44.41 45.15 115.26 32.88 32.07
913 44.49 67.63 97.90 28.74 21.70
914 44.48 84.75 51.43 17.83 13.17
915 44.72 22.85 85.96 23.22 23.75
916 44.56 63.98 95.51 30.38 25.97
917 44.67 80.93 61.28 21.26 16.08
918 44.29 87.15 44.92 19.54 14.23
919 44.88 7.06 44.57 15.17 12.18
920 44.66 55.89 106.60 34.07 29.29
921 44.64 40.81 104.35 30.16 28.81
922 44.73 73.62 72.67 25.98 19.64
923 44.53 15.31 64.77 19.35 19.58
924 44.64 25.40 85.77 23.87 25.03
925 44.80 59.64 97.40 32.54 26.61
926 44.56 82.59 54.06 19.53 16.66
927 44.85 36.11 103.50 29.46 27.22
928 44.91 43.04 102.46 30.31 28.16
929 44.95 47.17 106.46 31.24 29.79
930 45.08 11.93 54.89 18.31 15.60
931 45.04 65.99 88.19 28.78 24.30
932 45.12 14.66 61.50 19.58 18.49
933 45.06 90.23 36.65 15.00 8.67
934 45.08 57.49 98.86 33.27 27.94
935 44.92 16.14 64.48 20.81 18.67
936 45.03 87.71 42.53 18.70 11.86
937 45.29 29.16 87.26 28.45 24.42
938 45.13 51.11 105.71 31.63 27.91
939 45.21 70.11 80.74 28.19 20.96
940 45.22 92.66 27.03 12.17 7.02
941 45.37 33.88 104.55 30.04 26.28
942 45.27 86.05 47.52 16.97 12.83
943 45.34 10.05 48.34 18.34 13.66
944 45.38 31.46 94.51 27.83 23.84
945 45.34 62.42 94.75 33.74 25.90
946 45.30 18.74 74.15 24.46 21.70
947 45.40 75.20 62.45 24.59 18.26
948 45.23 24.85 78.51 25.08 22.90
949 45.57 26.83 79.12 27.07 23.10
950 45.48 53.84 96.22 33.63 28.72
951 45.46 76.74 62.40 25.19 16.04
952 45.54 78.32 60.22 23.78 16.84
953 45.37 89.08 39.60 16.07 10.67
954 45.52 38.27 98.46 31.02 26.97
955 45.67 49.13 99.77 32.49 26.46
956 45.63 82.89 50.71 18.77 13.49
957 45.66 44.98 96.91 32.15 26.75
958 45.70 64.43 80.25 30.72 23.38
959 45.69 67.33 81.78 29.30 21.85
960 45.58 17.29 64.45 20.84 18.70
961 45.76 21.35 71.59 24.84 21.19
962 45.70 72.53 67.23 26.22 19.67
963 45.78 40.55 89.50 30.44 25.70
964 46.10 79.88 54.19 22.30 16.42
965 45.90 55.89 81.72 31.24 26.56
966 45.82 58.89 79.17 32.89 24.01
967 45.92 60.79 76.19 31.90 24.15
968 45.76 81.18 52.94 20.97 15.82
969 45.87 23.63 70.84 25.47 21.93
970 46.01 35.99 95.90 32.23 24.05
971 46.06 13.28 52.40 19.23 16.16
972 46.07 42.77 85.89 29.97 26.34
973 46.14 6.60 38.00 15.54 11.98
974 46.12 46.83 82.96 30.40 25.90
975 46.16 88.58 44.52 15.55 10.62
976 46.20 51.87 87.66 33.72 26.15
977 46.21 69.10 68.93 28.71 19.76
978 46.19 84.46 50.13 19.57 13.17
979 46.38 19.11 68.06 23.72 18.34
980 46.38 30.20 78.22 29.52 22.86
981 46.31 85.98 50.26 19.55 11.84
982 46.62 16.18 52.99 21.88 16.77
983 46.31 8.07 39.47 16.67 12.91
984 46.49 10.60 45.86 18.94 12.78
985 46.59 28.01 69.48 28.33 20.76
986 46.51 32.37 77.13 29.57 22.35
987 46.46 57.24 73.63 31.77 23.56
988 46.44 75.04 58.53 25.82 17.69
989 46.61 25.51 66.40 28.84 21.70
990 46.46 63.18 70.41 29.86 20.58
991 46.66 90.44 36.41 15.85 8.56
992 46.54 65.66 63.36 27.35 21.35
993 46.55 71.00 61.54 28.46 19.60
994 46.58 38.15 80.03 32.49 23.09
995 46.51 23.41 65.66 28.46 21.77
996 46.78 34.39 77.39 30.06 22.00
997 46.69 54.22 73.54 32.44 25.94
998 46.76 77.20 54.21 22.17 16.71
999 46.78 48.79 77.74 34.08 23.94
1000 46.85 41.12 72.93 32.64 22.16
1001 46.87 72.97 55.31 26.44 18.09
1002 46.96 83.09 54.13 22.40 13.88
1003 46.88 44.27 73.00 30.84 23.43
1004 46.99 81.55 53.18 23.12 15.07
1005 46.80 61.31 69.74 29.85 22.63
1006 46.99 21.36 62.58 26.49 18.94
1007 46.93 67.45 58.09 28.65 20.25
1008 47.06 58.54 64.46 31.51 24.51
1009 47.23 5.54 24.77 13.74 9.72
1010 47.24 36.19 72.94 29.00 21.41
1011 47.14 46.54 73.44 33.00 25.32
1012 47.28 79.41 54.98 23.51 15.55
1013 47.17 92.67 27.31 13.40 7.03
1014 47.29 13.29 44.55 19.84 15.08
1015 47.45 7.72 35.20 17.26 10.72
1016 47.26 51.72 75.72 30.44 24.60
1017 47.36 69.27 59.84 27.42 18.82
1018 47.54 87.39 47.32 18.63 10.42
1019 47.50 39.16 62.76 32.02 22.83
1020 47.40 55.89 69.11 35.84 23.11
1021 47.38 64.46 60.07 31.29 20.04
1022 47.59 84.77 56.53 20.32 12.71
1023 47.29 18.08 54.77 22.54 16.44
1024 47.59 23.29 63.31 28.28 20.16
1025 47.47 29.77 63.56 28.74 21.18
1026 47.59 60.06 62.91 32.93 23.12
1027 47.57 62.51 63.17 29.70 20.48
1028 47.68 75.17 55.95 26.37 17.87
1029 47.60 32.74 65.41 31.12 21.19
1030 47.68 27.42 60.07 30.04 19.25
1031 47.72 71.23 55.28 25.42 16.67
1032 47.71 66.67 58.62 29.36 19.30
1033 47.69 89.82 44.29 16.67 9.00
1034 47.76 18.93 52.31 24.27 18.00
1035 47.80 25.18 53.20 29.15 20.05
1036 47.91 43.17 60.62 32.64 21.79
1037 47.77 53.61 65.83 33.72 23.68
1038 47.72 92.06 36.35 15.75 7.96
1039 47.80 49.87 64.56 34.18 22.19
1040 47.62 10.86 36.33 17.17 14.00
1041 47.88 41.27 59.37 30.86 22.47
1042 48.15 16.01 45.97 23.27 15.32
1043 48.02 47.78 63.15 32.14 23.29
1044 48.06 45.37 63.29 32.93 22.35
1045 48.06 57.50 62.22 34.39 22.21
1046 48.06 73.11 53.75 25.47 17.36
1047 48.08 77.35 57.05 23.41 16.60
1048 48.18 37.36 62.01 31.43 20.15
1049 48.06 9.59 35.30 18.55 11.58
1050 48.15 21.11 53.84 25.16 17.76
1051 48.24 34.93 64.05 31.05 19.99
1052 48.22 11.79 36.82 19.08 13.35
1053 48.36 30.84 57.01 28.52 20.36
1054 47.98 81.60 51.24 24.05 14.71
1055 48.35 65.22 61.01 31.93 18.43
1056 48.28 68.24 59.90 25.64 17.36
1057 48.43 51.37 62.12 33.92 22.49
1058 48.41 14.08 38.65 18.11 14.45
1059 48.43 80.91 58.69 21.35 14.39
1060 48.49 6.98 24.70 15.95 10.16
1061 48.30 82.52 53.64 21.08 15.00
1062 48.56 61.67 66.10 33.03 19.05
1063 48.55 63.55 61.34 30.82 19.82
1064 48.53 79.16 61.71 24.73 14.71
1065 48.57 55.55 63.65 33.57 22.98
1066 48.49 59.87 60.32 33.64 19.88
1067 48.60 70.09 55.90 28.27 17.21
1068 48.42 12.99 40.81 18.38 12.00
1069 48.73 28.82 55.80 29.86 19.49
1070 48.70 39.95 54.84 30.69 19.38
1071 48.60 91.88 41.54 16.28 6.90
1072 48.71 19.19 50.56 26.24 17.04
1073 48.67 26.55 53.39 28.26 19.32
1074 48.68 86.29 50.49 20.79 11.79
1075 48.82 32.80 60.38 30.74 19.28
1076 48.66 83.83 52.02 22.95 13.60
1077 49.00 9.20 33.25 18.16 11.46
1078 48.92 22.63 50.35 27.28 17.78
1079 48.88 53.07 62.44 36.23 22.77
1080 48.93 74.69 59.97 26.84 16.03
1081 48.87 49.05 63.15 35.23 20.97
1082 48.64 82.14 56.00 21.67 13.67
1083 48.72 88.04 43.60 16.90 9.90
1084 49.03 42.21 55.27 32.91 20.79
1085 48.95 58.35 71.41 34.76 19.72
1086 49.04 71.93 63.46 28.19 16.42
1087 49.06 44.36 59.91 33.36 19.79
1088 49.08 46.59 60.93 31.93 21.85
1089 49.10 66.72 67.84 31.59 17.44
1090 49.32 24.67 47.46 27.71 17.88
1091 48.99 89.06 44.52 17.90 10.43
1092 48.91 87.16 49.33 17.89 10.89
1093 49.19 38.07 54.35 32.56 19.53
1094 49.08 90.90 39.84 14.07 8.19
1095 49.37 77.22 70.02 26.46 15.31
1096 49.50 12.38 37.08 20.73 12.91
1097 49.40 14.93 42.69 22.77 15.15
1098 49.38 36.11 60.81 31.97 20.54
1099 49.30 68.76 65.23 28.81 19.06
1100 49.42 56.49 70.22 36.40 19.70
1101 49.48 34.25 58.67 32.11 18.25
1102 49.47 82.72 58.45 22.37 13.75
1103 49.73 93.08 31.60 13.72 6.35
1104 49.81 7.47 32.48 17.33 10.51
1105 49.64 18.08 43.79 23.04 16.75
1106 49.31 30.67 52.26 27.74 18.61
1107 49.60 64.23 66.74 31.95 18.43
1108 49.44 50.10 66.06 34.39 22.32
1109 49.56 60.03 77.06 33.83 19.78
1110 49.85 88.55 43.03 18.61 8.78
1111 49.63 54.56 71.03 35.58 20.59
1112 49.53 62.27 66.62 32.34 19.80
1113 49.81 20.42 49.56 25.75 17.85
1114 49.71 51.08 67.29 34.20 22.18
1115 49.67 27.00 54.78 29.28 18.15
1116 49.71 31.46 50.78 33.72 18.02
1117 49.80 79.98 61.10 24.56 14.29
1118 49.88 85.77 48.26 19.63 11.58
1119 49.79 40.29 59.33 31.82 19.08
1120 49.93 73.13 69.27 28.32 15.98
1121 49.94 29.15 55.25 30.76 18.46
1122 49.85 48.08 67.63 35.22 21.60
1123 50.05 75.58 62.57 27.11 14.77
1124 49.96 90.41 39.90 15.80 7.97
1125 49.93 52.75 72.53 35.04 20.84
1126 50.02 9.44 35.56 18.35 11.85
1127 50.05 43.08 61.00 32.13 20.99
1128 50.08 66.11 71.91 32.19 17.56
1129 50.15 22.77 48.47 28.31 18.27
1130 50.14 45.44 62.75 34.16 18.61
1131 50.19 58.15 77.47 35.17 20.48
1132 50.21 37.98 59.79 32.75 18.67
1133 50.32 68.06 72.52 31.64 16.84
1134 50.22 70.68 63.63 29.27 16.78
1135 50.22 10.92 35.62 21.78 10.53
1136 50.44 33.26 60.34 32.01 18.34
1137 50.28 15.75 42.12 22.91 13.50
1138 50.58 35.73 63.80 31.93 18.65
1139 50.43 25.10 50.78 30.46 17.39
1140 50.52 56.02 74.19 37.46 19.98
1141 50.60 62.77 71.45 35.88 18.73
1142 50.31 82.52 53.36 24.96 12.25
1143 50.54 60.71 77.92 33.54 19.13
1144 50.70 77.90 59.95 26.73 14.46
1145 50.67 83.70 52.78 24.62 12.82
1146 50.52 17.05 42.21 25.29 16.05
1147 50.63 31.34 51.49 32.15 18.97
1148 50.69 12.96 42.55 21.23 13.56
1149 50.60 50.01 72.56 37.35 20.76
1150 50.78 64.55 72.67 34.25 18.42
1151 50.77 27.27 48.56 29.40 17.15
1152 50.77 40.97 67.35 34.43 19.71
1153 51.14 81.08 48.97 24.37 13.68
1154 50.96 18.92 44.75 25.06 14.88
1155 50.82 47.45 70.95 35.43 19.34
1156 50.86 54.18 76.36 37.87 20.47
1157 50.69 9.41 36.53 18.82 11.79
1158 50.85 21.00 45.54 27.21 16.59
1159 50.97 69.73 68.18 30.85 17.00
1160 50.87 72.82 63.27 27.13 15.51
1161 50.97 52.04 78.62 34.65 21.35
1162 51.15 87.10 40.41 22.05 10.39
1163 50.96 92.51 27.05 16.93 7.48
1164 50.79 79.37 56.81 25.43 14.29
1165 50.88 85.54 46.66 20.86 12.64
1166 51.22 7.66 32.88 17.92 10.39
1167 50.92 15.72 42.00 22.70 15.89
1168 51.13 29.49 53.82 30.21 16.61
1169 50.92 14.39 38.22 25.00 15.83
1170 51.03 43.93 67.65 38.77 20.27
1171 51.18 74.88 61.60 28.22 15.34
1172 51.21 23.84 48.57 29.18 15.94
1173 51.25 42.99 67.74 36.35 19.26
1174 51.18 38.37 64.97 33.54 19.48
1175 51.16 90.26 33.41 17.62 8.33
1176 51.36 59.49 71.81 37.00 18.87
1177 51.25 57.53 74.28 36.99 19.53
1178 51.41 45.72 64.72 34.66 20.14
1179 51.42 65.93 63.84 33.47 16.99
1180 51.45 67.88 65.00 31.32 17.28
1181 51.53 34.27 58.61 32.00 18.21
1182 51.53 71.38 60.28 29.07 14.30
1183 51.32 21.87 44.00 28.85 16.21
1184 51.43 88.95 36.08 20.97 9.72
1185 51.72 10.74 35.65 19.40 11.56
1186 51.54 61.30 65.70 35.56 19.30
1187 51.64 49.33 66.28 35.84 20.30
1188 51.50 16.08 43.85 23.19 14.67
1189 51.77 25.60 49.58 29.50 16.45
1190 51.79 76.57 51.32 29.89 15.06
1191 51.81 17.16 41.73 25.02 15.34
1192 51.77 36.39 55.95 33.94 18.50
1193 51.69 63.77 67.19 38.00 18.01
1194 51.58 82.55 44.28 20.77 13.18
1195 51.49 93.56 22.25 11.88 6.38
1196 51.69 31.62 52.83 31.05 17.88
1197 51.63 84.53 41.51 22.42 12.63
1198 51.75 13.75 38.49 22.47 12.80
1199 51.75 40.18 57.76 33.93 19.38
1200 51.92 27.83 48.03 32.73 17.53
1201 51.89 53.79 72.39 37.59 18.91
1202 51.96 51.24 65.24 38.05 19.37
1203 52.03 73.08 51.43 30.82 15.24
1204 51.82 77.89 45.64 25.52 14.24
1205 52.11 91.29 25.05 20.35 7.38
1206 52.01 41.97 56.45 35.95 18.71
1207 52.00 47.62 61.24 36.47 18.82
1208 52.10 56.00 65.66 38.95 20.92
1209 52.22 20.46 43.02 28.61 16.82
1210 52.20 69.58 52.43 31.87 16.82
1211 52.15 22.44 45.12 28.24 16.16
1212 52.01 15.00 38.89 26.67 16.89
1213 52.31 29.81 50.07 33.34 17.25
1214 52.20 7.87 29.49 17.14 9.60
1215 52.25 44.82 52.75 34.78 19.29
1216 52.13 79.20 42.85 28.58 14.88
1217 52.31 62.12 60.41 37.69 17.29
1218 52.26 33.16 51.08 31.56 17.44
1219 52.36 38.26 55.08 33.52 17.89
1220 52.28 58.06 64.19 38.31 19.69
1221 52.31 6.12 27.67 15.58 9.31
1222 52.43 81.08 38.49 26.58 13.62
1223 52.13 81.93 41.07 26.67 15.40
1224 52.44 86.08 35.05 24.19 11.83
1225 52.48 65.43 59.19 37.33 15.56
1226 52.54 67.46 56.39 36.84 16.84
1227 52.55 60.08 55.07 38.03 20.37
1228 52.38 74.37 45.41 35.09 14.32
1229 52.51 88.05 31.94 23.03 9.53
1230 52.63 24.27 46.42 32.44 14.35
1231 52.79 71.49 46.03 35.95 15.56
1232 52.68 75.60 43.78 30.90 16.51
1233 52.89 34.68 48.37 35.17 17.85
1234 52.83 13.20 35.31 26.35 13.19
1235 52.67 17.87 37.73 27.70 14.49
1236 52.63 11.72 36.90 21.67 11.33
1237 52.89 15.39 38.59 25.32 13.71
1238 52.77 49.02 55.37 39.18 19.20
1239 52.79 52.99 58.28 42.07 21.46
1240 52.77 84.16 34.99 26.91 11.68
1241 52.56 9.22 31.23 20.00 10.92
1242 52.79 40.76 53.10 37.68 20.24
1243 52.88 46.67 51.33 37.62 20.08
1244 52.90 63.64 54.58 37.15 18.52
1245 52.91 26.63 47.38 31.74 17.90
1246 52.84 93.43 18.37 19.10 6.06
1247 52.95 31.53 43.33 34.48 17.61
1248 53.00 55.08 54.94 39.28 18.46
1249 52.78 82.62 35.07 27.14 12.14
