#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
kf3 14A 8 even-skipped knirps giant
1250 53.87 12.96 37.59 24.63 5.91
1251 53.86 20.62 41.09 28.78 6.67
1252 53.94 36.16 47.21 43.83 8.73
1253 53.77 72.17 44.02 55.78 11.14
1254 54.00 24.96 38.90 35.07 7.95
1255 54.10 69.80 57.75 69.68 12.84
1256 54.11 83.54 37.05 59.62 10.82
1257 54.06 30.34 37.49 38.87 9.95
1258 54.12 50.26 44.16 53.09 11.36
1259 53.96 3.44 18.38 25.29 4.26
1260 53.90 75.75 56.10 55.40 11.20
1261 53.96 48.17 41.00 49.46 11.31
1262 54.26 54.92 43.86 65.34 11.50
1263 54.28 77.81 71.22 62.64 11.10
1264 54.22 92.98 52.58 54.83 7.43
1265 54.21 6.28 25.36 24.84 5.32
1266 54.18 16.73 30.17 33.23 6.26
1267 54.43 66.06 45.75 63.19 11.96
1268 54.23 86.29 73.24 52.19 10.17
1269 54.39 96.84 18.83 34.60 6.38
1270 54.43 88.07 90.00 63.12 9.31
1271 54.32 18.31 32.27 34.16 6.23
1272 54.29 34.52 49.97 45.97 8.26
1273 54.52 40.24 43.59 54.32 10.73
1274 54.43 61.23 56.79 68.66 13.44
1275 54.29 26.73 34.90 40.82 9.95
1276 54.48 43.06 44.17 56.62 11.11
1277 54.37 90.44 81.33 54.51 9.04
1278 54.48 15.27 26.93 34.09 7.21
1279 54.61 1.76 13.45 24.07 4.51
1280 54.49 22.04 38.39 38.39 7.39
1281 54.45 32.66 41.10 44.73 9.15
1282 54.87 56.70 80.98 70.71 12.78
1283 54.44 47.94 39.71 54.91 11.06
1284 54.62 73.09 58.72 72.41 12.52
1285 54.67 4.49 20.05 27.56 3.82
1286 54.63 28.66 44.50 46.65 7.12
1287 54.58 10.78 21.09 31.83 6.70
1288 54.77 23.87 35.49 43.49 7.92
1289 54.80 75.37 131.20 66.16 12.50
1290 54.85 63.44 78.49 79.13 13.10
1291 54.96 13.67 25.39 34.90 6.50
1292 55.22 70.88 148.80 77.03 13.27
1293 55.00 68.21 104.61 69.03 12.77
1294 55.12 81.97 127.82 63.05 12.51
1295 54.87 30.72 40.67 49.25 9.29
1296 55.09 20.12 29.38 46.65 7.49
1297 54.96 8.47 22.63 31.06 6.88
1298 55.08 49.21 56.54 63.02 10.97
1299 55.24 85.81 126.90 58.36 10.77
1300 55.21 46.77 80.22 60.52 11.36
1301 55.20 83.59 144.08 71.16 10.18
1302 55.18 17.00 32.47 42.03 6.78
1303 55.19 33.65 66.18 59.56 8.69
1304 55.35 35.51 98.04 59.00 9.93
1305 55.24 51.21 58.29 66.37 12.89
1306 55.17 25.62 42.35 51.58 8.37
1307 55.37 79.55 151.25 82.50 11.36
1308 55.23 59.09 99.66 85.76 12.54
1309 55.32 54.04 135.38 77.01 12.76
1310 55.39 92.58 123.51 58.14 8.13
1311 55.19 95.33 76.18 48.46 7.44
1312 55.41 42.31 113.44 61.48 11.04
1313 55.64 27.26 95.02 65.77 8.83
1314 55.39 88.58 125.12 55.62 10.27
1315 55.39 10.70 21.50 32.83 7.02
1316 55.45 65.72 143.27 77.88 11.31
1317 55.67 96.12 60.70 44.69 7.49
1318 55.74 21.85 91.80 55.68 7.75
1319 55.53 38.98 105.99 61.93 10.69
1320 55.73 44.74 147.41 74.19 11.78
1321 55.53 61.46 144.71 76.72 12.54
1322 55.72 76.99 208.50 85.13 12.23
1323 55.69 3.75 17.61 38.88 2.87
1324 55.57 29.22 83.05 65.77 9.30
1325 55.73 31.96 101.40 58.70 8.55
1326 55.65 1.87 12.11 33.35 3.73
1327 55.41 13.35 26.14 39.43 9.86
1328 55.67 11.88 32.09 36.59 5.18
1329 55.74 23.94 85.73 54.42 7.96
1330 55.91 73.84 204.05 81.13 13.01
1331 55.66 89.79 136.39 59.61 9.06
1332 56.06 57.69 197.42 91.56 12.40
1333 56.07 63.66 183.73 82.20 12.67
1334 56.13 49.14 189.11 72.80 13.02
1335 56.19 67.67 199.92 89.54 11.39
1336 56.37 40.62 184.65 79.98 11.06
1337 56.26 17.58 84.49 48.79 7.32
1338 56.26 36.65 159.13 79.50 9.46
1339 56.23 51.62 189.44 82.42 11.85
1340 56.41 55.92 198.35 90.83 12.73
1341 56.34 83.57 189.20 73.22 11.04
1342 56.21 19.76 79.38 55.33 7.77
1343 56.18 8.61 41.52 34.19 5.09
1344 56.39 33.99 170.88 77.62 10.05
1345 56.40 53.75 212.16 84.27 12.17
1346 56.13 87.43 161.52 61.60 9.72
1347 56.50 25.26 167.19 69.55 8.51
1348 56.37 30.31 118.81 73.02 9.37
1349 56.45 42.98 172.14 85.53 9.84
1350 56.37 46.96 199.52 87.93 11.49
1351 56.47 59.75 217.76 86.76 12.92
1352 56.27 96.85 43.67 34.54 5.96
1353 56.66 69.47 212.32 94.30 13.55
1354 56.25 6.69 36.33 39.42 4.67
1355 56.51 71.89 194.14 91.47 11.34
1356 56.60 81.16 207.78 83.04 10.54
1357 56.58 91.40 164.38 68.22 7.96
1358 56.60 10.85 57.97 43.92 5.82
1359 56.65 65.57 202.46 106.51 13.62
1360 56.78 94.59 76.35 57.50 8.43
1361 56.78 78.60 223.41 94.46 11.65
1362 56.58 85.01 175.64 77.11 9.89
1363 56.76 28.39 148.26 80.97 9.13
1364 56.83 61.96 220.78 101.29 12.82
1365 56.72 4.41 42.62 45.95 3.95
1366 56.81 38.47 186.01 88.15 9.85
1367 57.20 6.80 77.87 47.94 5.20
1368 56.85 22.96 185.40 69.27 8.33
1369 56.92 15.73 109.52 57.09 7.27
1370 56.67 86.08 182.90 70.10 10.15
1371 56.76 97.96 27.88 28.50 3.52
1372 56.91 75.84 224.13 101.95 12.31
1373 56.97 1.76 30.78 40.30 4.01
1374 57.05 32.10 189.18 80.39 9.94
1375 57.19 26.71 193.75 91.00 9.26
1376 57.05 9.02 70.96 43.88 6.10
1377 57.19 45.61 193.38 93.62 13.14
1378 57.25 20.75 171.06 77.33 7.32
1379 57.26 87.93 180.62 73.58 10.07
1380 57.28 35.18 186.58 101.37 9.29
1381 57.24 13.18 99.63 53.74 6.55
1382 57.47 18.45 157.09 67.57 7.21
1383 57.41 47.89 223.92 100.23 11.73
1384 57.32 50.29 197.16 94.56 11.99
1385 57.48 58.24 208.99 113.42 14.21
1386 57.44 63.88 189.64 107.97 12.89
1387 57.55 73.69 199.16 101.26 11.93
1388 57.58 36.85 191.73 101.36 9.51
1389 57.63 41.72 198.55 92.64 10.97
1390 57.52 52.48 206.91 105.24 11.63
1391 57.49 54.60 208.85 109.21 11.89
1392 57.47 43.73 206.65 99.77 10.93
1393 57.47 30.01 186.18 87.40 9.66
1394 57.51 66.88 190.63 105.57 13.01
1395 57.54 71.27 176.66 109.27 11.95
1396 57.60 84.40 187.78 69.44 11.20
1397 57.68 60.51 211.24 98.89 12.15
1398 57.85 39.74 195.54 108.62 10.89
1399 57.75 24.61 161.34 106.89 8.96
1400 57.92 56.53 189.00 117.09 11.74
1401 57.94 33.59 177.03 118.21 10.94
1402 57.96 4.80 81.75 55.69 5.14
1403 58.07 93.07 96.12 70.65 6.94
1404 57.81 96.09 40.79 51.82 6.35
1405 58.07 2.42 51.55 46.71 3.29
1406 57.97 69.17 180.05 113.81 12.86
1407 57.90 78.73 179.90 110.90 11.62
1408 57.98 81.31 154.00 88.28 9.85
1409 58.21 10.99 103.03 57.35 5.80
1410 58.04 27.93 167.06 103.55 9.19
1411 57.90 86.04 178.02 79.77 10.34
1412 58.09 15.77 131.28 79.81 7.06
1413 58.01 22.48 165.22 98.00 7.26
1414 58.10 76.18 167.42 107.86 12.00
1415 58.28 31.77 160.11 117.66 9.52
1416 58.28 8.84 112.98 66.04 6.24
1417 58.38 64.77 144.82 120.66 12.89
1418 58.45 26.04 161.09 111.38 9.39
1419 58.39 46.29 177.52 114.77 11.38
1420 58.31 49.32 161.80 105.01 12.53
1421 58.50 61.99 191.13 113.43 13.86
1422 58.55 13.27 117.50 81.23 6.95
1423 58.51 20.20 128.90 93.79 7.24
1424 58.46 37.80 158.64 123.52 9.61
1425 58.46 29.76 162.95 110.76 8.45
1426 58.52 35.55 156.82 122.32 10.64
1427 58.61 17.73 129.91 81.85 7.15
1428 58.59 52.20 146.28 111.87 13.46
1429 58.66 67.40 161.29 118.89 12.09
1430 58.62 43.84 149.02 113.86 11.83
1431 58.53 71.82 142.53 117.06 13.19
1432 58.70 54.80 140.15 130.32 11.84
1433 58.72 87.64 134.20 91.18 9.53
1434 58.63 90.13 131.24 91.24 8.85
1435 58.86 59.52 155.79 121.45 12.49
1436 58.83 41.39 128.65 110.87 12.07
1437 58.94 74.51 117.38 125.79 11.85
1438 58.89 84.18 123.33 90.02 10.31
1439 58.66 96.12 25.00 47.75 6.72
1440 58.95 24.13 109.10 127.90 8.87
1441 58.98 57.39 124.26 135.42 13.04
1442 58.99 1.55 33.34 61.00 4.34
1443 58.81 7.53 97.59 61.00 6.09
1444 58.98 78.75 125.34 100.91 12.09
1445 59.14 21.96 102.10 127.93 9.04
1446 59.16 5.89 92.99 73.18 4.70
1447 59.14 33.43 87.49 141.69 11.06
1448 59.17 39.30 78.54 138.04 12.51
1449 59.27 69.91 99.46 130.91 12.89
1450 59.40 81.22 107.86 100.04 11.75
1451 59.37 27.41 80.84 151.97 8.87
1452 59.52 92.36 65.83 95.10 7.54
1453 59.29 2.94 44.67 79.12 5.35
1454 59.38 31.10 106.14 150.52 10.35
1455 59.29 49.42 99.99 142.25 12.13
1456 59.48 47.29 81.97 137.49 11.12
1457 59.36 63.00 120.54 136.28 13.68
1458 59.41 65.75 120.73 143.68 13.89
1459 59.45 10.91 85.94 81.06 6.96
1460 59.39 29.10 100.32 147.04 9.59
1461 59.50 15.98 62.68 101.90 7.01
1462 59.59 51.51 83.16 143.11 12.30
1463 59.63 18.90 73.96 113.82 7.36
1464 59.55 45.13 76.63 144.22 12.71
1465 59.26 94.91 24.35 62.41 7.65
1466 59.55 95.94 19.67 53.94 7.23
1467 59.40 8.21 94.69 67.40 6.10
1468 59.60 35.41 69.12 162.12 10.01
1469 59.74 76.95 94.00 134.17 11.91
1470 59.43 93.99 39.04 73.40 8.36
1471 59.55 4.57 58.06 87.89 4.57
1472 59.64 12.68 88.50 94.00 7.48
1473 59.67 37.55 63.74 153.86 10.29
1474 59.66 53.91 95.09 150.99 12.97
1475 59.69 25.42 81.40 149.09 8.87
1476 59.66 72.29 84.81 134.87 12.67
1477 59.72 42.46 90.34 138.63 11.06
1478 59.91 56.24 75.43 151.76 13.46
1479 59.92 67.89 76.09 151.27 12.88
1480 59.91 85.97 81.71 109.58 10.28
1481 59.72 90.35 69.07 87.05 7.61
1482 59.98 60.62 86.85 147.03 13.06
1483 59.95 87.58 81.49 102.67 8.49
1484 60.03 9.22 47.77 94.39 6.04
1485 60.08 58.46 67.78 153.15 13.93
1486 59.91 88.90 79.21 87.21 9.97
1487 60.10 21.11 50.90 150.25 8.85
1488 60.18 23.35 67.35 138.33 9.28
1489 60.24 74.72 80.49 138.85 12.60
1490 60.10 32.35 52.86 151.29 10.61
1491 60.21 40.16 51.66 146.78 11.75
1492 60.21 64.49 72.58 149.58 12.15
1493 60.22 49.50 50.55 158.36 12.16
1494 60.51 14.02 34.36 132.11 7.74
1495 60.44 28.46 48.42 182.43 9.29
1496 60.52 30.31 44.24 176.92 10.46
1497 60.45 34.06 44.40 173.79 11.64
1498 60.48 82.87 68.90 114.55 10.87
1499 60.48 44.05 49.41 174.06 12.34
1500 60.37 70.18 61.14 147.88 13.27
1501 60.47 6.49 35.74 108.38 5.40
1502 60.47 17.15 37.39 127.49 7.76
1503 60.43 62.29 53.34 166.97 13.61
1504 60.47 3.56 24.12 100.99 5.37
1505 60.64 26.57 39.84 170.84 9.53
1506 60.67 94.49 28.11 84.85 8.44
1507 60.53 1.43 13.08 62.68 4.05
1508 60.57 52.53 50.72 165.80 13.39
1509 60.55 80.21 56.16 116.62 11.98
1510 60.57 36.15 41.51 172.93 11.47
1511 60.56 46.36 47.34 163.60 13.19
1512 60.82 19.45 37.08 149.54 8.00
1513 60.75 66.22 52.74 154.54 13.98
1514 60.69 90.92 54.95 102.43 6.73
1515 60.80 54.70 48.81 184.70 15.16
1516 60.92 10.64 29.72 125.64 6.06
1517 60.80 24.80 39.75 164.75 9.77
1518 60.81 72.64 53.87 154.72 12.03
1519 60.67 92.64 48.57 105.85 6.61
1520 60.86 38.32 41.83 178.57 12.29
1521 60.95 41.97 43.90 177.53 12.18
1522 60.68 86.74 54.64 116.68 9.82
1523 60.97 48.37 42.02 184.71 13.24
1524 60.97 56.93 52.69 183.31 14.04
1525 61.10 50.70 46.34 186.31 14.30
1526 61.14 68.15 42.41 160.43 14.28
1527 61.13 77.77 51.14 150.55 11.53
1528 61.06 88.56 46.90 98.60 10.25
1529 61.27 21.65 34.40 179.90 10.20
1530 61.19 32.33 39.27 187.27 10.59
1531 61.20 59.16 45.65 183.99 13.58
1532 61.21 84.97 44.23 131.34 10.14
1533 61.25 15.65 28.39 149.64 7.38
1534 61.24 63.83 41.54 180.04 14.42
1535 61.33 61.23 40.55 179.17 13.99
1536 61.28 96.23 13.09 59.77 5.28
1537 61.50 40.03 50.40 196.73 13.73
1538 61.42 70.64 45.55 179.52 12.94
1539 61.55 2.54 13.97 106.09 4.74
1540 61.49 74.94 45.71 152.55 12.62
1541 61.52 8.14 23.31 135.48 6.78
1542 61.52 82.64 39.83 134.69 11.22
1543 61.47 34.36 41.52 184.05 12.05
1544 61.48 44.23 49.00 180.48 13.61
1545 61.45 28.26 37.14 182.50 11.08
1546 61.55 30.56 43.56 202.39 11.54
1547 61.50 36.51 42.00 202.92 11.45
1548 61.60 5.45 19.47 139.95 4.89
1549 61.61 23.61 41.22 183.67 9.64
1550 61.65 47.04 64.07 198.43 14.35
1551 61.64 12.90 22.45 148.20 7.52
1552 61.72 17.82 27.57 174.13 8.68
1553 61.77 93.00 23.67 116.85 7.92
1554 61.70 52.56 69.51 204.11 15.41
1555 61.74 80.53 37.82 145.60 11.69
1556 61.78 25.96 38.74 187.86 10.27
1557 61.83 55.03 56.14 202.86 15.40
1558 61.92 65.69 45.76 171.49 15.72
1559 61.97 72.59 42.20 179.24 13.20
1560 62.12 19.88 43.19 187.32 9.69
1561 62.21 90.10 30.73 143.44 8.76
1562 62.12 38.23 79.14 204.77 13.80
1563 61.94 49.60 62.96 198.65 14.75
1564 62.05 57.35 48.46 202.17 14.40
1565 62.10 41.96 78.61 198.76 12.06
1566 62.11 96.03 10.17 59.52 6.57
1567 62.20 69.12 38.29 173.35 15.51
1568 62.20 11.08 23.07 140.89 6.36
1569 62.27 45.56 105.51 201.36 15.10
1570 62.19 63.30 51.66 196.28 15.75
1571 62.23 76.70 36.63 164.90 12.31
1572 62.27 15.71 27.29 173.71 8.00
1573 62.41 27.74 76.69 207.26 11.35
1574 62.36 29.60 68.47 196.37 10.47
1575 62.39 31.77 88.80 201.12 13.14
1576 62.40 59.20 67.95 215.08 14.92
1577 62.47 87.59 31.42 143.45 9.81
1578 62.37 61.21 56.79 198.44 15.40
1579 62.47 84.70 35.78 146.75 11.09
1580 62.49 9.51 26.82 138.94 7.00
1581 62.57 22.18 94.59 189.23 9.91
1582 62.55 33.85 103.48 201.03 12.14
1583 62.44 35.80 97.24 208.52 12.69
1584 62.65 24.46 92.88 204.93 11.03
1585 62.76 74.56 40.91 187.67 14.32
1586 62.59 53.37 164.27 219.94 16.65
1587 62.69 6.93 27.99 157.23 5.88
1588 62.70 13.40 33.31 162.70 8.54
1589 62.69 40.09 173.66 201.64 14.07
1590 62.70 50.88 123.33 208.67 17.51
1591 62.77 43.71 136.59 200.41 14.44
1592 62.78 67.15 54.58 193.43 14.78
1593 63.02 80.13 42.34 171.97 13.30
1594 62.76 4.03 20.04 148.28 5.44
1595 62.73 48.00 182.94 207.02 14.88
1596 62.87 56.04 144.23 206.87 15.85
1597 63.01 81.81 39.94 172.26 12.81
1598 62.94 17.61 44.41 173.54 8.18
1599 63.09 71.64 45.93 184.76 13.47
1600 63.00 94.65 13.63 99.92 7.21
1601 63.09 26.29 131.46 202.69 11.69
1602 63.06 64.92 79.65 207.84 15.37
1603 62.82 77.70 38.38 173.88 11.29
1604 63.02 37.39 163.20 206.16 14.38
1605 62.92 92.01 22.77 124.63 8.70
1606 63.20 19.78 90.45 194.67 9.42
1607 63.23 62.83 142.94 215.98 15.83
1608 63.33 42.31 200.43 196.02 16.98
1609 63.30 69.24 61.94 180.03 13.62
1610 63.32 32.56 151.91 218.87 12.84
1611 63.25 45.75 173.12 186.52 17.36
1612 63.33 78.71 43.47 185.73 13.60
1613 63.32 60.45 198.19 214.71 17.98
1614 63.37 29.88 147.52 208.12 13.19
1615 63.43 58.10 187.68 205.61 17.80
1616 63.59 89.71 36.40 165.09 8.39
1617 63.40 54.23 204.33 200.61 16.07
1618 63.48 10.69 53.60 165.40 6.98
1619 63.45 35.13 178.13 211.15 14.96
1620 63.54 49.64 200.90 202.44 19.50
1621 63.55 52.00 166.30 204.30 16.64
1622 63.67 12.47 55.39 158.02 9.41
1623 63.60 23.34 125.43 196.69 11.12
1624 63.62 28.05 157.21 199.26 13.74
1625 63.62 38.75 209.12 202.62 17.66
1626 63.88 83.77 54.95 175.48 13.05
1627 63.73 15.41 58.67 161.56 8.41
1628 63.65 8.31 54.47 164.03 6.08
1629 63.75 76.64 62.84 190.59 14.87
1630 63.79 21.34 113.91 195.42 10.69
1631 63.78 85.18 46.67 162.61 11.57
1632 63.86 5.89 49.87 158.00 6.10
1633 63.88 40.80 205.25 191.38 17.81
1634 63.86 47.30 188.00 196.85 22.58
1635 63.79 73.90 72.33 204.18 14.30
1636 63.89 86.71 46.33 143.09 11.06
1637 63.92 25.12 185.37 201.45 14.08
1638 64.00 56.20 219.60 193.29 18.35
1639 63.86 66.64 149.39 198.11 16.89
1640 63.98 31.29 188.19 208.50 15.88
1641 63.98 36.72 196.34 199.02 15.39
1642 63.92 91.66 27.14 165.58 8.00
1643 64.11 44.80 167.45 185.23 19.30
1644 64.10 93.18 21.93 124.79 8.68
1645 64.11 18.23 96.64 173.39 9.39
1646 64.14 33.64 157.77 209.00 16.66
1647 64.14 64.40 154.38 206.25 17.38
1648 64.19 62.18 211.67 196.93 16.44
1649 64.24 59.62 220.43 189.44 18.85
1650 64.20 70.13 163.59 193.95 15.22
1651 64.36 81.07 99.72 178.49 14.22
1652 64.52 26.86 185.67 197.91 16.92
1653 64.55 42.90 181.31 188.97 25.10
1654 64.46 72.27 186.70 195.33 16.09
1655 64.48 29.30 172.34 192.57 16.92
1656 64.37 53.74 211.04 186.30 21.84
1657 64.62 51.12 182.64 189.13 22.03
1658 64.57 49.09 176.52 181.91 24.22
1659 64.52 78.18 121.05 193.42 15.53
1660 64.60 10.09 93.01 167.13 7.95
1661 64.68 22.83 147.82 201.50 14.53
1662 64.68 68.02 215.93 191.27 16.36
1663 64.73 12.36 100.82 179.48 8.95
1664 64.80 35.42 166.52 194.00 23.35
1665 64.76 39.29 180.36 182.89 21.55
1666 64.64 13.96 109.84 176.64 10.75
1667 64.85 88.88 83.98 170.93 9.52
1668 64.93 57.57 196.48 189.79 29.66
1669 64.75 75.14 197.74 212.21 16.98
1670 64.88 20.65 158.59 189.05 12.32
1671 64.92 6.81 76.31 162.12 6.61
1672 64.98 15.87 112.28 161.08 12.34
1673 65.05 65.87 207.16 190.16 17.44
1674 64.87 86.20 92.16 170.99 10.73
1675 64.94 31.69 163.39 202.49 21.31
1676 64.96 47.25 169.54 183.97 29.99
1677 65.02 37.37 149.60 191.40 21.03
1678 65.02 24.74 158.79 198.70 18.43
1679 65.10 18.40 130.07 176.72 12.31
1680 65.22 45.20 170.49 191.76 29.70
1681 65.13 91.93 70.33 152.68 8.51
1682 65.05 4.94 58.71 140.38 5.62
1683 65.11 33.69 152.06 202.36 23.83
1684 65.22 55.32 151.29 197.00 28.90
1685 65.21 63.88 224.97 194.87 19.68
1686 65.30 41.20 139.43 180.42 34.51
1687 65.29 61.74 212.14 194.96 21.56
1688 65.34 52.98 173.46 178.06 26.56
1689 65.34 59.62 204.11 196.69 27.45
1690 65.25 70.26 216.56 178.63 16.40
1691 65.36 77.27 215.03 203.97 16.57
1692 65.45 83.32 167.44 187.82 13.84
1693 65.46 28.20 156.64 194.26 24.87
1694 65.42 79.76 198.11 189.66 16.26
1695 65.38 94.39 44.61 96.16 6.61
1696 65.57 30.21 136.32 194.32 30.10
1697 65.60 72.75 208.92 193.93 16.63
1698 65.69 10.58 99.04 163.80 9.95
1699 65.67 49.81 127.41 188.04 39.06
1700 65.78 12.79 114.23 168.61 13.94
1701 65.78 26.21 139.57 196.06 23.88
1702 65.81 43.46 120.71 183.87 34.75
1703 65.80 67.85 204.04 189.61 20.65
1704 65.86 8.56 83.62 156.92 10.40
1705 65.91 22.08 113.19 182.70 17.88
1706 65.97 75.05 191.61 192.88 18.22
1707 65.87 14.51 90.16 158.66 13.45
1708 66.03 34.75 130.05 187.10 33.62
1709 65.98 36.67 98.80 172.78 36.05
1710 65.95 38.84 98.06 163.76 33.78
1711 65.97 32.74 106.54 185.70 32.30
1712 66.09 19.66 106.36 175.54 18.50
1713 66.01 47.64 104.29 181.54 42.46
1714 65.99 89.40 104.82 152.66 9.56
1715 66.04 16.81 95.97 156.33 16.14
1716 66.07 24.20 126.51 191.30 30.44
1717 66.16 56.25 155.22 178.58 41.07
1718 66.25 58.52 155.23 192.42 36.96
1719 66.22 51.66 110.64 182.81 37.83
1720 66.34 63.61 181.12 195.54 29.16
1721 66.32 65.86 171.19 172.86 28.09
1722 66.37 92.55 79.35 133.15 7.79
1723 66.18 95.06 38.38 84.13 6.04
1724 66.41 45.68 111.04 185.41 51.14
1725 66.38 70.53 194.14 181.78 19.66
1726 66.30 80.69 198.06 172.52 15.81
1727 66.33 41.27 89.71 160.58 55.62
1728 66.41 61.13 156.13 185.10 29.57
1729 66.47 53.81 113.73 177.24 46.03
1730 66.52 29.40 101.62 183.61 40.10
1731 66.51 77.77 200.41 171.20 21.73
1732 66.44 84.56 188.16 173.21 16.96
1733 66.34 13.26 80.82 159.46 12.55
1734 66.64 27.29 95.27 188.71 38.15
1735 66.64 31.35 84.78 182.47 42.52
1736 66.70 82.24 188.09 194.51 16.65
1737 66.62 11.35 72.29 138.97 14.97
1738 67.02 74.04 168.60 193.38 23.98
1739 66.79 49.83 86.97 169.73 54.10
1740 66.92 43.30 67.30 163.00 47.33
1741 66.85 68.31 155.19 176.48 24.78
1742 66.88 9.99 57.06 129.79 15.47
1743 67.06 14.18 60.47 152.30 25.94
1744 66.98 37.77 59.86 158.98 64.02
1745 66.93 22.98 84.04 169.08 30.28
1746 66.95 25.29 84.67 176.43 48.81
1747 67.00 35.60 57.89 165.54 52.80
1748 67.01 39.64 58.56 161.30 67.53
1749 67.08 33.34 60.95 164.62 59.75
1750 67.02 47.77 78.22 166.86 72.57
1751 67.09 19.87 55.26 146.02 30.10
1752 67.01 7.20 48.73 130.03 10.24
1753 67.12 16.93 43.61 146.06 29.46
1754 67.19 55.45 81.02 164.59 53.16
1755 67.11 87.44 177.12 163.98 16.77
1756 67.13 90.41 121.36 167.08 10.98
1757 67.29 57.53 84.46 158.84 47.24
1758 67.30 59.91 133.45 193.30 41.89
1759 67.10 85.15 158.27 167.00 15.52
1760 67.29 51.73 61.61 152.28 57.65
1761 67.41 62.46 129.91 183.00 47.77
1762 67.47 45.02 59.30 163.06 66.00
1763 67.40 79.50 177.90 165.54 22.50
1764 67.40 64.88 130.49 172.93 38.31
1765 67.45 28.60 55.22 164.51 57.32
1766 67.48 41.56 47.59 142.62 75.72
1767 67.63 30.85 49.90 165.42 69.00
1768 67.63 67.34 107.67 174.84 45.24
1769 67.62 70.60 113.20 167.60 31.02
1770 67.66 11.96 41.78 121.62 29.47
1771 67.72 82.40 183.75 174.04 22.65
1772 68.00 93.14 45.54 101.84 8.59
1773 67.78 21.70 42.11 140.49 39.95
1774 67.99 26.66 53.22 152.43 60.55
1775 67.87 53.61 65.82 147.95 65.51
1776 67.79 8.96 37.00 119.08 20.45
1777 68.01 76.89 164.34 180.44 27.93
1778 67.96 24.35 51.36 137.73 53.83
1779 67.95 46.81 56.37 143.51 86.93
1780 67.86 49.32 52.31 143.33 85.49
1781 67.96 34.76 54.73 147.79 95.55
1782 67.99 17.67 36.59 119.83 43.55
1783 67.96 37.07 48.82 125.03 76.51
1784 67.90 88.13 106.68 166.45 14.68
1785 68.08 39.45 54.82 131.01 87.78
1786 68.04 73.96 137.83 173.91 36.60
1787 68.20 6.61 31.55 107.22 16.38
1788 68.52 85.99 134.85 166.25 22.25
1789 68.01 15.38 31.75 113.93 42.07
1790 68.26 32.89 47.97 128.97 96.94
1791 68.23 43.81 44.95 133.27 90.10
1792 68.04 10.26 30.28 104.06 20.39
1793 68.25 55.96 53.46 141.58 74.00
1794 68.32 61.18 62.49 162.51 58.96
1795 68.23 83.81 138.32 183.77 21.23
1796 68.31 51.64 56.24 136.98 91.43
1797 68.31 58.66 59.46 156.23 61.50
1798 68.46 90.17 81.77 153.89 12.95
1799 68.33 14.05 29.17 101.05 37.14
1800 68.32 63.76 74.52 154.74 48.49
1801 68.45 29.02 41.53 134.61 74.53
1802 68.50 66.34 78.95 153.69 35.51
1803 68.41 78.40 128.14 182.58 27.62
1804 68.56 19.86 40.10 111.83 54.70
1805 68.38 41.78 53.20 119.70 80.74
1806 68.54 69.06 101.44 152.20 37.88
1807 68.70 72.17 80.83 170.00 39.18
1808 68.73 80.77 124.20 177.32 28.06
1809 68.68 11.56 32.38 92.83 36.76
1810 68.66 31.01 48.57 130.02 85.04
1811 68.78 22.39 50.15 104.68 72.02
1812 68.72 35.91 63.70 124.78 118.92
1813 68.83 47.72 65.22 127.29 101.07
1814 68.86 45.60 63.46 132.94 123.42
1815 68.80 49.87 63.43 133.24 109.09
1816 68.91 24.94 56.04 117.33 82.20
1817 68.95 37.71 117.18 121.54 116.98
1818 68.91 54.30 64.15 129.78 98.55
1819 69.10 9.17 31.03 91.05 36.89
1820 68.98 16.33 41.14 88.81 48.89
1821 68.94 27.62 75.94 118.81 87.39
1822 68.94 17.86 46.59 98.05 65.38
1823 69.08 92.51 34.60 98.14 8.38
1824 69.16 34.05 86.72 107.50 116.72
1825 69.14 39.48 132.11 100.35 108.26
1826 69.11 41.49 129.22 103.65 117.82
1827 69.15 74.83 96.45 173.20 51.34
1828 69.20 14.12 44.40 93.61 52.63
1829 69.18 57.13 56.20 123.68 87.12
1830 69.15 51.76 126.20 120.56 127.71
1831 69.23 43.70 90.73 110.29 119.54
1832 69.25 62.59 54.11 157.21 62.11
1833 69.12 76.24 79.26 170.32 50.11
1834 69.37 83.60 104.90 157.25 30.22
1835 69.24 59.74 50.73 140.27 83.10
1836 69.31 65.40 49.64 151.42 56.50
1837 69.41 78.12 66.95 162.00 47.93
1838 69.43 32.09 98.13 100.69 125.67
1839 69.40 70.74 69.52 147.13 51.24
1840 69.49 30.01 95.53 102.56 106.29
1841 69.44 20.24 65.11 82.34 80.77
1842 69.81 89.96 63.44 131.12 14.95
1843 69.64 26.18 137.30 86.41 105.34
1844 69.63 35.97 193.61 86.21 124.43
1845 69.70 53.51 178.90 96.62 130.78
1846 69.59 68.28 46.63 134.47 47.93
1847 69.73 22.13 112.84 81.05 97.78
1848 69.66 49.63 173.52 88.34 137.79
1849 69.75 86.66 97.19 151.70 23.37
1850 69.75 55.68 145.60 117.60 109.53
1851 69.96 28.34 143.46 77.92 123.87
1852 69.85 45.60 189.52 86.21 127.53
1853 69.79 47.46 149.15 97.23 126.70
1854 69.76 17.97 91.12 66.33 80.43
1855 70.03 74.09 52.54 148.20 60.83
