#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
kf2 14A 2 even-skipped knirps giant
628 33.19 71.34 101.08 37.87 85.89
629 33.19 44.24 133.27 49.90 166.89
630 33.21 54.51 138.60 47.94 127.90
631 33.33 66.74 104.22 41.48 86.53
632 33.36 51.05 134.41 47.10 135.17
633 33.48 35.44 126.38 44.41 162.43
634 33.52 58.39 122.24 48.00 117.57
635 33.59 12.82 85.26 31.75 106.81
636 33.26 80.09 86.33 30.33 46.00
637 33.63 30.94 114.01 43.40 151.87
638 33.69 20.08 98.96 38.78 125.23
639 33.67 60.26 120.51 42.46 114.88
640 33.69 38.22 124.42 46.91 170.07
641 33.71 73.68 97.11 37.78 77.12
642 33.74 78.64 91.46 32.93 64.06
643 33.95 85.77 56.41 24.70 36.90
644 33.86 33.46 119.38 44.33 159.67
645 33.83 55.93 122.12 47.84 120.89
646 33.93 64.51 107.67 43.45 82.97
647 33.94 42.09 118.54 50.69 167.18
648 33.93 46.08 123.61 49.26 147.94
649 34.02 48.34 129.47 49.81 136.28
650 33.98 52.92 133.10 49.76 128.22
651 34.04 81.59 78.67 28.63 49.44
652 34.08 17.34 84.58 38.19 111.30
653 33.98 25.92 110.56 40.44 147.50
654 34.11 9.22 60.33 29.86 69.11
655 34.18 22.83 104.44 41.15 133.91
656 34.28 40.15 117.16 46.49 168.64
657 34.23 62.08 118.06 44.79 88.21
658 34.30 43.99 109.41 46.06 151.89
659 34.31 28.90 103.23 46.48 152.54
660 34.30 50.74 129.70 50.17 130.88
661 34.31 71.03 98.22 39.25 76.62
662 34.34 36.44 128.07 45.11 158.78
663 34.65 14.35 79.28 34.33 100.80
664 34.45 75.99 95.41 32.67 62.75
665 34.52 66.57 101.56 40.23 79.31
666 34.56 68.83 103.79 42.54 77.29
667 34.69 88.30 36.48 20.89 19.86
668 34.49 57.37 122.21 46.57 99.51
669 34.65 11.65 72.22 33.00 90.38
670 34.69 31.61 101.05 42.50 141.09
671 34.69 54.46 124.66 46.91 113.45
672 34.85 83.97 76.83 26.60 40.14
673 34.72 59.90 111.49 46.16 88.45
674 34.78 73.38 99.45 36.56 67.61
675 34.88 20.13 86.80 39.92 117.59
676 34.83 78.76 86.18 32.87 50.91
677 34.93 33.75 112.12 48.12 151.68
678 34.89 38.34 112.97 45.12 142.32
679 34.99 24.64 89.94 41.06 134.30
680 35.02 27.12 93.51 42.32 142.95
681 34.91 45.95 114.51 50.54 128.89
682 34.98 63.55 106.70 41.00 75.67
683 34.99 49.26 107.61 47.68 112.37
684 35.12 41.52 108.47 48.11 141.07
685 35.19 52.27 121.28 47.77 98.14
686 35.23 86.70 57.03 23.24 28.79
687 35.16 17.02 80.78 35.48 104.28
688 35.15 81.93 86.54 28.03 45.17
689 35.29 35.77 106.22 44.14 141.17
690 35.37 29.70 88.69 46.92 139.96
691 35.37 43.51 109.75 50.57 129.25
692 35.38 57.83 124.71 48.71 79.43
693 35.47 65.46 108.90 43.49 70.08
694 35.56 22.66 89.60 41.56 119.80
695 35.50 71.23 101.64 39.38 57.05
696 35.58 55.69 126.74 48.36 86.23
697 35.60 61.83 118.26 43.96 70.04
698 35.59 47.58 114.92 51.27 104.61
699 35.62 68.03 108.10 41.48 60.49
700 35.67 76.30 100.15 35.37 49.57
701 35.74 39.76 101.28 49.14 123.41
702 35.60 80.82 82.76 30.30 38.00
703 35.89 31.77 90.40 44.15 128.21
704 35.81 59.78 116.59 46.31 72.36
705 35.86 73.80 101.12 37.61 49.14
706 35.94 12.20 64.50 32.65 76.09
707 36.07 15.08 69.70 35.10 86.98
708 35.88 37.62 95.63 45.20 119.06
709 35.88 45.35 106.16 49.58 99.36
710 35.89 50.07 114.37 50.14 88.65
711 35.93 78.51 91.34 33.52 43.92
712 36.06 20.50 81.12 39.88 105.67
713 35.98 34.01 95.60 41.54 127.12
714 36.03 53.83 130.56 51.11 86.23
715 36.09 17.91 77.38 38.76 95.55
716 36.03 27.64 95.04 41.27 126.26
717 36.02 84.80 70.05 25.64 31.77
718 36.18 25.04 86.80 41.89 118.04
719 36.22 41.69 107.07 49.43 107.94
720 36.24 83.47 74.35 29.34 29.81
721 36.28 63.60 120.99 45.24 61.72
722 36.31 69.99 102.94 40.83 51.49
723 36.36 9.31 53.93 28.78 59.96
724 36.47 87.33 58.08 22.13 21.26
725 36.45 52.11 120.33 50.46 80.97
726 36.39 57.79 124.28 48.74 68.66
727 36.43 66.14 112.13 39.75 52.16
728 36.51 29.68 81.33 45.91 112.80
729 36.53 35.87 94.20 47.42 110.97
730 36.50 80.61 88.22 31.72 39.82
731 36.60 43.56 107.64 51.35 92.29
732 36.60 47.79 107.62 50.90 77.34
733 36.77 55.30 128.68 48.36 70.73
734 36.84 22.41 79.22 39.08 98.94
735 36.79 60.32 118.11 43.41 55.68
736 36.77 38.25 95.33 45.80 102.73
737 36.90 72.60 105.65 38.82 42.10
738 36.85 75.30 105.80 35.16 39.90
739 36.87 32.65 85.68 44.85 103.98
740 36.87 45.73 108.07 45.68 81.37
741 36.87 49.97 113.56 46.36 68.74
742 36.94 68.45 110.46 40.60 47.65
743 36.95 13.76 67.94 35.33 75.94
744 37.02 26.86 81.77 43.87 103.81
745 37.04 78.14 103.03 33.33 36.10
746 37.10 40.14 100.49 48.93 89.45
747 37.17 82.79 80.07 30.23 31.31
748 37.12 18.96 65.13 37.94 86.46
749 37.21 62.25 118.69 43.81 49.25
750 37.49 85.17 76.96 26.07 23.88
751 37.37 11.14 55.65 30.80 59.87
752 37.43 16.41 63.07 36.71 76.08
753 37.49 8.16 41.38 27.96 45.77
754 37.34 24.52 83.19 40.96 92.35
755 37.40 64.46 122.55 44.05 42.61
756 37.41 34.45 89.82 43.91 86.81
757 37.30 57.25 121.27 48.92 51.20
758 37.45 42.14 98.93 49.50 82.12
759 37.42 30.70 84.83 45.92 98.48
760 37.47 66.57 119.96 44.00 40.45
761 37.52 70.68 108.72 38.05 38.88
762 37.31 81.55 84.29 32.00 29.76
763 37.53 52.16 121.87 47.95 60.08
764 37.61 28.53 78.70 42.51 89.85
765 37.70 54.13 129.16 48.97 61.81
766 37.70 87.54 66.04 23.72 16.88
767 37.60 91.33 30.31 17.15 6.23
768 37.66 36.52 87.51 45.25 79.81
769 37.72 44.15 104.97 52.22 66.21
770 37.67 59.15 123.80 45.67 48.38
771 37.80 20.96 65.99 40.76 75.94
772 37.93 48.12 114.77 49.27 53.74
773 37.94 79.93 97.40 32.97 28.31
774 37.90 76.33 106.63 36.60 29.60
775 37.93 46.23 113.22 48.63 59.20
776 37.87 50.03 122.23 48.23 57.63
777 37.99 38.51 90.73 49.41 71.19
778 37.97 74.12 108.95 37.41 32.22
779 38.01 14.12 59.66 36.97 63.48
780 38.06 32.33 83.01 45.54 79.49
781 38.11 68.58 124.28 38.94 37.54
782 38.19 60.81 123.70 48.36 40.79
783 38.15 56.19 128.73 49.75 49.08
784 38.28 40.55 96.77 49.51 68.79
785 38.32 25.08 72.14 42.74 74.84
786 38.37 18.30 62.23 38.55 62.96
787 38.36 63.21 124.43 44.73 38.00
788 38.44 22.72 74.21 38.94 71.09
789 38.44 72.21 115.40 39.03 30.34
790 38.53 82.67 95.52 29.90 24.01
791 38.48 9.99 50.15 34.89 44.43
792 38.54 7.34 36.90 26.70 31.73
793 38.51 27.15 78.37 41.11 73.22
794 38.49 29.80 78.44 41.24 73.24
795 38.52 34.28 83.16 44.81 69.00
796 38.51 66.39 127.24 42.59 34.22
797 38.74 89.42 66.00 24.61 11.46
798 38.71 42.58 107.27 52.32 59.00
799 38.66 58.21 127.25 47.12 41.31
800 38.74 53.09 128.11 52.15 43.98
801 38.75 77.84 113.46 35.75 27.25
802 38.78 12.12 59.66 32.98 49.86
803 38.69 36.45 91.76 49.11 59.74
804 38.75 50.88 127.69 49.79 48.30
805 38.45 84.40 91.00 30.67 18.67
806 38.81 87.18 81.56 24.56 14.88
807 38.92 15.91 60.80 37.08 53.75
808 38.91 44.62 112.84 54.48 53.42
809 38.88 70.00 122.54 39.06 31.74
810 38.98 20.61 68.22 39.13 57.55
811 38.89 85.27 89.00 28.71 19.57
812 38.90 91.18 38.67 21.12 7.06
813 39.03 46.73 122.25 50.65 45.97
814 39.03 55.36 124.40 48.05 42.36
815 39.15 48.90 132.21 52.09 40.88
816 39.12 64.86 132.35 43.20 30.66
817 39.12 38.39 98.65 46.78 51.51
818 39.12 74.98 106.33 37.40 24.64
819 39.15 31.54 83.30 43.76 57.81
820 39.10 61.30 128.31 48.13 32.90
821 39.30 79.86 103.79 32.37 22.72
822 39.14 13.68 54.91 34.78 52.09
823 39.34 23.86 68.91 40.29 54.76
824 39.32 40.64 104.78 52.51 50.39
825 39.38 28.35 81.71 42.62 59.10
826 39.54 67.94 127.92 41.98 28.31
827 39.57 8.70 46.62 31.65 30.50
828 39.65 26.20 78.62 42.54 51.56
829 39.53 33.59 94.25 46.95 56.05
830 39.51 59.24 128.28 47.79 33.04
831 39.65 18.91 64.21 41.00 49.60
832 39.70 35.59 98.07 50.05 48.17
833 39.64 72.36 119.49 39.41 24.79
834 39.70 63.08 135.36 44.78 30.30
835 39.66 51.93 127.21 50.20 37.86
836 39.52 81.05 101.56 31.25 22.06
837 39.85 82.60 99.02 30.50 18.20
838 39.77 11.06 55.63 32.93 36.34
839 39.86 56.90 129.07 46.00 33.22
840 39.80 77.37 102.35 34.91 22.21
841 39.88 85.54 84.55 28.95 15.10
842 39.87 42.77 108.96 52.62 43.82
843 39.97 14.57 59.30 39.86 43.97
844 39.93 70.18 121.78 42.28 27.18
845 40.03 21.85 74.04 40.95 47.78
846 39.99 30.04 82.05 47.55 50.21
847 39.96 54.33 132.85 49.44 34.29
848 39.97 88.88 70.03 24.29 11.18
849 39.90 6.33 32.60 27.57 19.77
850 40.00 45.06 112.48 51.13 41.28
851 40.05 16.68 63.66 39.40 43.27
852 40.10 65.96 131.19 42.23 25.64
853 40.13 37.49 103.39 48.18 42.21
854 40.10 47.29 122.32 52.11 36.56
855 40.17 49.78 128.95 51.72 35.68
856 40.09 13.22 61.51 37.08 35.14
857 40.18 39.70 103.34 48.77 40.63
858 40.30 32.10 90.97 43.75 44.81
859 40.27 74.60 108.23 34.39 23.57
860 40.20 11.97 58.32 33.08 34.24
861 40.38 61.05 138.06 48.86 28.19
862 40.68 90.96 40.28 20.41 7.17
863 40.41 24.43 80.70 44.42 41.89
864 40.51 58.85 122.65 44.05 29.14
865 40.59 79.96 102.99 33.21 19.04
866 40.57 28.18 84.96 41.93 42.30
867 40.64 63.78 136.84 44.42 26.97
868 40.71 52.42 138.62 51.45 30.12
869 40.72 9.50 51.09 30.79 23.17
870 40.66 19.54 71.36 39.70 39.20
871 40.89 87.81 77.81 25.75 11.35
872 40.92 6.78 38.86 27.43 18.03
873 40.81 33.81 101.45 49.13 38.04
874 40.84 41.22 108.95 46.14 35.55
875 40.80 67.64 126.60 39.86 23.70
876 40.86 77.17 109.42 34.31 19.92
877 40.92 72.66 110.03 38.55 20.55
878 40.91 36.03 105.99 48.10 35.11
879 40.95 43.62 114.35 51.52 34.13
880 40.92 55.25 130.62 50.55 30.71
881 40.90 70.15 118.44 39.64 21.69
882 40.95 83.12 98.58 27.97 16.55
883 40.78 84.40 101.63 27.16 14.89
884 41.09 57.30 127.60 48.06 26.79
885 41.12 81.80 100.40 31.83 16.43
886 41.08 13.43 56.24 38.86 28.59
887 41.15 26.23 85.71 45.04 37.20
888 41.11 45.87 118.01 52.41 32.25
889 41.12 85.87 96.77 27.92 11.36
890 41.09 11.63 58.31 32.12 27.77
891 41.16 16.66 70.33 41.20 32.73
892 41.16 48.20 126.56 52.80 29.26
893 41.13 38.49 110.47 51.35 32.28
894 41.07 18.49 65.50 38.85 32.08
895 41.19 30.56 92.15 45.36 35.45
896 41.23 50.51 131.04 48.30 29.69
897 41.16 20.62 76.20 40.80 34.35
898 41.36 65.39 126.24 45.39 21.49
899 41.39 62.33 126.35 44.73 23.49
900 41.47 75.12 100.40 36.83 17.85
901 41.49 23.84 81.52 43.78 32.89
902 41.54 60.11 118.53 45.74 23.79
903 41.66 53.63 138.52 50.23 28.09
904 41.46 21.68 75.83 39.93 34.45
905 41.80 15.15 64.00 41.94 29.03
906 41.73 27.97 87.21 43.04 33.04
907 41.81 32.51 103.69 45.77 31.51
908 41.77 34.73 107.90 46.03 31.60
909 41.80 78.42 103.41 32.71 16.75
910 42.03 92.15 29.99 18.12 4.67
911 41.78 42.04 115.42 50.47 28.62
912 41.89 69.33 112.24 41.66 20.72
913 42.08 84.40 90.72 28.61 13.25
914 41.91 89.52 59.87 22.73 8.11
915 41.89 67.27 117.56 41.35 20.00
916 41.91 71.53 105.80 37.35 17.80
917 41.81 6.55 38.33 30.15 14.91
918 41.98 39.65 110.91 51.03 29.04
919 42.02 58.26 122.23 49.43 23.57
920 42.02 37.05 105.72 50.82 26.97
921 42.10 80.84 88.10 30.48 15.24
922 42.10 9.61 48.69 33.47 20.36
923 42.07 55.95 118.75 48.92 24.10
924 42.18 12.15 58.53 34.56 22.70
925 42.16 19.94 74.22 38.19 27.13
926 42.13 45.61 115.73 49.73 25.81
927 42.20 49.60 117.43 49.81 25.88
928 42.21 51.62 122.53 50.43 26.62
929 42.27 17.68 71.89 37.26 27.35
930 42.24 64.06 113.88 43.22 21.23
931 42.24 73.79 103.08 39.16 17.91
932 42.27 7.59 42.48 28.68 17.70
933 42.27 29.58 90.64 42.70 27.28
934 42.35 47.64 113.71 51.83 26.79
935 42.28 86.87 86.48 26.63 10.66
936 42.39 22.30 80.01 41.72 30.06
937 42.35 25.56 85.33 44.16 29.71
938 42.43 43.61 108.83 49.04 25.48
939 42.33 13.82 63.88 37.35 25.69
940 42.53 62.00 109.54 42.96 21.04
941 42.64 75.95 99.04 34.42 16.36
942 42.74 66.04 109.32 44.18 19.04
943 42.68 5.43 40.82 26.37 11.26
944 42.81 31.18 102.37 46.35 25.49
945 42.72 53.62 117.32 51.64 23.74
946 42.81 60.02 110.03 47.34 20.63
947 42.54 81.58 92.95 28.50 15.27
948 42.95 33.40 96.47 47.55 24.97
949 42.81 35.43 107.43 47.85 24.76
950 43.00 68.19 104.16 41.09 17.59
951 42.90 78.52 100.67 35.61 15.25
952 42.87 82.93 91.48 29.31 13.55
953 42.96 27.60 85.37 47.66 24.66
954 42.95 38.11 102.45 48.53 25.60
955 42.90 40.58 107.42 47.80 25.37
956 42.96 70.68 99.26 38.32 16.84
957 43.02 15.53 63.94 36.96 22.39
958 42.97 89.69 57.56 23.17 7.78
959 43.04 57.82 119.65 49.92 21.33
960 43.10 11.19 55.24 31.97 19.09
961 43.17 23.70 88.76 41.01 26.07
962 43.18 55.55 111.50 47.45 21.10
963 43.16 72.97 94.47 38.00 16.12
964 42.95 6.82 42.89 29.22 13.89
965 43.37 8.23 46.67 31.41 14.71
966 43.32 45.38 106.70 52.70 23.10
967 43.29 51.75 110.14 48.41 23.96
968 43.31 18.85 70.84 37.59 22.78
969 43.34 42.92 100.41 50.03 22.49
970 43.31 49.58 108.11 51.38 22.01
971 43.31 86.97 74.18 25.88 9.24
972 43.25 5.88 40.27 27.47 12.07
973 43.41 47.45 108.39 52.77 24.04
974 43.49 63.26 98.14 43.68 19.72
975 43.60 21.40 81.12 41.82 23.35
976 43.63 81.60 89.35 33.12 13.47
977 43.68 84.41 83.14 28.69 11.56
978 43.62 25.86 92.16 45.51 22.40
979 43.63 29.21 93.40 46.34 25.26
980 43.74 61.11 104.88 49.16 19.25
981 43.72 65.39 101.34 43.30 18.43
982 43.69 76.63 92.12 35.66 14.85
983 43.84 91.53 35.80 20.37 5.80
984 43.73 35.92 94.14 45.97 23.33
985 43.91 13.91 61.31 36.94 18.40
986 43.88 31.71 93.36 51.39 23.61
987 43.84 41.09 104.31 50.77 22.18
988 44.01 74.46 85.91 34.85 14.68
989 43.97 69.19 94.24 38.38 16.38
990 44.03 11.01 57.48 36.15 14.53
991 43.94 38.16 92.40 49.07 21.55
992 43.96 53.38 100.67 48.97 21.79
993 44.04 79.28 87.51 32.56 15.06
994 44.09 89.15 55.52 23.58 7.60
995 44.08 57.03 103.33 46.10 20.69
996 44.09 59.06 110.49 48.37 20.56
997 44.16 16.85 66.94 40.46 19.47
998 44.10 71.28 94.30 38.40 16.47
999 44.20 33.86 94.26 47.65 22.12
1000 44.39 6.55 41.84 30.56 10.91
1001 44.17 44.17 95.80 50.70 22.57
1002 44.36 67.30 90.51 43.50 17.21
1003 44.39 24.03 85.38 43.27 21.27
1004 44.29 50.60 93.06 52.13 21.93
1005 44.46 48.46 96.91 49.55 21.69
1006 44.47 86.97 66.49 27.40 9.54
1007 44.57 19.21 71.07 37.48 19.64
1008 44.50 46.31 94.01 54.01 22.61
1009 44.46 55.14 99.09 51.17 19.09
1010 44.59 26.78 75.90 45.39 20.86
1011 44.62 8.82 54.60 31.76 13.65
1012 44.55 29.27 83.74 47.35 22.64
1013 44.60 39.71 89.49 52.29 21.17
1014 44.68 62.85 103.23 47.96 19.15
1015 44.71 21.80 77.41 40.74 19.51
1016 44.74 42.39 90.62 49.45 20.90
1017 44.72 72.84 89.66 37.40 15.61
1018 44.72 65.09 95.29 41.96 18.49
1019 44.76 36.68 80.19 47.80 20.92
1020 44.74 77.12 82.14 33.77 13.83
1021 44.86 84.87 76.82 26.23 10.06
1022 44.89 52.24 95.30 52.28 20.20
1023 44.90 60.73 93.14 50.07 19.41
1024 44.87 83.04 77.63 33.26 10.59
1025 45.04 13.91 56.61 35.59 15.98
1026 45.01 31.43 86.19 48.33 20.52
1027 45.01 69.67 86.90 43.10 16.84
1028 45.16 90.37 42.64 23.05 6.73
1029 45.03 93.14 20.53 18.67 3.57
1030 45.14 34.43 79.39 48.34 20.20
1031 45.16 58.34 88.99 49.99 18.46
1032 45.35 5.56 36.26 26.79 8.44
1033 45.25 44.30 85.71 48.91 21.37
1034 45.26 74.60 77.87 37.02 14.40
1035 45.30 79.48 79.89 35.18 12.34
1036 45.12 89.18 53.36 25.48 7.60
1037 45.36 56.26 93.34 48.13 19.70
1038 45.39 50.23 88.58 51.98 20.77
1039 45.43 53.99 98.82 54.46 20.12
1040 45.44 17.60 65.10 39.17 16.71
1041 45.46 23.86 71.47 43.10 18.34
1042 45.50 38.54 78.71 48.44 21.12
1043 45.46 40.82 85.73 50.11 19.44
1044 45.53 66.87 87.76 43.37 16.19
1045 45.49 11.58 55.04 35.10 13.04
1046 45.48 28.69 75.74 45.38 19.01
1047 45.69 8.96 46.83 32.30 13.00
1048 45.60 46.39 79.21 51.26 22.11
1049 45.63 48.27 86.05 52.23 21.00
1050 45.65 87.70 62.56 26.47 8.52
1051 45.61 71.70 85.97 37.68 15.82
1052 45.76 26.33 73.45 44.09 18.82
1053 45.70 64.56 88.42 45.59 17.48
1054 45.69 20.49 66.65 41.66 17.10
1055 45.71 77.01 73.00 36.50 14.06
1056 45.78 36.35 75.96 47.87 19.84
1057 45.83 32.75 81.87 48.83 19.99
1058 45.90 62.18 86.50 46.17 18.60
1059 45.89 59.96 86.33 47.16 19.11
1060 45.93 68.71 91.01 44.73 16.00
1061 45.96 82.08 70.85 32.77 11.83
1062 45.97 84.80 69.90 28.02 10.88
1063 46.09 42.54 81.67 50.17 20.61
1064 46.02 51.99 86.58 49.03 19.69
1065 46.07 15.14 59.52 36.54 15.97
1066 46.12 30.44 78.11 47.65 19.59
1067 45.98 91.97 29.42 21.68 5.48
1068 46.12 6.53 34.44 32.35 9.75
1069 46.26 12.76 55.11 37.42 14.87
1070 46.28 44.73 85.24 51.09 20.64
1071 46.31 57.47 89.54 45.99 19.37
1072 46.31 75.25 73.28 34.67 13.76
1073 46.37 89.94 44.80 22.38 6.95
1074 46.35 55.36 97.19 50.38 20.59
1075 46.37 22.67 62.33 43.63 17.12
1076 46.41 34.77 78.19 49.86 18.79
1077 46.41 40.22 74.54 50.67 19.57
1078 46.55 72.99 82.41 38.77 14.38
1079 46.47 28.14 66.66 46.00 18.56
1080 46.45 79.21 77.01 35.80 13.95
1081 46.48 17.65 60.68 37.89 17.06
1082 46.44 49.47 78.70 50.73 20.77
1083 46.50 70.62 88.94 39.16 15.13
1084 46.54 37.89 71.08 49.28 18.90
1085 46.76 24.98 64.21 43.30 17.01
1086 46.68 66.31 87.80 42.14 16.66
1087 46.81 9.95 47.00 31.45 10.83
1088 46.72 46.63 74.29 52.30 20.30
1089 46.72 63.86 84.74 44.17 16.20
1090 46.80 20.21 57.52 39.58 15.93
1091 46.80 53.62 89.46 52.33 19.47
1092 46.79 32.36 73.00 49.49 16.88
1093 46.82 59.44 82.48 44.68 18.71
1094 46.76 86.66 59.20 27.07 9.48
1095 47.00 92.51 29.52 20.13 5.36
1096 46.81 7.23 35.95 28.51 10.92
1097 46.79 8.55 46.22 29.96 10.87
1098 46.98 61.45 78.67 49.00 17.25
1099 47.00 68.65 81.61 39.75 14.49
1100 47.04 77.42 71.71 33.78 13.10
1101 47.10 83.77 64.78 28.60 10.44
1102 47.15 51.68 85.89 49.69 19.70
1103 47.10 81.26 67.67 31.70 11.77
1104 47.05 43.51 78.14 51.36 20.41
1105 47.18 11.80 48.70 33.93 13.23
1106 47.07 30.06 69.43 48.57 19.19
1107 47.00 14.64 50.96 38.12 15.04
1108 47.16 6.13 28.75 29.14 8.43
1109 47.25 36.33 77.74 50.35 18.71
1110 47.14 4.93 25.00 27.96 8.82
1111 47.29 41.40 75.03 51.91 18.97
1112 47.31 27.29 60.01 46.97 17.97
1113 47.35 47.96 77.98 52.64 19.98
1114 47.38 75.05 80.59 40.23 13.40
1115 47.41 90.06 48.71 22.62 6.21
1116 47.42 39.18 74.79 49.00 19.03
1117 47.41 57.66 75.73 49.62 18.84
1118 47.52 22.53 56.38 44.05 16.54
1119 47.43 34.24 67.81 50.07 18.83
1120 47.52 49.88 83.38 51.62 19.41
1121 47.47 55.46 82.16 48.04 18.91
1122 47.49 70.74 83.83 40.83 14.20
1123 47.52 87.97 58.94 28.54 7.87
1124 47.59 17.99 54.51 38.17 16.28
1125 47.34 14.86 54.50 38.25 13.25
1126 47.74 45.31 77.00 54.00 20.85
1127 47.62 62.86 83.01 44.40 16.78
1128 47.65 65.29 81.67 43.90 16.74
1129 47.65 8.10 38.77 30.49 10.36
1130 47.53 30.49 70.94 46.24 18.65
1131 47.84 72.94 87.61 41.20 14.09
1132 47.75 79.19 69.94 33.25 12.45
1133 47.90 32.37 66.60 48.39 18.35
1134 47.90 67.40 82.83 43.45 16.44
1135 47.71 5.65 29.71 28.38 7.67
1136 47.71 15.70 50.33 40.14 13.92
1137 48.04 20.24 51.84 41.35 16.52
1138 47.97 24.76 57.22 42.73 16.74
1139 47.85 86.74 60.18 26.84 10.34
1140 47.95 59.79 77.67 48.43 17.97
1141 47.72 4.58 19.25 29.38 5.75
1142 48.11 10.37 42.41 34.35 11.09
1143 48.00 84.94 65.36 28.74 10.58
1144 48.05 37.51 71.11 50.62 19.79
1145 48.06 53.32 83.38 49.71 18.76
1146 48.11 29.29 62.75 44.48 16.89
1147 48.00 42.96 76.49 50.30 20.85
1148 48.11 13.55 50.65 38.44 12.99
1149 48.15 77.16 71.80 36.62 12.63
1150 48.35 4.80 23.78 29.11 7.89
1151 48.29 47.22 75.97 52.50 18.84
1152 48.01 80.26 67.47 35.53 14.27
1153 48.37 69.35 82.90 40.73 14.44
1154 48.33 81.60 70.96 33.35 10.52
1155 48.24 26.96 64.68 46.89 19.30
1156 48.34 40.16 69.71 50.07 19.13
1157 48.30 35.19 68.76 50.62 17.85
1158 48.26 92.12 33.91 20.25 5.91
1159 48.25 11.81 47.29 37.29 12.48
1160 48.42 57.80 79.71 50.35 18.43
1161 48.48 51.44 84.52 51.65 18.05
1162 48.50 49.33 81.62 50.71 18.35
1163 48.53 61.51 81.92 46.92 18.42
1164 48.53 55.38 87.93 50.64 19.13
1165 48.54 75.03 74.86 39.47 13.52
1166 48.47 90.77 42.41 24.69 7.38
1167 48.74 15.79 45.98 38.69 14.07
1168 48.60 18.18 50.03 40.45 15.58
1169 48.62 63.85 83.12 46.81 16.85
1170 48.66 71.51 83.88 37.93 13.42
1171 48.51 88.94 55.51 25.53 7.44
1172 48.61 96.12 6.91 13.53 1.02
1173 48.52 84.32 65.62 28.77 11.15
1174 48.75 31.08 65.36 48.20 16.92
1175 48.83 65.87 79.04 43.84 15.55
1176 49.00 44.13 78.12 52.80 19.42
1177 48.76 86.61 61.45 28.45 9.38
1178 48.92 41.99 73.99 47.24 18.96
1179 49.04 33.70 64.09 51.39 16.78
1180 48.97 38.41 73.22 52.48 19.85
1181 49.08 79.15 72.36 35.19 12.75
1182 49.04 9.28 38.65 34.66 10.69
1183 49.09 12.94 50.14 39.22 14.97
1184 49.10 93.17 24.14 19.68 4.57
1185 49.06 94.81 13.14 17.96 3.20
1186 49.11 46.08 85.89 52.49 21.85
1187 49.20 73.41 74.14 37.14 13.66
1188 49.19 24.49 55.58 45.60 15.84
1189 49.16 26.76 61.01 44.46 16.25
1190 49.27 20.09 48.90 39.99 15.03
1191 49.23 28.91 62.12 46.99 16.55
1192 49.23 35.64 66.03 51.50 18.12
1193 49.29 59.50 78.22 48.98 17.12
1194 49.32 67.76 81.44 44.85 14.99
1195 49.26 52.78 83.51 53.55 18.64
1196 49.23 5.48 21.79 32.07 8.12
1197 49.31 83.73 65.22 31.54 10.48
1198 49.25 36.81 67.86 54.45 18.69
1199 49.33 57.08 78.80 52.00 19.61
1200 49.34 76.59 67.63 36.23 13.12
1201 49.46 90.75 41.49 23.01 6.65
1202 49.35 48.38 79.96 54.59 19.43
1203 49.54 50.39 83.91 51.93 19.04
1204 49.50 62.18 82.62 45.95 17.30
1205 49.50 70.00 79.58 43.42 15.14
1206 49.30 86.09 58.64 27.71 9.54
1207 49.55 81.30 67.91 31.09 11.49
1208 49.62 40.41 76.22 52.61 18.90
1209 49.58 54.87 78.12 51.35 17.42
1210 49.54 7.50 34.90 34.54 9.26
1211 49.72 88.49 52.96 26.38 8.18
1212 49.86 17.56 46.88 38.54 14.32
1213 49.72 64.42 84.10 48.37 16.80
1214 49.68 31.86 63.14 47.89 16.58
1215 49.74 22.37 49.58 40.81 15.46
1216 49.80 15.10 45.24 36.41 12.37
1217 49.94 10.37 40.39 35.22 11.41
1218 50.07 72.33 77.00 40.96 13.88
1219 49.96 46.96 75.84 56.16 18.93
1220 50.10 38.67 69.27 52.37 18.63
1221 50.04 42.54 71.05 49.60 19.27
1222 49.90 94.47 15.36 20.14 2.95
1223 50.12 74.77 64.39 39.68 13.75
1224 50.12 33.97 66.96 50.00 17.23
1225 50.13 36.61 70.97 49.07 15.91
1226 50.13 44.72 75.79 51.32 19.67
1227 49.91 28.28 63.44 46.11 14.56
1228 50.14 29.88 63.75 49.11 16.34
1229 50.24 85.25 58.74 29.39 9.54
1230 50.30 95.50 11.28 17.23 2.20
1231 50.25 66.34 77.24 45.60 16.08
1232 50.22 8.31 38.35 33.42 9.77
1233 50.20 77.77 64.79 35.58 12.43
1234 50.31 20.24 48.05 42.92 14.75
1235 50.22 25.48 51.43 47.57 15.45
1236 50.20 52.72 75.40 51.63 19.13
1237 50.34 57.11 72.61 49.27 17.24
1238 50.36 61.36 76.76 47.54 17.12
1239 50.38 59.23 79.81 51.56 17.32
1240 50.47 92.31 33.04 22.40 5.51
1241 50.37 27.79 60.95 48.62 15.57
1242 50.47 68.55 75.11 44.15 15.68
1243 50.42 82.75 61.26 33.24 11.61
1244 50.44 4.56 17.87 28.32 7.89
1245 50.55 13.20 39.77 37.87 13.17
1246 50.61 80.28 63.79 35.10 11.81
1247 50.54 48.59 80.32 55.45 18.36
1248 50.69 50.96 77.94 57.18 18.79
1249 50.57 70.70 75.12 43.33 14.28
