#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
kf4 14A 1 even-skipped knirps giant
628 32.88 47.94 140.12 51.86 97.47
629 32.84 52.96 145.07 52.91 98.17
630 32.94 58.81 125.25 47.26 81.54
631 32.93 70.22 112.88 43.50 67.24
632 33.02 60.98 135.48 49.77 91.41
633 33.12 26.24 105.67 39.27 81.54
634 33.15 20.44 94.29 34.84 67.69
635 33.08 90.19 73.40 22.98 34.65
636 33.21 16.03 89.42 33.22 59.66
637 33.11 56.73 142.89 51.80 94.88
638 33.14 63.64 130.27 47.61 86.88
639 33.17 30.97 126.35 43.47 93.62
640 33.30 36.60 124.30 45.48 92.62
641 33.22 39.09 131.54 50.88 100.48
642 33.32 79.27 93.14 35.55 57.33
643 33.50 72.56 100.26 40.99 60.36
644 33.36 75.42 99.27 38.09 63.53
645 33.62 83.78 83.72 33.55 50.53
646 33.41 50.88 135.61 49.42 93.60
647 33.51 66.19 116.39 44.18 78.07
648 33.46 43.65 133.99 47.52 95.38
649 33.63 88.00 80.97 27.74 40.97
650 33.57 13.33 94.62 30.75 60.44
651 33.62 41.46 118.15 48.56 82.05
652 33.65 54.92 153.54 50.72 97.73
653 33.72 28.68 118.99 42.02 80.62
654 33.84 23.43 101.38 38.52 68.07
655 33.78 33.23 126.09 44.34 92.57
656 33.80 17.89 104.04 34.10 72.65
657 33.91 10.54 93.81 27.78 49.87
658 33.87 46.72 146.04 50.80 99.14
659 33.97 68.89 109.01 43.88 69.37
660 34.00 49.05 145.82 50.35 99.59
661 34.03 52.92 145.70 48.07 94.42
662 34.12 59.48 136.38 51.53 87.10
663 34.13 62.00 117.73 47.28 71.78
664 34.24 77.06 80.84 36.48 44.95
665 34.37 37.73 120.70 44.85 84.33
666 34.32 57.20 128.93 48.15 78.58
667 34.31 64.23 126.26 46.44 81.06
668 34.29 30.77 124.02 44.38 82.35
669 34.43 35.15 131.79 45.76 90.03
670 34.41 80.85 91.00 36.09 53.65
671 34.26 18.68 95.89 34.89 56.03
672 34.40 26.53 118.15 39.03 82.74
673 34.47 20.71 96.82 36.22 68.59
674 34.45 39.99 133.78 46.76 99.19
675 34.41 44.76 139.90 50.11 92.28
676 34.47 90.10 69.57 26.81 34.19
677 34.68 85.96 78.89 29.82 44.64
678 34.60 74.57 100.94 38.97 59.97
679 34.50 78.42 77.45 32.97 49.89
680 34.71 71.08 105.97 41.21 61.28
681 34.87 7.44 77.06 26.24 45.05
682 34.78 66.25 110.33 46.97 66.51
683 34.85 13.83 99.12 29.89 55.20
684 34.84 51.63 139.84 49.88 90.80
685 34.96 16.59 102.26 35.16 59.57
686 34.88 54.60 138.61 51.23 90.53
687 35.01 24.61 109.96 38.77 68.77
688 35.08 42.91 129.40 49.76 82.86
689 34.97 32.68 128.32 45.32 87.52
690 35.05 47.32 138.44 52.90 86.62
691 35.24 11.28 108.06 29.89 57.26
692 35.20 28.26 117.60 41.18 82.27
693 35.15 82.94 83.74 33.50 47.53
694 35.13 49.51 143.42 53.41 92.25
695 35.10 60.69 138.73 46.80 86.84
696 35.27 68.74 108.26 42.63 62.46
697 35.30 22.47 102.93 38.93 57.80
698 35.38 63.41 125.34 47.88 77.71
699 35.46 36.41 127.16 45.25 90.07
700 35.41 56.69 128.82 52.19 72.85
701 35.47 30.30 133.34 41.96 89.68
702 35.51 40.84 131.60 47.43 94.12
703 35.67 19.40 104.16 34.43 63.38
704 35.60 72.97 100.87 39.75 55.35
705 35.45 76.22 89.23 36.97 53.30
706 35.67 88.05 71.90 29.08 37.92
707 35.54 45.29 135.90 50.74 88.32
708 35.74 58.87 127.98 47.11 78.03
709 35.66 38.60 133.96 47.12 91.12
710 35.77 79.70 76.97 33.27 42.42
711 35.69 91.50 67.54 23.69 28.36
712 35.74 34.22 126.60 45.62 86.93
713 35.77 77.43 85.75 37.82 46.52
714 35.85 52.80 134.28 52.08 83.91
715 35.89 21.76 100.28 36.77 67.19
716 35.92 66.71 114.25 43.76 62.24
717 35.89 85.23 83.04 30.13 40.99
718 36.21 26.82 116.57 41.44 75.66
719 36.18 70.62 110.33 43.41 62.17
720 36.21 54.91 127.87 46.28 82.38
721 36.21 61.42 126.63 48.54 74.36
722 36.19 13.59 98.80 31.66 55.03
723 36.20 16.58 104.82 35.52 61.76
724 36.22 24.29 113.11 36.88 69.04
725 36.20 50.38 129.18 50.53 82.57
726 36.26 31.67 123.44 43.86 82.45
727 36.40 6.89 70.03 25.31 40.53
728 36.41 10.36 92.65 30.51 51.60
729 36.27 47.44 128.62 50.40 77.47
730 36.38 64.77 114.38 45.65 67.05
731 36.46 81.95 85.84 33.43 44.11
732 36.23 83.96 77.71 30.07 41.36
733 36.48 41.98 131.92 50.66 82.24
734 36.55 75.01 93.05 38.26 51.09
735 36.59 44.44 133.30 49.63 82.25
736 36.67 57.18 131.76 48.22 76.39
737 36.79 29.28 121.65 41.15 78.10
738 36.69 36.21 132.11 45.09 84.22
739 36.75 68.39 99.89 43.36 56.42
740 36.80 89.76 74.93 26.37 33.25
741 36.83 38.74 120.43 47.40 79.09
742 36.83 33.57 125.16 46.65 88.41
743 36.85 86.71 76.77 31.73 38.82
744 36.94 92.61 60.76 22.18 27.79
745 37.04 77.77 83.64 36.78 41.84
746 37.00 19.20 100.58 36.16 60.21
747 37.01 59.74 123.22 48.77 70.96
748 37.02 72.58 97.87 40.24 50.45
749 37.20 22.37 105.19 37.55 65.50
750 37.08 63.19 113.39 47.91 64.54
751 37.24 51.75 126.28 48.46 77.91
752 37.27 49.37 129.24 50.91 79.90
753 37.25 53.93 127.40 52.94 76.05
754 37.33 25.24 109.60 38.22 69.97
755 37.31 14.99 100.08 35.01 59.21
756 37.14 84.94 75.49 32.43 34.11
757 37.50 40.46 133.06 46.74 79.89
758 37.38 47.13 130.10 48.64 74.31
759 37.51 83.44 80.50 35.16 39.88
760 37.64 5.89 62.60 24.07 29.85
761 37.55 9.60 84.30 31.33 47.98
762 37.64 80.27 92.35 34.48 41.96
763 37.67 65.49 100.06 45.38 56.18
764 37.68 27.41 117.93 42.44 76.14
765 37.62 31.63 117.54 43.74 78.04
766 37.65 70.61 96.73 41.05 49.50
767 37.73 55.80 120.08 50.36 69.64
768 37.89 12.45 90.37 32.05 53.65
769 37.72 42.65 123.12 50.63 74.51
770 37.79 44.99 128.13 48.32 73.68
771 37.85 62.00 117.24 45.72 63.16
772 37.76 88.19 76.29 29.76 32.35
773 37.84 34.34 119.82 46.19 71.87
774 37.87 58.25 126.00 50.33 70.21
775 37.86 75.13 95.92 39.16 44.70
776 37.85 36.80 122.12 47.96 77.12
777 38.13 17.64 93.97 34.97 53.82
778 37.91 68.10 104.34 45.51 51.94
779 38.16 20.66 100.52 37.22 60.58
780 38.12 29.49 124.20 44.64 76.25
781 38.17 90.04 69.97 26.49 28.36
782 38.21 93.22 55.64 21.71 19.28
783 38.03 86.96 78.52 31.55 31.13
784 38.27 91.41 69.79 24.32 23.70
785 38.35 38.87 116.19 48.93 70.33
786 38.33 52.98 129.88 51.75 71.86
787 38.52 77.44 86.55 37.41 38.80
788 38.55 85.37 88.31 33.38 35.77
789 38.45 24.69 112.16 40.21 69.00
790 38.40 49.65 122.83 49.77 69.80
791 38.54 73.05 97.89 39.97 42.41
792 38.55 60.21 121.79 48.20 61.14
793 38.50 47.21 124.29 47.60 67.55
794 38.75 15.11 86.19 34.12 54.05
795 38.66 82.46 81.58 31.87 33.87
796 38.68 8.09 79.01 28.51 44.54
797 38.86 41.02 123.59 47.13 68.90
798 38.79 31.81 110.09 45.05 71.40
799 38.78 56.60 132.72 50.35 71.09
800 38.86 66.75 102.42 44.62 46.71
801 38.97 10.89 85.41 31.79 48.15
802 38.88 43.20 123.08 52.90 67.93
803 38.79 70.01 98.72 42.32 44.51
804 38.94 27.15 107.61 41.29 68.67
805 39.02 64.60 116.06 45.46 57.02
806 39.12 22.62 92.63 39.65 55.78
807 38.89 34.52 115.65 45.84 68.35
808 39.06 45.27 125.32 49.13 64.95
809 39.02 62.45 104.45 45.38 52.30
810 39.14 79.35 84.51 34.23 35.60
811 39.08 36.93 115.17 46.93 66.78
812 39.17 88.07 74.30 29.63 27.85
813 39.15 51.17 126.77 52.67 72.73
814 39.27 54.53 120.14 51.58 64.98
815 38.96 80.56 79.29 33.24 30.82
816 39.30 29.47 118.61 40.59 69.84
817 39.37 58.44 123.08 48.68 59.77
818 39.38 20.19 92.48 32.98 54.23
819 39.55 75.06 94.44 40.48 34.45
820 39.66 13.27 86.71 31.00 51.05
821 39.73 17.85 88.72 34.99 49.35
822 39.59 91.00 66.81 27.22 22.90
823 39.50 48.19 124.94 46.40 66.30
824 39.62 39.05 111.30 46.67 64.22
825 39.61 71.82 100.72 41.57 38.21
826 39.69 68.50 100.14 44.76 42.75
827 39.72 24.77 89.87 37.45 50.13
828 39.74 33.09 112.68 44.75 61.68
829 39.82 60.54 117.32 47.28 56.22
830 39.88 85.40 74.89 31.49 25.67
831 39.97 8.10 80.77 29.75 36.56
832 39.98 52.46 130.17 46.24 61.48
833 39.92 82.56 77.02 33.78 27.94
834 40.11 5.31 60.77 26.21 26.10
835 40.06 35.29 113.20 46.85 58.60
836 40.03 42.88 121.61 49.97 56.39
837 40.28 77.29 84.54 38.33 31.12
838 40.16 31.19 116.12 44.72 56.79
839 40.15 56.81 114.50 50.75 55.79
840 40.17 26.95 110.74 42.72 61.17
841 40.28 65.48 103.85 44.46 41.87
842 40.20 45.43 120.62 53.20 56.83
843 40.27 49.91 124.36 49.44 58.28
844 40.34 15.73 84.23 34.95 48.50
845 40.40 40.61 109.63 51.00 57.50
846 40.25 62.88 113.26 46.14 50.10
847 40.34 10.75 76.05 30.27 43.64
848 40.29 80.06 88.69 37.91 31.03
849 40.41 87.45 74.86 31.68 25.92
850 40.47 37.44 110.77 44.02 57.14
851 40.52 29.23 109.80 42.26 56.68
852 40.56 73.37 96.91 42.46 30.81
853 40.60 22.98 96.90 37.88 49.03
854 40.60 70.40 105.91 41.74 35.18
855 40.63 54.19 117.06 48.56 55.32
856 40.70 20.52 84.35 37.64 43.90
857 40.61 47.57 120.76 48.45 58.97
858 40.52 91.42 67.68 22.28 18.40
859 40.84 59.91 110.10 48.63 49.67
860 40.85 68.07 103.05 43.43 39.20
861 40.88 92.40 65.18 23.80 16.80
862 41.06 13.33 78.60 31.80 42.49
863 40.89 33.06 109.10 44.90 51.70
864 41.03 83.99 79.49 33.18 24.28
865 41.11 25.22 101.02 40.61 52.69
866 40.99 90.23 67.33 27.97 19.76
867 41.01 88.63 70.15 28.47 21.39
868 41.06 51.51 117.60 47.11 53.91
869 41.15 43.36 110.36 50.96 51.80
870 41.19 18.13 73.63 33.02 40.95
871 41.24 56.07 124.32 46.72 51.13
872 41.40 6.56 61.63 26.02 27.59
873 41.25 35.39 107.58 45.55 51.37
874 41.44 75.02 87.27 36.52 26.91
875 41.43 58.22 118.64 50.03 48.51
876 41.39 62.13 117.17 48.21 44.22
877 41.34 27.59 112.39 42.08 50.76
878 41.44 45.90 120.50 49.03 50.94
879 41.53 30.93 108.86 43.80 49.86
880 41.48 38.11 116.15 49.46 55.05
881 41.53 66.46 102.93 44.26 35.58
882 41.42 80.35 85.04 35.88 25.91
883 41.51 48.79 116.89 48.87 48.05
884 41.69 10.04 65.59 30.97 31.78
885 41.61 15.96 77.62 33.97 40.89
886 41.51 40.49 116.33 49.89 54.07
887 41.63 64.28 111.30 43.99 40.92
888 41.56 71.86 102.40 38.68 28.70
889 41.72 77.62 75.80 35.28 23.84
890 41.68 86.80 72.71 32.27 20.68
891 41.60 19.20 78.00 33.32 36.68
892 41.85 23.12 94.94 38.41 44.38
893 42.00 54.24 113.26 50.11 44.71
894 42.10 69.45 101.55 40.55 28.90
895 42.01 82.77 92.16 34.94 26.90
896 42.02 33.19 103.50 41.53 43.93
897 42.08 92.08 71.79 25.87 16.75
898 42.02 51.90 113.80 46.92 45.28
899 42.29 20.91 80.21 34.97 36.99
900 42.18 29.01 110.97 44.37 46.03
901 42.10 42.31 113.00 48.94 47.78
902 42.27 12.56 69.50 33.55 32.61
903 42.21 59.96 110.48 47.12 40.62
904 42.18 94.77 44.60 21.00 8.52
905 42.31 26.06 99.87 41.14 44.22
906 42.31 36.14 109.64 51.60 45.67
907 42.33 44.48 113.41 50.51 47.01
908 42.38 49.74 123.32 50.71 45.75
909 42.44 56.89 113.06 48.77 42.61
910 42.57 46.95 111.41 52.95 44.41
911 42.41 5.07 52.58 25.40 21.88
912 42.61 18.12 76.03 35.50 34.09
913 42.55 62.35 112.75 48.70 38.43
914 42.59 85.25 84.23 34.28 22.00
915 42.64 38.39 111.53 49.36 45.38
916 42.61 67.00 107.11 42.74 31.49
917 42.63 72.49 101.05 37.91 25.20
918 42.68 75.02 91.01 36.60 24.78
919 42.65 80.36 82.95 35.44 22.10
920 42.75 40.53 119.43 51.07 44.63
921 42.79 6.38 52.86 28.99 21.30
922 42.91 8.40 57.04 28.80 25.54
923 42.86 15.24 67.16 32.58 33.11
924 42.82 64.69 97.46 42.09 29.87
925 42.88 30.81 101.33 44.87 40.23
926 43.07 77.86 85.82 35.73 23.60
927 43.02 23.78 94.58 39.29 41.54
928 43.05 34.09 109.20 44.20 43.52
929 42.83 94.10 43.11 21.21 10.05
930 43.05 52.99 112.69 47.92 38.98
931 43.22 10.73 61.52 31.03 28.23
932 43.24 59.40 113.17 47.35 35.70
933 43.29 82.99 74.61 33.05 18.65
934 43.27 28.36 105.24 42.48 39.01
935 43.27 42.65 117.37 52.28 40.40
936 43.28 93.19 55.80 24.04 10.89
937 43.35 50.91 115.65 49.87 35.53
938 43.40 54.92 108.14 48.23 37.38
939 43.39 68.69 98.07 43.28 25.63
940 43.39 87.29 65.66 31.98 17.42
941 43.41 48.67 116.03 51.99 40.26
942 43.48 70.96 86.26 39.88 21.26
943 43.57 90.67 65.18 26.35 14.45
944 43.53 21.31 79.97 34.58 31.89
945 43.50 26.05 96.21 43.65 36.31
946 43.44 44.91 109.65 48.26 39.91
947 43.55 36.20 109.13 47.23 40.12
948 43.59 56.95 111.91 46.71 34.37
949 43.60 61.81 110.81 42.89 32.95
950 43.68 32.18 116.77 46.47 42.18
951 43.75 13.27 63.05 34.19 26.79
952 43.79 18.90 70.55 36.19 28.96
953 43.78 38.42 113.82 46.59 40.36
954 43.76 66.27 102.36 44.67 27.50
955 43.81 4.84 44.92 24.75 17.00
956 43.92 73.20 94.97 40.65 23.24
957 43.84 75.73 88.93 40.32 22.75
958 43.94 40.46 117.74 49.87 35.88
959 43.95 46.82 111.03 47.92 38.11
960 44.00 63.97 100.44 42.32 29.57
961 43.94 80.25 77.13 34.60 20.20
962 44.05 16.50 68.76 34.87 25.86
963 44.12 85.03 66.53 32.64 17.58
964 44.26 7.76 59.27 29.07 20.13
965 44.26 23.35 81.05 40.58 28.34
966 44.25 30.12 103.63 47.13 35.32
967 44.35 51.87 116.44 48.91 32.22
968 44.35 58.48 110.17 45.60 30.31
969 44.47 33.67 108.72 44.13 34.68
970 44.40 42.54 109.84 48.71 33.49
971 44.41 10.05 62.49 31.29 23.08
972 44.49 27.88 103.99 43.23 33.70
973 44.53 49.66 108.00 50.02 32.80
974 44.55 53.97 107.06 50.49 29.96
975 44.53 60.66 104.86 47.06 28.79
976 44.29 88.44 59.92 35.08 14.20
977 44.60 44.72 105.09 48.06 32.24
978 44.58 70.03 83.47 39.00 19.84
979 44.74 77.61 73.82 36.54 20.14
980 44.70 67.71 91.68 43.35 24.36
981 44.72 25.48 89.38 42.43 28.69
982 44.62 35.86 104.19 44.58 33.67
983 44.80 92.01 53.78 26.00 11.33
984 44.75 56.13 102.67 45.87 32.08
985 44.80 82.68 77.59 33.80 19.53
986 44.82 11.23 56.70 31.74 21.70
987 44.89 21.15 75.18 36.42 26.70
988 44.79 89.57 57.61 27.81 13.88
989 44.95 3.34 30.89 22.26 9.82
990 44.86 38.05 104.90 47.86 35.66
991 45.04 86.67 67.98 32.70 16.49
992 45.01 18.57 67.64 36.03 24.07
993 44.94 47.72 101.52 48.72 32.19
994 45.01 62.80 97.78 43.76 26.83
995 45.00 65.40 97.54 43.16 24.22
996 45.01 74.76 83.33 39.67 19.84
997 45.08 72.24 89.28 42.46 21.71
998 44.91 5.00 51.71 25.38 12.38
999 45.07 13.25 63.11 31.55 22.58
1000 45.14 31.65 110.44 44.13 34.93
1001 45.10 40.22 101.01 47.73 28.80
1002 45.17 80.25 73.24 36.82 18.57
1003 45.44 16.04 64.84 35.75 23.75
1004 45.39 6.13 50.52 26.75 13.81
1005 45.60 8.91 59.35 30.02 17.58
1006 45.43 52.32 107.32 49.87 28.63
1007 45.46 58.13 100.93 45.98 25.21
1008 45.59 29.47 105.64 45.44 29.05
1009 45.46 42.59 100.37 50.12 25.85
1010 45.53 45.88 101.59 48.42 27.47
1011 45.64 34.11 98.94 46.07 28.00
1012 45.65 94.70 41.33 22.38 7.61
1013 45.74 24.20 83.55 40.13 25.81
1014 45.67 27.04 96.91 42.69 26.42
1015 45.73 36.49 101.75 45.95 28.14
1016 45.78 50.12 107.11 50.35 27.22
1017 45.69 54.71 107.00 47.81 28.58
1018 45.71 60.54 99.52 47.30 26.21
1019 45.75 69.72 85.18 40.22 19.91
1020 45.91 84.28 63.62 32.16 15.77
1021 45.89 88.52 54.86 28.03 13.67
1022 45.93 67.40 89.48 42.27 22.03
1023 46.01 91.39 58.23 28.27 12.36
1024 46.13 21.74 67.14 37.81 20.57
1025 46.06 48.09 106.99 49.55 28.32
1026 46.07 78.84 73.64 35.41 16.91
1027 46.05 38.67 101.36 44.37 27.88
1028 46.08 64.83 94.75 45.51 22.62
1029 46.14 76.42 68.31 37.48 15.64
1030 46.35 11.31 59.96 30.22 18.38
1031 46.16 62.52 90.78 44.79 22.83
1032 46.22 74.01 83.66 37.16 18.69
1033 46.18 44.20 101.69 47.94 27.03
1034 46.18 19.10 69.45 35.27 21.30
1035 46.30 71.81 86.72 39.89 19.70
1036 46.18 4.79 45.82 20.89 9.82
1037 46.23 41.11 99.43 44.69 25.61
1038 46.30 56.68 96.86 47.31 25.20
1039 46.41 81.45 63.50 35.53 16.85
1040 46.34 14.02 65.37 33.34 20.81
1041 46.34 32.39 95.97 43.53 27.22
1042 46.49 6.83 53.82 25.72 13.84
1043 46.70 86.53 56.32 32.89 14.99
1044 46.54 52.15 102.37 47.40 26.19
1045 46.61 58.94 98.26 46.48 23.51
1046 46.82 16.53 65.03 33.55 20.03
1047 46.78 26.10 83.89 39.52 20.91
1048 46.79 28.36 86.70 40.77 22.63
1049 46.84 30.47 89.97 45.32 24.16
1050 46.68 35.43 99.96 49.00 25.72
1051 46.71 46.11 100.77 49.49 26.96
1052 46.85 54.45 98.03 50.10 25.73
1053 47.00 93.40 43.53 24.92 8.51
1054 46.97 23.72 76.53 38.21 21.34
1055 47.04 95.45 30.57 20.48 6.23
1056 46.75 5.06 42.75 26.44 11.81
1057 47.12 8.98 57.90 28.57 14.46
1058 46.97 42.76 95.77 48.06 28.00
1059 47.06 70.12 84.62 39.72 17.65
1060 47.02 67.64 90.33 42.24 18.30
1061 47.05 39.78 97.58 44.88 24.37
1062 47.13 50.26 95.36 48.81 27.56
1063 47.21 37.42 94.27 46.59 23.26
1064 47.18 60.81 93.86 47.24 22.92
1065 47.28 83.44 62.71 34.02 14.78
1066 47.22 65.32 89.38 39.46 19.94
1067 47.21 90.08 56.36 29.06 12.67
1068 47.25 63.07 89.37 45.32 21.33
1069 47.31 78.03 66.88 36.72 16.23
1070 47.26 47.99 103.02 49.84 25.02
1071 47.35 75.23 75.56 37.29 16.69
1072 47.46 3.18 29.80 20.22 8.23
1073 47.40 19.07 67.36 35.83 19.24
1074 47.43 34.07 93.47 45.82 23.47
1075 47.54 21.40 67.34 36.77 18.41
1076 47.37 56.69 86.12 45.38 22.06
1077 47.56 13.18 59.11 32.47 17.85
1078 47.55 72.42 81.78 40.31 17.00
1079 47.55 44.74 91.73 48.45 25.11
1080 47.71 88.29 56.01 29.97 13.51
1081 47.64 32.08 81.80 45.01 21.57
1082 47.89 4.99 41.56 23.90 9.99
1083 47.69 80.52 72.88 35.93 17.46
1084 47.65 52.79 96.91 46.81 27.42
1085 47.65 6.30 49.86 25.88 10.95
1086 47.84 41.20 93.41 47.58 24.28
1087 47.87 58.60 94.15 47.42 23.80
1088 47.96 25.52 79.77 40.23 19.41
1089 47.97 27.91 88.20 43.46 22.08
1090 48.09 85.81 55.38 32.89 15.34
1091 48.01 69.01 87.57 41.60 19.72
1092 48.26 11.13 55.92 30.61 14.79
1093 48.00 15.80 55.19 35.01 17.56
1094 48.09 94.80 35.87 23.31 6.67
1095 48.15 30.17 91.18 41.49 22.97
1096 48.07 7.81 55.94 30.20 12.52
1097 48.17 55.11 93.73 48.79 23.61
1098 48.26 23.21 76.49 40.20 19.84
1099 48.26 36.48 87.87 47.85 23.52
1100 48.16 38.99 83.16 47.42 21.10
1101 48.24 46.78 89.16 48.82 23.74
1102 48.24 66.50 85.55 40.71 20.27
1103 48.31 42.93 87.43 48.71 22.67
1104 48.30 48.86 93.77 48.45 25.51
1105 48.29 50.87 95.41 53.10 24.65
1106 48.28 61.39 92.06 46.88 21.38
1107 48.41 64.01 94.26 44.91 20.29
1108 48.43 91.21 54.86 29.08 12.61
1109 48.45 9.05 52.47 28.32 12.07
1110 48.42 18.22 61.08 34.54 18.36
1111 48.49 74.10 67.85 36.16 14.74
1112 48.52 76.58 72.96 36.48 16.72
1113 48.56 82.59 57.16 35.13 14.65
1114 48.33 6.44 52.47 23.47 10.26
1115 48.58 34.20 86.26 49.42 23.19
1116 48.72 71.35 77.66 40.43 17.22
1117 48.78 78.99 65.04 36.91 14.92
1118 48.68 44.84 89.11 48.11 20.82
1119 48.74 52.91 90.79 48.86 24.56
1120 48.87 57.17 89.49 51.00 23.66
1121 48.95 20.84 64.98 37.60 17.01
1122 48.86 32.04 82.23 46.32 20.65
1123 49.02 13.34 56.41 32.25 16.68
1124 48.89 59.49 86.04 45.61 22.19
1125 48.88 88.75 50.87 28.62 12.49
1126 49.13 26.18 70.58 40.49 19.52
1127 49.04 28.96 74.62 43.10 19.64
1128 49.09 68.62 84.47 41.74 17.23
1129 49.05 16.19 50.44 37.30 15.35
1130 49.15 41.39 84.53 48.49 21.52
1131 49.16 38.82 83.91 49.66 22.69
1132 49.28 6.01 43.61 24.78 9.02
1133 49.31 23.76 72.32 39.10 19.13
1134 49.33 54.99 87.21 48.59 22.56
1135 49.31 62.40 87.65 47.66 20.60
1136 49.28 93.86 42.11 26.39 8.11
1137 49.44 95.95 29.21 20.45 5.12
1138 49.29 84.56 60.56 35.86 14.22
1139 49.28 35.90 80.96 47.28 20.63
1140 49.36 66.06 79.47 40.67 17.91
1141 49.39 46.65 83.51 50.63 23.77
1142 49.41 50.90 88.38 54.07 23.71
1143 49.57 9.67 51.57 29.87 12.82
1144 49.58 80.98 67.12 35.92 14.04
1145 49.53 18.29 57.14 35.95 16.69
1146 49.66 48.87 83.26 50.85 22.53
1147 49.56 43.71 84.66 48.64 21.84
1148 49.65 73.54 76.20 39.66 16.56
1149 49.62 92.35 50.39 26.74 9.17
1150 49.72 87.53 56.97 32.53 13.47
1151 49.74 76.30 70.11 36.73 14.84
1152 49.83 30.61 81.70 43.89 21.74
1153 49.95 90.62 48.05 28.82 11.14
1154 49.62 15.86 45.71 33.82 13.24
1155 49.86 70.52 75.20 42.10 18.23
1156 49.95 33.01 71.42 44.50 20.51
1157 49.88 27.79 75.70 42.90 19.04
1158 49.96 60.00 87.72 46.50 22.16
1159 49.97 53.09 86.73 51.15 22.21
1160 50.04 57.35 87.05 52.05 23.33
1161 50.13 64.34 82.93 46.26 19.00
1162 50.01 37.49 82.26 47.04 21.91
1163 50.14 12.24 56.45 30.96 14.66
1164 50.04 40.44 77.35 48.67 22.42
1165 50.27 78.79 56.30 33.07 14.07
1166 50.20 22.23 55.24 35.87 15.73
1167 50.17 35.01 77.00 44.81 20.42
1168 50.15 68.24 77.59 41.27 17.34
1169 50.27 83.09 59.42 34.73 13.71
1170 50.33 98.40 10.03 16.02 1.26
1171 50.36 19.93 62.60 38.17 15.55
1172 50.39 14.80 53.37 32.56 15.17
1173 50.41 24.49 60.66 41.53 17.21
1174 50.35 45.24 81.33 51.39 22.58
1175 50.45 42.72 77.99 50.72 21.81
1176 50.61 6.64 46.32 24.91 10.03
1177 50.45 47.31 75.30 50.49 20.00
1178 50.44 62.18 84.44 47.25 20.31
1179 50.59 55.33 80.28 50.07 22.72
1180 50.74 85.66 55.26 33.51 13.62
1181 50.64 72.00 74.49 42.05 15.34
1182 50.70 66.24 79.12 45.28 17.73
1183 50.71 93.66 41.33 25.19 7.92
1184 50.70 51.72 77.27 52.00 21.78
1185 50.72 88.37 56.71 34.35 13.08
1186 50.84 17.31 56.73 35.56 15.23
1187 50.81 49.58 83.41 50.26 22.33
1188 50.79 75.03 67.83 39.27 16.30
1189 50.79 26.62 72.14 41.08 17.89
1190 50.92 29.11 74.39 45.95 19.27
1191 50.78 39.01 75.46 47.55 22.00
1192 50.70 96.23 27.47 21.77 5.47
1193 50.93 9.84 49.81 29.58 12.76
1194 50.90 31.67 75.95 43.92 20.12
1195 50.90 59.11 76.10 47.56 21.63
1196 51.07 80.99 62.16 34.36 13.82
1197 50.96 36.65 83.63 46.45 22.32
1198 51.23 98.03 10.95 18.35 1.66
1199 51.17 33.92 74.64 44.95 20.42
1200 51.20 41.28 73.57 51.33 22.15
1201 51.30 77.69 61.64 34.03 14.42
1202 51.06 89.64 57.69 30.79 12.69
1203 51.50 90.99 45.16 28.72 9.86
1204 51.42 4.51 33.96 22.11 7.05
1205 51.41 12.64 50.62 31.22 14.13
1206 51.34 61.16 79.76 48.48 21.31
1207 51.29 68.23 73.73 40.56 16.20
1208 51.40 22.09 59.69 38.50 17.02
1209 51.27 44.45 76.40 50.20 21.95
1210 51.39 54.05 76.11 50.35 20.47
1211 51.41 63.69 79.32 45.26 18.81
1212 51.48 70.31 70.63 40.03 17.34
1213 51.45 47.53 79.53 48.51 22.00
1214 51.67 14.73 57.09 31.21 15.05
1215 51.62 19.25 57.17 35.20 15.76
1216 51.61 73.06 63.48 38.68 15.28
1217 51.70 83.60 54.84 34.65 13.97
1218 51.70 24.42 63.11 40.00 17.84
1219 51.70 56.49 78.41 51.39 21.58
1220 51.70 95.52 29.56 22.72 5.35
1221 51.59 15.75 58.12 34.53 17.71
1222 51.75 51.82 75.25 49.31 22.57
1223 52.00 7.94 42.12 28.03 10.70
1224 51.78 39.03 78.57 49.02 20.31
1225 51.87 65.99 76.53 45.27 17.69
1226 51.80 86.87 53.40 30.30 13.13
1227 51.84 26.85 67.62 43.56 17.21
1228 51.82 30.66 65.95 43.05 17.49
1229 51.98 49.78 72.93 53.31 22.45
1230 51.97 36.93 73.00 50.30 20.28
1231 51.86 88.31 52.51 30.12 14.00
1232 52.03 45.92 72.14 51.14 20.89
1233 51.94 59.29 77.57 46.31 19.97
1234 52.07 75.64 60.24 37.79 14.50
1235 52.05 43.06 72.39 48.29 21.99
1236 52.39 92.56 39.68 29.43 9.11
1237 51.83 97.46 14.00 19.89 3.28
1238 52.19 10.57 51.27 31.76 12.08
1239 52.16 34.81 69.45 46.18 19.56
1240 52.18 80.12 63.40 34.57 14.46
1241 52.14 17.20 52.66 38.33 15.80
1242 51.94 93.59 39.00 19.70 8.90
1243 52.39 32.67 74.68 45.90 20.64
1244 52.34 40.95 68.27 51.18 21.77
1245 52.41 28.63 67.79 43.37 18.80
1246 52.46 20.97 61.80 39.14 16.29
1247 52.39 53.82 71.72 50.83 21.10
1248 52.50 61.74 78.12 49.27 18.93
1249 52.45 68.23 71.57 46.44 16.46
